sample_idx,gain,re,im
0,0.000000000000,-20.000000000000,0.000000000000
0,0.000000000000,-2.000000000000,0.000000000000
0,0.000000000000,-1.000000000000,0.000000000000
0,0.000000000000,0.000000000000,0.000000000000
1,12.037617554859,-19.501044507281,0.000000000000
1,12.037617554859,-1.494675805302,-0.000000029041
1,12.037617554859,-0.509603882116,0.000000000000
1,12.037617554859,-1.494675805302,0.000000029041
2,24.075235109718,-14.110472698541,0.000000000000
2,24.075235109718,-4.024791150283,0.000000000000
2,24.075235109718,-0.839944777393,0.000000000000
2,24.075235109718,-4.024791373783,0.000000000000
3,36.112852664577,-9.537853254683,-0.000000098942
3,36.112852664577,-3.080260589648,0.000000000000
3,36.112852664577,-0.844032900987,0.000000000000
3,36.112852664577,-9.537853254683,0.000000098942
4,48.150470219436,-9.720834009735,-12.231180577354
4,48.150470219436,-2.704815594452,0.000000000000
4,48.150470219436,-0.853516386079,0.000000000000
4,48.150470219436,-9.720834009735,12.231180577354
5,60.188087774295,-9.752789004414,-20.090606184827
5,60.188087774295,-2.637719796977,0.000000000000
5,60.188087774295,-0.856702194196,0.000000000000
5,60.188087774295,-9.752789004414,20.090606184827
6,72.225705329154,-9.761758689114,-25.638709406570
6,72.225705329154,-2.618745424458,0.000000000000
6,72.225705329154,-0.857737197314,0.000000000000
6,72.225705329154,-9.761758689114,25.638709406570
7,84.263322884013,-9.765988531174,-30.182576247933
7,84.263322884013,-2.609773169147,0.000000000000
7,84.263322884013,-0.858249768504,0.000000000000
7,84.263322884013,-9.765988531174,30.182576247933
8,96.300940438871,-9.768450888928,-34.126346725168
8,96.300940438871,-2.604542473609,0.000000000000
8,96.300940438871,-0.858555748535,0.000000000000
8,96.300940438871,-9.768450888928,34.126346725168
9,108.338557993730,-9.770062260185,-37.659197911771
9,108.338557993730,-2.601116392072,0.000000000000
9,108.338557993730,-0.858759087559,0.000000000000
9,108.338557993730,-9.770062260185,37.659197911771
10,120.376175548589,-9.771198829765,-40.887848326157
10,120.376175548589,-2.598698326891,0.000000000000
10,120.376175548589,-0.858904013579,0.000000000000
10,120.376175548589,-9.771198829765,40.887848326157
11,132.413793103448,-9.772043518123,-43.879527994135
11,132.413793103448,-2.596900428136,0.000000000000
11,132.413793103448,-0.859012535618,0.000000000000
11,132.413793103448,-9.772043518123,43.879527994135
12,144.451410658307,-9.772695972709,-46.679836122697
12,144.451410658307,-2.595511214960,0.000000000000
12,144.451410658307,-0.859096839622,0.000000000000
12,144.451410658307,-9.772695972709,46.679836122697
13,156.489028213166,-9.773215114477,-49.321388280746
13,156.489028213166,-2.594405552409,0.000000000000
13,156.489028213166,-0.859164218636,0.000000000000
13,156.489028213166,-9.773215114477,49.321388280746
14,168.526645768025,-9.773638016167,-51.828469246744
14,168.526645768025,-2.593504663138,0.000000000000
14,168.526645768025,-0.859219304528,0.000000000000
14,168.526645768025,-9.773638016167,51.828469246744
15,180.564263322884,-9.773989170251,-54.219738966818
15,180.564263322884,-2.592756479180,0.000000000000
15,180.564263322884,-0.859265180319,0.000000000000
15,180.564263322884,-9.773989170251,54.219738966818
16,192.601880877743,-9.774285407999,-56.509903442031
16,192.601880877743,-2.592125206367,0.000000000000
16,192.601880877743,-0.859303977634,0.000000000000
16,192.601880877743,-9.774285407999,56.509903442031
17,204.639498432602,-9.774538677797,-58.710796906092
17,204.639498432602,-2.591585426995,0.000000000000
17,204.639498432602,-0.859337217411,0.000000000000
17,204.639498432602,-9.774538677797,58.710796906092
18,216.677115987461,-9.774757696138,-60.832110564079
