t,ref,K_actual,T_actual,bias_actual,psi_traditional,psi_mpc_nominal,psi_mpc_data,u_traditional,u_mpc_nominal,u_mpc_data,err_traditional,err_mpc_nominal,err_mpc_data,r_traditional,r_mpc_nominal,r_mpc_data,K_est_data,T_est_data,bias_est_data
17.2,12,0.18,8,0,9.417139317274565,10.5429101503865,10.5429101503865,4.659188394788325,-0.7617187499999963,-0.7617187499999963,-2.582860682725435,-1.457089849613505,-1.457089849613505,1.232318813793603,0.3909806698222452,0.3909806698222452,0.18,8,0
17.4,12,0.18,8,0,9.661634755519627,10.61846583412683,10.61846583412683,4.399670210456748,-0.7617187499999964,-0.7617187499999964,-2.338365244480373,-1.381534165873166,-1.381534165873166,1.22247719122531,0.3777784187016891,0.3777784187016891,0.18,8,0
17.6,12,0.18,8,0,9.903977510997974,10.69144707889866,10.69144707889866,4.144655552090519,-0.7992187499999964,-0.7992187499999964,-2.096022489002026,-1.308552921101336,-1.308552921101336,1.211713777391732,0.3649062238591469,0.3649062238591469,0.18,8,0
17.8,12,0.18,8,0,10.14399188758624,10.7618844956762,10.7618844956762,3.894251186804859,-0.7992187499999965,-0.7992187499999965,-1.856008112413758,-1.238115504323803,-1.238115504323803,1.200071882941346,0.3521870838876682,0.3521870838876682,0.18,8,0
18,12,0.18,8,0,10.38151073082793,10.82984168015929,10.82984168015929,3.648555383889324,-0.7992187499999965,-0.7992187499999965,-1.61848926917207,-1.170158319840708,-1.170158319840708,1.187594216208435,0.3397859224154766,0.3397859224154766,0.18,8,0
18.2,12,0.18,8,0,10.61637530283408,10.89538063815531,10.89538063815531,3.407658109673216,-0.8367187499999965,-0.8367187499999965,-1.383624697165924,-1.104619361844689,-1.104619361844689,1.174322860030726,0.3276947899800897,0.3276947899800897,0.18,8,0
18.4,12,0.18,8,0,10.84843515283877,10.95852807532643,10.95852807532643,3.17164122418374,-0.8367187499999966,-0.8367187499999966,-1.151564847161227,-1.041471924673571,-1.041471924673571,1.160299250023487,0.3157371858555874,0.3157371858555874,0.18,8,0
18.6,12,0.18,8,0,11.07754798369512,11.01934377969327,11.01934377969327,2.940578679330814,-0.8367187499999966,-0.8367187499999966,-0.9224520163048808,-0.9806562203067308,-0.9806562203067308,1.145564154281727,0.3040785218341978,0.3040785218341978,0.18,8,0
18.8,12,0.18,8,0,11.30357951459145,11.07788604457594,11.07788604457594,2.71453671836015,-0.8367187499999966,-0.8367187499999966,-0.696420485408547,-0.9221139554240629,-0.9221139554240629,1.130157654481672,0.2927113244133428,0.2927113244133428,0.18,8,0
19,12,0.18,8,0,11.5264033402619,11.13421170596154,11.13421170596154,2.493574076323858,-0.8367187499999966,-0.8367187499999966,-0.4735966597380958,-0.8657882940384614,-0.8657882940384614,1.114119128352251,0.2816283069280092,0.2816283069280092,0.18,8,0
19.2,12,0.18,8,0,11.74590078695928,11.1883761789375,11.1883761789375,2.277742181325639,-0.8367187499999966,-0.8367187499999966,-0.2540992130407158,-0.8116238210624989,-0.8116238210624989,1.097487233486902,0.270822364879809,0.270822364879809,0.18,8,0
19.4,12,0.18,8,0,11.96196076545242,11.24043349321406,11.24043349321406,2.067085356305185,-0.8367187499999966,-0.8367187499999966,-0.03803923454757729,-0.7595665067859354,-0.7595665067859354,1.080299892465695,0.2602865713828137,0.2602865713828137,0.18,8,0
19.6,12,0.18,8,0,12.17447962130391,11.29043632775871,11.29043632775871,1.859721745299826,-0.8367187499999966,-0.8367187499999966,0.1744796213039077,-0.7095636722412859,-0.7095636722412859,1.062594279257426,0.2500141727232434,0.2500141727232434,0.18,8,0
19.8,12,0.18,8,0,12.38335925532988,11.33843604456475,11.33843604456475,1.655324654442024,-0.8367187499999966,-0.8367187499999966,0.383359255329875,-0.6615639554352537,-0.6615639554352537,1.044398170129839,0.2399985840301624,0.2399985840301624,0.18,8,0
20,12,0.18,8,0,12.58850669069419,11.38448272157563,11.38448272157563,1.453985715453589,-0.8367187499999966,-0.8367187499999966,0.5885066906941923,-0.6155172784243721,-0.6155172784243721,1.025737176821583,0.2302333850544084,0.2302333850544084,0.18,8,0
20.2,12,0.18,8,0,12.78983402731831,11.42862518478624,11.42862518478624,1.255792190177551,-0.8367187499999966,-0.8367187499999966,0.7898340273183084,-0.5713748152137619,-0.5713748152137619,1.006636683120584,0.2207123160530482,0.2207123160530482,0.18,8,0
20.4,12,0.18,8,0,12.98725839349798,11.47091103954158,11.47091103954158,1.060827001631323,-0.8367187499999966,-0.8367187499999966,0.9872583934979815,-0.5290889604584184,-0.5290889604584184,0.9871218308983686,0.211429273776722,0.211429273776722,0.18,8,0
20.6,12,0.18,8,0,13.18070189482463,11.51138670105304,11.51138670105304,0.8691687676458644,-0.8367187499999966,-0.8367187499999966,1.180701894824631,-0.4886132989469569,-0.4886132989469569,0.9672175066332503,0.202378307557304,0.202378307557304,0.18,8,0
20.8,12,0.18,8,0,13.370091560509,11.55009742415172,11.55009742415172,0.6808918370083807,-0.8367187499999966,-0.8367187499999966,1.370091560508996,-0.4499025758482826,-0.4499025758482826,0.9469483284218255,0.1935536154933714,0.1935536154933714,0.18,8,0
21,12,0.18,8,0,13.55535928720456,11.58708733229792,11.58708733229792,0.4960663280260493,-0.7992187499999966,-0.7992187499999966,1.55535928720456,-0.4129126677020754,-0.4129126677020754,0.9263386334778176,0.1849495407310371,0.1849495407310371,0.18,8,0
21.2,12,0.18,8,0,13.73644178042796,11.62243319586548,11.62243319586548,0.3147581694282573,-0.7992187499999965,-0.7992187499999965,1.736441780427958,-0.3775668041345224,-0.3775668041345224,0.9054124661169894,0.1767293178377612,0.1767293178377612,0.18,8,0
21.4,12,0.18,8,0,13.91328049367326,11.65617611596884,11.65617611596884,0.1370291435248527,-0.7992187499999965,-0.7992187499999965,1.913280493673255,-0.3438238840311598,-0.3438238840311598,0.8841935662264919,0.1687146005168172,0.1687146005168172,0.18,8,0
21.6,12,0.18,8,0,14.08582156531659,11.68835616619462,11.68835616619462,-0.03706306846190865,-0.7992187499999965,-0.7992187499999965,2.085821565316595,-0.3116438338053804,-0.3116438338053804,0.8627053582166915,0.1609002511288967,0.1609002511288967,0.18,8,0
21.8,12,0.18,8,0,14.25401575340723,11.71901241828975,11.71901241828975,-0.2074648389739335,-0.7617187499999966,-0.7617187499999966,2.254015753407234,-0.2809875817102458,-0.2809875817102458,0.8409709404531956,0.1532812604756743,0.1532812604756743,0.18,8,0
22,12,0.18,8,0,14.41781836844053,11.74821671720751,11.74821671720751,-0.3741265446843016,-0.7617187499999964,-0.7617187499999964,2.41781836844053,-0.2517832827924895,-0.2517832827924895,0.819013075166483,0.1460214945887825,0.1460214945887825,0.18,8,0
22.2,12,0.18,8,0,14.57718920420778,11.77600536177732,11.77600536177732,-0.5370025151363917,-0.7617187499999964,-0.7617187499999964,2.577189204207778,-0.2239946382226776,-0.2239946382226776,0.7968541788362415,0.138943222849063,0.138943222849063,0.18,8,0
22.4,12,0.18,8,0,14.73209246681722,11.80241374335789,11.80241374335789,-0.6960509795363989,-0.7617187499999964,-0.7617187499999964,2.732092466817223,-0.1975862566421096,-0.1975862566421096,0.7745163130472218,0.1320419079028364,0.1320419079028364,0.18,8,0
22.6,12,0.18,8,0,14.88249670197985,11.82747636852394,11.82747636852394,-0.8512340117801889,-0.7242187499999965,-0.7242187499999965,2.882496701979848,-0.1725236314760572,-0.1725236314760572,0.7520211758131274,0.1253131258302655,0.1253131258302655,0.18,8,0
22.8,12,0.18,8,0,15.02837472065281,11.85126063118584,11.85126063118584,-1.002517473794925,-0.7242187499999964,-0.7242187499999964,3.028374720652806,-0.1487393688141552,-0.1487393688141552,0.7293900933647884,0.1189213133095089,0.1189213133095089,0.18,8,0
23,12,0.18,8,0,15.16970352313252,11.8737984904062,11.8737984904062,-1.149870957275426,-0.6867187499999964,-0.6867187499999964,3.169703523132524,-0.1262015095938001,-0.1262015095938001,0.7066440123985915,0.1126892961017712,0.1126892961017712,0.18,8,0
23.2,12,0.18,8,0,15.3064642216887,11.89515485627104,11.89515485627104,-1.293267723894655,-0.6867187499999963,-0.6867187499999963,3.306464221688701,-0.104845143728955,-0.104845143728955,0.6838034927808874,0.1067818293242269,0.1067818293242269,0.18,8,0
23.4,12,0.18,8,0,15.43864196182947,11.91535926611427,11.91535926611427,-1.432684644067158,-0.6867187499999963,-0.6867187499999963,3.43864196182947,-0.08464073388573112,-0.08464073388573112,0.6608887007038392,0.1010220492161213,0.1010220492161213,0.18,8,0
23.6,12,0.18,8,0,15.56622584228706,11.93444051883641,11.93444051883641,-1.568102134343567,-0.6492187499999963,-0.6492187499999963,3.566225842287059,-0.06555948116358756,-0.06555948116358756,0.637919402287941,0.09540626361071824,0.09540626361071824,0.18,8,0
23.8,12,0.18,8,0,15.6892088338123,11.9524604433655,11.9524604433655,-1.699504093513688,-0.6492187499999962,-0.6492187499999962,3.689208833812298,-0.04753955663449716,-0.04753955663449716,0.6149149576261964,0.09009962264545031,0.09009962264545031,0.18,8,0
24,12,0.18,8,0,15.80758769686524,11.96944557290637,11.96944557290637,-1.826877837494869,-0.6492187499999962,-0.6492187499999962,3.807587696865244,-0.03055442709363376,-0.03055442709363376,0.5918943152647299,0.08492564770431407,0.08492564770431407,0.18,8,0
24.2,12,0.18,8,0,15.92136289828812,11.98542177733371,11.98542177733371,-1.950214033081587,-0.6117187499999962,-0.6117187499999962,3.921362898288121,-0.01457822266629272,-0.01457822266629272,0.5688760071143848,0.07988102213670624,0.07988102213670624,0.18,8,0
24.4,12,0.18,8,0,16.03053852704565,12.00044802977536,12.00044802977536,-2.069506630631452,-0.6117187499999961,-0.6117187499999961,4.030538527045653,0.0004480297753648443,0.0004480297753648443,0.5458781437876581,0.0751312622082886,0.0751312622082886,0.18,8,0
24.6,12,0.18,8,0,16.13512220911668,12.01454807903098,12.01454807903098,-2.18475279576184,-0.6117187499999961,-0.6117187499999961,4.135122209116677,0.01454807903098043,0.01454807903098043,0.5229184103551251,0.07050024627808141,0.07050024627808141,0.18,8,0
24.8,12,0.18,8,0,16.23512502161974,12.02774508018021,12.02774508018021,-2.295952840130607,-0.5742187499999961,-0.5742187499999961,4.235125021619741,0.02774508018020683,0.02774508018020683,0.5000140625153187,0.06598500574612939,0.06598500574612939,0.18,8,0
25,12,0.18,8,0,16.33056140625411,12.0400953594257,12.0400953594257,-2.40311015137329,-1.174218749999996,-1.174218749999996,4.330561406254109,0.04009535942570253,0.04009535942570253,0.4771819231718479,0.06175139622747618,0.06175139622747618,0.18,8,0
25.2,12,0.18,8,0,16.42144908213638,12.05108008481506,12.05108008481506,-2.50623112226836,-1.774218749999996,-1.774218749999996,4.421449082136384,0.05108008481506054,0.05108008481506054,0.4544383794113719,0.05492362694678929,0.05492362694678929,0.18,8,0
25.4,12,0.18,8,0,16.50780895811156,12.06019339519468,12.06019339519468,-2.605325079200957,-2.374218749999996,-2.374218749999996,4.507808958111561,0.06019339519468403,0.06019339519468403,0.43179937987588,0.04556655189811958,0.04556655189811958,0.18,8,0
25.6,12,0.18,8,0,16.58966504461608,12.06694207593982,12.06694207593982,-2.700404209994665,-2.974218749999996,-2.974218749999996,4.589665044616076,0.06694207593981716,0.06694207593981716,0.4092804325225787,0.0337434037256666,0.0337434037256666,0.18,8,0
25.8,12,0.18,8,0,16.66704436516898,12.07084524279132,12.07084524279132,-2.791483491179678,-3.574218749999996,-3.574218749999996,4.667044365168984,0.07084524279132154,0.07084524279132154,0.3868966027645382,0.01951583425752495,0.01951583425752495,0.18,8,0
26,12,0.18,8,0,16.73997686756601,12.07143403359654,12.07143403359654,-2.878580614764753,-4.174218749999996,-4.174218749999996,4.739976867566007,0.07143403359653888,0.07143403359653888,0.3646625119851162,0.002943954026086847,0.002943954026086847,0.18,8,0
26.2,12,0.18,8,0,16.80849533484982,12.06825130775663,12.06825130775663,-2.961715914579129,-4.774218749999996,-4.774218749999996,4.808495334849816,0.06825130775662558,0.06825130775662558,0.342592336419047,-0.01591362919956531,-0.01591362919956531,0.18,8,0
26.4,12,0.18,8,0,16.87263529612841,12.06085135318771,12.06085135318771,-3.040912292249541,-5.374218749999995,-5.374218749999995,4.872635296128408,0.06085135318770973,0.06085135318770973,0.3206998063929647,-0.03699977284457616,-0.03699977284457616,0.18,8,0
26.6,12,0.18,8,0,16.93243493731201,12.04879960060802,12.04879960060802,-3.116195142876231,-5.974218749999995,-5.974218749999995,4.93243493731201,0.04879960060801736,0.04879960060801736,0.2989982059180176,-0.06025876289846174,-0.06025876289846174,0.18,8,0
26.8,12,0.18,8,0,16.98793501183744,12.03167234496782,12.03167234496782,-3.187592280470717,-6.574218749999995,-6.574218749999995,4.987935011837436,0.03167234496781646,0.03167234496781646,0.2775003726271241,-0.08563627820100017,-0.08563627820100017,0.18,8,0
27,12,0.18,8,0,17.0391787514473,12.00905647384362,12.00905647384362,-3.255133863216832,-7.174218749999994,-7.174218749999994,5.039178751447302,0.009056473843621404,0.009056473843621404,0.2562186980493278,-0.1130793556209751,-0.1130793556209751,0.18,8,0
27.2,12,0.18,8,0,17.08621177709002,11.98054920262253,11.98054920262253,-3.318852318615394,-7.774218749999994,-7.774218749999994,5.086211777090025,-0.01945079737746802,-0.01945079737746802,0.2351651282136188,-0.1425363561054507,-0.1425363561054507,0.18,8,0
27.4,12,0.18,8,0,17.12908201000493,11.94575781630697,11.94575781630697,-3.378782268571541,-8.374218749999994,-8.374218749999994,5.129082010004925,-0.05424218369303091,-0.05424218369303091,0.2143511645745091,-0.1739569315778144,-0.1739569315778144,0.18,8,0
27.6,12,0.18,8,0,17.16783958305524,11.9042994177743,11.9042994177743,-3.434960454482555,-8.974218749999993,-8.974218749999993,5.16783958305524,-0.09570058222570488,-0.09570058222570488,0.1937878652515744,-0.2072919926633691,-0.2072919926633691,0.18,8,0
27.8,12,0.18,8,0,17.20253675237026,11.85580068232994,11.85580068232994,-3.487425662382692,-9.574218749999993,-9.574218749999993,5.202536752370264,-0.1441993176700613,-0.1441993176700613,0.1734858465751136,-0.2424936772217848,-0.2424936772217848,0.18,8,0
28,12,0.18,8,0,17.23322780935627,11.79989761839669,11.79989761839669,-3.536218648200296,-10.17421874999999,-10.17421874999999,5.233227809356269,-0.2001023816033101,-0.2001023816033101,0.1534552849300136,-0.2795153196662402,-0.2795153196662402,0.18,8,0
28.2,12,0.1785625,8.125000000000002,0,17.25996899313424,11.73623533418677,11.73623533418677,-3.581382063181106,-10.77421874999999,-10.77421874999999,5.25996899313424,-0.2637646658132269,-0.2637646658132269,0.1337059188898619,-0.3183114210495841,-0.3183114210495841,0.17928125,8.0625,0
28.4,12,0.177125,8.250000000000002,0,17.28290362206398,11.66466875452087,11.66466875452087,-3.623996722962489,-11.37421874999999,-11.37421874999999,5.282903622063984,-0.3353312454791304,-0.3353312454791304,0.1146731446487139,-0.3578328983295174,-0.3578328983295174,0.17784375,8.187500000000002,0
28.6,12,0.1756875,8.375,0,17.30217001553092,11.58506908104762,11.58506908104762,-3.664126355529458,-11.97421874999999,-11.97421874999999,5.302170015530923,-0.4149309189523755,-0.4149309189523755,0.09633196733469104,-0.397998367366226,-0.397998367366226,0.17640625,8.3125,0
28.8,12,0.17425,8.5,0,17.31790173118808,11.49732267473008,11.49732267473008,-3.70183329167073,-12,-12,5.317901731188083,-0.5026773252699162,-0.5026773252699162,0.07865857828581288,-0.4387320315877041,-0.4387320315877041,0.17496875,8.4375,0
29,12,0.1728125,8.625,0,17.33022778553061,11.40180088973766,11.40180088973766,-3.737178485344518,-12,-12,5.330227785530614,-0.598199110262339,-0.598199110262339,0.06163027171264965,-0.4776089249621111,-0.4776089249621111,0.17353125,8.5625,0
29.2,12,0.171375,8.750000000000002,0,17.33927285933419,11.29887671135376,11.29887671135376,-3.770221535742853,-12,-12,5.339272859334194,-0.701123288646242,-0.701123288646242,0.04522536901789605,-0.5146208919195114,-0.5146208919195114,0.17209375,8.6875,0
29.4,12,0.1699375,8.875000000000002,0,17.34515748932198,11.18890394276149,11.18890394276149,-3.801020710637567,-12,-12,5.345157489321977,-0.8110960572385117,-0.8110960572385117,0.02942314993890571,-0.5498638429613512,-0.5498638429613512,0.17065625,8.812500000000002,0
29.6,12,0.1685,9,0,17.34799824727842,11.07221844782764,11.07221844782764,-3.829632970662835,-12,-12,5.347998247278422,-0.9277815521723642,-0.9277815521723642,0.01420378978222116,-0.5834274746692644,-0.5834274746692644,0.16921875,8.9375,0
29.8,12,0.1670625,9.125,0,17.34790790770003,10.94913929722565,10.94913929722565,-3.856113994249144,-12,-12,5.347907907700026,-1.050860702774354,-1.050860702774354,-0.0004516978919768145,-0.6153957530099474,-0.6153957530099474,0.16778125,9.0625,0
30,12,0.165625,9.25,0,17.34499560495989,10.81996982663685,10.81996982663685,-3.880518202973391,-12,-12,5.344995604959891,-1.18003017336315,-1.18003017336315,-0.01456151370068412,-0.645847352943976,-0.645847352943976,0.16634375,9.1875,0
30.2,12,0.1641875,9.375000000000002,0,17.33936698086336,10.6849986148716,10.6849986148716,-3.902898787131508,-12,-12,5.339366980863357,-1.315001385128404,-1.315001385128404,-0.02814312048266863,-0.6748560588262684,-0.6748560588262684,0.16490625,9.3125,0
30.4,12,0.16275,9.500000000000002,0,17.33112432338387,10.54450038895733,10.54450038895733,-3.923307731374845,-12,-12,5.331124323383872,-1.455499611042667,-1.455499611042667,-0.041213287397431,-0.702491129571308,-0.702491129571308,0.16346875,9.437500000000002,0
30.6,12,0.1613125,9.625,0,17.32036669729014,10.398736862536,10.398736862536,-3.941795840280518,-12,-12,5.320366697290137,-1.601263137463997,-1.601263137463997,-0.05378813046866942,-0.7288176321066488,-0.7288176321066488,0.16203125,9.5625,0
30.8,12,0.159875,9.75,0,17.30719006730646,10.24795751328706,10.24795751328706,-3.958412763750337,-12,-12,5.307190067306465,-1.752042486712936,-1.752042486712936,-0.06588314991836462,-0.7538967462446925,-0.7538967462446925,0.16059375,9.6875,0
31,12,0.1584375,9.875,0,17.29168741438664,10.09240030453554,10.09240030453554,-3.973207022153161,-12,-12,5.291687414386644,-1.907599695464461,-1.907599695464461,-0.07751326459910761,-0.7777860437576218,-0.7777860437576218,0.15915625,9.8125,0
31.2,12,0.157,10,0,17.27394884562693,9.932292355708096,9.932292355708096,-3.986226031142575,-12,-12,5.273948845626929,-2.067707644291904,-2.067707644291904,-0.08869284379856653,-0.8005397441372143,-0.8005397441372143,0.15771875,9.9375,0
31.4,12,0.1555625,10.125,0,17.25406169829485,9.767850565857202,9.767850565857202,-3.997516126095933,-12,-12,5.254061698294851,-2.232149434142798,-2.232149434142798,-0.09943573666038288,-0.82220894925447,-0.82220894925447,0.15628125,10.0625,0
31.6,12,0.154125,10.25,0,17.2321106384069,9.599282194077437,9.599282194077437,-4.00712258613266,-12,-12,5.232110638406901,-2.400717805922563,-2.400717805922563,-0.1097552994397491,-0.8428418588988261,-0.8428418588988261,0.15484375,10.1875,0
31.8,12,0.1526875,10.375,0,17.20817775424911,9.426785400283618,9.426785400283618,-4.015089657679635,-12,-12,5.208177754249107,-2.573214599716382,-2.573214599716382,-0.1196644207889773,-0.862483968969093,-0.862483968969093,0.15340625,10.3125,0
32,12,0.15125,10.5,0,17.18234264519948,9.250549749502692,9.250549749502692,-4.021460577559651,-12,-12,5.182342645199483,-2.749450250497308,-2.749450250497308,-0.1291755452481192,-0.8811782539046286,-0.8811782539046286,0.15196875,10.4375,0
32.2,12,0.1498125,10.625,0,17.15468250617992,9.070756682546165,9.070756682546165,-4.026277595585857,-12,-12,5.154682506179924,-2.929243317453835,-2.929243317453835,-0.1383006950977911,-0.8989653347826356,-0.8989653347826356,0.15053125,10.5625,0
32.4,12,0.148375,10.75,0,17.12527220803682,8.887579955673525,8.887579955673525,-4.029581996650732,-12,-12,5.125272208036822,-3.112420044326475,-3.112420044326475,-0.1470514907155025,-0.9158836343631978,-0.9158836343631978,0.14909375,10.6875,0
32.6,12,0.1469375,10.875,0,17.09418437412428,8.701186051626422,8.701186051626422,-4.03141412230281,-12,-12,5.094184374124278,-3.298813948373578,-3.298813948373578,-0.1554391695627127,-0.9319695202355104,-0.9319695202355104,0.14765625,10.8125,0
32.8,12,0.1455,11,0,17.06148945334081,8.511734564205474,8.511734564205474,-4.031813391808377,-12,-12,5.061489453340808,-3.488265435794526,-3.488265435794526,-0.1634746039173455,-0.9472574371047424,-0.9472574371047424,0.14621875,10.9375,0
33,12,0.1440625,11.125,0,17.02725578984974,8.319378558373998,8.319378558373998,-4.030818322698359,-12,-12,5.027255789849736,-3.680621441626002,-3.680621441626002,-0.1711683174553595,-0.9617800291573835,-0.9617800291573835,0.14478125,11.0625,0
33.2,12,0.142625,11.25,0,16.99154968969473,8.124264907703537,8.124264907703537,-4.028466550803397,-12,-12,4.991549689694725,-3.875735092296463,-3.875735092296463,-0.1785305007750606,-0.9755682533523069,-0.9755682533523069,0.14334375,11.1875,0
33.4,12,0.1411875,11.375,0,16.95443548450493,7.926534610822773,7.926534610822773,-4.024794849782049,-12,-12,4.954435484504927,-4.073465389177227,-4.073465389177227,-0.1855710259489855,-0.9886514844038214,-0.9886514844038214,0.14190625,11.3125,0
33.6,12,0.13975,11.5,0,16.91597559246887,7.726323088392659,7.726323088392659,-4.019839150148904,-12,-12,4.915975592468872,-4.273676911607341,-4.273676911607341,-0.1922994601802755,-1.001057612150567,-1.001057612150567,0.14046875,11.4375,0
33.8,12,0.1383124999999999,11.625,0,16.8762305767422,7.523760462004809,7.523760462004809,-4.013634557810583,-12,-12,4.876230576742199,-4.476239537995191,-4.476239537995191,-0.1987250786333717,-1.012813131939253,-1.012813131939253,0.13903125,11.5625,0
34,12,0.136875,11.75,0.014,16.8352592014417,7.318971816285996,7.318971816285996,-4.006215372118756,-12,-12,4.835259201441698,-4.681028183714004,-4.681028183714004,-0.2048568765025124,-1.023943228594062,-1.023943228594062,0.13759375,11.6875,0.007
34.2,12,0.1354375,11.875,0.01428795085051653,16.79367848536653,7.11263744538793,7.11263744538793,-4.004425263450095,-12,-12,4.793678485366534,-4.88736255461207,-4.88736255461207,-0.2079035803758102,-1.031671854490333,-1.031671854490333,0.13615625,11.8125,0.01414397542525826
34.4,12,0.134,12,0.01457560686452278,16.75154273316542,6.904875171402167,6.904875171402167,-4.002130721098128,-12,-12,4.751542733165419,-5.095124828597833,-5.095124828597833,-0.2106787610055841,-1.038811369928814,-1.038811369928814,0.13471875,11.9375,0.01443177885751965
34.6,12,0.1325625,12.125,0.01486267350739535,16.70890464938681,6.695798626257415,6.695798626257415,-3.999369228543583,-12,-12,4.70890464938681,-5.304201373742585,-5.304201373742585,-0.213190418893039,-1.045382725723762,-1.045382725723762,0.13328125,12.0625,0.01471914018595907
34.8,12,0.131125,12.25,0.01514885684797534,16.66581537864511,6.48551743828215,6.48551743828215,-3.99617747976166,-12,-12,4.665815378645107,-5.51448256171785,-5.51448256171785,-0.2154463537085211,-1.051405939876324,-1.051405939876324,0.13184375,12.1875,0.01500576517768535
35,12,0.1296875,12.375,0.01543386385952821,16.62232454407667,6.274137407649788,6.274137407649788,-3.992591387898717,-11.775,-12,4.622324544076669,-5.725862592350212,-5.725862592350212,-0.217454172842195,-1.056900153161809,-1.056900153161809,0.13040625,12.3125,0.01529136035375178
35.2,12,0.12825,12.5,0.0157174027197776,16.57848028419101,6.061854989642634,6.061760671460815,-3.988646093666917,-11.40703125,-12,4.578480284191013,-5.938145010357366,-5.938239328539185,-0.219221299428284,-1.061412090035774,-1.061883680944864,0.12896875,12.4375,0.0155756332896529
35.4,12,0.1268125,12.625,0.01599918310970573,16.53432928821548,5.848916340807385,5.848485859159657,-3.984375973476751,-11.030712890625,-12,4.534329288215478,-6.151083659192615,-6.151514140840343,-0.2207549798776805,-1.064693244176246,-1.066374061505791,0.12753125,12.5625,0.01585829291474166
35.6,12,0.125375,12.75,0.01627891651081486,16.48991683002529,5.635559000970137,5.634408238932212,-3.979814647327166,-10.655712890625,-12,4.48991683002529,-6.364440999029863,-6.365591761067788,-0.2220622909509289,-1.066786699186243,-1.070388101137224,0.12609375,12.6875,0.0161390498102603
35.8,12,0.1239375,12.875,0.01655631650054488,16.44528680074508,5.422008352524377,5.419619855682494,-3.974994986472868,-10.318212890625,-12,4.44528680074508,-6.577991647475623,-6.580380144317506,-0.2231501464010437,-1.0677532422288,-1.073941916248594,0.12465625,12.8125,0.01641761650567988
36,-6,0.1225,13,0.01683109904554506,16.40048174010241,5.208464235517969,5.204209661143278,-4.574994986472868,-9.943212890625,-12,22.40048174010241,11.20846423551797,11.20420966114328,-0.2240253032133221,-1.067720585032039,-1.07705097269608,0.12321875,12.9375,0.01669370777304497
36.2,-6,0.1210625,13.125,0.01710298279249937,16.35531481085964,4.995130830183938,4.988263636635717,-5.174994986472868,-9.605712890625,-12,22.35531481085964,10.99513083018394,10.98826363663572,-0.2258346462138993,-1.066667026670153,-1.0797301225378,0.12178125,13.0625,0.01696704091902222
36.4,-6,0.119625,13.25,0.01737168935620767,16.30961093217629,4.782188288267814,4.771864908956163,-5.774994986472867,-9.268212890625,-12,22.30961093217629,10.78218828826781,10.77186490895616,-0.2285193934167095,-1.064712709580623,-1.081993638397772,0.12034375,13.1875,0.01723733607435352
36.6,-6,0.1181875,13.375,0.01763694360462788,16.26320625500881,4.569807792016623,4.555093859834699,-6.374994986472867,-8.930712890624999,-12,22.26320625500881,10.56980779201662,10.5550938598347,-0.2320233858373941,-1.061902481255953,-1.083855245607319,0.11890625,13.3125,0.01750431648041778
36.8,-6,0.11675,13.5,0.01789847394058709,16.21594766467972,4.358151925215024,4.338028229378863,-6.974994986472867,-8.630712890624999,-12,22.21594766467972,10.35815192521502,10.33802822937886,-0.236292951645461,-1.058279334007997,-1.085328152279181,0.11746875,13.4375,0.01776770877260749
37,-6,0.1153125,13.625,0.01815601257987335,16.16769230897336,4.147362052494093,4.120743213887403,-7.574994986472866,-8.293212890624998,-12,22.16769230897336,10.14736205249409,10.1207432138874,-0.2412767785317916,-1.053949363604656,-1.086425077457298,0.11603125,13.5625,0.01802724326023022
37.2,-6,0.113875,13.75,0.01840929582542335,16.1183071502301,3.937585064686351,3.903311558392591,-8.174994986472866,-7.993212890624998,-12,22.1183071502301,9.937585064686351,9.903311558392591,-0.2469257937163067,-1.048884939038708,-1.08715827747406,0.11459375,13.6875,0.01828265420264834
37.4,-6,0.1124375,13.875,0.0186580643373251,16.06766854001696,3.728947816918518,3.685803644265266,-8.774994986472866,-7.693212890624999,-12,22.06766854001696,9.728947816918517,9.685803644265265,-0.2531930510656699,-1.043186238839168,-1.087539570636626,0.11315625,13.8125,0.01853368008137422
37.6,-6,0.111,14,0.01890206339835943,16.01566181505055,3.521570565567635,3.46828757219435,-9.374994986472865,-7.393212890624999,-11.98125,22.01566181505055,9.521570565567636,9.468287572194349,-0.2600336248320913,-1.036886256754413,-1.087580360354579,0.11171875,13.9375,0.01878006386784227
37.8,-6,0.1095625,14.125,0.01914104317480805,15.96218091313816,3.315567224255244,3.250835187260381,-9.974994986472865,-7.130712890624999,-11.38125,21.96218091313816,9.315567224255243,9.250835187260382,-0.2674045095619394,-1.030016706561955,-1.087261924669841,0.11028125,14.0625,0.01902155328658374
38,-6,0.108125,14.25,0.01937475897226153,15.90712800798669,3.111033972034044,3.033696206804683,-10.57499498647286,-6.830712890624999,-10.78125,21.90712800798669,9.111033972034043,9.033696206804683,-0.2752645257573281,-1.022666261105997,-1.085694902278493,0.10884375,14.1875,0.01925790107353479
38.2,-6,0.1066875,14.375,0.019602971486165,15.85041316180561,2.908073171027334,2.817107577398481,-11.17499498647286,-6.568212890624999,-10.18125,21.85041316180561,8.908073171027334,8.817107577398481,-0.2835742309054028,-1.014804005033549,-1.082943147031009,0.10740625,14.3125,0.01948886522921326
