w,mag_before,phase_before,mag_after,phase_after
0.001,61.46042991,-90.06143557,67.26112644,-90.01668759
0.001027858127,61.22176614,-90.06314705,67.02246291,-90.01715248
0.00105649233,60.98310236,-90.06490621,66.78379939,-90.01763031
0.001085924228,60.74443856,-90.06671437,66.54513586,-90.01812146
0.001116176043,60.50577474,-90.06857291,66.30647233,-90.01862629
0.001147270618,60.2671109,-90.07048322,66.0678088,-90.01914518
0.001179231428,60.02844705,-90.07244675,65.82914526,-90.01967853
0.001212082608,59.78978317,-90.07446498,65.59048172,-90.02022674
0.001245848959,59.55111927,-90.07653943,65.35181818,-90.02079022
0.001280555978,59.31245535,-90.07867167,65.11315464,-90.02136939
0.00131622987,59.0737914,-90.08086332,64.87449109,-90.0219647
0.001352897569,58.83512743,-90.08311601,64.63582754,-90.0225766
0.001390586762,58.59646343,-90.08543147,64.39716398,-90.02320554
0.001429325905,58.3577994,-90.08781142,64.15850042,-90.023852
0.001469144248,58.11913534,-90.09025768,63.91983686,-90.02451647
0.001510071856,57.88047125,-90.09277209,63.68117329,-90.02519945
0.00155213963,57.64180712,-90.09535654,63.44250971,-90.02590146
0.001595379333,57.40314295,-90.09801299,63.20384614,-90.02662303
0.001639823614,57.16447875,-90.10074344,62.96518255,-90.0273647
0.001685506029,56.92581451,-90.10354996,62.72651896,-90.02812702
0.00173246107,56.68715022,-90.10643466,62.48785537,-90.02891059
0.001780724191,56.44848589,-90.10939972,62.24919177,-90.02971598
0.001830331833,56.20982151,-90.11244739,62.01052816,-90.03054381
0.00188132145,55.97115708,-90.11557995,61.77186454,-90.03139471
0.001933731543,55.7324926,-90.11879978,61.53320092,-90.0322693
0.001987601682,55.49382806,-90.12210931,61.29453729,-90.03316826
0.002042972543,55.25516346,-90.12551104,61.05587365,-90.03409227
0.002099885932,55.0164988,-90.12900753,60.81721001,-90.03504201
0.002158384822,54.77783407,-90.13260143,60.57854635,-90.03601822
0.002218513381,54.53916927,-90.13629544,60.33988268,-90.03702162
0.002280317009,54.3005044,-90.14009236,60.10121901,-90.03805297
0.002343842371,54.06183945,-90.14399505,59.86255532,-90.03911305
0.00240913743,53.82317441,-90.14800647,59.62389162,-90.04020266
0.002476251487,53.58450929,-90.15212963,59.38522791,-90.04132263
0.002545235217,53.34584408,-90.15636766,59.14656419,-90.0424738
0.002616140703,53.10717877,-90.16072375,58.90790045,-90.04365704
0.002689021484,52.86851335,-90.16520118,58.6692367,-90.04487324
0.002763932587,52.62984783,-90.16980335,58.43057294,-90.04612332
0.002840930573,52.39118219,-90.17453373,58.19190915,-90.04740822
0.002920073579,52.15251643,-90.17939588,57.95324536,-90.04872892
0.00300142136,51.91385054,-90.18439348,57.71458154,-90.05008641
0.003085035339,51.67518451,-90.1895303,57.4759177,-90.05148172
0.003170978646,51.43651834,-90.19481022,57.23725385,-90.0529159
0.003259316173,51.19785202,-90.20023722,56.99858997,-90.05439003
0.003350114618,50.95918554,-90.20581541,56.75992608,-90.05590523
0.003443442538,50.72051889,-90.21154899,56.52126215,-90.05746264
0.003539370398,50.48185206,-90.21744229,56.28259821,-90.05906343
0.00363797063,50.24318504,-90.22349977,56.04393424,-90.06070882
0.003739317679,50.00451783,-90.22972599,55.80527024,-90.06240005
0.003843488067,49.7658504,-90.23612565,55.56660621,-90.06413838
0.003950560447,49.52718275,-90.24270359,55.32794215,-90.06592515
0.004060615663,49.28851486,-90.24946477,55.08927806,-90.06776169
0.004173736811,49.04984672,-90.2564143,54.85061393,-90.06964939
0.004290009302,48.81117833,-90.26355743,54.61194977,-90.07158968
0.004409520928,48.57250965,-90.27089954,54.37328557,-90.07358402
0.004532361923,48.33384068,-90.27844617,54.13462133,-90.07563391
0.004658625039,48.0951714,-90.28620303,53.89595704,-90.07774091
0.004788405608,47.8565018,-90.29417598,53.65729271,-90.07990661
0.004921801621,47.61783184,-90.30237102,53.41862834,-90.08213264
0.005058913798,47.37916153,-90.31079435,53.17996391,-90.08442068
0.005199845663,47.14049082,-90.31945232,52.94129943,-90.08677246
0.005344703625,46.90181971,-90.32835147,52.70263489,-90.08918975
0.005493597059,46.66314817,-90.33749852,52.4639703,-90.09167438
0.005646638386,46.42447617,-90.34690037,52.22530564,-90.09422822
0.005803943157,46.18580369,-90.35656411,51.98664091,-90.09685321
0.005965630144,45.94713071,-90.36649706,51.74797612,-90.09955132
0.006131821429,45.70845719,-90.37670669,51.50931125,-90.1023246
0.006302642491,45.4697831,-90.38720071,51.2706463,-90.10517512
0.006478222308,45.23110841,-90.39798706,51.03198127,-90.10810506
0.00665869345,44.99243309,-90.40907386,50.79331615,-90.11111661
0.00684419218,44.75375709,-90.42046949,50.55465094,-90.11421206
0.007034858557,44.5150804,-90.43218254,50.31598563,-90.11739373
0.007230836543,44.27640295,-90.44422186,50.07732022,-90.12066403
0.007432274108,44.03772472,-90.45659654,49.8386547,-90.12402544
0.007639323346,43.79904566,-90.4693159,49.59998907,-90.12748048
0.007852140589,43.56036571,-90.48238955,49.36132331,-90.13103176
0.008070886521,43.32168484,-90.49582736,49.12265743,-90.13468197
0.008295726306,43.08300298,-90.50963946,48.88399141,-90.13843385
0.008526829705,42.84432008,-90.52383628,48.64532525,-90.14229025
0.008764371213,42.60563609,-90.53842854,48.40665893,-90.14625408
0.009008530182,42.36695094,-90.55342723,48.16799246,-90.15032832
0.009259490963,42.12826457,-90.56884367,47.92932582,-90.15451604
0.009517443041,41.8895769,-90.58468951,47.69065899,-90.15882042
0.009782581182,41.65088787,-90.60097668,47.45199199,-90.1632447
0.01005510557,41.41219739,-90.61771749,47.21332478,-90.16779221
0.01033522199,41.17350539,-90.63492455,46.97465736,-90.1724664
0.01062314192,40.93481178,-90.65261085,46.73598972,-90.17727078
0.01091908276,40.69611647,-90.67078973,46.49732184,-90.18220898
0.01122326795,40.45741936,-90.68947489,46.25865372,-90.18728474
0.01153592718,40.21872035,-90.70868044,46.01998533,-90.19250187
0.01185729651,39.98001933,-90.72842085,45.78131667,-90.19786432
0.01218761859,39.74131619,-90.74871101,45.54264771,-90.20337614
0.01252714282,39.50261082,-90.76956623,45.30397845,-90.20904148
0.01287612556,39.26390307,-90.79100221,45.06530886,-90.21486461
0.0132348303,39.02519283,-90.81303514,44.82663892,-90.22084993
0.01360352789,38.78647995,-90.8356816,44.58796862,-90.22700196
0.0139824967,38.54776428,-90.85895869,44.34929794,-90.23332533
0.01437202287,38.30904565,-90.88288393,44.11062684,-90.23982482
0.01477240052,38.07032392,-90.90747537,43.87195532,-90.24650533
0.01518393193,37.8315989,-90.93275153,43.63328335,-90.2533719
0.01560692784,37.59287039,-90.95873145,43.39461089,-90.26042971
0.01604170763,37.35413822,-90.98543472,43.15593793,-90.26768407
0.01648859956,37.11540217,-91.01288144,42.91726443,-90.27514047
0.01694794106,36.87666202,-91.0410923,42.67859037,-90.28280452
0.01742007897,36.63791754,-91.07008853,42.43991571,-90.290682
0.01790536974,36.39916849,-91.09989197,42.20124042,-90.29877886
0.01840417981,36.16041461,-91.13052505,41.96256447,-90.3071012
0.0189168858,35.92165562,-91.16201084,41.7238878,-90.31565528
0.01944387481,35.68289123,-91.19437304,41.4852104,-90.32444757
0.01998554475,35.44412115,-91.22763599,41.24653221,-90.33348468
0.0205423046,35.20534505,-91.26182472,41.00785319,-90.34277344
0.02111457474,34.96656259,-91.29696495,40.76917329,-90.35232082
0.02170278725,34.72777342,-91.33308311,40.53049246,-90.36213404
0.02230738626,34.48897715,-91.37020634,40.29181066,-90.37222049
0.02292882827,34.25017338,-91.40836256,40.05312782,-90.38258776
0.02356758249,34.01136169,-91.44758043,39.81444389,-90.39324366
0.0242241312,33.77254163,-91.48788943,39.5757588,-90.40419622
0.02489897013,33.53371274,-91.52931983,39.3370725,-90.41545369
0.02559260881,33.2948745,-91.57190273,39.09838491,-90.42702454
0.02630557097,33.05602641,-91.6156701,38.85969595,-90.43891748
0.02703839491,32.81716789,-91.66065478,38.62100556,-90.45114146
0.02779163396,32.57829836,-91.70689052,38.38231366,-90.46370569
0.02856585684,32.33941721,-91.75441197,38.14362014,-90.47661961
0.02936164812,32.10052377,-91.80325478,37.90492494,-90.48989294
0.03017960865,31.86161735,-91.85345551,37.66622794,-90.50353566
0.03102035603,31.62269722,-91.90505178,37.42752905,-90.51755804
0.03188452506,31.38376261,-91.9580822,37.18882817,-90.53197061
0.03277276822,31.14481271,-92.01258645,36.95012517,-90.5467842
0.03368575617,30.90584664,-92.06860529,36.71141995,-90.56200994
0.03462417825,30.6668635,-92.12618059,36.47271237,-90.57765928
0.03558874302,30.42786233,-92.18535535,36.23400231,-90.59374396
0.03658017875,30.18884211,-92.24617374,35.99528962,-90.61027606
0.03759923403,29.94980177,-92.30868114,35.75657415,-90.62726798
0.03864667828,29.71074018,-92.37292415,35.51785576,-90.64473247
0.03972330237,29.47165614,-92.43895063,35.27913427,-90.66268264
0.04082991918,29.23254838,-92.50680972,35.04040951,-90.68113193
0.04196736427,28.99341557,-92.57655191,34.80168129,-90.70009416
0.04313649645,28.75425631,-92.64822902,34.56294943,-90.71958356
0.04433819846,28.5150691,-92.72189427,34.32421372,-90.73961469
0.04557337764,28.27585237,-92.79760231,34.08547393,-90.76020257
0.04684296659,28.03660446,-92.87540925,33.84672985,-90.78136257
0.04814792392,27.79732363,-92.95537268,33.60798123,-90.80311053
0.04948923492,27.55800801,-93.03755173,33.36922782,-90.82546269
0.05086791233,27.31865566,-93.1220071,33.13046935,-90.84843574
0.0522849971,27.07926452,-93.20880108,32.89170553,-90.87204683
0.05374155921,26.83983239,-93.29799761,32.65293606,-90.89631356
0.05523869841,26.600357,-93.38966231,32.41416063,-90.92125401
0.05677754511,26.3608359,-93.48386252,32.1753789,-90.94688677
0.05835926119,26.12126654,-93.58066731,31.93659053,-90.9732309
0.05998504092,25.8816462,-93.68014757,31.69779513,-91.00030598
0.06165611182,25.64197204,-93.782376,31.45899232,-91.02813214
0.06337373564,25.40224105,-93.8874272,31.22018168,-91.05673002
0.06513920924,25.16245003,-93.99537764,30.98136278,-91.08612084
0.06695386562,24.92259563,-94.10630577,30.74253515,-91.11632634
0.06881907494,24.6826743,-94.22029201,30.5036983,-91.1473689
0.07073624549,24.44268232,-94.33741882,30.26485173,-91.17927145
0.07270682482,24.20261573,-94.45777072,30.02599489,-91.21205753
0.07473230081,23.96247036,-94.58143431,29.78712721,-91.24575133
0.07681420276,23.72224183,-94.70849837,29.54824808,-91.28037765
0.0789541026,23.4819255,-94.83905382,29.30935687,-91.31596194
0.08115361604,23.24151647,-94.97319382,29.07045292,-91.35253034
0.08341440381,23.0010096,-95.11101376,28.8315355,-91.39010965
0.0857381729,22.76039945,-95.25261131,28.59260388,-91.42872737
0.08812667784,22.51968026,-95.39808646,28.35365727,-91.46841171
0.09058172205,22.27884601,-95.54754154,28.11469485,-91.50919161
0.0931051592,22.0378903,-95.70108126,27.87571573,-91.55109674
0.09569889458,21.79680641,-95.85881272,27.63671899,-91.59415755
