branch,sample_idx,gain,re,im
1,1,0.000000000000,-2.022000955590,0.000000000000
1,2,1.000000000000,-2.042406675660,0.000000000000
1,3,2.000000000000,-2.061515648790,0.000000000000
1,4,3.000000000000,-2.079527860470,0.000000000000
1,5,4.000000000000,-2.096597150520,0.000000000000
1,6,5.000000000000,-2.112844829470,0.000000000000
1,7,6.000000000000,-2.128368533250,0.000000000000
1,8,7.000000000000,-2.143248204870,0.000000000000
1,9,8.000000000000,-2.157550265470,0.000000000000
1,10,9.000000000000,-2.171330602290,0.000000000000
1,11,10.000000000000,-2.184636759230,0.000000000000
1,12,11.000000000000,-2.197509575360,0.000000000000
1,13,12.000000000000,-2.209984432360,0.000000000000
1,14,13.000000000000,-2.222092219150,0.000000000000
1,15,14.000000000000,-2.233860088170,0.000000000000
1,16,15.000000000000,-2.236751819300,0.000000000000
1,17,16.000000000000,-2.239624167290,0.000000000000
1,18,17.000000000000,-2.242477470020,0.000000000000
1,19,18.000000000000,-2.245312055850,0.000000000000
1,20,19.000000000000,-2.248128244020,0.000000000000
1,21,20.000000000000,-2.250926344940,0.000000000000
1,22,21.000000000000,-2.253706660570,0.000000000000
1,23,22.000000000000,-2.254398995140,0.000000000000
1,24,23.000000000000,-2.255090241040,0.000000000000
1,25,24.000000000000,-2.255780402750,0.000000000000
1,26,25.000000000000,-2.256469484740,0.000000000000
1,27,26.000000000000,-2.257335173040,0.000000000000
1,28,27.000000000000,-2.258199166970,0.000000000000
1,29,28.000000000000,-2.259061475210,0.000000000000
1,30,29.000000000000,-2.259922106360,0.000000000000
1,31,30.000000000000,-2.263348029640,0.000000000000
1,32,31.000000000000,-2.266747789610,0.000000000000
1,33,32.000000000000,-2.270121903970,0.000000000000
1,34,33.000000000000,-2.273470873930,0.000000000000
1,35,34.000000000000,-2.276795184920,0.000000000000
1,36,35.000000000000,-2.280095307230,0.000000000000
1,37,36.000000000000,-2.283371696710,0.000000000000
1,38,37.000000000000,-2.296248570300,0.000000000000
