w,PI,PD,PID,lead,lag,lead_lag
0.003541057248,30.95902512,4.182243369e-05,30.95832862,0.0008363655171,9.372405623,5.921287844
0.003620485891,30.76650487,4.371968534e-05,30.76577679,0.0008743028347,9.364887729,5.91687334
0.003701696179,30.57399178,4.570300431e-05,30.5732307,0.0009139607829,9.357046304,5.912266799
0.003784728078,30.38148617,4.777629492e-05,30.3806906,0.0009554173817,9.348868218,5.907460245
0.003869622445,30.18898839,4.994363861e-05,30.18815676,0.0009987541876,9.340339876,5.902445405
0.003956421059,29.99649879,5.220930199e-05,29.99562946,0.001044056453,9.331447213,5.897213699
0.004045166632,29.80401773,5.457774518e-05,29.80310901,0.001091413294,9.322175679,5.891756238
0.004135902837,29.61154561,5.705363064e-05,29.61059571,0.001140917865,9.312510233,5.886063809
0.004228674325,29.41908283,5.964183231e-05,29.41808988,0.001192667541,9.302435333,5.88012687
0.00432352675,29.22662981,6.234744526e-05,29.22559187,0.001246764111,9.291934929,5.873935545
0.004420506787,29.03418699,6.517579564e-05,29.03310202,0.001303313974,9.280992454,5.867479612
0.004519662161,28.84175484,6.813245122e-05,28.84062071,0.00136242835,9.269590816,5.860748502
0.004621041666,28.64933384,7.122323236e-05,28.64814833,0.0014242235,9.257712398,5.853731287
0.004724695192,28.45692449,7.445422341e-05,28.45568528,0.001488820948,9.245339046,5.846416676
0.004830673746,28.26452732,7.783178472e-05,28.26323197,0.001556347726,9.232452071,5.838793011
0.004939029481,28.07214288,8.136256516e-05,28.07078886,0.001626936619,9.219032241,5.830848258
0.005049815719,27.87977175,8.505351522e-05,27.87835639,0.001700726426,9.205059787,5.822570007
0.005163086977,27.68741452,8.891190064e-05,27.68593507,0.001777862231,9.190514397,5.813945465
0.005278898997,27.49507184,9.294531675e-05,27.49352538,0.001858495692,9.175375221,5.804961454
0.00539730877,27.30274434,9.716170343e-05,27.30112786,0.001942785329,9.159620873,5.795604409
0.005518374565,27.11043273,0.0001015693607,27.10874305,0.002030896844,9.143229439,5.785860375
0.00564215596,26.91813772,0.0001061769651,26.91637153,0.00212300344,9.126178483,5.775715012
0.005768713866,26.72586005,0.0001109935866,26.72401391,0.002219286159,9.108445058,5.765153589
0.005898110564,26.53360051,0.0001160287069,26.5316708,0.002319934241,9.090005716,5.754160993
0.00603040973,26.34135993,0.0001212922374,26.33934287,0.00242514549,9.070836527,5.742721728
0.006165676467,26.14913915,0.0001267945394,26.1470308,0.002535126661,9.050913092,5.730819924
0.006303977342,25.95693907,0.0001325464439,25.95473532,0.002650093867,9.030210566,5.718439341
0.006445380412,25.76476063,0.0001385592735,25.76245715,0.002770272999,9.008703683,5.70556338
0.006589955262,25.5726048,0.0001448448642,25.57019711,0.002895900168,8.986366778,5.692175093
0.006737773038,25.3804726,0.0001514155888,25.37795598,0.003027222164,8.963173821,5.678257195
0.006888906479,25.1883651,0.0001582843814,25.18573465,0.003164496941,8.939098451,5.663792081
0.007043429961,24.99628341,0.0001654647628,24.99353399,0.003307994119,8.914114009,5.648761844
0.007201419523,24.80422869,0.0001729708669,24.80135494,0.003457995509,8.888193583,5.63314829
0.007362952913,24.61220216,0.000180817469,24.60919848,0.003614795665,8.861310051,5.616932967
0.007528109621,24.42020509,0.0001890200143,24.41706562,0.003778702452,8.833436131,5.600097186
0.007696970922,24.22823881,0.0001975946486,24.22495743,0.003950037654,8.804544432,5.582622054
0.007869619912,24.0363047,0.0002065582501,24.03287503,0.004129137594,8.774607514,5.5644885
0.008046141551,23.84440421,0.0002159284623,23.84081957,0.004316353791,8.743597948,5.545677312
0.008226622707,23.65253885,0.0002257237293,23.64879227,0.004512053644,8.71148838,5.526169178
0.008411152194,23.4607102,0.0002359633314,23.4567944,0.004716621144,8.678251603,5.505944722
0.00859982082,23.26891992,0.0002466674236,23.26482728,0.004930457624,8.643860633,5.484984555
0.008792721429,23.07716973,0.0002578570748,23.07289231,0.005153982532,8.608288783,5.463269318
0.008989948947,22.88546142,0.0002695543097,22.88099092,0.005387634252,8.571509746,5.440779738
0.00919160043,22.69379689,0.0002817821516,22.68912463,0.005631870949,8.533497686,5.417496685
0.009397775112,22.50217808,0.0002945646682,22.49729501,0.005887171457,8.494227321,5.393401227
0.00960857445,22.31060706,0.0003079270188,22.30550372,0.006154036208,8.453674023,5.3684747
0.00982410218,22.11908597,0.0003218955034,22.11375248,0.006432988202,8.41181391,5.342698769
0.01004446436,21.92761704,0.000336497615,21.92204309,0.006724574011,8.368623949,5.316055505
0.01026976944,21.73620261,0.0003517620934,21.73037743,0.007029364842,8.324082058,5.288527456
0.01050012828,21.54484512,0.0003677189817,21.53875746,0.007347957638,8.278167209,5.260097726
0.01073565425,21.35354711,0.0003843996854,21.34718524,0.007680976224,8.230859536,5.230750059
0.01097646325,21.16231125,0.0004018370343,21.15566289,0.008029072515,8.182140444,5.200468919
0.01122267378,20.97114031,0.0004200653469,20.96419267,0.008392927769,8.131992716,5.169239582
0.011474407,20.78003718,0.0004391204978,20.7727769,0.008773253892,8.080400623,5.137048224
0.0117317868,20.58900491,0.0004590399888,20.58141803,0.009170794811,8.027350034,5.103882013
0.01199493981,20.39804663,0.0004798630218,20.39011859,0.009586327899,7.972828523,5.069729204
0.01226399556,20.20716565,0.0005016305765,20.19888126,0.01002066546,7.916825477,5.034579237
0.01253908643,20.0163654,0.0005243854908,20.00770879,0.0104746563,7.859332199,4.998422829
0.0128203478,19.82564948,0.0005481725449,19.8166041,0.01094918732,7.800342012,4.961252075
0.01310791808,19.63502164,0.0005730385496,19.62557021,0.01144518523,7.739850357,4.923060544
