t,delta,psi,x,y,R,delta_needed
28.14,18,53.165337,99.164029,42.149238,65,27.613028
28.2,18,53.296748,99.30747,42.341656,65,27.613028
28.26,18,53.428158,99.450469,42.534403,65,27.613028
28.32,18,53.559569,99.593026,42.727477,65,27.613028
28.38,18,53.69098,99.735139,42.920877,65,27.613028
28.44,18,53.822391,99.876809,43.114603,65,27.613028
28.5,18,53.953802,100.01803,43.308653,65,27.613028
28.56,18,54.085212,100.15881,43.503027,65,27.613028
28.62,18,54.216623,100.29915,43.697723,65,27.613028
28.68,18,54.348034,100.43903,43.89274,65,27.613028
28.74,18,54.479445,100.57847,44.088078,65,27.613028
28.8,18,54.610855,100.71746,44.283735,65,27.613028
28.86,18,54.742266,100.856,44.47971,65,27.613028
28.92,18,54.873677,100.9941,44.676003,65,27.613028
28.98,18,55.005088,101.13174,44.872612,65,27.613028
29.04,18,55.136499,101.26893,45.069535,65,27.613028
29.1,18,55.267909,101.40566,45.266773,65,27.613028
29.16,18,55.39932,101.54195,45.464325,65,27.613028
29.22,18,55.530731,101.67778,45.662188,65,27.613028
29.28,18,55.662142,101.81316,45.860362,65,27.613028
29.34,18,55.793552,101.94808,46.058846,65,27.613028
29.4,18,55.924963,102.08255,46.257639,65,27.613028
29.46,18,56.056374,102.21656,46.45674,65,27.613028
29.52,18,56.187785,102.35011,46.656148,65,27.613028
29.58,18,56.319196,102.48321,46.855862,65,27.613028
29.64,18,56.450606,102.61584,47.05588,65,27.613028
29.7,18,56.582017,102.74802,47.256202,65,27.613028
29.76,18,56.713428,102.87974,47.456827,65,27.613028
29.82,18,56.844839,103.011,47.657753,65,27.613028
29.88,18,56.976249,103.14179,47.858979,65,27.613028
29.94,18,57.10766,103.27213,48.060506,65,27.613028
30,18,57.239071,103.402,48.26233,65,27.613028
30.06,18,57.370482,103.53141,48.464452,65,27.613028
30.12,18,57.501893,103.66036,48.66687,65,27.613028
30.18,18,57.633303,103.78884,48.869584,65,27.613028
30.24,18,57.764714,103.91685,49.072591,65,27.613028
30.3,18,57.896125,104.0444,49.275892,65,27.613028
30.36,18,58.027536,104.17148,49.479485,65,27.613028
30.42,18,58.158946,104.2981,49.683368,65,27.613028
30.48,18,58.290357,104.42425,49.887542,65,27.613028
30.54,18,58.421768,104.54993,50.092004,65,27.613028
30.6,18,58.553179,104.67514,50.296754,65,27.613028
30.66,18,58.68459,104.79988,50.50179,65,27.613028
30.72,18,58.816,104.92414,50.707113,65,27.613028
30.78,18,58.947411,105.04794,50.912719,65,27.613028
30.84,18,59.078822,105.17127,51.118609,65,27.613028
30.9,18,59.210233,105.29412,51.324781,65,27.613028
30.96,18,59.341644,105.4165,51.531235,65,27.613028
31.02,18,59.473054,105.53841,51.737969,65,27.613028
31.08,18,59.604465,105.65984,51.944981,65,27.613028
31.14,18,59.735876,105.7808,52.152272,65,27.613028
31.2,18,59.867287,105.90128,52.35984,65,27.613028
31.26,18,59.998697,106.02128,52.567683,65,27.613028
31.32,18,60.130108,106.14081,52.775801,65,27.613028
31.38,18,60.261519,106.25986,52.984193,65,27.613028
31.44,18,60.39293,106.37843,53.192857,65,27.613028
31.5,18,60.524341,106.49653,53.401793,65,27.613028
31.56,18,60.655751,106.61414,53.610998,65,27.613028
31.62,18,60.787162,106.73127,53.820473,65,27.613028
31.68,18,60.918573,106.84793,54.030217,65,27.613028
31.74,18,61.049984,106.9641,54.240227,65,27.613028
31.8,18,61.181394,107.07979,54.450503,65,27.613028
31.86,18,61.312805,107.19499,54.661044,65,27.613028
31.92,18,61.444216,107.30972,54.871848,65,27.613028
31.98,18,61.575627,107.42396,55.082915,65,27.613028
32.04,18,61.707038,107.53771,55.294244,65,27.613028
32.1,18,61.838448,107.65098,55.505833,65,27.613028
32.16,18,61.969859,107.76377,55.717681,65,27.613028
32.22,18,62.10127,107.87606,55.929787,65,27.613028
32.28,18,62.232681,107.98788,56.14215,65,27.613028
32.34,18,62.364091,108.0992,56.354769,65,27.613028
32.4,18,62.495502,108.21004,56.567643,65,27.613028
32.46,18,62.626913,108.32038,56.780771,65,27.613028
32.52,18,62.758324,108.43024,56.994151,65,27.613028
32.58,18,62.889735,108.53961,57.207782,65,27.613028
32.64,18,63.021145,108.64849,57.421664,65,27.613028
32.7,18,63.152556,108.75688,57.635795,65,27.613028
32.76,18,63.283967,108.86478,57.850174,65,27.613028
32.82,18,63.415378,108.97218,58.0648,65,27.613028
32.88,18,63.546789,109.07909,58.279672,65,27.613028
32.94,18,63.678199,109.18551,58.494788,65,27.613028
33,18,63.80961,109.29144,58.710148,65,27.613028
33.06,18,63.941021,109.39687,58.92575,65,27.613028
33.12,18,64.072432,109.5018,59.141593,65,27.613028
33.18,18,64.203842,109.60624,59.357677,65,27.613028
33.24,18,64.335253,109.71019,59.573999,65,27.613028
33.3,18,64.466664,109.81364,59.790559,65,27.613028
33.36,18,64.598075,109.91659,60.007356,65,27.613028
33.42,18,64.729486,110.01904,60.224389,65,27.613028
33.48,18,64.860896,110.121,60.441656,65,27.613028
33.54,18,64.992307,110.22246,60.659156,65,27.613028
33.6,18,65.123718,110.32342,60.876889,65,27.613028
33.66,18,65.255129,110.42388,61.094852,65,27.613028
33.72,18,65.386539,110.52383,61.313045,65,27.613028
33.78,18,65.51795,110.62329,61.531467,65,27.613028
33.84,18,65.649361,110.72225,61.750116,65,27.613028
33.9,18,65.780772,110.8207,61.968992,65,27.613028
33.96,18,65.912183,110.91866,62.188093,65,27.613028
34.02,18,66.043593,111.01611,62.407418,65,27.613028
34.08,18,66.175004,111.11305,62.626966,65,27.613028
34.14,18,66.306415,111.2095,62.846736,65,27.613028
34.2,18,66.437826,111.30543,63.066727,65,27.613028
34.26,18,66.569236,111.40087,63.286937,65,27.613028
34.32,18,66.700647,111.4958,63.507365,65,27.613028
34.38,18,66.832058,111.59022,63.72801,65,27.613028
34.44,18,66.963469,111.68414,63.948871,65,27.613028
34.5,18,67.09488,111.77754,64.169948,65,27.613028
34.56,18,67.22629,111.87045,64.391237,65,27.613028
34.62,18,67.357701,111.96284,64.61274,65,27.613028
34.68,18,67.489112,112.05473,64.834453,65,27.613028
34.74,18,67.620523,112.14611,65.056377,65,27.613028
34.8,18,67.751933,112.23697,65.27851,65,27.613028
34.86,18,67.883344,112.32733,65.500851,65,27.613028
34.92,18,68.014755,112.41718,65.723398,65,27.613028
34.98,18,68.146166,112.50652,65.946151,65,27.613028
35.04,18,68.277577,112.59534,66.169108,65,27.613028
35.1,18,68.408987,112.68366,66.392268,65,27.613028
35.16,18,68.540398,112.77146,66.61563,65,27.613028
35.22,18,68.671809,112.85875,66.839193,65,27.613028
35.28,18,68.80322,112.94553,67.062956,65,27.613028
35.34,18,68.934631,113.03179,67.286917,65,27.613028
35.4,18,69.066041,113.11754,67.511075,65,27.613028
35.46,18,69.197452,113.20278,67.735429,65,27.613028
35.52,18,69.328863,113.2875,67.959979,65,27.613028
35.58,18,69.460274,113.37171,68.184722,65,27.613028
35.64,18,69.591684,113.4554,68.409657,65,27.613028
35.7,18,69.723095,113.53857,68.634784,65,27.613028
35.76,18,69.854506,113.62123,68.860101,65,27.613028
35.82,18,69.985917,113.70337,69.085607,65,27.613028
35.88,18,70.117328,113.78499,69.311301,65,27.613028
35.94,18,70.248738,113.86609,69.537181,65,27.613028
36,18,70.380149,113.94668,69.763247,65,27.613028
36.06,18,70.51156,114.02675,69.989497,65,27.613028
36.12,18,70.642971,114.1063,70.215931,65,27.613028
36.18,18,70.774381,114.18533,70.442546,65,27.613028
36.24,18,70.905792,114.26384,70.669341,65,27.613028
36.3,18,71.037203,114.34183,70.896316,65,27.613028
36.36,18,71.168614,114.41929,71.12347,65,27.613028
36.42,18,71.300025,114.49624,71.3508,65,27.613028
36.48,18,71.431435,114.57267,71.578307,65,27.613028
36.54,18,71.562846,114.64857,71.805988,65,27.613028
36.6,18,71.694257,114.72395,72.033842,65,27.613028
36.66,18,71.825668,114.79881,72.261869,65,27.613028
36.72,18,71.957078,114.87314,72.490067,65,27.613028
36.78,18,72.088489,114.94696,72.718435,65,27.613028
36.84,18,72.2199,115.02024,72.946971,65,27.613028
36.9,18,72.351311,115.09301,73.175676,65,27.613028
36.96,18,72.482722,115.16524,73.404546,65,27.613028
37.02,18,72.614132,115.23696,73.633581,65,27.613028
37.08,18,72.745543,115.30815,73.86278,65,27.613028
37.14,18,72.876954,115.37881,74.092142,65,27.613028
37.2,18,73.008365,115.44894,74.321666,65,27.613028
37.26,18,73.139776,115.51855,74.551349,65,27.613028
37.32,18,73.271186,115.58763,74.781192,65,27.613028
37.38,18,73.402597,115.65619,75.011193,65,27.613028
37.44,18,73.534008,115.72422,75.24135,65,27.613028
37.5,18,73.665419,115.79172,75.471662,65,27.613028
37.56,18,73.796829,115.85869,75.702129,65,27.613028
37.62,18,73.92824,115.92513,75.932749,65,27.613028
37.68,18,74.059651,115.99104,76.16352,65,27.613028
37.74,18,74.191062,116.05642,76.394443,65,27.613028
37.8,18,74.322473,116.12128,76.625514,65,27.613028
37.86,18,74.453883,116.1856,76.856734,65,27.613028
37.92,18,74.585294,116.24939,77.0881,65,27.613028
37.98,18,74.716705,116.31266,77.319612,65,27.613028
38.04,18,74.848116,116.37539,77.551269,65,27.613028
38.1,18,74.979526,116.43759,77.783069,65,27.613028
38.16,18,75.110937,116.49925,78.015011,65,27.613028
38.22,18,75.242348,116.56039,78.247094,65,27.613028
38.28,18,75.373759,116.62099,78.479316,65,27.613028
38.34,18,75.50517,116.68106,78.711677,65,27.613028
38.4,18,75.63658,116.7406,78.944175,65,27.613028
38.46,18,75.767991,116.7996,79.176809,65,27.613028
38.52,18,75.899402,116.85807,79.409578,65,27.613028
38.58,18,76.030813,116.91601,79.64248,65,27.613028
38.64,18,76.162223,116.97341,79.875515,65,27.613028
38.7,18,76.293634,117.03028,80.10868,65,27.613028
38.76,18,76.425045,117.08661,80.341975,65,27.613028
38.82,18,76.556456,117.14241,80.575399,65,27.613028
38.88,18,76.687867,117.19767,80.80895,65,27.613028
38.94,18,76.819277,117.25239,81.042628,65,27.613028
39,18,76.950688,117.30658,81.27643,65,27.613028
39.06,18,77.082099,117.36024,81.510356,65,27.613028
39.12,18,77.21351,117.41335,81.744404,65,27.613028
39.18,18,77.34492,117.46593,81.978574,65,27.613028
39.24,18,77.476331,117.51797,82.212864,65,27.613028
39.3,18,77.607742,117.56948,82.447272,65,27.613028
39.36,18,77.739153,117.62045,82.681798,65,27.613028
39.42,18,77.870564,117.67088,82.91644,65,27.613028
39.48,18,78.001974,117.72077,83.151197,65,27.613028
39.54,18,78.133385,117.77012,83.386068,65,27.613028
39.6,18,78.264796,117.81893,83.621051,65,27.613028
39.66,18,78.396207,117.86721,83.856146,65,27.613028
39.72,18,78.527618,117.91494,84.091351,65,27.613028
39.78,18,78.659028,117.96214,84.326665,65,27.613028
39.84,18,78.790439,118.00879,84.562086,65,27.613028
39.9,18,78.92185,118.05491,84.797614,65,27.613028
39.96,18,79.053261,118.10048,85.033247,65,27.613028
40.02,18,79.184671,118.14552,85.268984,65,27.613028
40.08,18,79.316082,118.19001,85.504824,65,27.613028
40.14,18,79.447493,118.23396,85.740765,65,27.613028
40.2,18,79.578904,118.27738,85.976806,65,27.613028
40.26,18,79.710315,118.32025,86.212946,65,27.613028
40.32,18,79.841725,118.36257,86.449184,65,27.613028
40.38,18,79.973136,118.40436,86.685518,65,27.613028
40.44,18,80.104547,118.4456,86.921948,65,27.613028
40.5,18,80.235958,118.48631,87.158471,65,27.613028
40.56,18,80.367368,118.52647,87.395087,65,27.613028
40.62,18,80.498779,118.56608,87.631795,65,27.613028
40.68,18,80.63019,118.60516,87.868593,65,27.613028
40.74,18,80.761601,118.64369,88.10548,65,27.613028
40.8,18,80.893012,118.68167,88.342455,65,27.613028
40.86,18,81.024422,118.71912,88.579516,65,27.613028
40.92,18,81.155833,118.75602,88.816662,65,27.613028
40.98,18,81.287244,118.79237,89.053893,65,27.613028
41.04,18,81.418655,118.82818,89.291206,65,27.613028
41.1,18,81.550065,118.86345,89.528601,65,27.613028
41.16,18,81.681476,118.89817,89.766076,65,27.613028
41.22,18,81.812887,118.93235,90.00363,65,27.613028
41.28,18,81.944298,118.96598,90.241261,65,27.613028
41.34,18,82.075709,118.99907,90.47897,65,27.613028
41.4,18,82.207119,119.03161,90.716753,65,27.613028
41.46,18,82.33853,119.06361,90.954611,65,27.613028
41.52,18,82.469941,119.09506,91.192541,65,27.613028
41.58,18,82.601352,119.12596,91.430543,65,27.613028
41.64,18,82.732762,119.15632,91.668615,65,27.613028
41.7,18,82.864173,119.18614,91.906756,65,27.613028
41.76,18,82.995584,119.2154,92.144965,65,27.613028
41.82,18,83.126995,119.24412,92.38324,65,27.613028
41.88,18,83.258406,119.2723,92.621581,65,27.613028
41.94,18,83.389816,119.29993,92.859985,65,27.613028
42,18,83.521227,119.32701,93.098453,65,27.613028
42.06,18,83.652638,119.35354,93.336981,65,27.613028
42.12,18,83.784049,119.37953,93.57557,65,27.613028
42.18,18,83.91546,119.40496,93.814218,65,27.613028
42.24,18,84.04687,119.42986,94.052924,65,27.613028
42.3,18,84.178281,119.4542,94.291686,65,27.613028
42.36,18,84.309692,119.478,94.530503,65,27.613028
42.42,18,84.441103,119.50124,94.769375,65,27.613028
42.48,18,84.572513,119.52395,95.008299,65,27.613028
42.54,18,84.703924,119.5461,95.247274,65,27.613028
42.6,18,84.835335,119.5677,95.4863,65,27.613028
42.66,18,84.966746,119.58876,95.725374,65,27.613028
42.72,18,85.098157,119.60927,95.964497,65,27.613028
42.78,18,85.229567,119.62923,96.203665,65,27.613028
42.84,18,85.360978,119.64864,96.442879,65,27.613028
42.9,18,85.492389,119.6675,96.682137,65,27.613028
42.96,18,85.6238,119.68581,96.921437,65,27.613028
43.02,18,85.75521,119.70358,97.160779,65,27.613028
43.08,18,85.886621,119.72079,97.40016,65,27.613028
43.14,18,86.018032,119.73746,97.639581,65,27.613028
43.2,18,86.149443,119.75357,97.879039,65,27.613028
43.26,18,86.280854,119.76914,98.118534,65,27.613028
43.32,18,86.412264,119.78416,98.358063,65,27.613028
43.38,18,86.543675,119.79863,98.597627,65,27.613028
43.44,18,86.675086,119.81255,98.837223,65,27.613028
43.5,18,86.806497,119.82592,99.07685,65,27.613028
43.56,18,86.937907,119.83874,99.316508,65,27.613028
43.62,18,87.069318,119.85101,99.556194,65,27.613028
43.68,18,87.200729,119.86273,99.795907,65,27.613028
43.74,18,87.33214,119.8739,100.03565,65,27.613028
43.8,18,87.463551,119.88452,100.27541,65,27.613028
43.86,18,87.594961,119.89459,100.5152,65,27.613028
43.92,18,87.726372,119.90412,100.75501,65,27.613028
43.98,18,87.857783,119.91309,100.99484,65,27.613028
44.04,18,87.989194,119.92151,101.2347,65,27.613028
44.1,18,88.120605,119.92938,101.47457,65,27.613028
44.16,18,88.252015,119.9367,101.71446,65,27.613028
44.22,18,88.383426,119.94347,101.95436,65,27.613028
44.28,18,88.514837,119.94969,102.19428,65,27.613028
44.34,18,88.646248,119.95536,102.43421,65,27.613028
44.4,18,88.777658,119.96048,102.67416,65,27.613028
44.46,18,88.909069,119.96505,102.91411,65,27.613028
44.52,18,89.04048,119.96907,103.15408,65,27.613028
44.58,18,89.171891,119.97254,103.39406,65,27.613028
44.64,18,89.303302,119.97546,103.63404,65,27.613028
44.7,18,89.434712,119.97782,103.87403,65,27.613028
44.76,18,89.566123,119.97964,104.11402,65,27.613028
44.82,18,89.697534,119.98091,104.35402,65,27.613028
44.88,18,89.828945,119.98162,104.59401,65,27.613028
44.94,18,89.960355,119.98179,104.83401,65,27.613028
45,18,90.091766,119.98141,105.07401,65,27.613028
45.06,18,90.223177,119.98047,105.31401,65,27.613028
45.12,18,90.354588,119.97899,105.55401,65,27.613028
45.18,18,90.485999,119.97695,105.794,65,27.613028
45.24,18,90.617409,119.97436,106.03399,65,27.613028
45.3,18,90.74882,119.97123,106.27396,65,27.613028
45.36,18,90.880231,119.96754,106.51394,65,27.613028
45.42,18,91.011642,119.9633,106.7539,65,27.613028
45.48,18,91.143052,119.95852,106.99385,65,27.613028
45.54,18,91.274463,119.95318,107.23379,65,27.613028
45.6,18,91.405874,119.94729,107.47372,65,27.613028
45.66,18,91.537285,119.94085,107.71363,65,27.613028
45.72,18,91.668696,119.93386,107.95353,65,27.613028
45.78,18,91.800106,119.92632,108.19341,65,27.613028
45.84,18,91.931517,119.91823,108.43328,65,27.613028
45.9,18,92.062928,119.90959,108.67312,65,27.613028
45.96,18,92.194339,119.90041,108.91295,65,27.613028
46.02,18,92.325749,119.89067,109.15275,65,27.613028
46.08,18,92.45716,119.88038,109.39253,65,27.613028
46.14,18,92.588571,119.86954,109.63228,65,27.613028
46.2,18,92.719982,119.85815,109.87201,65,27.613028
46.26,18,92.851393,119.84621,110.11171,65,27.613028
46.32,18,92.982803,119.83372,110.35139,65,27.613028
46.38,18,93.114214,119.82068,110.59103,65,27.613028
46.44,18,93.245625,119.80709,110.83065,65,27.613028
46.5,18,93.377036,119.79296,111.07023,65,27.613028
46.56,18,93.508447,119.77827,111.30978,65,27.613028
46.62,18,93.639857,119.76303,111.5493,65,27.613028
46.68,18,93.771268,119.74725,111.78878,65,27.613028
46.74,18,93.902679,119.73091,112.02822,65,27.613028
46.8,18,94.03409,119.71403,112.26763,65,27.613028
46.86,18,94.1655,119.6966,112.50699,65,27.613028
46.92,18,94.296911,119.67861,112.74632,65,27.613028
46.98,18,94.428322,119.66008,112.9856,65,27.613028
47.04,18,94.559733,119.641,113.22484,65,27.613028
47.1,18,94.691144,119.62137,113.46404,65,27.613028
47.16,18,94.822554,119.6012,113.70319,65,27.613028
47.22,18,94.953965,119.58047,113.94229,65,27.613028
47.28,18,95.085376,119.5592,114.18135,65,27.613028
47.34,18,95.216787,119.53738,114.42035,65,27.613028
47.4,18,95.348197,119.51501,114.65931,65,27.613028
47.46,18,95.479608,119.49209,114.89821,65,27.613028
47.52,18,95.611019,119.46862,115.13706,65,27.613028
47.58,18,95.74243,119.44461,115.37586,65,27.613028
47.64,18,95.873841,119.42005,115.6146,65,27.613028
47.7,18,96.005251,119.39494,115.85328,65,27.613028
47.76,18,96.136662,119.36928,116.09191,65,27.613028
47.82,18,96.268073,119.34308,116.33047,65,27.613028
47.88,17.929367,96.398933,119.31633,116.56898,65,27.613028
47.94,17.720865,96.528169,119.28905,116.80742,65,27.613028
48,17.510404,96.655769,119.26123,117.0458,65,27.613028
48.06,17.298071,96.781723,119.23289,117.28412,65,27.613028
48.12,17.083959,96.906022,119.20403,117.52238,65,27.613028
48.18,16.868163,97.028655,119.17466,117.76058,65,27.613028
48.24,16.650782,97.149614,119.14479,117.99871,65,27.613028
48.3,16.431918,97.268892,119.11443,118.23678,65,27.613028
48.36,16.211677,97.386483,119.08357,118.47479,65,27.613028
48.42,15.990167,97.502379,119.05224,118.71274,65,27.613028
48.48,15.767497,97.616577,119.02042,118.95062,65,27.613028
48.54,15.543781,97.729071,118.98815,119.18844,65,27.613028
48.6,15.319134,97.839858,118.95541,119.4262,65,27.613028
48.66,15.093674,97.948937,118.92222,119.66389,65,27.613028
48.72,14.867519,98.056305,118.88859,119.90152,65,27.613028
48.78,14.64079,98.161961,118.85451,120.13909,65,27.613028
48.84,14.413609,98.265907,118.82001,120.3766,65,27.613028
48.9,14.186097,98.368141,118.78508,120.61404,65,27.613028
48.96,13.958379,98.468668,118.74974,120.85143,65,27.613028
49.02,13.730579,98.567489,118.71398,121.08875,65,27.613028
49.08,13.50282,98.664607,118.67783,121.32601,65,27.613028
49.14,13.275226,98.760028,118.64127,121.56321,65,27.613028
49.2,13.04792,98.853757,118.60434,121.80035,65,27.613028
49.26,12.821027,98.9458,118.56702,122.03743,65,27.613028
49.32,12.594667,99.036164,118.52932,122.27445,65,27.613028
49.38,12.368962,99.124856,118.49126,122.51141,65,27.613028
49.44,12.144031,99.211886,118.45284,122.74832,65,27.613028
49.5,11.919992,99.297262,118.41407,122.98517,65,27.613028
49.56,11.696961,99.380996,118.37495,123.22196,65,27.613028
49.62,11.475052,99.463097,118.33549,123.45869,65,27.613028
49.68,11.254375,99.543577,118.2957,123.69537,65,27.613028
49.74,11.035041,99.622449,118.25558,123.93199,65,27.613028
49.8,10.817154,99.699726,118.21514,124.16856,65,27.613028
49.86,10.600819,99.775421,118.17439,124.40508,65,27.613028
49.92,10.386135,99.849548,118.13334,124.64154,65,27.613028
49.98,10.173198,99.922124,118.09199,124.87795,65,27.613028
50.04,9.9621029,99.993162,118.05034,125.11431,65,27.613028
50.1,9.7529382,100.06268,118.0084,125.35062,65,27.613028
50.16,9.5457901,100.13069,117.96619,125.58687,65,27.613028
50.22,9.3407407,100.19722,117.9237,125.82308,65,27.613028
50.28,9.1378681,100.26227,117.88094,126.05924,65,27.613028
50.34,8.9372466,100.32587,117.83792,126.29536,65,27.613028
50.4,8.7389464,100.38804,117.79465,126.53142,65,27.613028
50.46,8.5430333,100.4488,117.75112,126.76744,65,27.613028
50.52,8.3495693,100.50816,117.70735,127.00342,65,27.613028
50.58,8.1586121,100.56614,117.66334,127.23935,65,27.613028
50.64,7.9702152,100.62277,117.6191,127.47524,65,27.613028
50.7,7.784428,100.67806,117.57463,127.71108,65,27.613028
50.76,7.6012956,100.73203,117.52994,127.94688,65,27.613028
50.82,7.4208592,100.78471,117.48503,128.18264,65,27.613028
50.88,7.2431555,100.83611,117.43991,128.41836,65,27.613028
50.94,7.0682177,100.88626,117.39459,128.65404,65,27.613028
51,6.8960747,100.93517,117.34906,128.88969,65,27.613028
51.06,6.7267513,100.98287,117.30333,129.12529,65,27.613028
51.12,6.560269,101.02938,117.25742,129.36086,65,27.613028
51.18,6.3966451,101.07473,117.21132,129.59639,65,27.613028
51.24,6.2358934,101.11892,117.16503,129.83188,65,27.613028
51.3,6.0780243,101.16198,117.11857,130.06734,65,27.613028
51.36,5.9230443,101.20394,117.07194,130.30277,65,27.613028
51.42,5.7709572,101.24482,117.02514,130.53816,65,27.613028
51.48,5.621763,101.28463,116.97818,130.77352,65,27.613028
51.54,5.475459,101.3234,116.93105,131.00885,65,27.613028
51.6,5.3320393,101.36114,116.88378,131.24415,65,27.613028
51.66,5.1914953,101.39789,116.83635,131.47941,65,27.613028
51.72,5.0538155,101.43366,116.78877,131.71465,65,27.613028
51.78,4.918986,101.46847,116.74105,131.94986,65,27.613028
51.84,4.7869903,101.50233,116.69319,132.18504,65,27.613028
51.9,4.6578096,101.53529,116.6452,132.42019,65,27.613028
51.96,4.5314228,101.56734,116.59708,132.65532,65,27.613028
52.02,4.407807,101.59851,116.54882,132.89042,65,27.613028
52.08,4.2869371,101.62883,116.50045,133.12549,65,27.613028
52.14,4.1687862,101.65831,116.45195,133.36054,65,27.613028
52.2,4.0533257,101.68697,116.40333,133.59556,65,27.613028
52.26,3.9405257,101.71483,116.3546,133.83057,65,27.613028
52.32,3.8303543,101.74191,116.30576,134.06554,65,27.613028
52.38,3.7227788,101.76822,116.25681,134.3005,65,27.613028
52.44,3.617765,101.79379,116.20776,134.53543,65,27.613028
52.5,3.5152776,101.81864,116.15861,134.77034,65,27.613028
52.56,3.4152802,101.84278,116.10935,135.00524,65,27.613028
52.62,3.3177359,101.86622,116.06,135.24011,65,27.613028
52.68,3.2226064,101.88899,116.01056,135.47496,65,27.613028
52.74,3.1298533,101.91111,115.96102,135.70979,65,27.613028
52.8,3.0394371,101.93258,115.9114,135.94461,65,27.613028
52.86,2.9513179,101.95343,115.86169,136.1794,65,27.613028
52.92,2.8654557,101.97368,115.8119,136.41418,65,27.613028
52.98,2.7818096,101.99333,115.76203,136.64894,65,27.613028
53.04,2.7003389,102.01241,115.71208,136.88369,65,27.613028
53.1,2.6210023,102.03092,115.66205,137.11841,65,27.613028
53.16,2.5437586,102.04889,115.61196,137.35313,65,27.613028
53.22,2.4685666,102.06632,115.56178,137.58782,65,27.613028
53.28,2.3953848,102.08324,115.51154,137.82251,65,27.613028
53.34,2.3241719,102.09966,115.46124,138.05717,65,27.613028
53.4,2.2548869,102.11558,115.41087,138.29183,65,27.613028
53.46,2.1874886,102.13103,115.36043,138.52647,65,27.613028
53.52,2.1219363,102.14602,115.30993,138.7611,65,27.613028
53.58,2.0581894,102.16055,115.25938,138.99571,65,27.613028
53.64,1.9962076,102.17465,115.20876,139.23031,65,27.613028
53.7,1.9359509,102.18832,115.15809,139.4649,65,27.613028
53.76,1.8773799,102.20157,115.10737,139.69948,65,27.613028
53.82,1.8204552,102.21443,115.05659,139.93405,65,27.613028
53.88,1.7651382,102.22689,115.00576,140.16861,65,27.613028
53.94,1.7113905,102.23898,114.95489,140.40315,65,27.613028
54,1.6591743,102.25069,114.90396,140.63769,65,27.613028
54.06,1.6084524,102.26205,114.85299,140.87221,65,27.613028
54.12,1.559188,102.27306,114.80197,141.10673,65,27.613028
54.18,1.5113447,102.28373,114.75091,141.34123,65,27.613028
54.24,1.464887,102.29407,114.69981,141.57573,65,27.613028
54.3,1.4197796,102.30409,114.64866,141.81021,65,27.613028
54.36,1.3759882,102.31381,114.59748,142.04469,65,27.613028
54.42,1.3334786,102.32322,114.54626,142.27916,65,27.613028
54.48,1.2922177,102.33235,114.495,142.51363,65,27.613028
54.54,1.2521726,102.34119,114.4437,142.74808,65,27.613028
54.6,1.2133113,102.34975,114.39237,142.98253,65,27.613028
54.66,1.1756023,102.35805,114.34101,143.21697,65,27.613028
54.72,1.1390147,102.36609,114.28961,143.4514,65,27.613028
54.78,1.1035183,102.37388,114.23818,143.68582,65,27.613028
54.84,1.0690834,102.38143,114.18672,143.92024,65,27.613028
54.9,1.035681,102.38874,114.13523,144.15465,65,27.613028
54.96,1.0032829,102.39583,114.08371,144.38906,65,27.613028
55.02,0.97186112,102.40269,114.03216,144.62346,65,27.613028
55.08,0.94138865,102.40933,113.98059,144.85785,65,27.613028
55.14,0.91183894,102.41577,113.92898,145.09224,65,27.613028
55.2,0.88318606,102.422,113.87736,145.32662,65,27.613028
55.26,0.8554047,102.42804,113.82571,145.56099,65,27.613028
55.32,0.82847014,102.43389,113.77403,145.79536,65,27.613028
55.38,0.80235825,102.43956,113.72233,146.02973,65,27.613028
55.44,0.77704549,102.44504,113.67061,146.26409,65,27.613028
55.5,0.75250887,102.45035,113.61887,146.49845,65,27.613028
55.56,0.72872601,102.4555,113.56711,146.7328,65,27.613028
55.62,0.70567505,102.46048,113.51532,146.96714,65,27.613028
55.68,0.6833347,102.4653,113.46352,147.20149,65,27.613028
55.74,0.66168422,102.46997,113.4117,147.43583,65,27.613028
55.8,0.64070338,102.4745,113.35986,147.67016,65,27.613028
55.86,0.62037249,102.47888,113.308,147.90449,65,27.613028
55.92,0.60067237,102.48312,113.25612,148.13882,65,27.613028
55.98,0.58158436,102.48722,113.20423,148.37314,65,27.613028
56.04,0.56309028,102.4912,113.15232,148.60746,65,27.613028
56.1,0.54517244,102.49504,113.10039,148.84177,65,27.613028
56.16,0.52781363,102.49877,113.04845,149.07609,65,27.613028
56.22,0.51099711,102.50238,112.9965,149.31039,65,27.613028
56.28,0.49470659,102.50587,112.94453,149.5447,65,27.613028
56.34,0.47892623,102.50925,112.89254,149.779,65,27.613028
56.4,0.46364063,102.51252,112.84055,150.0133,65,27.613028
56.46,0.44883483,102.51569,112.78854,150.2476,65,27.613028
56.52,0.43449426,102.51876,112.73651,150.48189,65,27.613028
56.58,0.42060479,102.52173,112.68448,150.71618,65,27.613028
56.64,0.40715267,102.5246,112.63243,150.95047,65,27.613028
56.7,0.39412455,102.52738,112.58038,151.18476,65,27.613028
56.76,0.38150747,102.53008,112.52831,151.41904,65,27.613028
56.82,0.36928881,102.53268,112.47623,151.65332,65,27.613028
56.88,0.35745634,102.53521,112.42414,151.8876,65,27.613028
