t,x,y,psi_ref,u,delta
36.08,162.36,17.561656,17.324633,-1.7087196,-1.7087196
36.16,162.72,17.67363,17.229408,-1.9919545,-1.9919545
36.24,163.08,17.784939,17.131799,-2.2746506,-2.2746506
36.32,163.44,17.895568,17.031847,-2.5566873,-2.5566873
36.4,163.8,18.005502,16.92959,-2.8379453,-2.8379453
36.48,164.16,18.114727,16.82507,-3.1183065,-3.1183065
36.56,164.52,18.223227,16.718327,-3.397654,-3.397654
36.64,164.88,18.330988,16.609404,-3.6758721,-3.6758721
36.72,165.24,18.437997,16.498344,-3.9528468,-3.9528468
36.8,165.6,18.544239,16.385189,-4.2284656,-4.2284656
36.88,165.96,18.649702,16.269984,-4.5026177,-4.5026177
36.96,166.32,18.754373,16.152773,-4.7751941,-4.7751941
37.04,166.68,18.858238,16.033601,-5.0460875,-5.0460875
37.12,167.04,18.961287,15.912512,-5.3151927,-5.3151927
37.2,167.4,19.063506,15.789553,-5.5824067,-5.5824067
37.28,167.76,19.164884,15.664769,-5.8476283,-5.8476283
37.36,168.12,19.265411,15.538207,-6.1107589,-6.1107589
37.44,168.48,19.365075,15.409913,-6.3717019,-6.3717019
37.52,168.84,19.463866,15.279934,-6.6303633,-6.6303633
37.6,169.2,19.561774,15.148316,-6.8866515,-6.8866515
37.68,169.56,19.658788,15.015107,-7.1404776,-7.1404776
37.76,169.92,19.754901,14.880353,-7.3917549,-7.3917549
37.84,170.28,19.850101,14.744101,-7.6403999,-7.6403999
37.92,170.64,19.944382,14.6064,-7.8863316,-7.8863316
38,171,20.037733,14.467294,-8.1294717,-8.1294717
38.08,171.36,20.130148,14.326832,-8.3697449,-8.3697449
38.16,171.72,20.221618,14.18506,-8.6070789,-8.6070789
38.24,172.08,20.312136,14.042024,-8.8414043,-8.8414043
38.32,172.44,20.401695,13.897771,-9.0726546,-9.0726546
38.4,172.8,20.490288,13.752347,-9.3007664,-9.3007664
38.48,173.16,20.577909,13.605798,-9.5256795,-9.5256795
38.56,173.52,20.664552,13.458168,-9.7473368,-9.7473368
38.64,173.88,20.75021,13.309503,-9.9656842,-9.9656842
38.72,174.24,20.834879,13.159849,-10.180671,-10.180671
38.8,174.6,20.918552,13.009247,-10.392249,-10.392249
38.88,174.96,21.001226,12.857743,-10.600375,-10.600375
38.96,175.32,21.082896,12.70538,-10.805006,-10.805006
39.04,175.68,21.163556,12.5522,-11.006106,-11.006106
39.12,176.04,21.243204,12.398246,-11.203639,-11.203639
39.2,176.4,21.321835,12.243558,-11.397573,-11.397573
39.28,176.76,21.399447,12.088177,-11.587881,-11.587881
39.36,177.12,21.476035,11.932144,-11.774537,-11.774537
39.44,177.48,21.551596,11.775499,-11.957519,-11.957519
39.52,177.84,21.626129,11.618279,-12.136809,-12.136809
39.6,178.2,21.699631,11.460523,-12.31239,-12.31239
39.68,178.56,21.772098,11.302269,-12.484252,-12.484252
39.76,178.92,21.84353,11.143552,-12.652383,-12.652383
39.84,179.28,21.913925,10.984408,-12.816778,-12.816778
39.92,179.64,21.983281,10.824873,-12.977434,-12.977434
40,180,22.051596,10.66498,-13.13435,-13.13435
40.08,180.36,22.118871,10.504762,-13.287529,-13.287529
40.16,180.72,22.185102,10.344253,-13.436977,-13.436977
40.24,181.08,22.250291,10.183483,-13.582701,-13.582701
40.32,181.44,22.314437,10.022483,-13.724714,-13.724714
40.4,181.8,22.377538,9.861282,-13.863029,-13.863029
40.48,182.16,22.439595,9.6999099,-13.997663,-13.997663
40.56,182.52,22.500609,9.5383942,-14.128634,-14.128634
40.64,182.88,22.560578,9.3767618,-14.255966,-14.255966
40.72,183.24,22.619504,9.2150389,-14.379682,-14.379682
40.8,183.6,22.677387,9.0532505,-14.499809,-14.499809
40.88,183.96,22.734227,8.8914209,-14.616375,-14.616375
40.96,184.32,22.790025,8.7295733,-14.729414,-14.729414
41.04,184.68,22.844783,8.5677302,-14.838957,-14.838957
41.12,185.04,22.8985,8.4059129,-14.945041,-14.945041
41.2,185.4,22.951179,8.2441421,-15.047703,-15.047703
41.28,185.76,23.00282,8.0824372,-15.146984,-15.146984
41.36,186.12,23.053425,7.9208169,-15.242925,-15.242925
41.44,186.48,23.102995,7.7592991,-15.335569,-15.335569
41.52,186.84,23.151532,7.5979006,-15.424961,-15.424961
41.6,187.2,23.199037,7.4366374,-15.51115,-15.51115
41.68,187.56,23.245512,7.2755246,-15.594182,-15.594182
41.76,187.92,23.290958,7.1145763,-15.674108,-15.674108
41.84,188.28,23.335378,6.953806,-15.750979,-15.750979
41.92,188.64,23.378774,6.7932262,-15.824848,-15.824848
42,189,23.421147,6.6328484,-15.895769,-15.895769
42.08,189.36,23.462499,6.4726835,-15.963797,-15.963797
42.16,189.72,23.502833,6.3127416,-16.028987,-16.028987
42.24,190.08,23.54215,6.1530317,-16.091398,-16.091398
42.32,190.44,23.580453,5.9935623,-16.151087,-16.151087
42.4,190.8,23.617743,5.8343411,-16.208113,-16.208113
42.48,191.16,23.654024,5.675375,-16.262535,-16.262535
42.56,191.52,23.689296,5.51667,-16.314415,-16.314415
42.64,191.88,23.723563,5.3582316,-16.363811,-16.363811
42.72,192.24,23.756827,5.2000646,-16.410787,-16.410787
42.8,192.6,23.789089,5.0421729,-16.455403,-16.455403
42.88,192.96,23.820353,4.8845599,-16.497722,-16.497722
42.96,193.32,23.850619,4.7272284,-16.537806,-16.537806
43.04,193.68,23.879892,4.5701804,-16.575718,-16.575718
43.12,194.04,23.908172,4.4134174,-16.61152,-16.61152
43.2,194.4,23.935462,4.2569403,-16.645274,-16.645274
43.28,194.76,23.961765,4.1007495,-16.677044,-16.677044
43.36,195.12,23.987082,3.9448448,-16.706891,-16.706891
43.44,195.48,24.011416,3.7892253,-16.734879,-16.734879
43.52,195.84,24.034768,3.6338899,-16.761069,-16.761069
43.6,196.2,24.057142,3.4788369,-16.785523,-16.785523
43.68,196.56,24.078539,3.3240641,-16.808302,-16.808302
43.76,196.92,24.09896,3.1695689,-16.829467,-16.829467
43.84,197.28,24.118409,3.0153482,-16.849078,-16.849078
43.92,197.64,24.136887,2.8613987,-16.867195,-16.867195
44,198,24.154397,2.7077166,-16.883878,-16.883878
44.08,198.36,24.170939,2.5542978,-16.899185,-16.899185
44.16,198.72,24.186516,2.4011379,-16.913172,-16.913172
44.24,199.08,24.20113,2.2482321,-16.925898,-16.925898
44.32,199.44,24.214783,2.0955754,-16.937418,-16.937418
44.4,199.8,24.227476,1.9431626,-16.947787,-16.947787
44.48,200.16,24.239211,1.7909882,-16.957059,-16.957059
44.56,200.52,24.249989,1.6390465,-16.965287,-16.965287
44.64,200.88,24.259813,1.4873317,-16.972524,-16.972524
44.72,201.24,24.268684,1.3358379,-16.978819,-16.978819
44.8,201.6,24.276603,1.1845587,-16.984222,-16.984222
44.88,201.96,24.283571,1.0334881,-16.988782,-16.988782
44.96,202.32,24.289591,0.8826196,-16.992546,-16.992546
45.04,202.68,24.294664,0.73194691,-16.99556,-16.99556
45.12,203.04,24.29879,0.58146359,-16.997867,-16.997867
45.2,203.4,24.301971,0.43116321,-16.999512,-16.999512
45.28,203.76,24.304208,0.28103933,-17.000535,-17.000535
45.36,204.12,24.305502,0.13108558,-17.000978,-17.000978
45.44,204.48,24.305855,-0.01870438,-17.000878,-17.000878
45.52,204.84,24.305267,-0.1683368,-17.000273,-17.000273
45.6,205.2,24.30374,-0.31781782,-16.999198,-16.999198
45.68,205.56,24.301274,-0.46715347,-16.997687,-16.997687
45.76,205.92,24.297869,-0.6163496,-16.995773,-16.995773
45.84,206.28,24.293528,-0.76541192,-16.993485,-16.993485
45.92,206.64,24.28825,-0.91434593,-16.990855,-16.990855
46,207,24.282037,-1.0631569,-16.987907,-16.987907
46.08,207.36,24.274889,-1.2118499,-16.984669,-16.984669
46.16,207.72,24.266806,-1.3604297,-16.981164,-16.981164
46.24,208.08,24.25779,-1.5089008,-16.977413,-16.977413
46.32,208.44,24.24784,-1.6572673,-16.973438,-16.973438
46.4,208.8,24.236958,-1.8055333,-16.969257,-16.969257
46.48,209.16,24.225144,-1.9537021,-16.964886,-16.964886
46.56,209.52,24.212398,-2.1017769,-16.96034,-16.96034
46.64,209.88,24.19872,-2.2497605,-16.955632,-16.955632
46.72,210.24,24.184112,-2.3976553,-16.950773,-16.950773
46.8,210.6,24.168573,-2.5454632,-16.945772,-16.945772
46.88,210.96,24.152104,-2.6931856,-16.940637,-16.940637
46.96,211.32,24.134704,-2.8408236,-16.935373,-16.935373
47.04,211.68,24.116376,-2.9883777,-16.929983,-16.929983
47.12,212.04,24.097117,-3.1358479,-16.92447,-16.92447
47.2,212.4,24.07693,-3.2832337,-16.918833,-16.918833
47.28,212.76,24.055814,-3.4305341,-16.913069,-16.913069
47.36,213.12,24.033769,-3.5777475,-16.907174,-16.907174
47.44,213.48,24.010796,-3.7248716,-16.901144,-16.901144
47.52,213.84,23.986895,-3.8719039,-16.894969,-16.894969
47.6,214.2,23.962066,-4.0188407,-16.888639,-16.888639
47.68,214.56,23.93631,-4.1656783,-16.882144,-16.882144
47.76,214.92,23.909626,-4.3124119,-16.87547,-16.87547
47.84,215.28,23.882016,-4.4590362,-16.868601,-16.868601
47.92,215.64,23.853479,-4.6055454,-16.86152,-16.86152
48,216,23.824016,-4.7519328,-16.854208,-16.854208
48.08,216.36,23.793627,-4.8981912,-16.846643,-16.846643
48.16,216.72,23.762313,-5.0443124,-16.838804,-16.838804
48.24,217.08,23.730074,-5.1902878,-16.830665,-16.830665
48.32,217.44,23.696911,-5.336108,-16.822201,-16.822201
48.4,217.8,23.662824,-5.4817627,-16.813383,-16.813383
48.48,218.16,23.627814,-5.6272411,-16.804182,-16.804182
48.56,218.52,23.591882,-5.7725316,-16.794566,-16.794566
48.64,218.88,23.555028,-5.9176217,-16.784502,-16.784502
48.72,219.24,23.517253,-6.0624982,-16.773956,-16.773956
48.8,219.6,23.478558,-6.2071473,-16.762891,-16.762891
48.88,219.96,23.438945,-6.3515541,-16.751269,-16.751269
48.96,220.32,23.398414,-6.4957034,-16.739051,-16.739051
49.04,220.68,23.356966,-6.6395787,-16.726197,-16.726197
49.12,221.04,23.314603,-6.7831632,-16.712663,-16.712663
49.2,221.4,23.271326,-6.9264389,-16.698407,-16.698407
49.28,221.76,23.227136,-7.0693874,-16.683384,-16.683384
49.36,222.12,23.182036,-7.2119892,-16.667547,-16.667547
49.44,222.48,23.136026,-7.3542242,-16.650848,-16.650848
49.52,222.84,23.089109,-7.4960716,-16.63324,-16.63324
49.6,223.2,23.041287,-7.6375097,-16.614672,-16.614672
49.68,223.56,22.992561,-7.778516,-16.595094,-16.595094
49.76,223.92,22.942934,-7.9190675,-16.574454,-16.574454
49.84,224.28,22.892408,-8.0591402,-16.552698,-16.552698
49.92,224.64,22.840986,-8.1987094,-16.529775,-16.529775
50,225,22.788671,-8.3377498,-16.505628,-16.505628
50.08,225.36,22.735465,-8.4762354,-16.480202,-16.480202
50.16,225.72,22.681372,-8.6141392,-16.453443,-16.453443
50.24,226.08,22.626394,-8.7514339,-16.425293,-16.425293
50.32,226.44,22.570535,-8.8880914,-16.395695,-16.395695
50.4,226.8,22.513798,-9.0240827,-16.364593,-16.364593
50.48,227.16,22.456188,-9.1593786,-16.331927,-16.331927
50.56,227.52,22.397707,-9.2939488,-16.29764,-16.29764
50.64,227.88,22.338361,-9.4277629,-16.261674,-16.261674
50.72,228.24,22.278154,-9.5607895,-16.22397,-16.22397
50.8,228.6,22.217089,-9.6929968,-16.18447,-16.18447
50.88,228.96,22.155172,-9.8243526,-16.143114,-16.143114
50.96,229.32,22.092408,-9.9548239,-16.099846,-16.099846
51.04,229.68,22.028802,-10.084377,-16.054605,-16.054605
51.12,230.04,21.964359,-10.212979,-16.007335,-16.007335
51.2,230.4,21.899085,-10.340596,-15.957978,-15.957978
51.28,230.76,21.832986,-10.467192,-15.906477,-15.906477
51.36,231.12,21.766068,-10.592732,-15.852775,-15.852775
51.44,231.48,21.698336,-10.717181,-15.796816,-15.796816
51.52,231.84,21.629799,-10.840505,-15.738545,-15.738545
51.6,232.2,21.560461,-10.962665,-15.677909,-15.677909
51.68,232.56,21.490332,-11.083627,-15.614852,-15.614852
51.76,232.92,21.419417,-11.203354,-15.549324,-15.549324
51.84,233.28,21.347724,-11.321809,-15.481272,-15.481272
51.92,233.64,21.275261,-11.438956,-15.410646,-15.410646
52,234,21.202037,-11.554757,-15.337398,-15.337398
52.08,234.36,21.128059,-11.669176,-15.261479,-15.261479
52.16,234.72,21.053336,-11.782176,-15.182844,-15.182844
52.24,235.08,20.977877,-11.893719,-15.101447,-15.101447
52.32,235.44,20.901691,-12.003768,-15.017247,-15.017247
52.4,235.8,20.824787,-12.112287,-14.930201,-14.930201
52.48,236.16,20.747175,-12.219239,-14.84027,-14.84027
52.56,236.52,20.668864,-12.324588,-14.747416,-14.747416
52.64,236.88,20.589865,-12.428295,-14.651603,-14.651603
52.72,237.24,20.510189,-12.530327,-14.552798,-14.552798
52.8,237.6,20.429845,-12.630645,-14.450968,-14.450968
52.88,237.96,20.348846,-12.729215,-14.346085,-14.346085
52.96,238.32,20.267201,-12.826002,-14.23812,-14.23812
53.04,238.68,20.184922,-12.920969,-14.127048,-14.127048
53.12,239.04,20.102021,-13.014084,-14.012847,-14.012847
53.2,239.4,20.01851,-13.10531,-13.895496,-13.895496
53.28,239.76,19.934402,-13.194616,-13.774978,-13.774978
53.36,240.12,19.849707,-13.281968,-13.651276,-13.651276
53.44,240.48,19.76444,-13.367333,-13.524379,-13.524379
53.52,240.84,19.678613,-13.450679,-13.394275,-13.394275
53.6,241.2,19.592239,-13.531975,-13.260958,-13.260958
53.68,241.56,19.505331,-13.611191,-13.124422,-13.124422
53.76,241.92,19.417904,-13.688297,-12.984665,-12.984665
53.84,242.28,19.32997,-13.763263,-12.841688,-12.841688
53.92,242.64,19.241544,-13.836061,-12.695495,-12.695495
54,243,19.15264,-13.906664,-12.546091,-12.546091
54.08,243.36,19.063273,-13.975045,-12.393486,-12.393486
54.16,243.72,18.973457,-14.041178,-12.237692,-12.237692
54.24,244.08,18.883207,-14.105039,-12.078724,-12.078724
54.32,244.44,18.792538,-14.166603,-11.916601,-11.916601
54.4,244.8,18.701466,-14.225848,-11.751341,-11.751341
54.48,245.16,18.610005,-14.282752,-11.582971,-11.582971
54.56,245.52,18.518171,-14.337293,-11.411516,-11.411516
54.64,245.88,18.42598,-14.389453,-11.237005,-11.237005
54.72,246.24,18.333448,-14.439212,-11.059472,-11.059472
54.8,246.6,18.24059,-14.486553,-10.878952,-10.878952
54.88,246.96,18.147423,-14.531459,-10.695483,-10.695483
54.96,247.32,18.053964,-14.573915,-10.509107,-10.509107
55.04,247.68,17.960227,-14.613907,-10.319868,-10.319868
55.12,248.04,17.866231,-14.651423,-10.127812,-10.127812
55.2,248.4,17.771991,-14.686449,-9.9329903,-9.9329903
55.28,248.76,17.677524,-14.718976,-9.7354546,-9.7354546
55.36,249.12,17.582848,-14.748995,-9.5352603,-9.5352603
55.44,249.48,17.487978,-14.776498,-9.3324655,-9.3324655
55.52,249.84,17.392931,-14.801478,-9.1271309,-9.1271309
55.6,250.2,17.297726,-14.823929,-8.9193198,-8.9193198
55.68,250.56,17.202378,-14.843848,-8.709098,-8.709098
55.76,250.92,17.106904,-14.861231,-8.496534,-8.496534
55.84,251.28,17.011322,-14.876078,-8.2816983,-8.2816983
55.92,251.64,16.915649,-14.888388,-8.0646644,-8.0646644
56,252,16.819901,-14.898162,-7.8455075,-7.8455075
56.08,252.36,16.724096,-14.905403,-7.6243056,-7.6243056
56.16,252.72,16.628251,-14.910114,-7.4011385,-7.4011385
56.24,253.08,16.532383,-14.912301,-7.1760882,-7.1760882
56.32,253.44,16.436508,-14.91197,-6.9492389,-6.9492389
56.4,253.8,16.340645,-14.909129,-6.7206765,-6.7206765
56.48,254.16,16.244808,-14.903787,-6.4904889,-6.4904889
56.56,254.52,16.149016,-14.895955,-6.2587657,-6.2587657
56.64,254.88,16.053286,-14.885643,-6.0255985,-6.0255985
56.72,255.24,15.957632,-14.872865,-5.79108,-5.79108
56.8,255.6,15.862073,-14.857636,-5.5553049,-5.5553049
56.88,255.96,15.766625,-14.839971,-5.318369,-5.318369
56.96,256.32,15.671304,-14.819886,-5.0803696,-5.0803696
57.04,256.68,15.576126,-14.797399,-4.8414052,-4.8414052
57.12,257.04,15.481107,-14.772531,-4.6015754,-4.6015754
57.2,257.4,15.386263,-14.7453,-4.3609808,-4.3609808
57.28,257.76,15.29161,-14.71573,-4.119723,-4.119723
57.36,258.12,15.197163,-14.683842,-3.8779045,-3.8779045
57.44,258.48,15.102938,-14.649661,-3.6356284,-3.6356284
57.52,258.84,15.00895,-14.613212,-3.3929985,-3.3929985
57.6,259.2,14.915215,-14.57452,-3.150119,-3.150119
57.68,259.56,14.821746,-14.533614,-2.9070947,-2.9070947
57.76,259.92,14.728559,-14.490521,-2.6640306,-2.6640306
57.84,260.28,14.635669,-14.44527,-2.4210319,-2.4210319
57.92,260.64,14.543088,-14.397892,-2.1782039,-2.1782039
58,261,14.450832,-14.348418,-1.9356519,-1.9356519
58.08,261.36,14.358915,-14.296881,-1.6934811,-1.6934811
58.16,261.72,14.267348,-14.243313,-1.4517964,-1.4517964
58.24,262.08,14.176147,-14.187748,-1.2107025,-1.2107025
58.32,262.44,14.085324,-14.130221,-0.97030357,-0.97030357
58.4,262.8,13.994892,-14.070768,-0.73070325,-0.73070325
58.48,263.16,13.904863,-14.009425,-0.49200456,-0.49200456
58.56,263.52,13.81525,-13.946229,-0.25430977,-0.25430977
58.64,263.88,13.726065,-13.881217,-0.017720311,-0.017720311
58.72,264.24,13.637318,-13.814429,0.21766334,0.21766334
58.8,264.6,13.549023,-13.745903,0.45174174,0.45174174
58.88,264.96,13.46119,-13.675679,0.68441658,0.68441658
58.96,265.32,13.37383,-13.603797,0.91559078,0.91559078
59.04,265.68,13.286953,-13.530298,1.1451686,1.1451686
59.12,266.04,13.200571,-13.455223,1.3730557,1.3730557
59.2,266.4,13.114692,-13.378613,1.5991593,1.5991593
59.28,266.76,13.029326,-13.300511,1.823388,1.823388
59.36,267.12,12.944484,-13.220959,2.0456524,2.0456524
59.44,267.48,12.860174,-13.14,2.2658645,2.2658645
59.52,267.84,12.776405,-13.057677,2.4839385,2.4839385
59.6,268.2,12.693185,-12.974032,2.6997901,2.6997901
59.68,268.56,12.610523,-12.88911,2.9133373,2.9133373
59.76,268.92,12.528427,-12.802954,3.1245,3.1245
59.84,269.28,12.446904,-12.715607,3.3332001,3.3332001
59.92,269.64,12.365962,-12.627114,3.539362,3.539362
60,270,12.285608,-12.537519,3.742912,3.742912
60.08,270.36,12.205847,-12.446865,3.9437788,3.9437788
60.16,270.72,12.126688,-12.355197,4.1418935,4.1418935
60.24,271.08,12.048135,-12.262557,4.3371895,4.3371895
60.32,271.44,11.970195,-12.168991,4.5296027,4.5296027
60.4,271.8,11.892874,-12.074541,4.7190715,4.7190715
60.48,272.16,11.816175,-11.979251,4.9055365,4.9055365
60.56,272.52,11.740105,-11.883165,5.0889413,5.0889413
60.64,272.88,11.664668,-11.786325,5.2692319,5.2692319
60.72,273.24,11.589869,-11.688774,5.4463567,5.4463567
60.8,273.6,11.515711,-11.590556,5.620267,5.620267
60.88,273.96,11.442198,-11.491712,5.7909166,5.7909166
60.96,274.32,11.369333,-11.392284,5.9582621,5.9582621
61.04,274.68,11.297121,-11.292313,6.1222625,6.1222625
61.12,275.04,11.225564,-11.191842,6.2828797,6.2828797
61.2,275.4,11.154664,-11.09091,6.4400783,6.4400783
61.28,275.76,11.084424,-10.989558,6.5938255,6.5938255
61.36,276.12,11.014846,-10.887826,6.7440912,6.7440912
61.44,276.48,10.945932,-10.785753,6.890848,6.890848
61.52,276.84,10.877684,-10.683378,7.0340712,7.0340712
61.6,277.2,10.810103,-10.580739,7.1737386,7.1737386
61.68,277.56,10.743191,-10.477874,7.3098308,7.3098308
61.76,277.92,10.676947,-10.37482,7.442331,7.442331
61.84,278.28,10.611373,-10.271613,7.571225,7.571225
61.92,278.64,10.546469,-10.16829,7.6965012,7.6965012
62,279,10.482236,-10.064886,7.8181504,7.8181504
62.08,279.36,10.418673,-9.9614359,7.9361661,7.9361661
62.16,279.72,10.35578,-9.8579731,8.0505442,8.0505442
62.24,280.08,10.293557,-9.7545311,8.1612831,8.1612831
62.32,280.44,10.232003,-9.6511427,8.2683835,8.2683835
62.4,280.8,10.171117,-9.5478399,8.3718486,8.3718486
62.48,281.16,10.110898,-9.444654,8.4716839,8.4716839
62.56,281.52,10.051345,-9.3416154,8.5678972,8.5678972
62.64,281.88,9.9924563,-9.2387542,8.6604983,8.6604983
62.72,282.24,9.9342305,-9.1360994,8.7494996,8.7494996
62.8,282.6,9.8766657,-9.0336793,8.8349153,8.8349153
62.88,282.96,9.8197599,-8.9315218,8.9167618,8.9167618
62.96,283.32,9.7635108,-8.8296537,8.9950576,8.9950576
63.04,283.68,9.7079164,-8.7281012,9.0698231,9.0698231
63.12,284.04,9.6529739,-8.6268898,9.1410806,9.1410806
63.2,284.4,9.5986809,-8.5260442,9.2088543,9.2088543
63.28,284.76,9.5450346,-8.4255883,9.2731703,9.2731703
63.36,285.12,9.492032,-8.3255454,9.3340561,9.3340561
63.44,285.48,9.4396701,-8.2259379,9.3915414,9.3915414
63.52,285.84,9.3879457,-8.1267877,9.445657,9.445657
63.6,286.2,9.3368555,-8.0281157,9.4964357,9.4964357
63.68,286.56,9.286396,-7.9299421,9.5439115,9.5439115
63.76,286.92,9.2365637,-7.8322866,9.58812,9.58812
63.84,287.28,9.1873549,-7.735168,9.629098,9.629098
63.92,287.64,9.1387658,-7.6386043,9.6668838,9.6668838
64,288,9.0907926,-7.542613,9.7015169,9.7015169
64.08,288.36,9.0434312,-7.4472108,9.733038,9.733038
64.16,288.72,8.9966775,-7.3524136,9.7614887,9.7614887
64.24,289.08,8.9505275,-7.2582368,9.786912,9.786912
64.32,289.44,8.9049768,-7.164695,9.8093518,9.8093518
64.4,289.8,8.8600211,-7.0718021,9.8288527,9.8288527
64.48,290.16,8.8156559,-6.9795714,9.8454604,9.8454604
64.56,290.52,8.7718767,-6.8880156,9.8592215,9.8592215
64.64,290.88,8.7286791,-6.7971467,9.8701832,9.8701832
64.72,291.24,8.6860583,-6.7069759,9.8783933,9.8783933
64.8,291.6,8.6440097,-6.617514,9.8839006,9.8839006
64.88,291.96,8.6025284,-6.5287712,9.8867541,9.8867541
64.96,292.32,8.5616098,-6.4407569,9.8870035,9.8870035
65.04,292.68,8.5212488,-6.3534801,9.884699,9.884699
65.12,293.04,8.4814407,-6.2669492,9.8798913,9.8798913
65.2,293.4,8.4421805,-6.1811718,9.8726311,9.8726311
65.28,293.76,8.4034631,-6.0961552,9.8629699,9.8629699
65.36,294.12,8.3652835,-6.0119061,9.8509591,9.8509591
65.44,294.48,8.3276367,-5.9284306,9.8366505,9.8366505
65.52,294.84,8.2905177,-5.8457343,9.8200959,9.8200959
65.6,295.2,8.2539211,-5.7638224,9.8013475,9.8013475
65.68,295.56,8.217842,-5.6826995,9.7804573,9.7804573
65.76,295.92,8.1822751,-5.6023697,9.7574775,9.7574775
65.84,296.28,8.1472153,-5.5228367,9.7324602,9.7324602
65.92,296.64,8.1126574,-5.4441036,9.7054574,9.7054574
66,297,8.0785961,-5.3661733,9.6765211,9.6765211
66.08,297.36,8.0450262,-5.2890481,9.6457032,9.6457032
66.16,297.72,8.0119425,-5.2127299,9.6130553,9.6130553
66.24,298.08,7.9793398,-5.1372201,9.5786289,9.5786289
66.32,298.44,7.9472127,-5.0625199,9.5424752,9.5424752
66.4,298.8,7.9155562,-4.9886299,9.5046451,9.5046451
66.48,299.16,7.8843649,-4.9155506,9.4651892,9.4651892
66.56,299.52,7.8536336,-4.8432819,9.4241579,9.4241579
66.64,299.88,7.823357,-4.7718235,9.3816011,9.3816011
66.72,300.24,7.79353,-4.7011746,9.3375682,9.3375682
66.8,300.6,7.7641474,-4.6313342,9.2921084,9.2921084
66.88,300.96,7.7352039,-4.5623009,9.2452703,9.2452703
66.96,301.32,7.7066943,-4.4940731,9.1971021,9.1971021
67.04,301.68,7.6786136,-4.4266489,9.1476515,9.1476515
67.12,302.04,7.6509565,-4.3600261,9.0969657,9.0969657
67.2,302.4,7.6237179,-4.294202,9.0450912,9.0450912
67.28,302.76,7.5968927,-4.2291741,8.9920742,8.9920742
67.36,303.12,7.5704758,-4.1649392,8.9379601,8.9379601
67.44,303.48,7.5444621,-4.1014942,8.8827939,8.8827939
67.52,303.84,7.5188467,-4.0388356,8.8266198,8.8266198
67.6,304.2,7.4936244,-3.9769596,8.7694815,8.7694815
67.68,304.56,7.4687903,-3.9158624,8.7114221,8.7114221
67.76,304.92,7.4443395,-3.8555398,8.6524839,8.6524839
67.84,305.28,7.4202669,-3.7959876,8.5927087,8.5927087
67.92,305.64,7.3965677,-3.7372013,8.5321375,8.5321375
68,306,7.3732371,-3.6791762,8.4708108,8.4708108
68.08,306.36,7.3502702,-3.6219076,8.4087682,8.4087682
68.16,306.72,7.3276622,-3.5653904,8.3460488,8.3460488
68.24,307.08,7.3054083,-3.5096195,8.2826908,8.2826908
68.32,307.44,7.2835037,-3.4545897,8.2187319,8.2187319
68.4,307.8,7.2619439,-3.4002956,8.1542089,8.1542089
68.48,308.16,7.2407241,-3.3467316,8.0891581,8.0891581
68.56,308.52,7.2198398,-3.2938921,8.0236149,8.0236149
68.64,308.88,7.1992862,-3.2417714,7.9576141,7.9576141
68.72,309.24,7.1790589,-3.1903636,7.8911896,7.8911896
68.8,309.6,7.1591534,-3.1396629,7.8243749,7.8243749
68.88,309.96,7.1395652,-3.089663,7.7572024,7.7572024
68.96,310.32,7.1202899,-3.040358,7.6897041,7.6897041
69.04,310.68,7.1013231,-2.9917416,7.6219111,7.6219111
69.12,311.04,7.0826604,-2.9438076,7.5538539,7.5538539
69.2,311.4,7.0642975,-2.8965496,7.485562,7.485562
69.28,311.76,7.0462302,-2.8499613,7.4170647,7.4170647
69.36,312.12,7.0284543,-2.8040361,7.34839,7.34839
69.44,312.48,7.0109655,-2.7587677,7.2795657,7.2795657
69.52,312.84,6.9937598,-2.7141495,7.2106186,7.2106186
69.6,313.2,6.976833,-2.6701748,7.141575,7.141575
69.68,313.56,6.960181,-2.6268372,7.0724602,7.0724602
69.76,313.92,6.9438,-2.5841299,7.0032992,7.0032992
69.84,314.28,6.9276859,-2.5420463,6.934116,6.934116
69.92,314.64,6.9118347,-2.5005797,6.8649342,6.8649342
70,315,6.8962427,-2.4597234,6.7957765,6.7957765
70.08,315.36,6.8809059,-2.4194708,6.7266651,6.7266651
70.16,315.72,6.8658206,-2.379815,6.6576214,6.6576214
70.24,316.08,6.8509831,-2.3407494,6.5886664,6.5886664
70.32,316.44,6.8363895,-2.3022673,6.5198201,6.5198201
70.4,316.8,6.8220363,-2.2643619,6.4511023,6.4511023
70.48,317.16,6.8079199,-2.2270265,6.3825319,6.3825319
70.56,317.52,6.7940366,-2.1902544,6.3141271,6.3141271
70.64,317.88,6.7803829,-2.154039,6.2459059,6.2459059
70.72,318.24,6.7669554,-2.1183734,6.1778852,6.1778852
70.8,318.6,6.7537505,-2.0832512,6.1100818,6.1100818
70.88,318.96,6.7407649,-2.0486655,6.0425115,6.0425115
70.96,319.32,6.7279953,-2.0146099,5.9751898,5.9751898
71.04,319.68,6.7154382,-1.9810777,5.9081317,5.9081317
71.12,320.04,6.7030904,-1.9480624,5.8413513,5.8413513
71.2,320.4,6.6909487,-1.9155573,5.7748625,5.7748625
71.28,320.76,6.6790098,-1.8835561,5.7086786,5.7086786
71.36,321.12,6.6672707,-1.8520522,5.6428123,5.6428123
