t,delta,psi,x,y,R,delta_needed
28.5,18,55.651213,98.702593,45.805474,35,44.169685
28.56,18,55.782624,98.837554,46.003932,35,44.169685
28.62,18,55.914035,98.972058,46.2027,35,44.169685
28.68,18,56.045446,99.106107,46.401775,35,44.169685
28.74,18,56.176857,99.239698,46.601158,35,44.169685
28.8,18,56.308267,99.372832,46.800846,35,44.169685
28.86,18,56.439678,99.505508,47.000839,35,44.169685
28.92,18,56.571089,99.637724,47.201136,35,44.169685
28.98,18,56.7025,99.769481,47.401735,35,44.169685
29.04,18,56.83391,99.900777,47.602636,35,44.169685
29.1,18,56.965321,100.03161,47.803838,35,44.169685
29.16,18,57.096732,100.16199,48.005339,35,44.169685
29.22,18,57.228143,100.2919,48.207139,35,44.169685
29.28,18,57.359554,100.42134,48.409236,35,44.169685
29.34,18,57.490964,100.55033,48.61163,35,44.169685
29.4,18,57.622375,100.67885,48.814319,35,44.169685
29.46,18,57.753786,100.8069,49.017302,35,44.169685
29.52,18,57.885197,100.93449,49.220578,35,44.169685
29.58,18,58.016607,101.06161,49.424147,35,44.169685
29.64,18,58.148018,101.18827,49.628006,35,44.169685
29.7,18,58.279429,101.31445,49.832156,35,44.169685
29.76,18,58.41084,101.44017,50.036594,35,44.169685
29.82,18,58.542251,101.56542,50.24132,35,44.169685
29.88,18,58.673661,101.6902,50.446333,35,44.169685
29.94,18,58.805072,101.81451,50.651631,35,44.169685
30,18,58.936483,101.93834,50.857214,35,44.169685
30.06,18,59.067894,102.06171,51.063081,35,44.169685
30.12,18,59.199305,102.1846,51.269229,35,44.169685
30.18,18,59.330715,102.30702,51.47566,35,44.169685
30.24,18,59.462126,102.42897,51.68237,35,44.169685
30.3,18,59.593537,102.55044,51.88936,35,44.169685
30.36,18,59.724948,102.67143,52.096627,35,44.169685
30.42,18,59.856358,102.79196,52.304172,35,44.169685
30.48,18,59.987769,102.912,52.511992,35,44.169685
30.54,18,60.11918,103.03157,52.720088,35,44.169685
30.6,18,60.250591,103.15066,52.928457,35,44.169685
30.66,18,60.382002,103.26927,53.137098,35,44.169685
30.72,18,60.513412,103.3874,53.346011,35,44.169685
30.78,18,60.644823,103.50505,53.555195,35,44.169685
30.84,18,60.776234,103.62223,53.764647,35,44.169685
30.9,18,60.907645,103.73892,53.974368,35,44.169685
30.96,18,61.039055,103.85513,54.184356,35,44.169685
31.02,18,61.170466,103.97086,54.39461,35,44.169685
31.08,18,61.301877,104.08611,54.605129,35,44.169685
31.14,18,61.433288,104.20087,54.815912,35,44.169685
31.2,18,61.564699,104.31515,55.026957,35,44.169685
31.26,18,61.696109,104.42895,55.238264,35,44.169685
31.32,18,61.82752,104.54226,55.449831,35,44.169685
31.38,18,61.958931,104.65508,55.661658,35,44.169685
31.44,18,62.090342,104.76742,55.873742,35,44.169685
31.5,18,62.221752,104.87927,56.086084,35,44.169685
31.56,18,62.353163,104.99064,56.298682,35,44.169685
31.62,18,62.484574,105.10151,56.511535,35,44.169685
31.68,18,62.615985,105.2119,56.724642,35,44.169685
31.74,18,62.747396,105.3218,56.938001,35,44.169685
31.8,18,62.878806,105.43121,57.151611,35,44.169685
31.86,18,63.010217,105.54013,57.365472,35,44.169685
31.92,18,63.141628,105.64856,57.579583,35,44.169685
31.98,18,63.273039,105.7565,57.793941,35,44.169685
32.04,18,63.40445,105.86394,58.008546,35,44.169685
32.1,18,63.53586,105.9709,58.223397,35,44.169685
32.16,18,63.667271,106.07736,58.438493,35,44.169685
32.22,18,63.798682,106.18332,58.653833,35,44.169685
32.28,18,63.930093,106.2888,58.869415,35,44.169685
32.34,18,64.061503,106.39377,59.085238,35,44.169685
32.4,18,64.192914,106.49826,59.301302,35,44.169685
32.46,18,64.324325,106.60224,59.517605,35,44.169685
32.52,18,64.455736,106.70573,59.734145,35,44.169685
32.58,18,64.587147,106.80872,59.950923,35,44.169685
32.64,18,64.718557,106.91122,60.167936,35,44.169685
32.7,18,64.849968,107.01322,60.385183,35,44.169685
32.76,18,64.981379,107.11472,60.602664,35,44.169685
32.82,18,65.11279,107.21572,60.820377,35,44.169685
32.88,18,65.2442,107.31622,61.038321,35,44.169685
32.94,18,65.375611,107.41622,61.256496,35,44.169685
33,18,65.507022,107.51572,61.474898,35,44.169685
33.06,18,65.638433,107.61472,61.693529,35,44.169685
33.12,18,65.769844,107.71321,61.912386,35,44.169685
33.18,18,65.901254,107.81121,62.131468,35,44.169685
33.24,18,66.032665,107.9087,62.350775,35,44.169685
33.3,18,66.164076,108.00569,62.570304,35,44.169685
33.36,18,66.295487,108.10217,62.790056,35,44.169685
33.42,18,66.426897,108.19815,63.010028,35,44.169685
33.48,18,66.558308,108.29363,63.23022,35,44.169685
33.54,18,66.689719,108.3886,63.45063,35,44.169685
33.6,18,66.82113,108.48306,63.671257,35,44.169685
33.66,18,66.952541,108.57702,63.8921,35,44.169685
33.72,18,67.083951,108.67047,64.113159,35,44.169685
33.78,18,67.215362,108.76342,64.334431,35,44.169685
33.84,18,67.346773,108.85585,64.555916,35,44.169685
33.9,18,67.478184,108.94778,64.777612,35,44.169685
33.96,18,67.609594,109.0392,64.999518,35,44.169685
34.02,18,67.741005,109.13011,65.221633,35,44.169685
34.08,18,67.872416,109.22051,65.443957,35,44.169685
34.14,18,68.003827,109.3104,65.666487,35,44.169685
34.2,18,68.135238,109.39978,65.889223,35,44.169685
34.26,18,68.266648,109.48865,66.112163,35,44.169685
34.32,18,68.398059,109.57701,66.335306,35,44.169685
34.38,18,68.52947,109.66486,66.558652,35,44.169685
34.44,18,68.660881,109.75219,66.782198,35,44.169685
34.5,18,68.792292,109.83901,67.005944,35,44.169685
34.56,18,68.923702,109.92532,67.229889,35,44.169685
34.62,18,69.055113,110.01111,67.45403,35,44.169685
34.68,18,69.186524,110.09639,67.678369,35,44.169685
34.74,18,69.317935,110.18115,67.902902,35,44.169685
34.8,18,69.449345,110.2654,68.127629,35,44.169685
34.86,18,69.580756,110.34913,68.352548,35,44.169685
34.92,18,69.712167,110.43235,68.577659,35,44.169685
34.98,18,69.843578,110.51505,68.80296,35,44.169685
35.04,18,69.974989,110.59723,69.028451,35,44.169685
35.1,18,70.106399,110.6789,69.254129,35,44.169685
35.16,18,70.23781,110.76005,69.479994,35,44.169685
35.22,18,70.369221,110.84068,69.706045,35,44.169685
35.28,18,70.500632,110.92079,69.932279,35,44.169685
35.34,18,70.632042,111.00038,70.158697,35,44.169685
35.4,18,70.763453,111.07945,70.385297,35,44.169685
35.46,18,70.894864,111.158,70.612078,35,44.169685
35.52,18,71.026275,111.23604,70.839038,35,44.169685
35.58,18,71.157686,111.31355,71.066177,35,44.169685
35.64,18,71.289096,111.39054,71.293493,35,44.169685
35.7,18,71.420507,111.46701,71.520985,35,44.169685
35.76,18,71.551918,111.54295,71.748651,35,44.169685
35.82,18,71.683329,111.61838,71.976491,35,44.169685
35.88,18,71.814739,111.69328,72.204504,35,44.169685
35.94,18,71.94615,111.76766,72.432688,35,44.169685
36,18,72.077561,111.84151,72.661041,35,44.169685
36.06,18,72.208972,111.91485,72.889564,35,44.169685
36.12,18,72.340383,111.98765,73.118254,35,44.169685
36.18,18,72.471793,112.05993,73.347111,35,44.169685
36.24,18,72.603204,112.13169,73.576132,35,44.169685
36.3,18,72.734615,112.20292,73.805318,35,44.169685
36.36,18,72.866026,112.27363,74.034666,35,44.169685
36.42,18,72.997437,112.34381,74.264176,35,44.169685
36.48,18,73.128847,112.41346,74.493847,35,44.169685
36.54,18,73.260258,112.48259,74.723676,35,44.169685
36.6,18,73.391669,112.55119,74.953664,35,44.169685
36.66,18,73.52308,112.61926,75.183808,35,44.169685
36.72,18,73.65449,112.6868,75.414108,35,44.169685
36.78,18,73.785901,112.75381,75.644562,35,44.169685
36.84,18,73.917312,112.8203,75.875169,35,44.169685
36.9,18,74.048723,112.88626,76.105928,35,44.169685
36.96,18,74.180134,112.95168,76.336837,35,44.169685
37.02,18,74.311544,113.01658,76.567896,35,44.169685
37.08,18,74.442955,113.08095,76.799104,35,44.169685
37.14,18,74.574366,113.14479,77.030458,35,44.169685
37.2,18,74.705777,113.20809,77.261958,35,44.169685
37.26,18,74.837187,113.27087,77.493603,35,44.169685
37.32,18,74.968598,113.33311,77.725391,35,44.169685
37.38,18,75.100009,113.39482,77.957321,35,44.169685
37.44,18,75.23142,113.456,78.189393,35,44.169685
37.5,18,75.362831,113.51665,78.421604,35,44.169685
37.56,18,75.494241,113.57676,78.653953,35,44.169685
37.62,18,75.625652,113.63635,78.88644,35,44.169685
37.68,18,75.757063,113.69539,79.119062,35,44.169685
37.74,18,75.888474,113.75391,79.35182,35,44.169685
37.8,18,76.019884,113.81189,79.584711,35,44.169685
37.86,18,76.151295,113.86934,79.817734,35,44.169685
37.92,18,76.282706,113.92625,80.050889,35,44.169685
37.98,18,76.414117,113.98262,80.284174,35,44.169685
38.04,18,76.545528,114.03846,80.517587,35,44.169685
38.1,18,76.676938,114.09377,80.751127,35,44.169685
38.16,18,76.808349,114.14854,80.984794,35,44.169685
38.22,18,76.93976,114.20277,81.218586,35,44.169685
38.28,18,77.071171,114.25647,81.452502,35,44.169685
38.34,18,77.202581,114.30963,81.68654,35,44.169685
38.4,18,77.333992,114.36226,81.9207,35,44.169685
38.46,18,77.465403,114.41434,82.154979,35,44.169685
38.52,18,77.596814,114.46589,82.389378,35,44.169685
38.58,18,77.728225,114.51691,82.623894,35,44.169685
38.64,18,77.859635,114.56738,82.858527,35,44.169685
38.7,18,77.991046,114.61732,83.093274,35,44.169685
38.76,18,78.122457,114.66671,83.328136,35,44.169685
38.82,18,78.253868,114.71557,83.56311,35,44.169685
38.88,18,78.385279,114.76389,83.798196,35,44.169685
38.94,18,78.516689,114.81167,84.033391,35,44.169685
39,18,78.6481,114.85891,84.268696,35,44.169685
39.06,18,78.779511,114.90561,84.504109,35,44.169685
39.12,18,78.910922,114.95177,84.739628,35,44.169685
39.18,18,79.042332,114.99739,84.975252,35,44.169685
39.24,18,79.173743,115.04247,85.21098,35,44.169685
39.3,18,79.305154,115.08701,85.446811,35,44.169685
39.36,18,79.436565,115.13101,85.682744,35,44.169685
39.42,18,79.567976,115.17446,85.918777,35,44.169685
39.48,18,79.699386,115.21738,86.154909,35,44.169685
39.54,18,79.830797,115.25975,86.391139,35,44.169685
39.6,18,79.962208,115.30158,86.627465,35,44.169685
39.66,18,80.093619,115.34287,86.863887,35,44.169685
39.72,18,80.225029,115.38362,87.100402,35,44.169685
39.78,18,80.35644,115.42382,87.337011,35,44.169685
39.84,18,80.487851,115.46349,87.573711,35,44.169685
39.9,18,80.619262,115.5026,87.810502,35,44.169685
39.96,18,80.750673,115.54118,88.047381,35,44.169685
40.02,18,80.882083,115.57921,88.284349,35,44.169685
40.08,18,81.013494,115.6167,88.521403,35,44.169685
40.14,18,81.144905,115.65364,88.758542,35,44.169685
40.2,18,81.276316,115.69005,88.995766,35,44.169685
40.26,18,81.407726,115.7259,89.233072,35,44.169685
40.32,18,81.539137,115.76121,89.47046,35,44.169685
40.38,18,81.670548,115.79598,89.707928,35,44.169685
40.44,18,81.801959,115.8302,89.945476,35,44.169685
40.5,18,81.93337,115.86388,90.183101,35,44.169685
40.56,18,82.06478,115.89701,90.420803,35,44.169685
40.62,18,82.196191,115.9296,90.65858,35,44.169685
40.68,18,82.327602,115.96164,90.896432,35,44.169685
40.74,18,82.459013,115.99314,91.134356,35,44.169685
40.8,18,82.590424,116.02409,91.372352,35,44.169685
40.86,18,82.721834,116.0545,91.610418,35,44.169685
40.92,18,82.853245,116.08436,91.848554,35,44.169685
40.98,18,82.984656,116.11367,92.086757,35,44.169685
41.04,18,83.116067,116.14243,92.325027,35,44.169685
41.1,18,83.247477,116.17065,92.563362,35,44.169685
41.16,18,83.378888,116.19833,92.801761,35,44.169685
41.22,18,83.510299,116.22545,93.040223,35,44.169685
41.28,18,83.64171,116.25203,93.278747,35,44.169685
41.34,18,83.773121,116.27806,93.517331,35,44.169685
41.4,18,83.904531,116.30355,93.755974,35,44.169685
41.46,18,84.035942,116.32848,93.994675,35,44.169685
41.52,18,84.167353,116.35287,94.233433,35,44.169685
41.58,18,84.298764,116.37672,94.472245,35,44.169685
41.64,18,84.430174,116.40001,94.711112,35,44.169685
41.7,18,84.561585,116.42276,94.950032,35,44.169685
41.76,18,84.692996,116.44495,95.189003,35,44.169685
41.82,18,84.824407,116.4666,95.428025,35,44.169685
41.88,18,84.955818,116.48771,95.667095,35,44.169685
41.94,18,85.087228,116.50826,95.906213,35,44.169685
42,18,85.218639,116.52826,96.145378,35,44.169685
42.06,18,85.35005,116.54772,96.384588,35,44.169685
42.12,18,85.481461,116.56663,96.623842,35,44.169685
42.18,18,85.612871,116.58499,96.863139,35,44.169685
42.24,18,85.744282,116.6028,97.102477,35,44.169685
42.3,18,85.875693,116.62006,97.341856,35,44.169685
42.36,18,86.007104,116.63677,97.581273,35,44.169685
42.42,18,86.138515,116.65293,97.820729,35,44.169685
42.48,18,86.269925,116.66855,98.06022,35,44.169685
42.54,18,86.401336,116.68361,98.299747,35,44.169685
42.6,18,86.532747,116.69812,98.539308,35,44.169685
42.66,18,86.664158,116.71209,98.778901,35,44.169685
42.72,18,86.795568,116.72551,99.018526,35,44.169685
42.78,18,86.926979,116.73837,99.258181,35,44.169685
42.84,18,87.05839,116.75069,99.497864,35,44.169685
42.9,18,87.189801,116.76245,99.737576,35,44.169685
42.96,18,87.321212,116.77367,99.977313,35,44.169685
43.02,18,87.452622,116.78434,100.21708,35,44.169685
43.08,18,87.584033,116.79446,100.45686,35,44.169685
43.14,18,87.715444,116.80402,100.69667,35,44.169685
43.2,18,87.846855,116.81304,100.9365,35,44.169685
43.26,18,87.978266,116.82151,101.17635,35,44.169685
43.32,18,88.109676,116.82942,101.41622,35,44.169685
43.38,18,88.241087,116.83679,101.65611,35,44.169685
43.44,18,88.372498,116.84361,101.89601,35,44.169685
43.5,18,88.503909,116.84987,102.13593,35,44.169685
43.56,18,88.635319,116.85559,102.37586,35,44.169685
43.62,18,88.76673,116.86075,102.61581,35,44.169685
43.68,18,88.898141,116.86537,102.85576,35,44.169685
43.74,18,89.029552,116.86943,103.09573,35,44.169685
43.8,18,89.160963,116.87295,103.3357,35,44.169685
43.86,18,89.292373,116.87591,103.57568,35,44.169685
43.92,18,89.423784,116.87833,103.81567,35,44.169685
43.98,18,89.555195,116.88019,104.05567,35,44.169685
44.04,18,89.686606,116.8815,104.29566,35,44.169685
44.1,18,89.818016,116.88226,104.53566,35,44.169685
44.16,18,89.949427,116.88248,104.77566,35,44.169685
44.22,18,90.080838,116.88214,105.01566,35,44.169685
44.28,18,90.212249,116.88125,105.25566,35,44.169685
44.34,18,90.34366,116.87981,105.49565,35,44.169685
44.4,18,90.47507,116.87782,105.73565,35,44.169685
44.46,18,90.606481,116.87528,105.97563,35,44.169685
44.52,18,90.737892,116.87219,106.21561,35,44.169685
44.58,18,90.869303,116.86855,106.45558,35,44.169685
44.64,18,91.000713,116.86435,106.69555,35,44.169685
44.7,18,91.132124,116.85961,106.9355,35,44.169685
44.76,18,91.263535,116.85432,107.17544,35,44.169685
44.82,18,91.394946,116.84848,107.41537,35,44.169685
44.88,18,91.526357,116.84208,107.65529,35,44.169685
44.94,18,91.657767,116.83514,107.89519,35,44.169685
45,18,91.789178,116.82765,108.13507,35,44.169685
45.06,18,91.920589,116.8196,108.37493,35,44.169685
45.12,18,92.052,116.81101,108.61478,35,44.169685
45.18,18,92.18341,116.80187,108.85461,35,44.169685
45.24,18,92.314821,116.79217,109.09441,35,44.169685
45.3,18,92.446232,116.78193,109.33419,35,44.169685
45.36,18,92.577643,116.77114,109.57395,35,44.169685
45.42,18,92.709054,116.75979,109.81368,35,44.169685
45.48,18,92.840464,116.7479,110.05339,35,44.169685
45.54,18,92.971875,116.73546,110.29306,35,44.169685
45.6,18,93.103286,116.72246,110.53271,35,44.169685
45.66,18,93.234697,116.70892,110.77233,35,44.169685
45.72,18,93.366108,116.69483,111.01191,35,44.169685
45.78,18,93.497518,116.68019,111.25147,35,44.169685
45.84,18,93.628929,116.665,111.49099,35,44.169685
45.9,18,93.76034,116.64926,111.73047,35,44.169685
45.96,18,93.891751,116.63297,111.96992,35,44.169685
46.02,18,94.023161,116.61613,112.20932,35,44.169685
46.08,18,94.154572,116.59874,112.44869,35,44.169685
46.14,18,94.285983,116.58081,112.68802,35,44.169685
46.2,18,94.417394,116.56232,112.92731,35,44.169685
46.26,18,94.548805,116.54329,113.16655,35,44.169685
46.32,18,94.680215,116.52371,113.40575,35,44.169685
46.38,18,94.811626,116.50357,113.64491,35,44.169685
46.44,18,94.943037,116.48289,113.88402,35,44.169685
46.5,18,95.074448,116.46167,114.12307,35,44.169685
46.56,18,95.205858,116.43989,114.36208,35,44.169685
46.62,18,95.337269,116.41757,114.60104,35,44.169685
46.68,18,95.46868,116.39469,114.83995,35,44.169685
46.74,18,95.600091,116.37127,115.07881,35,44.169685
46.8,18,95.731502,116.3473,115.31761,35,44.169685
46.86,18,95.862912,116.32279,115.55635,35,44.169685
46.92,18,95.994323,116.29773,115.79504,35,44.169685
46.98,18,96.125734,116.27212,116.03367,35,44.169685
47.04,18,96.257145,116.24596,116.27224,35,44.169685
47.1,18,96.388555,116.21925,116.51075,35,44.169685
47.16,18,96.519966,116.192,116.7492,35,44.169685
47.22,18,96.651377,116.1642,116.98758,35,44.169685
47.28,18,96.782788,116.13586,117.2259,35,44.169685
47.34,18,96.914199,116.10697,117.46416,35,44.169685
47.4,18,97.045609,116.07753,117.70234,35,44.169685
47.46,18,97.17702,116.04754,117.94046,35,44.169685
47.52,18,97.308431,116.01701,118.17851,35,44.169685
47.58,18,97.439842,115.98594,118.41649,35,44.169685
47.64,18,97.571253,115.95431,118.6544,35,44.169685
47.7,18,97.702663,115.92215,118.89223,35,44.169685
47.76,18,97.834074,115.88943,119.12999,35,44.169685
47.82,18,97.965485,115.85617,119.36768,35,44.169685
47.88,18,98.096896,115.82237,119.60529,35,44.169685
47.94,18,98.228306,115.78802,119.84282,35,44.169685
48,18,98.359717,115.75313,120.08027,35,44.169685
48.06,18,98.491128,115.71769,120.31764,35,44.169685
48.12,18,98.622539,115.68171,120.55492,35,44.169685
48.18,18,98.75395,115.64518,120.79213,35,44.169685
48.24,18,98.88536,115.60811,121.02925,35,44.169685
48.3,18,99.016771,115.5705,121.26628,35,44.169685
48.36,18,99.148182,115.53234,121.50323,35,44.169685
48.42,18,99.279593,115.49364,121.74009,35,44.169685
48.48,18,99.411003,115.4544,121.97686,35,44.169685
48.54,18,99.542414,115.41461,122.21354,35,44.169685
48.6,18,99.673825,115.37428,122.45012,35,44.169685
48.66,18,99.805236,115.33341,122.68662,35,44.169685
48.72,18,99.936647,115.292,122.92302,35,44.169685
48.78,18,100.06806,115.25004,123.15932,35,44.169685
48.84,18,100.19947,115.20754,123.39553,35,44.169685
48.9,18,100.33088,115.1645,123.63164,35,44.169685
48.96,18,100.46229,115.12092,123.86765,35,44.169685
49.02,18,100.5937,115.0768,124.10356,35,44.169685
49.08,18,100.72511,115.03214,124.33937,35,44.169685
49.14,18,100.85652,114.98693,124.57507,35,44.169685
49.2,18,100.98793,114.94119,124.81067,35,44.169685
49.26,18,101.11934,114.8949,125.04616,35,44.169685
49.32,18,101.25075,114.84808,125.28155,35,44.169685
49.38,18,101.38217,114.80071,125.51683,35,44.169685
49.44,18,101.51358,114.75281,125.752,35,44.169685
49.5,18,101.64499,114.70437,125.98706,35,44.169685
49.56,18,101.7764,114.65538,126.22201,35,44.169685
49.62,18,101.90781,114.60586,126.45685,35,44.169685
49.68,18,102.03922,114.5558,126.69157,35,44.169685
49.74,17.651605,102.16792,114.50522,126.92618,35,44.169685
49.8,17.303075,102.29391,114.45411,127.16067,35,44.169685
49.86,16.957026,102.41723,114.40251,127.39506,35,44.169685
49.92,16.613618,102.5379,114.35041,127.62934,35,44.169685
49.98,16.273006,102.65596,114.29782,127.8635,35,44.169685
50.04,15.935338,102.77144,114.24477,128.09757,35,44.169685
50.1,15.600759,102.88437,114.19125,128.33152,35,44.169685
50.16,15.269406,102.99478,114.13729,128.56538,35,44.169685
50.22,14.94141,103.1027,114.08288,128.79913,35,44.169685
50.28,14.616896,103.20818,114.02804,129.03278,35,44.169685
50.34,14.295983,103.31124,113.97278,129.26633,35,44.169685
50.4,13.978782,103.41192,113.91711,129.49979,35,44.169685
50.46,13.665401,103.51025,113.86105,129.73315,35,44.169685
50.52,13.355936,103.60628,113.80459,129.96641,35,44.169685
50.58,13.050482,103.70002,113.74774,130.19958,35,44.169685
50.64,12.749123,103.79153,113.69053,130.43266,35,44.169685
50.7,12.451939,103.88084,113.63295,130.66565,35,44.169685
50.76,12.159001,103.96798,113.57502,130.89856,35,44.169685
50.82,11.870375,104.05299,113.51675,131.13137,35,44.169685
50.88,11.586121,104.13591,113.45813,131.36411,35,44.169685
50.94,11.306292,104.21677,113.39919,131.59676,35,44.169685
51,11.030932,104.29561,113.33993,131.82932,35,44.169685
51.06,10.760083,104.37247,113.28036,132.06181,35,44.169685
51.12,10.493779,104.44738,113.22048,132.29422,35,44.169685
51.18,10.232047,104.52039,113.1603,132.52656,35,44.169685
51.24,9.9749092,104.59152,113.09984,132.75882,35,44.169685
51.3,9.7223823,104.66081,113.0391,132.991,35,44.169685
51.36,9.4744771,104.72831,112.97808,133.22312,35,44.169685
51.42,9.2311991,104.79404,112.9168,133.45516,35,44.169685
51.48,8.9925488,104.85804,112.85526,133.68714,35,44.169685
51.54,8.7585215,104.92035,112.79346,133.91904,35,44.169685
51.6,8.529108,104.98101,112.73142,134.15089,35,44.169685
51.66,8.3042943,105.04004,112.66914,134.38267,35,44.169685
51.72,8.0840623,105.09749,112.60663,134.61438,35,44.169685
51.78,7.8683896,105.15338,112.5439,134.84604,35,44.169685
51.84,7.6572498,105.20776,112.48094,135.07763,35,44.169685
51.9,7.4506128,105.26065,112.41777,135.30917,35,44.169685
51.96,7.2484451,105.31209,112.35439,135.54065,35,44.169685
52.02,7.0507098,105.36211,112.29081,135.77208,35,44.169685
52.08,6.8573667,105.41075,112.22703,136.00345,35,44.169685
52.14,6.668373,105.45803,112.16307,136.23476,35,44.169685
52.2,6.483683,105.50399,112.09891,136.46603,35,44.169685
52.26,6.3032485,105.54867,112.03458,136.69725,35,44.169685
52.32,6.1270189,105.59208,111.97007,136.92842,35,44.169685
52.38,5.9549415,105.63427,111.90539,137.15954,35,44.169685
52.44,5.7869618,105.67526,111.84055,137.39061,35,44.169685
52.5,5.6230234,105.71508,111.77554,137.62164,35,44.169685
52.56,5.4630681,105.75376,111.71038,137.85262,35,44.169685
52.62,5.3070365,105.79133,111.64507,138.08357,35,44.169685
52.68,5.1548679,105.82781,111.57961,138.31447,35,44.169685
52.74,5.0065003,105.86324,111.51401,138.54533,35,44.169685
52.8,4.8618709,105.89765,111.44827,138.77615,35,44.169685
52.86,4.7209159,105.93105,111.38239,139.00693,35,44.169685
52.92,4.583571,105.96347,111.31639,139.23768,35,44.169685
52.98,4.4497711,105.99494,111.25025,139.46838,35,44.169685
53.04,4.3194508,106.02549,111.184,139.69906,35,44.169685
53.1,4.1925444,106.05514,111.11762,139.9297,35,44.169685
53.16,4.0689857,106.08391,111.05113,140.1603,35,44.169685
53.22,3.9487088,106.11183,110.98453,140.39088,35,44.169685
53.28,3.8316475,106.13891,110.91782,140.62142,35,44.169685
53.34,3.7177358,106.16519,110.851,140.85193,35,44.169685
53.4,3.6069077,106.19069,110.78408,141.08241,35,44.169685
53.46,3.4990977,106.21542,110.71706,141.31286,35,44.169685
53.52,3.3942405,106.23941,110.64994,141.54329,35,44.169685
53.58,3.2922712,106.26267,110.58273,141.77368,35,44.169685
53.64,3.1931254,106.28523,110.51543,142.00405,35,44.169685
53.7,3.0967391,106.30711,110.44804,142.2344,35,44.169685
53.76,3.003049,106.32833,110.38057,142.46472,35,44.169685
53.82,2.9119925,106.3489,110.31301,142.69501,35,44.169685
53.88,2.8235076,106.36885,110.24538,142.92529,35,44.169685
53.94,2.7375331,106.38819,110.17766,143.15554,35,44.169685
54,2.6540084,106.40694,110.10987,143.38576,35,44.169685
54.06,2.5728738,106.42511,110.04201,143.61597,35,44.169685
54.12,2.4940706,106.44273,109.97407,143.84615,35,44.169685
54.18,2.4175407,106.4598,109.90607,144.07632,35,44.169685
54.24,2.3432271,106.47635,109.838,144.30646,35,44.169685
54.3,2.2710736,106.49239,109.76987,144.53659,35,44.169685
54.36,2.201025,106.50794,109.70168,144.7667,35,44.169685
54.42,2.1330269,106.523,109.63342,144.99679,35,44.169685
54.48,2.0670261,106.5376,109.5651,145.22686,35,44.169685
54.54,2.0029701,106.55174,109.49673,145.45691,35,44.169685
54.6,1.9408078,106.56545,109.42831,145.68695,35,44.169685
54.66,1.8804886,106.57872,109.35983,145.91697,35,44.169685
54.72,1.8219632,106.59159,109.2913,146.14698,35,44.169685
54.78,1.7651833,106.60405,109.22271,146.37697,35,44.169685
54.84,1.7101014,106.61613,109.15408,146.60695,35,44.169685
54.9,1.6566711,106.62783,109.08541,146.83692,35,44.169685
54.96,1.6048471,106.63916,109.01668,147.06687,35,44.169685
55.02,1.554585,106.65013,108.94792,147.2968,35,44.169685
55.08,1.5058414,106.66077,108.87911,147.52673,35,44.169685
55.14,1.4585738,106.67106,108.81026,147.75664,35,44.169685
55.2,1.4127407,106.68104,108.74137,147.98654,35,44.169685
55.26,1.3683018,106.6907,108.67244,148.21643,35,44.169685
55.32,1.3252174,106.70005,108.60347,148.44631,35,44.169685
55.38,1.2834489,106.70912,108.53447,148.67617,35,44.169685
55.44,1.2429587,106.71789,108.46543,148.90603,35,44.169685
55.5,1.2037101,106.72639,108.39636,149.13587,35,44.169685
55.56,1.1656671,106.73462,108.32725,149.36571,35,44.169685
55.62,1.1287949,106.74259,108.25812,149.59554,35,44.169685
55.68,1.0930594,106.7503,108.18895,149.82535,35,44.169685
55.74,1.0584273,106.75778,108.11975,150.05516,35,44.169685
55.8,1.0248665,106.76501,108.05052,150.28496,35,44.169685
55.86,0.99234525,106.77202,107.98127,150.51475,35,44.169685
55.92,0.96083303,106.7788,107.91198,150.74453,35,44.169685
55.98,0.93029993,106.78537,107.84267,150.97431,35,44.169685
56.04,0.90071688,106.79173,107.77334,151.20407,35,44.169685
56.1,0.87205557,106.79788,107.70398,151.43383,35,44.169685
56.16,0.8442885,106.80384,107.6346,151.66359,35,44.169685
56.22,0.81738886,106.80961,107.56519,151.89333,35,44.169685
56.28,0.7913306,106.8152,107.49576,152.12307,35,44.169685
56.34,0.76608841,106.82061,107.42631,152.3528,35,44.169685
56.4,0.74163763,106.82584,107.35684,152.58253,35,44.169685
56.46,0.71795432,106.83091,107.28735,152.81224,35,44.169685
56.52,0.69501521,106.83582,107.21784,153.04196,35,44.169685
56.58,0.67279767,106.84057,107.14831,153.27167,35,44.169685
56.64,0.65127972,106.84516,107.07876,153.50137,35,44.169685
56.7,0.63044,106.84961,107.00919,153.73106,35,44.169685
56.76,0.61025776,106.85392,106.93961,153.96076,35,44.169685
56.82,0.59071284,106.85809,106.87001,154.19044,35,44.169685
56.88,0.57178568,106.86213,106.80039,154.42012,35,44.169685
56.94,0.55345727,106.86603,106.73076,154.6498,35,44.169685
57,0.53570915,106.86982,106.66111,154.87947,35,44.169685
57.06,0.5185234,106.87348,106.59145,155.10914,35,44.169685
57.12,0.50188264,106.87702,106.52177,155.3388,35,44.169685
57.18,0.48576998,106.88045,106.45208,155.56846,35,44.169685
57.24,0.47016904,106.88377,106.38238,155.79812,35,44.169685
57.3,0.45506392,106.88698,106.31266,156.02777,35,44.169685
57.36,0.44043919,106.89009,106.24293,156.25741,35,44.169685
57.42,0.42627988,106.8931,106.17319,156.48706,35,44.169685
