t,base,lag,pi,lead,lead_lag
120.1334816,1.002463055,1.012302846,1.042713026,0.9999511698,1.014729879
120.3337041,1.002534329,1.012416441,1.042600668,0.9999518409,1.01470292
120.5339266,1.002602507,1.012525555,1.042486615,0.9999525035,1.01467599
120.7341491,1.002667598,1.012630175,1.042370914,0.9999531576,1.014649092
120.9343715,1.00272961,1.012730288,1.042253608,0.9999538035,1.014622225
121.134594,1.002788555,1.012825885,1.042134742,0.9999544411,1.01459539
121.3348165,1.002844448,1.012916962,1.042014359,0.9999550705,1.014568587
121.5350389,1.002897303,1.013003516,1.041892503,0.9999556918,1.014541818
121.7352614,1.002947138,1.013085548,1.041769218,0.9999563051,1.014515082
121.9354839,1.002993971,1.013163062,1.041644547,0.9999569103,1.01448838
122.1357063,1.003037825,1.013236067,1.041518534,0.9999575077,1.014461712
122.3359288,1.003078721,1.013304571,1.041391221,0.9999580972,1.01443508
122.5361513,1.003116684,1.01336859,1.04126265,0.9999586789,1.014408482
122.7363737,1.003151741,1.013428137,1.041132866,0.9999592529,1.014381921
122.9365962,1.003183918,1.013483234,1.041001908,0.9999598193,1.014355395
123.1368187,1.003213245,1.0135339,1.04086982,0.9999603782,1.014328906
123.3370412,1.003239753,1.013580162,1.040736643,0.9999609295,1.014302454
123.5372636,1.003263475,1.013622045,1.040602419,0.9999614734,1.01427604
123.7374861,1.003284442,1.01365958,1.040467187,0.99996201,1.014249663
123.9377086,1.003302691,1.0136928,1.040330989,0.9999625393,1.014223323
124.137931,1.003318258,1.013721738,1.040193866,0.9999630614,1.014197022
124.3381535,1.00333118,1.013746431,1.040055856,0.9999635763,1.01417076
124.538376,1.003341496,1.01376692,1.039917001,0.9999640843,1.014144537
124.7385984,1.003349246,1.013783246,1.039777338,0.9999645852,1.014118352
124.9388209,1.00335447,1.013795453,1.039636908,0.9999650792,1.014092208
125.1390434,1.003357211,1.013803587,1.039495749,0.9999655664,1.014066102
125.3392659,1.003357511,1.013807696,1.039353899,0.9999660469,1.014040037
125.5394883,1.003355415,1.01380783,1.039211395,0.9999665206,1.014014012
125.7397108,1.003350968,1.013804041,1.039068276,0.9999669878,1.013988027
125.9399333,1.003344215,1.013796383,1.038924579,0.9999674484,1.013962083
126.1401557,1.003335203,1.013784912,1.03878034,0.9999679025,1.01393618
126.3403782,1.003323979,1.013769685,1.038635595,0.9999683503,1.013910317
126.5406007,1.003310591,1.013750761,1.038490381,0.9999687917,1.013884496
126.7408231,1.003295089,1.013728202,1.038344734,0.9999692269,1.013858716
126.9410456,1.00327752,1.013702068,1.038198687,0.999969656,1.013832977
127.1412681,1.003257936,1.013672424,1.038052276,0.999970079,1.01380728
127.3414905,1.003236386,1.013639335,1.037905535,0.9999704959,1.013781625
127.541713,1.003212922,1.013602867,1.037758498,0.9999709069,1.013756012
127.7419355,1.003187595,1.013563088,1.037611198,0.9999713121,1.013730441
127.942158,1.003160456,1.013520066,1.037463669,0.9999717114,1.013704912
128.1423804,1.003131558,1.013473872,1.037315943,0.999972105,1.013679425
128.3426029,1.003100954,1.013424576,1.037168051,0.999972493,1.01365398
128.5428254,1.003068696,1.01337225,1.037020027,0.9999728754,1.013628578
