w,PI,PD,PID,lead,lag,lead_lag
0.0128203478,-84.14406127,0.5876140544,-84.13787654,2.348014873,-23.18701847,-12.54145632
0.01310791808,-84.01365155,0.6007934196,-84.00704404,2.400564534,-23.49417876,-12.69624089
0.01340193879,-83.88038099,0.6142683207,-83.87332194,2.454284814,-23.79854082,-12.8482873
0.01370255461,-83.74418977,0.6280453807,-83.73664846,2.509201415,-24.09975209,-12.99731581
0.01400991347,-83.60501702,0.642131371,-83.59696069,2.565340579,-24.39745461,-13.14304001
0.01432416662,-83.46280084,0.656533214,-83.45419449,2.622729093,-24.69128589,-13.28516729
0.01464546872,-83.31747825,0.6712579875,-83.30828455,2.681394304,-24.98087967,-13.42339947
0.01497397787,-83.16898522,0.6863129269,-83.15916431,2.741364126,-25.26586679,-13.55743336
0.01530985573,-83.01725667,0.70170543,-83.00676602,2.802667046,-25.54587615,-13.68696144
0.01565326759,-82.86222643,0.7174430594,-82.85102066,2.865332143,-25.8205356,-13.8116726
0.01600438245,-82.70382731,0.733533547,-82.691858,2.929389088,-26.08947291,-13.93125288
0.01636337308,-82.54199105,0.7499847976,-82.52920653,2.994868158,-26.3523168,-14.0453863
0.01673041615,-82.37664834,0.7668048923,-82.36299349,3.061800246,-26.60869796,-14.15375571
0.01710569228,-82.20772884,0.7840020929,-82.19314485,3.130216867,-26.85825006,-14.25604366
0.01748938614,-82.03516117,0.8015848457,-82.01958533,3.200150173,-27.10061081,-14.35193336
0.01788168655,-81.85887295,0.8195617855,-81.84223835,3.271632956,-27.33542303,-14.44110963
0.01828278656,-81.67879077,0.8379417399,-81.66102607,3.344698662,-27.5623357,-14.52325987
0.01869288355,-81.49484026,0.8567337337,-81.47586938,3.419381396,-27.78100504,-14.59807508
0.01911217934,-81.30694607,0.8759469929,-81.28668788,3.495715936,-27.9910955,-14.66525086
0.01954088025,-81.11503192,0.8955909493,-81.09339993,3.573737736,-28.19228088,-14.72448846
0.01997919725,-80.91902059,0.9156752451,-80.89592259,3.653482937,-28.38424528,-14.77549579
0.02042734605,-80.71883398,0.9362097377,-80.69417169,3.734988376,-28.56668412,-14.81798847
0.02088554716,-80.51439315,0.9572045039,-80.48806182,3.818291592,-28.7393051,-14.8516908
0.02135402608,-80.30561833,0.9786698453,-80.27750631,3.903430836,-28.90182914,-14.87633677
0.02183301334,-80.09242895,1.000616293,-80.06241732,3.990445073,-29.05399129,-14.89167107
0.02232274466,-79.87474374,1.023054613,-79.84270576,4.079373997,-29.19554154,-14.89744996
0.02282346102,-79.65248071,1.045995809,-79.6182814,4.170258028,-29.3262457,-14.89344219
0.02333540884,-79.42555727,1.069451133,-79.38905285,4.263138323,-29.44588609,-14.87942989
0.02385884005,-79.19389024,1.093432085,-79.1549276,4.358056783,-29.5542623,-14.8552093
0.02439401222,-78.95739591,1.117950421,-78.91581204,4.455056051,-29.65119184,-14.82059156
0.02494118871,-78.71599017,1.143018159,-78.67161152,4.554179521,-29.73651071,-14.77540336
0.0255006388,-78.46958851,1.168647584,-78.42223036,4.65547134,-29.81007398,-14.71948754
0.02607263778,-78.21810615,1.194851253,-78.16757193,4.758976409,-29.87175624,-14.65270366
0.02665746714,-77.96145812,1.221642004,-77.90753867,4.864740387,-29.92145202,-14.5749284
0.02725541467,-77.69955932,1.249032956,-77.64203217,4.972809687,-29.95907613,-14.48605597
0.02786677462,-77.43232469,1.277037523,-77.37095318,5.083231479,-29.98456396,-14.38599836
0.02849184786,-77.15966922,1.305669415,-77.09420175,5.196053688,-29.99787167,-14.27468558
0.02913094196,-76.88150818,1.334942645,-76.81167723,5.31132499,-29.99897637,-14.15206573
0.02978437144,-76.59775714,1.364871537,-76.52327841,5.429094806,-29.98787615,-14.01810506
0.03045245784,-76.30833217,1.395470733,-76.22890355,5.549413301,-29.96459012,-13.87278785
0.03113552994,-76.01314995,1.426755197,-75.9284505,5.672331371,-29.92915833,-13.71611628
0.03183392388,-75.71212792,1.458740225,-75.62181678,5.797900638,-29.88164165,-13.54811022
0.03254798332,-75.40518444,1.491441451,-75.3088997,5.926173438,-29.82212156,-13.36880681
0.03327805967,-75.09223897,1.524874854,-74.98959646,6.057202808,-29.75069987,-13.17826015
0.0340245122,-74.77321223,1.559056765,-74.66380429,6.191042471,-29.66749842,-12.97654071
0.03478770823,-74.44802638,1.594003876,-74.33142054,6.327746821,-29.57265866,-12.76373485
0.03556802333,-74.11660522,1.629733245,-73.99234285,6.467370902,-29.46634115,-12.53994413
0.03636584151,-73.77887441,1.666262308,-73.64646928,6.609970385,-29.34872509,-12.30528462
0.03718155536,-73.43476166,1.703608881,-73.29369846,6.755601546,-29.22000769,-12.05988615
0.0380155663,-73.08419696,1.741791175,-72.93392977,6.904321241,-29.08040354,-11.80389152
0.03886828475,-72.72711283,1.780827799,-72.56706348,7.056186867,-28.93014393,-11.53745558
0.03974013033,-72.36344455,1.820737768,-72.19300096,7.211256338,-28.76947604,-11.2607444
0.04063153208,-71.99313039,1.861540518,-71.81164485,7.369588043,-28.59866219,-10.97393431
0.04154292866,-71.61611192,1.903255906,-71.42289929,7.531240807,-28.41797896,-10.67721095
0.04247476857,-71.23233425,1.945904226,-71.02667008,7.696273844,-28.22771634,-10.37076831
0.04342751036,-70.8417463,1.989506213,-70.62286495,7.864746713,-28.02817674,-10.05480773
