t,base,lag,pi,lead,lead_lag
89.26926927,0.4458019517,0.2791058434,0.3950736855,0.6330810866,0.5975810135
89.52952953,0.4455233267,0.278380012,0.394466553,0.6331072462,0.5971684059
89.78978979,0.4452499473,0.2776616266,0.3938632779,0.6331329497,0.5967562742
90.05005005,0.4449820185,0.2769510076,0.3932635411,0.6331582043,0.5963446269
90.31031031,0.4447197337,0.2762484604,0.3926670301,0.633183017,0.5959334721
90.57057057,0.4444632752,0.275554276,0.3920734389,0.6332073949,0.5955228176
90.83083083,0.444212814,0.2748687301,0.3914824683,0.6332313449,0.5951126706
91.09109109,0.4439685098,0.274192084,0.3908938256,0.6332548737,0.5947030383
91.35135135,0.4437305112,0.273524584,0.3903072247,0.6332779883,0.5942939274
91.61161161,0.4434989557,0.2728664616,0.3897223861,0.6333006952,0.5938853443
91.87187187,0.44327397,0.2722179337,0.3891390372,0.633323001,0.593477295
92.13213213,0.4430556697,0.2715792026,0.3885569119,0.6333449124,0.5930697854
92.39239239,0.44284416,0.2709504557,0.3879757507,0.6333664357,0.5926628211
92.65265265,0.4426395351,0.2703318664,0.3873953008,0.6333875773,0.5922564073
92.91291291,0.442441879,0.2697235933,0.3868153161,0.6334083437,0.591850549
93.17317317,0.4422512653,0.2691257809,0.3862355571,0.6334287409,0.5914452511
93.43343343,0.4420677574,0.2685385596,0.385655791,0.6334487752,0.5910405182
93.69369369,0.4418914086,0.2679620458,0.3850757913,0.6334684527,0.5906363547
93.95395395,0.4417222626,0.2673963422,0.3844953385,0.6334877793,0.5902327647
94.21421421,0.4415603531,0.2668415376,0.3839142193,0.6335067611,0.5898297522
94.47447447,0.4414057047,0.2662977077,0.3833322271,0.6335254038,0.589427321
94.73473473,0.4412583323,0.2657649147,0.3827491619,0.6335437133,0.5890254748
94.99499499,0.4411182422,0.2652432079,0.3821648298,0.6335616953,0.588624217
95.25525526,0.4409854313,0.2647326236,0.3815790437,0.6335793554,0.588223551
95.51551552,0.4408598882,0.2642331858,0.3809916227,0.6335966992,0.58782348
95.77577578,0.440741593,0.2637449059,0.3804023923,0.6336137322,0.587424007
96.03603604,0.4406305174,0.2632677833,0.3798111841,0.6336304599,0.587025135
96.2962963,0.4405266253,0.2628018057,0.3792178363,0.6336468875,0.5866268667
96.55655656,0.4404298727,0.262346949,0.378622193,0.6336630203,0.5862292049
96.81681682,0.440340208,0.2619031778,0.3780241046,0.6336788636,0.5858321522
97.07707708,0.4402575726,0.2614704459,0.3774234275,0.6336944224,0.5854357111
97.33733734,0.4401819005,0.2610486962,0.3768200243,0.6337097018,0.585039884
97.5975976,0.4401131192,0.2606378612,0.3762137633,0.6337247068,0.5846446732
97.85785786,0.4400511493,0.2602378633,0.3756045189,0.6337394423,0.584250081
98.11811812,0.4399959054,0.259848615,0.3749921714,0.6337539132,0.5838561097
98.37837838,0.4399472958,0.2594700194,0.3743766067,0.6337681241,0.5834627612
98.63863864,0.4399052232,0.2591019701,0.3737577166,0.6337820797,0.5830700376
98.8988989,0.4398695846,0.2587443522,0.3731353985,0.6337957848,0.5826779411
99.15915916,0.4398402718,0.2583970419,0.3725095552,0.6338092437,0.5822864734
99.41941942,0.4398171713,0.2580599074,0.3718800953,0.633822461,0.5818956365
99.67967968,0.4398001652,0.2577328088,0.3712469327,0.6338354411,0.5815054324
99.93993994,0.4397891308,0.2574155987,0.3706099866,0.6338481883,0.5811158627
100.2002002,0.4397839411,0.2571081224,0.3699691816,0.6338607069,0.5807269292
100.4604605,0.4397844651,0.2568102184,0.3693244474,0.633873001,0.5803386338
100.7207207,0.4397905682,0.2565217184,0.3686757189,0.6338850747,0.579950978
100.980981,0.4398021121,0.2562424479,0.3680229361,0.6338969322,0.5795639637
101.2412412,0.4398189551,0.2559722265,0.3673660438,0.6339085773,0.5791775924
101.5015015,0.4398409527,0.2557108683,0.3667049918,0.6339200141,0.5787918659
101.7617618,0.4398679575,0.2554581821,0.3660397348,0.6339312462,0.5784067856
102.022022,0.4398998196,0.2552139715,0.365370232,0.6339422776,0.5780223533
102.2822823,0.4399363867,0.2549780359,0.3646964474,0.6339531119,0.5776385704
102.5425425,0.4399775045,0.2547501702,0.3640183495,0.6339637527,0.5772554386
102.8028028,0.4400230168,0.2545301653,0.3633359114,0.6339742037,0.5768729594
103.0630631,0.4400727659,0.2543178087,0.3626491102,0.6339844684,0.5764911344
103.3233233,0.4401265927,0.2541128844,0.3619579277,0.6339945501,0.576109965
103.5835836,0.4401843368,0.2539151735,0.3612623498,0.6340044523,0.5757294528
103.8438438,0.4402458371,0.2537244544,0.3605623664,0.6340141784,0.5753495992
104.1041041,0.4403109314,0.2535405031,0.3598579714,0.6340237315,0.5749704058
104.3643644,0.4403794575,0.2533630937,0.359149163,0.6340331149,0.5745918741
104.6246246,0.4404512525,0.2531919983,0.3584359427,0.6340423317,0.5742140055
104.8848849,0.4405261535,0.2530269879,0.3577183162,0.6340513851,0.5738368014
105.1451451,0.4406039977,0.2528678319,0.3569962928,0.6340602779,0.5734602635
105.4054054,0.4406846227,0.2527142992,0.3562698852,0.6340690133,0.573084393
105.6656657,0.4407678665,0.252566158,0.3555391098,0.6340775942,0.5727091915
105.9259259,0.4408535677,0.252423176,0.3548039862,0.6340860232,0.5723346604
106.1861862,0.4409415658,0.2522851212,0.3540645375,0.6340943034,0.5719608011
106.4464464,0.4410317012,0.2521517615,0.35332079,0.6341024374,0.5715876151
106.7067067,0.4411238157,0.2520228655,0.3525727731,0.634110428,0.5712151037
106.966967,0.4412177524,0.2518982026,0.3518205192,0.6341182777,0.5708432683
107.2272272,0.4413133556,0.2517775429,0.3510640637,0.6341259891,0.5704721105
107.4874875,0.4414104716,0.251660658,0.350303445,0.6341335649,0.5701016314
107.7477477,0.4415089483,0.2515473208,0.3495387041,0.6341410075,0.5697318326
108.008008,0.4416086357,0.251437306,0.3487698848,0.6341483193,0.5693627154
108.2682683,0.4417093858,0.2513303902,0.3479970334,0.6341555027,0.5689942812
108.5285285,0.4418110526,0.2512263521,0.3472201989,0.6341625602,0.5686265313
108.7887888,0.4419134926,0.2511249728,0.3464394327,0.6341694939,0.568259467
109.049049,0.4420165649,0.2510260358,0.3456547883,0.6341763061,0.5678930897
109.3093093,0.4421201309,0.2509293274,0.3448663219,0.6341829991,0.5675274006
109.5695696,0.4422240548,0.2508346369,0.3440740915,0.634189575,0.5671624012
109.8298298,0.4423282034,0.2507417567,0.3432781575,0.634196036,0.5667980926
110.0900901,0.4424324465,0.2506504822,0.342478582,0.6342023841,0.5664344761
110.3503504,0.4425366569,0.2505606125,0.3416754293,0.6342086213,0.566071553
110.6106106,0.4426407102,0.2504719502,0.3408687654,0.6342147498,0.5657093245
110.8708709,0.4427444853,0.2503843017,0.3400586582,0.6342207713,0.5653477919
111.1311311,0.4428478642,0.2502974771,0.3392451772,0.634226688,0.5649869563
111.3913914,0.4429507321,0.2502112907,0.3384283935,0.6342325016,0.5646268189
111.6516517,0.4430529777,0.2501255607,0.3376083798,0.6342382139,0.564267381
111.9119119,0.4431544929,0.2500401099,0.3367852101,0.6342438269,0.5639086435
112.1721722,0.4432551729,0.2499547651,0.3359589601,0.6342493422,0.5635506078
112.4324324,0.4433549167,0.2498693577,0.3351297064,0.6342547617,0.5631932748
112.6926927,0.4434536265,0.2497837238,0.3342975272,0.634260087,0.5628366456
112.952953,0.443551208,0.2496977039,0.3334625016,0.6342653198,0.5624807213
113.2132132,0.4436475709,0.2496111434,0.3326247098,0.6342704618,0.562125503
113.4734735,0.4437426279,0.2495238925,0.3317842332,0.6342755145,0.5617709917
113.7337337,0.4438362957,0.2494358062,0.330941154,0.6342804795,0.5614171882
113.993994,0.4439284946,0.2493467444,0.3300955552,0.6342853584,0.5610640937
114.2542543,0.4440191484,0.2492565722,0.3292475207,0.6342901527,0.560711709
114.5145145,0.4441081845,0.2491651594,0.3283971352,0.6342948639,0.5603600351
114.7747748,0.4441955342,0.2490723812,0.3275444838,0.6342994935,0.5600090728
115.035035,0.4442811322,0.2489781177,0.3266896526,0.6343040428,0.5596588229
115.2952953,0.4443649169,0.2488822542,0.3258327279,0.6343085133,0.5593092864
115.5555556,0.4444468303,0.2487846811,0.3249737965,0.6343129064,0.5589604641
115.8158158,0.4445268181,0.248685294,0.3241129458,0.6343172234,0.5586123566
116.0760761,0.4446048295,0.2485839936,0.3232502635,0.6343214656,0.5582649647
116.3363363,0.4446808174,0.248480686,0.3223858374,0.6343256344,0.5579182892
116.5965966,0.4447547379,0.2483752821,0.3215197558,0.634329731,0.5575723308
116.8568569,0.4448265511,0.2482676983,0.3206521069,0.6343337566,0.55722709
117.1171171,0.44489622,0.2481578559,0.3197829792,0.6343377125,0.5568825675
117.3773774,0.4449637116,0.2480456814,0.3189124612,0.6343416,0.556538764
117.6376376,0.4450289959,0.2479311064,0.3180406415,0.6343454201,0.5561956799
117.8978979,0.4450920464,0.2478140676,0.3171676085,0.6343491741,0.5558533159
118.1581582,0.4451528399,0.2476945065,0.3162934505,0.6343528631,0.5555116723
118.4184184,0.4452113564,0.2475723699,0.3154182559,0.6343564882,0.5551707498
118.6786787,0.4452675791,0.2474476093,0.3145421125,0.6343600506,0.5548305487
118.9389389,0.4453214945,0.2473201811,0.3136651083,0.6343635512,0.5544910693
119.1991992,0.445373092,0.2471900465,0.3127873307,0.6343669912,0.5541523122
119.4594595,0.4454223642,0.2470571716,0.3119088668,0.6343703715,0.5538142777
119.7197197,0.4454693063,0.246921527,0.3110298034,0.6343736933,0.553476966
119.97998,0.445513917,0.246783088,0.3101502269,0.6343769576,0.5531403775
120.2402402,0.4455561972,0.2466418345,0.3092702231,0.6343801652,0.5528045123
120.5005005,0.4455961511,0.2464977507,0.3083898773,0.6343833172,0.5524693708
120.7607608,0.4456337852,0.2463508254,0.3075092745,0.6343864146,0.5521349531
121.021021,0.4456691089,0.2462010515,0.3066284987,0.6343894582,0.5518012593
121.2812813,0.4457021341,0.2460484264,0.3057476337,0.634392449,0.5514682896
121.5415415,0.445732875,0.2458929512,0.3048667624,0.6343953879,0.5511360441
121.8018018,0.4457613483,0.2457346315,0.3039859669,0.6343982758,0.5508045228
122.0620621,0.4457875733,0.2455734765,0.3031053288,0.6344011135,0.5504737258
122.3223223,0.445811571,0.2454094994,0.3022249289,0.634403902,0.5501436531
122.5825826,0.4458333651,0.245242717,0.3013448471,0.634406642,0.5498143046
122.8428428,0.4458529812,0.24507315,0.3004651625,0.6344093344,0.5494856803
123.1031031,0.4458704467,0.2449008223,0.2995859535,0.6344119799,0.5491577801
123.3633634,0.4458857913,0.2447257614,0.2987072973,0.6344145795,0.5488306039
123.6236236,0.4458990462,0.2445479983,0.2978292705,0.6344171338,0.5485041515
123.8838839,0.4459102447,0.2443675667,0.2969519487,0.6344196437,0.5481784227
124.1441441,0.4459194216,0.244184504,0.2960754065,0.63442211,0.5478534174
124.4044044,0.4459266134,0.2439988502,0.2951997173,0.6344245332,0.5475291353
124.6646647,0.4459318579,0.2438106482,0.2943249539,0.6344269143,0.5472055761
124.9249249,0.4459351946,0.2436199438,0.2934511878,0.6344292539,0.5468827396
125.1851852,0.4459366643,0.2434267854,0.2925784896,0.6344315527,0.5465606254
125.4454454,0.445936309,0.2432312238,0.2917069286,0.6344338114,0.5462392332
125.7057057,0.4459341721,0.2430333125,0.2908365733,0.6344360307,0.5459185626
125.965966,0.4459302979,0.2428331069,0.289967491,0.6344382113,0.5455986133
126.2262262,0.4459247317,0.2426306649,0.2890997477,0.6344403539,0.5452793847
126.4864865,0.4459175201,0.2424260464,0.2882334085,0.6344424591,0.5449608765
126.7467467,0.4459087103,0.2422193131,0.2873685373,0.6344445275,0.5446430881
127.007007,0.4458983504,0.2420105287,0.2865051967,0.6344465597,0.5443260192
127.2672673,0.4458864891,0.2417997586,0.2856434483,0.6344485565,0.544009669
127.5275275,0.4458731761,0.2415870697,0.2847833523,0.6344505184,0.5436940372
127.7877878,0.4458584612,0.2413725304,0.2839249681,0.634452446,0.5433791231
128.048048,0.4458423951,0.2411562107,0.2830683534,0.6344543398,0.5430649261
128.3083083,0.4458250288,0.2409381815,0.282213565,0.6344562006,0.5427514457
128.5685686,0.4458064136,0.2407185151,0.2813606584,0.6344580288,0.5424386811
128.8288288,0.4457866012,0.2404972849,0.2805096878,0.6344598249,0.5421266317
129.0890891,0.4457656435,0.2402745649,0.2796607063,0.6344615897,0.5418152969
129.3493493,0.4457435924,0.2400504303,0.2788137656,0.6344633235,0.5415046759
129.6096096,0.4457205002,0.2398249567,0.2779689163,0.634465027,0.5411947681
129.8698699,0.4456964189,0.2395982206,0.2771262076,0.6344667006,0.5408855725
130.1301301,0.4456714007,0.2393702987,0.2762856876,0.634468345,0.5405770886
130.3903904,0.4456454975,0.2391412685,0.275447403,0.6344699604,0.5402693156
130.6506507,0.4456187613,0.2389112073,0.2746113993,0.6344715476,0.5399622525
130.9109109,0.4455912436,0.2386801931,0.2737777208,0.634473107,0.5396558987
131.1711712,0.4455629959,0.2384483037,0.2729464105,0.634474639,0.5393502532
131.4314314,0.4455340691,0.2382156169,0.27211751,0.6344761441,0.5390453152
131.6916917,0.4455045139,0.2379822107,0.27129106,0.6344776228,0.5387410839
131.951952,0.4454743805,0.2377481627,0.2704670995,0.6344790756,0.5384375584
132.2122122,0.4454437187,0.2375135503,0.2696456666,0.6344805029,0.5381347377
132.4724725,0.4454125776,0.2372784504,0.268826798,0.6344819051,0.537832621
132.7327327,0.4453810058,0.2370429399,0.2680105291,0.6344832827,0.5375312073
132.992993,0.4453490514,0.2368070947,0.2671968943,0.6344846361,0.5372304956
133.2532533,0.4453167616,0.2365709905,0.2663859264,0.6344859658,0.5369304851
133.5135135,0.4452841832,0.236334702,0.2655776573,0.6344872721,0.5366311747
133.7737738,0.4452513618,0.2360983034,0.2647721175,0.6344885555,0.5363325634
134.034034,0.4452183427,0.2358618681,0.2639693364,0.6344898164,0.5360346503
134.2942943,0.4451851701,0.2356254684,0.2631693421,0.6344910551,0.5357374343
134.5545546,0.4451518874,0.2353891759,0.2623721614,0.634492272,0.5354409144
134.8148148,0.4451185371,0.235153061,0.2615778203,0.6344934676,0.5351450895
135.0750751,0.4450851608,0.2349171931,0.2607863431,0.6344946421,0.5348499587
135.3353353,0.4450517991,0.2346816406,0.2599977533,0.6344957961,0.5345555208
135.5955956,0.4450184919,0.2344464704,0.2592120732,0.6344969297,0.5342617748
135.8558559,0.4449852776,0.2342117485,0.2584293237,0.6344980435,0.5339687196
136.1161161,0.4449521941,0.2339775393,0.2576495249,0.6344991376,0.5336763541
136.3763764,0.4449192779,0.2337439061,0.2568726954,0.6345002126,0.5333846773
136.6366366,0.4448865646,0.2335109107,0.256098853,0.6345012686,0.5330936879
136.8968969,0.4448540888,0.2332786134,0.2553280143,0.6345023061,0.5328033848
137.1571572,0.4448218837,0.2330470732,0.2545601948,0.6345033254,0.532513767
137.4174174,0.4447899817,0.2328163474,0.2537954087,0.6345043268,0.5322248334
137.6776777,0.4447584139,0.2325864919,0.2530336696,0.6345053106,0.5319365826
137.9379379,0.4447272104,0.2323575609,0.2522749896,0.6345062771,0.5316490137
138.1981982,0.4446964,0.2321296071,0.2515193799,0.6345072266,0.5313621254
138.4584585,0.4446660106,0.2319026814,0.2507668508,0.6345081595,0.5310759167
138.7187187,0.4446360686,0.2316768333,0.2500174115,0.6345090759,0.5307903862
138.978979,0.4446065995,0.2314521103,0.2492710702,0.6345099763,0.5305055328
139.2392392,0.4445776276,0.2312285584,0.248527834,0.6345108608,0.5302213553
139.4994995,0.444549176,0.2310062218,0.2477877093,0.6345117299,0.5299378526
139.7597598,0.4445212665,0.2307851429,0.2470507012,0.6345125836,0.5296550235
140.02002,0.44449392,0.2305653625,0.2463168142,0.6345134224,0.5293728666
140.2802803,0.444467156,0.2303469195,0.2455860517,0.6345142465,0.5290913809
140.5405405,0.444440993,0.230129851,0.2448584162,0.634515056,0.5288105651
140.8008008,0.4444154483,0.2299141924,0.2441339093,0.6345158514,0.5285304179
141.0610611,0.4443905379,0.2296999773,0.2434125318,0.6345166328,0.5282509382
141.3213213,0.444366277,0.2294872374,0.2426942835,0.6345174005,0.5279721248
141.5815816,0.4443426793,0.2292760028,0.2419791636,0.6345181548,0.5276939763
141.8418418,0.4443197577,0.2290663017,0.2412671703,0.6345188958,0.5274164916
142.1021021,0.4442975237,0.2288581605,0.2405583009,0.6345196238,0.5271396693
142.3623624,0.4442759878,0.2286516038,0.2398525521,0.634520339,0.5268635084
142.6226226,0.4442551596,0.2284466544,0.2391499198,0.6345210417,0.5265880074
142.8828829,0.4442350474,0.2282433336,0.238450399,0.634521732,0.5263131652
143.1431431,0.4442156586,0.2280416606,0.2377539841,0.6345224103,0.5260389805
143.4034034,0.4441969994,0.2278416531,0.2370606687,0.6345230767,0.525765452
143.6636637,0.4441790751,0.2276433269,0.2363704458,0.6345237313,0.5254925785
143.9239239,0.4441618899,0.2274466963,0.2356833075,0.6345243746,0.5252203588
144.1841842,0.4441454471,0.2272517737,0.2349992455,0.6345250065,0.5249487914
144.4444444,0.444129749,0.22705857,0.2343182506,0.6345256274,0.5246778752
144.7047047,0.444114797,0.2268670943,0.233640313,0.6345262373,0.524407609
144.964965,0.4441005916,0.2266773543,0.2329654225,0.6345268366,0.5241379913
145.2252252,0.4440871321,0.2264893559,0.232293568,0.6345274254,0.523869021
145.4854855,0.4440744173,0.2263031035,0.231624738,0.6345280039,0.5236006967
145.7457457,0.4440624449,0.2261185999,0.2309589204,0.6345285723,0.5233330173
146.006006,0.4440512119,0.2259358465,0.2302961025,0.6345291307,0.5230659813
146.2662663,0.4440407144,0.2257548431,0.229636271,0.6345296793,0.5227995876
146.5265265,0.4440309477,0.2255755882,0.2289794122,0.6345302183,0.5225338348
146.7867868,0.4440219064,0.2253980786,0.2283255119,0.6345307479,0.5222687216
147.047047,0.4440135844,0.2252223099,0.2276745554,0.6345312682,0.5220042468
147.3073073,0.4440059746,0.2250482764,0.2270265274,0.6345317795,0.5217404091
147.5675676,0.4439990696,0.2248759709,0.2263814122,0.6345322817,0.5214772072
147.8278278,0.443992861,0.224705385,0.2257391939,0.6345327752,0.5212146397
148.0880881,0.44398734,0.2245365091,0.2250998558,0.6345332601,0.5209527055
148.3483483,0.4439824971,0.2243693322,0.2244633811,0.6345337364,0.5206914031
148.6086086,0.4439783221,0.2242038423,0.2238297525,0.6345342044,0.5204307314
148.8688689,0.4439748044,0.2240400261,0.2231989522,0.6345346643,0.520170689
149.1291291,0.4439719327,0.2238778694,0.2225709623,0.6345351161,0.5199112746
149.3893894,0.4439696955,0.2237173568,0.2219457642,0.63453556,0.5196524869
149.6496496,0.4439680803,0.2235584718,0.2213233395,0.6345359961,0.5193943247
149.9099099,0.4439670747,0.2234011971,0.2207036689,0.6345364247,0.5191367866
150.1701702,0.4439666654,0.2232455142,0.2200867333,0.6345368457,0.5188798714
150.4304304,0.443966839,0.2230914039,0.219472513,0.6345372593,0.5186235777
150.6906907,0.4439675816,0.2229388461,0.2188609881,0.6345376658,0.5183679042
150.950951,0.443968879,0.2227878199,0.2182521386,0.6345380651,0.5181128498
151.2112112,0.4439707165,0.2226383034,0.2176459441,0.6345384575,0.5178584129
151.4714715,0.4439730792,0.2224902741,0.217042384,0.6345388429,0.5176045925
151.7317317,0.4439759521,0.2223437089,0.2164414376,0.6345392217,0.5173513871
151.991992,0.4439793197,0.2221985839,0.2158430838,0.6345395938,0.5170987954
152.2522523,0.4439831663,0.2220548746,0.2152473016,0.6345399595,0.5168468163
152.5125125,0.4439874761,0.2219125558,0.2146540695,0.6345403187,0.5165954483
152.7727728,0.443992233,0.221771602,0.2140633663,0.6345406717,0.5163446902
153.033033,0.4439974208,0.2216319869,0.2134751701,0.6345410185,0.5160945407
153.2932933,0.4440030233,0.221493684,0.2128894594,0.6345413592,0.5158449985
153.5535536,0.4440090239,0.2213566663,0.2123062122,0.634541694,0.5155960623
153.8138138,0.444015406,0.2212209062,0.2117254065,0.634542023,0.5153477308
154.0740741,0.4440221532,0.221086376,0.2111470204,0.6345423461,0.5151000027
154.3343343,0.4440292487,0.2209530477,0.2105710318,0.6345426637,0.5148528767
154.5945946,0.4440366758,0.2208208928,0.2099974184,0.6345429757,0.5146063515
154.8548549,0.4440444178,0.2206898827,0.2094261579,0.6345432822,0.5143604259
155.1151151,0.4440524581,0.2205599886,0.2088572282,0.6345435834,0.5141150985
155.3753754,0.4440607799,0.2204311815,0.2082906069,0.6345438794,0.5138703681
155.6356356,0.4440693668,0.2203034323,0.2077262717,0.6345441701,0.5136262333
155.8958959,0.4440782022,0.2201767119,0.2071642002,0.6345444558,0.5133826928
156.1561562,0.4440872696,0.2200509908,0.2066043701,0.6345447365,0.5131397455
156.4164164,0.4440965527,0.2199262399,0.2060467591,0.6345450123,0.5128973899
156.6766767,0.4441060353,0.2198024298,0.2054913449,0.6345452833,0.5126556249
156.9369369,0.4441157014,0.2196795313,0.2049381051,0.6345455495,0.512414449
157.1971972,0.4441255351,0.2195575152,0.2043870176,0.6345458111,0.5121738611
157.4574575,0.4441355206,0.2194363524,0.2038380602,0.6345460681,0.5119338598
157.7177177,0.4441456423,0.2193160139,0.2032912107,0.6345463206,0.5116944439
157.977978,0.444155885,0.219196471,0.2027464472,0.6345465687,0.5114556121
158.2382382,0.4441662335,0.219077695,0.2022037476,0.6345468125,0.511217363
158.4984985,0.4441766729,0.2189596575,0.2016630901,0.634547052,0.5109796954
158.7587588,0.4441871886,0.2188423303,0.2011244529,0.6345472873,0.5107426081
159.019019,0.444197766,0.2187256857,0.2005878142,0.6345475186,0.5105060997
159.2792793,0.4442083912,0.2186096959,0.2000531526,0.6345477457,0.510270169
159.5395395,0.4442190502,0.2184943336,0.1995204465,0.634547969,0.5100348146
159.7997998,0.4442297295,0.218379572,0.1989896746,0.6345481883,0.5098000354
160.0600601,0.4442404157,0.2182653845,0.1984608158,0.6345484037,0.50956583
160.3203203,0.4442510958,0.2181517447,0.1979338489,0.6345486155,0.5093321971
160.5805806,0.4442617573,0.218038627,0.1974087531,0.6345488235,0.5090991355
160.8408408,0.4442723877,0.217926006,0.1968855076,0.6345490278,0.508866644
161.1011011,0.444282975,0.2178138566,0.1963640918,0.6345492286,0.5086347211
161.3613614,0.4442935076,0.2177021545,0.1958444852,0.6345494259,0.5084033657
161.6216216,0.444303974,0.2175908757,0.1953266677,0.6345496198,0.5081725765
161.8818819,0.4443143633,0.2174799966,0.1948106191,0.6345498102,0.5079423523
162.1421421,0.4443246648,0.2173694941,0.1942963195,0.6345499974,0.5077126917
162.4024024,0.4443348682,0.217259346,0.1937837492,0.6345501812,0.5074835934
162.6626627,0.4443449636,0.2171495301,0.1932728887,0.6345503619,0.5072550563
162.9229229,0.4443549414,0.2170400251,0.1927637187,0.6345505393,0.507027079
163.1831832,0.4443647923,0.2169308102,0.19225622,0.6345507137,0.5067996604
163.4434434,0.4443745076,0.216821865,0.1917503737,0.634550885,0.506572799
163.7037037,0.4443840788,0.2167131699,0.1912461612,0.6345510534,0.5063464938
163.963964,0.4443934977,0.2166047058,0.1907435638,0.6345512188,0.5061207433
164.2242242,0.4444027567,0.2164964542,0.1902425634,0.6345513813,0.5058955464
164.4844845,0.4444118484,0.2163883972,0.1897431419,0.6345515409,0.5056709017
164.7447447,0.4444207657,0.2162805174,0.1892452814,0.6345516978,0.5054468082
165.005005,0.4444295022,0.2161727982,0.1887489645,0.6345518519,0.5052232643
165.2652653,0.4444380515,0.2160652235,0.1882541736,0.6345520033,0.5050002691
165.5255255,0.4444464078,0.215957778,0.1877608916,0.6345521521,0.5047778211
165.7857858,0.4444545656,0.2158504466,0.1872691017,0.6345522982,0.5045559191
166.046046,0.4444625198,0.2157432154,0.1867787872,0.6345524419,0.5043345619
166.3063063,0.4444702656,0.2156360707,0.1862899317,0.634552583,0.5041137482
166.5665666,0.4444777986,0.2155289995,0.1858025189,0.6345527216,0.5038934768
166.8268268,0.4444851147,0.2154219897,0.185316533,0.6345528578,0.5036737465
167.0870871,0.4444922103,0.2153150295,0.1848319583,0.6345529916,0.5034545559
167.3473473,0.444499082,0.2152081079,0.1843487793,0.6345531231,0.5032359039
167.6076076,0.4445057269,0.2151012144,0.1838669808,0.6345532523,0.5030177892
167.8678679,0.4445121423,0.2149943394,0.183386548,0.6345533792,0.5028002106
168.1281281,0.4445183259,0.2148874735,0.182907466,0.6345535039,0.5025831668
168.3883884,0.4445242756,0.2147806084,0.1824297205,0.6345536264,0.5023666566
168.6486486,0.44452999,0.2146737359,0.1819532973,0.6345537468,0.5021506788
168.9089089,0.4445354675,0.2145668489,0.1814781824,0.634553865,0.5019352321
169.1691692,0.4445407073,0.2144599404,0.1810043622,0.6345539812,0.5017203153
169.4294294,0.4445457085,0.2143530045,0.1805318233,0.6345540954,0.5015059272
169.6896897,0.4445504709,0.2142460355,0.1800605524,0.6345542076,0.5012920666
169.9499499,0.4445549943,0.2141390284,0.1795905367,0.6345543178,0.5010787321
170.2102102,0.4445592788,0.2140319789,0.1791217635,0.634554426,0.5008659227
170.4704705,0.444563325,0.2139248831,0.1786542205,0.6345545324,0.500653637
170.7307307,0.4445671335,0.2138177377,0.1781878953,0.6345546369,0.5004418739
170.990991,0.4445707055,0.2137105399,0.1777227762,0.6345547396,0.5002306321
171.2512513,0.4445740421,0.2136032875,0.1772588515,0.6345548405,0.5000199104
171.5115115,0.4445771449,0.2134959788,0.1767961098,0.6345549396,0.4998097077
171.7717718,0.4445800157,0.2133886127,0.1763345399,0.634555037,0.4996000226
172.032032,0.4445826564,0.2132811884,0.175874131,0.6345551327,0.4993908539
172.2922923,0.4445850693,0.2131737058,0.1754148724,0.6345552267,0.4991822006
172.5525526,0.4445872568,0.2130661651,0.1749567537,0.634555319,0.4989740613
172.8128128,0.4445892216,0.2129585671,0.1744997647,0.6345554098,0.4987664348
173.0730731,0.4445909665,0.2128509131,0.1740438955,0.6345554989,0.49855932
173.3333333,0.4445924947,0.2127432045,0.1735891365,0.6345555865,0.4983527156
173.5935936,0.4445938094,0.2126354436,0.1731354783,0.6345556726,0.4981466205
173.8538539,0.4445949141,0.2125276329,0.1726829115,0.6345557571,0.4979410334
174.1141141,0.4445958122,0.2124197751,0.1722314274,0.6345558402,0.4977359531
174.3743744,0.4445965077,0.2123118737,0.1717810171,0.6345559218,0.4975313785
174.6346346,0.4445970043,0.2122039322,0.1713316722,0.634556002,0.4973273083
174.8948949,0.4445973063,0.2120959548,0.1708833844,0.6345560808,0.4971237413
175.1551552,0.4445974177,0.2119879457,0.1704361457,0.6345561582,0.4969206765
175.4154154,0.444597343,0.2118799097,0.1699899483,0.6345562342,0.4967181125
175.6756757,0.4445970866,0.2117718518,0.1695447846,0.634556309,0.4965160482
175.9359359,0.4445966531,0.2116637774,0.1691006473,0.6345563824,0.4963144824
176.1961962,0.4445960471,0.211555692,0.1686575292,0.6345564545,0.496113414
176.4564565,0.4445952734,0.2114476017,0.1682154235,0.6345565253,0.4959128416
176.7167167,0.4445943369,0.2113395125,0.1677743234,0.634556595,0.4957127643
176.976977,0.4445932426,0.2112314309,0.1673342225,0.6345566634,0.4955131807
177.2372372,0.4445919954,0.2111233636,0.1668951144,0.6345567306,0.4953140898
177.4974975,0.4445906004,0.2110153174,0.1664569931,0.6345567966,0.4951154903
177.7577578,0.4445890628,0.2109072995,0.1660198527,0.6345568615,0.4949173811
178.018018,0.4445873878,0.2107993171,0.1655836875,0.6345569252,0.494719761
178.2782783,0.4445855806,0.2106913777,0.1651484921,0.6345569878,0.4945226288
178.5385385,0.4445836465,0.2105834889,0.1647142613,0.6345570494,0.4943259834
178.7987988,0.4445815907,0.2104756586,0.1642809898,0.6345571098,0.4941298236
179.0590591,0.4445794187,0.2103678947,0.1638486729,0.6345571692,0.4939341482
