t,before,after
0,0,0
0.07637231504,0.02833022194,0.005666044387
0.1527446301,0.0526474365,0.0105294873
0.2291169451,0.07352009063,0.01470401813
0.3054892601,0.09143611015,0.01828722203
0.3818615752,0.1068143056,0.02136286112
0.4582338902,0.1200141626,0.02400283253
0.5346062053,0.1313442453,0.02626884905
0.6109785203,0.1410694091,0.02821388182
0.6873508353,0.1494169927,0.02988339854
0.7637231504,0.1565821318,0.03131642636
0.8400954654,0.162732321,0.0325464642
0.9164677804,0.1680113291,0.03360226582
0.9928400955,0.1725425598,0.03450851197
1.069212411,0.1764319367,0.03528638734
1.145584726,0.179770379,0.0359540758
1.221957041,0.1826359273,0.03652718546
1.298329356,0.1850955674,0.03701911349
1.374701671,0.1872067969,0.03744135937
1.451073986,0.1890189683,0.03780379366
1.527446301,0.1905744436,0.03811488872
1.603818616,0.1919095841,0.03838191683
1.680190931,0.1930556005,0.0386111201
1.756563246,0.1940392824,0.03880785648
1.832935561,0.1948836247,0.03897672493
1.909307876,0.1956083649,0.03912167298
1.985680191,0.1962304449,0.03924608898
2.062052506,0.1967644066,0.03935288131
2.138424821,0.197222732,0.03944454639
2.214797136,0.1976161351,0.03952322701
2.291169451,0.1979538122,0.03959076243
2.367541766,0.198243657,0.03964873139
2.443914081,0.1984924449,0.03969848898
2.520286396,0.1987059917,0.03974119835
2.596658711,0.1988892895,0.03977785789
2.673031026,0.1990466228,0.03980932457
2.749403341,0.1991816698,0.03983633395
2.825775656,0.1992975872,0.03985951743
2.902147971,0.1993970847,0.03987941694
2.978520286,0.1994824883,0.03989649767
3.054892601,0.1995557944,0.03991115889
3.131264916,0.1996187166,0.03992374333
3.207637232,0.1996727259,0.03993454517
3.284009547,0.1997190846,0.03994381692
3.360381862,0.1997588766,0.03995177532
3.436754177,0.199793032,0.0399586064
3.513126492,0.1998223492,0.03996446985
3.589498807,0.1998475137,0.03996950273
3.665871122,0.1998691135,0.0399738227
3.742243437,0.1998876537,0.03997753075
3.818615752,0.1999035677,0.03998071354
3.894988067,0.1999172274,0.03998344549
3.971360382,0.1999289523,0.03998579045
4.047732697,0.1999390163,0.03998780325
4.124105012,0.1999476547,0.03998953094
4.200477327,0.1999550694,0.03999101389
4.276849642,0.1999614339,0.03999228678
4.353221957,0.1999668968,0.03999337937
4.429594272,0.1999715859,0.03999431719
4.505966587,0.1999756108,0.03999512216
4.582338902,0.1999790656,0.03999581312
4.658711217,0.199982031,0.03999640619
4.735083532,0.1999845763,0.03999691526
4.811455847,0.1999867611,0.03999735222
4.887828162,0.1999886364,0.03999772728
4.964200477,0.1999902461,0.03999804921
5.040572792,0.1999916277,0.03999832554
5.116945107,0.1999928137,0.03999856273
5.193317422,0.1999938316,0.03999876632
5.269689737,0.1999947054,0.03999894107
5.346062053,0.1999954554,0.03999909107
5.422434368,0.1999960991,0.03999921982
5.498806683,0.1999966517,0.03999933034
5.575178998,0.199997126,0.03999942519
5.651551313,0.1999975331,0.03999950662
5.727923628,0.1999978825,0.0399995765
5.804295943,0.1999981825,0.03999963649
5.880668258,0.1999984399,0.03999968798
5.957040573,0.1999986609,0.03999973218
6.033412888,0.1999988506,0.03999977012
6.109785203,0.1999990134,0.03999980268
6.186157518,0.1999991532,0.03999983063
6.262529833,0.1999992731,0.03999985462
6.338902148,0.1999993761,0.03999987522
6.415274463,0.1999994645,0.03999989289
6.491646778,0.1999995403,0.03999990806
6.568019093,0.1999996054,0.03999992109
