t,before,after
4.649298597,0.4999542237,0.6291725934
4.729458918,0.4999610045,0.6307701481
4.809619238,0.4999667809,0.6323599721
4.889779559,0.4999717016,0.6339422303
4.96993988,0.4999758934,0.6355170673
5.0501002,0.4999794643,0.63708461
5.130260521,0.4999825063,0.6386449703
5.210420842,0.4999850976,0.6401982476
5.290581162,0.4999873051,0.6417445305
5.370741483,0.4999891856,0.6432838983
5.450901804,0.4999907875,0.6448164228
5.531062124,0.4999921522,0.6463421688
5.611222445,0.4999933147,0.6478611957
5.691382766,0.4999943049,0.649373558
5.771543086,0.4999951486,0.650879306
5.851703407,0.4999958672,0.6523784866
5.931863727,0.4999964794,0.6538711438
6.012024048,0.4999970009,0.6553573188
6.092184369,0.4999974451,0.6568370509
6.172344689,0.4999978236,0.6583103772
6.25250501,0.499998146,0.6597773334
6.332665331,0.4999984206,0.6612379538
6.412825651,0.4999986546,0.6626922714
6.492985972,0.4999988539,0.6641403184
6.573146293,0.4999990236,0.6655821258
6.653306613,0.4999991683,0.667017724
6.733466934,0.4999992915,0.6684471428
6.813627255,0.4999993964,0.6698704113
6.893787575,0.4999994858,0.671287558
6.973947896,0.499999562,0.6726986111
7.054108216,0.4999996269,0.6741035984
7.134268537,0.4999996821,0.6755025472
7.214428858,0.4999997292,0.6768954846
7.294589178,0.4999997693,0.6782824374
7.374749499,0.4999998035,0.6796634321
7.45490982,0.4999998326,0.6810384949
7.53507014,0.4999998574,0.682407652
7.615230461,0.4999998785,0.6837709291
7.695390782,0.4999998965,0.685128352
7.775551102,0.4999999119,0.6864799461
7.855711423,0.4999999249,0.6878257368
7.935871743,0.499999936,0.6891657492
8.016032064,0.4999999455,0.6905000084
8.096192385,0.4999999536,0.6918285392
8.176352705,0.4999999605,0.6931513664
8.256513026,0.4999999663,0.6944685147
8.336673347,0.4999999713,0.6957800084
8.416833667,0.4999999756,0.697085872
8.496993988,0.4999999792,0.6983861298
8.577154309,0.4999999823,0.6996808058
8.657314629,0.4999999849,0.7009699241
8.73747495,0.4999999871,0.7022535086
8.817635271,0.499999989,0.7035315831
8.897795591,0.4999999907,0.7048041712
8.977955912,0.499999992,0.7060712966
9.058116232,0.4999999932,0.7073329827
9.138276553,0.4999999942,0.708589253
9.218436874,0.4999999951,0.7098401306
9.298597194,0.4999999958,0.7110856387
9.378757515,0.4999999964,0.7123258004
9.458917836,0.499999997,0.7135606387
9.539078156,0.4999999974,0.7147901764
9.619238477,0.4999999978,0.7160144363
9.699398798,0.4999999981,0.717233441
9.779559118,0.4999999984,0.7184472131
9.859719439,0.4999999986,0.7196557751
9.93987976,0.4999999988,0.7208591494
10.02004008,0.499999999,0.7220573581
10.1002004,0.4999999992,0.7232504235
10.18036072,0.4999999993,0.7244383677
10.26052104,0.4999999994,0.7256212127
10.34068136,0.4999999995,0.7267989802
10.42084168,0.4999999996,0.7279716923
10.501002,0.4999999996,0.7291393704
10.58116232,0.4999999997,0.7303020363
10.66132265,0.4999999997,0.7314597115
10.74148297,0.4999999998,0.7326124174
10.82164329,0.4999999998,0.7337601753
10.90180361,0.4999999998,0.7349030064
10.98196393,0.4999999999,0.736040932
11.06212425,0.4999999999,0.737173973
11.14228457,0.4999999999,0.7383021505
11.22244489,0.4999999999,0.7394254852
11.30260521,0.4999999999,0.7405439981
11.38276553,0.4999999999,0.7416577098
11.46292585,0.4999999999,0.7427666408
11.54308617,0.5,0.7438708118
11.62324649,0.5,0.7449702432
11.70340681,0.5,0.7460649552
11.78356713,0.5,0.7471549682
11.86372745,0.5,0.7482403024
11.94388778,0.5,0.7493209778
12.0240481,0.5,0.7503970143
12.10420842,0.5,0.751468432
12.18436874,0.5,0.7525352507
12.26452906,0.5,0.7535974901
12.34468938,0.5,0.7546551698
12.4248497,0.5,0.7557083094
12.50501002,0.5,0.7567569284
12.58517034,0.5,0.7578010463
12.66533066,0.5,0.7588406823
12.74549098,0.5,0.7598758556
12.8256513,0.5,0.7609065855
12.90581162,0.5,0.761932891
12.98597194,0.5,0.7629547911
13.06613226,0.5,0.7639723047
13.14629259,0.5,0.7649854507
13.22645291,0.5,0.7659942477
13.30661323,0.5,0.7669987145
13.38677355,0.5,0.7679988696
13.46693387,0.5,0.7689947315
13.54709419,0.5,0.7699863188
13.62725451,0.5,0.7709736496
13.70741483,0.5,0.7719567424
13.78757515,0.5,0.7729356152
13.86773547,0.5,0.7739102863
13.94789579,0.5,0.7748807735
14.02805611,0.5,0.775847095
14.10821643,0.5,0.7768092686
14.18837675,0.5,0.777767312
14.26853707,0.5,0.778721243
14.34869739,0.5,0.7796710794
14.42885772,0.5,0.7806168385
14.50901804,0.5,0.781558538
14.58917836,0.5,0.7824961952
14.66933868,0.5,0.7834298276
14.749499,0.5,0.7843594524
14.82965932,0.5,0.7852850867
14.90981964,0.5,0.7862067478
14.98997996,0.5,0.7871244527
15.07014028,0.5,0.7880382183
15.1503006,0.5,0.7889480616
15.23046092,0.5,0.7898539994
15.31062124,0.5,0.7907560485
15.39078156,0.5,0.7916542256
15.47094188,0.5,0.7925485472
15.5511022,0.5,0.79343903
15.63126253,0.5,0.7943256904
15.71142285,0.5,0.7952085448
15.79158317,0.5,0.7960876096
15.87174349,0.5,0.796962901
15.95190381,0.5,0.7978344352
16.03206413,0.5,0.7987022283
16.11222445,0.5,0.7995662965
16.19238477,0.5,0.8004266557
16.27254509,0.5,0.8012833218
16.35270541,0.5,0.8021363107
16.43286573,0.5,0.8029856381
16.51302605,0.5,0.8038313198
16.59318637,0.5,0.8046733714
16.67334669,0.5,0.8055118085
16.75350701,0.5,0.8063466466
16.83366733,0.5,0.8071779012
16.91382766,0.5,0.8080055877
16.99398798,0.5,0.8088297213
17.0741483,0.5,0.8096503174
17.15430862,0.5,0.810467391
17.23446894,0.5,0.8112809574
17.31462926,0.5,0.8120910315
17.39478958,0.5,0.8128976284
17.4749499,0.5,0.813700763
17.55511022,0.5,0.8145004502
17.63527054,0.5,0.8152967047
17.71543086,0.5,0.8160895412
17.79559118,0.5,0.8168789746
17.8757515,0.5,0.8176650193
17.95591182,0.5,0.81844769
18.03607214,0.5,0.819227001
18.11623246,0.5,0.8200029668
18.19639279,0.5,0.8207756018
18.27655311,0.5,0.8215449203
18.35671343,0.5,0.8223109365
18.43687375,0.5,0.8230736646
18.51703407,0.5,0.8238331187
18.59719439,0.5,0.8245893129
18.67735471,0.5,0.8253422611
18.75751503,0.5,0.8260919772
18.83767535,0.5,0.8268384752
18.91783567,0.5,0.8275817689
18.99799599,0.5,0.828321872
19.07815631,0.5,0.8290587983
19.15831663,0.5,0.8297925612
19.23847695,0.5,0.8305231745
19.31863727,0.5,0.8312506517
19.3987976,0.5,0.8319750062
19.47895792,0.5,0.8326962514
19.55911824,0.5,0.8334144006
19.63927856,0.5,0.8341294672
19.71943888,0.5,0.8348414644
19.7995992,0.5,0.8355504054
19.87975952,0.5,0.8362563032
19.95991984,0.5,0.836959171
20.04008016,0.5,0.8376590217
20.12024048,0.5,0.8383558683
20.2004008,0.5,0.8390497238
20.28056112,0.5,0.8397406008
20.36072144,0.5,0.8404285123
20.44088176,0.5,0.8411134709
20.52104208,0.5,0.8417954894
20.6012024,0.5,0.8424745803
20.68136273,0.5,0.8431507562
20.76152305,0.5,0.8438240296
20.84168337,0.5,0.844494413
20.92184369,0.5,0.8451619188
21.00200401,0.5,0.8458265593
21.08216433,0.5,0.8464883469
21.16232465,0.5,0.8471472937
21.24248497,0.5,0.8478034121
21.32264529,0.5,0.848456714
21.40280561,0.5,0.8491072117
21.48296593,0.5,0.8497549171
21.56312625,0.5,0.8503998423
21.64328657,0.5,0.8510419991
21.72344689,0.5,0.8516813994
21.80360721,0.5,0.8523180552
21.88376754,0.5,0.8529519781
21.96392786,0.5,0.8535831799
22.04408818,0.5,0.8542116723
22.1242485,0.5,0.8548374668
22.20440882,0.5,0.8554605752
22.28456914,0.5,0.8560810089
22.36472946,0.5,0.8566987794
22.44488978,0.5,0.8573138981
22.5250501,0.5,0.8579263764
22.60521042,0.5,0.8585362256
22.68537074,0.5,0.8591434571
22.76553106,0.5,0.8597480821
22.84569138,0.5,0.8603501117
22.9258517,0.5,0.8609495571
23.00601202,0.5,0.8615464294
23.08617234,0.5,0.8621407396
23.16633267,0.5,0.8627324988
23.24649299,0.5,0.8633217178
23.32665331,0.5,0.8639084076
23.40681363,0.5,0.8644925791
23.48697395,0.5,0.865074243
23.56713427,0.5,0.8656534101
23.64729459,0.5,0.8662300912
23.72745491,0.5,0.8668042969
23.80761523,0.5,0.8673760378
23.88777555,0.5,0.8679453245
23.96793587,0.5,0.8685121675
24.04809619,0.5,0.8690765774
24.12825651,0.5,0.8696385646
24.20841683,0.5,0.8701981394
24.28857715,0.5,0.8707553123
24.36873747,0.5,0.8713100935
24.4488978,0.5,0.8718624933
24.52905812,0.5,0.8724125219
24.60921844,0.5,0.8729601896
24.68937876,0.5,0.8735055064
24.76953908,0.5,0.8740484824
24.8496994,0.5,0.8745891278
24.92985972,0.5,0.8751274524
25.01002004,0.5,0.8756634662
25.09018036,0.5,0.8761971792
25.17034068,0.5,0.8767286013
25.250501,0.5,0.8772577422
25.33066132,0.5,0.8777846119
25.41082164,0.5,0.8783092199
25.49098196,0.5,0.878831576
25.57114228,0.5,0.87935169
25.65130261,0.5,0.8798695714
25.73146293,0.5,0.8803852297
25.81162325,0.5,0.8808986746
25.89178357,0.5,0.8814099156
25.97194389,0.5,0.881918962
26.05210421,0.5,0.8824258234
26.13226453,0.5,0.8829305091
26.21242485,0.5,0.8834330285
26.29258517,0.5,0.8839333907
26.37274549,0.5,0.8844316052
26.45290581,0.5,0.8849276811
26.53306613,0.5,0.8854216276
26.61322645,0.5,0.8859134538
26.69338677,0.5,0.8864031689
26.77354709,0.5,0.8868907819
26.85370741,0.5,0.8873763018
26.93386774,0.5,0.8878597376
27.01402806,0.5,0.8883410983
27.09418838,0.5,0.8888203927
27.1743487,0.5,0.8892976298
27.25450902,0.5,0.8897728184
27.33466934,0.5,0.8902459672
27.41482966,0.5,0.890717085
27.49498998,0.5,0.8911861805
27.5751503,0.5,0.8916532625
27.65531062,0.5,0.8921183395
27.73547094,0.5,0.8925814202
27.81563126,0.5,0.8930425131
27.89579158,0.5,0.8935016268
27.9759519,0.5,0.8939587697
28.05611222,0.5,0.8944139504
28.13627255,0.5,0.8948671772
28.21643287,0.5,0.8953184585
28.29659319,0.5,0.8957678027
28.37675351,0.5,0.8962152181
28.45691383,0.5,0.896660713
28.53707415,0.5,0.8971042956
28.61723447,0.5,0.8975459741
28.69739479,0.5,0.8979857568
28.77755511,0.5,0.8984236516
28.85771543,0.5,0.8988596669
28.93787575,0.5,0.8992938105
29.01803607,0.5,0.8997260905
29.09819639,0.5,0.900156515
29.17835671,0.5,0.900585092
29.25851703,0.5,0.9010118292
29.33867735,0.5,0.9014367347
29.41883768,0.5,0.9018598163
29.498998,0.5,0.9022810818
29.57915832,0.5,0.902700539
29.65931864,0.5,0.9031181958
29.73947896,0.5,0.9035340597
29.81963928,0.5,0.9039481385
29.8997996,0.5,0.90436044
29.97995992,0.5,0.9047709716
30.06012024,0.5,0.905179741
30.14028056,0.5,0.9055867558
30.22044088,0.5,0.9059920235
30.3006012,0.5,0.9063955515
30.38076152,0.5,0.9067973475
30.46092184,0.5,0.9071974187
30.54108216,0.5,0.9075957726
30.62124248,0.5,0.9079924166
30.70140281,0.5,0.908387358
30.78156313,0.5,0.9087806041
30.86172345,0.5,0.9091721622
30.94188377,0.5,0.9095620396
31.02204409,0.5,0.9099502434
31.10220441,0.5,0.9103367809
31.18236473,0.5,0.9107216591
31.26252505,0.5,0.9111048853
31.34268537,0.5,0.9114864665
31.42284569,0.5,0.9118664097
31.50300601,0.5,0.912244722
31.58316633,0.5,0.9126214105
31.66332665,0.5,0.912996482
31.74348697,0.5,0.9133699435
31.82364729,0.5,0.9137418019
31.90380762,0.5,0.9141120642
31.98396794,0.5,0.9144807371
32.06412826,0.5,0.9148478274
32.14428858,0.5,0.9152133421
32.2244489,0.5,0.9155772878
32.30460922,0.5,0.9159396712
32.38476954,0.5,0.9163004991
32.46492986,0.5,0.9166597782
32.54509018,0.5,0.917017515
32.6252505,0.5,0.9173737163
32.70541082,0.5,0.9177283886
32.78557114,0.5,0.9180815385
32.86573146,0.5,0.9184331725
32.94589178,0.5,0.918783297
33.0260521,0.5,0.9191319187
33.10621242,0.5,0.919479044
33.18637275,0.5,0.9198246792
33.26653307,0.5,0.9201688307
33.34669339,0.5,0.920511505
33.42685371,0.5,0.9208527084
33.50701403,0.5,0.9211924472
33.58717435,0.5,0.9215307276
33.66733467,0.5,0.921867556
33.74749499,0.5,0.9222029385
33.82765531,0.5,0.9225368814
33.90781563,0.5,0.9228693909
33.98797595,0.5,0.9232004731
34.06813627,0.5,0.9235301341
34.14829659,0.5,0.92385838
34.22845691,0.5,0.924185217
34.30861723,0.5,0.924510651
34.38877756,0.5,0.9248346881
34.46893788,0.5,0.9251573343
34.5490982,0.5,0.9254785955
34.62925852,0.5,0.9257984777
34.70941884,0.5,0.9261169868
34.78957916,0.5,0.9264341287
34.86973948,0.5,0.9267499093
34.9498998,0.5,0.9270643344
35.03006012,0.5,0.9273774098
35.11022044,0.5,0.9276891414
35.19038076,0.5,0.9279995348
35.27054108,0.5,0.9283085959
35.3507014,0.5,0.9286163304
35.43086172,0.5,0.9289227439
35.51102204,0.5,0.9292278421
35.59118236,0.5,0.9295316307
35.67134269,0.5,0.9298341153
35.75150301,0.5,0.9301353015
35.83166333,0.5,0.9304351949
35.91182365,0.5,0.9307338009
35.99198397,0.5,0.9310311252
36.07214429,0.5,0.9313271733
36.15230461,0.5,0.9316219505
36.23246493,0.5,0.9319154624
36.31262525,0.5,0.9322077145
36.39278557,0.5,0.932498712
36.47294589,0.5,0.9327884604
36.55310621,0.5,0.9330769651
36.63326653,0.5,0.9333642314
36.71342685,0.5,0.9336502646
36.79358717,0.5,0.9339350701
36.87374749,0.5,0.9342186529
36.95390782,0.5,0.9345010186
37.03406814,0.5,0.9347821721
37.11422846,0.5,0.9350621188
37.19438878,0.5,0.9353408639
37.2745491,0.5,0.9356184124
37.35470942,0.5,0.9358947696
37.43486974,0.5,0.9361699405
37.51503006,0.5,0.9364439302
37.59519038,0.5,0.9367167438
37.6753507,0.5,0.9369883864
37.75551102,0.5,0.937258863
37.83567134,0.5,0.9375281785
37.91583166,0.5,0.9377963381
37.99599198,0.5,0.9380633465
38.0761523,0.5,0.9383292088
38.15631263,0.5,0.9385939299
38.23647295,0.5,0.9388575147
38.31663327,0.5,0.9391199681
38.39679359,0.5,0.9393812948
38.47695391,0.5,0.9396414999
38.55711423,0.5,0.939900588
38.63727455,0.5,0.940158564
38.71743487,0.5,0.9404154326
38.79759519,0.5,0.9406711986
38.87775551,0.5,0.9409258667
38.95791583,0.5,0.9411794417
39.03807615,0.5,0.9414319282
39.11823647,0.5,0.941683331
39.19839679,0.5,0.9419336545
39.27855711,0.5,0.9421829036
39.35871743,0.5,0.9424310828
39.43887776,0.5,0.9426781966
39.51903808,0.5,0.9429242497
39.5991984,0.5,0.9431692467
39.67935872,0.5,0.943413192
39.75951904,0.5,0.9436560902
39.83967936,0.5,0.9438979457
39.91983968,0.5,0.9441387631
40,0.5,0.9443785467
