w,mag_before,phase_before,mag_after,phase_after
0.04082991918,31.97020448,-93.07318283,55.32812711,-178.3970161
0.04196736427,31.73116664,-93.15874534,54.85124241,-178.35246
0.04313649645,31.49210767,-93.24668712,54.37438262,-178.3066713
0.04433819846,31.25302639,-93.33707407,53.89754916,-178.2596163
0.04557337764,31.01392154,-93.4299739,53.4207435,-178.2112605
0.04684296659,30.77479177,-93.5254562,52.9439672,-178.1615686
0.04814792392,30.5356357,-93.62359241,52.46722192,-178.1105043
0.04948923492,30.29645184,-93.72445595,51.99050939,-178.0580304
0.05086791233,30.05723863,-93.82812225,51.51383145,-178.0041087
0.0522849971,29.8179944,-93.93466876,51.03719004,-177.9487001
0.05374155921,29.57871742,-94.04417507,50.56058722,-177.8917645
0.05523869841,29.33940583,-94.15672291,50.08402513,-177.8332607
0.05677754511,29.1000577,-94.27239623,49.60750607,-177.7731467
0.05835926119,28.86067097,-94.39128125,49.13103244,-177.7113791
0.05998504092,28.62124345,-94.51346652,48.65460679,-177.6479138
0.06165611182,28.38177286,-94.63904299,48.17823179,-177.5827055
0.06337373564,28.14225677,-94.76810404,47.70191029,-177.5157076
0.06513920924,27.90269263,-94.90074556,47.22564527,-177.4468727
0.06695386562,27.66307774,-95.03706603,46.74943988,-177.376152
0.06881907494,27.42340923,-95.17716655,46.27329746,-177.3034959
0.07073624549,27.1836841,-95.32115091,45.7972215,-177.2288532
0.07270682482,26.94389917,-95.46912569,45.32121572,-177.1521719
0.07473230081,26.70405107,-95.62120026,44.84528403,-177.0733987
0.07681420276,26.46413627,-95.77748693,44.36943053,-176.992479
0.0789541026,26.22415102,-95.93810094,43.89365959,-176.9093571
0.08115361604,25.98409136,-96.10316057,43.41797578,-176.8239762
0.08341440381,25.74395312,-96.27278722,42.94238394,-176.736278
0.0857381729,25.50373191,-96.44710544,42.46688916,-176.6462032
0.08812667784,25.26342306,-96.62624304,41.99149682,-176.5536914
0.09058172205,25.02302167,-96.81033113,41.51621258,-176.4586806
0.0931051592,24.78252257,-96.99950422,41.04104241,-176.361108
0.09569889458,24.54192028,-97.19390026,40.5659926,-176.2609094
0.09836488657,24.30120903,-97.39366073,40.09106979,-176.1580194
0.1011051481,24.06038274,-97.59893074,39.61628095,-176.0523715
0.1039217482,23.81943497,-97.80985904,39.14163345,-175.943898
0.1068168135,23.57835896,-98.02659814,38.66713502,-175.8325301
0.1097925299,23.33714754,-98.24930435,38.19279384,-175.718198
0.1128511442,23.09579316,-98.47813789,37.71861849,-175.6008307
0.1159949657,22.85428788,-98.71326291,37.24461802,-175.4803563
0.1192263682,22.61262328,-98.9548476,36.77080194,-175.356702
0.1225477916,22.3707905,-99.20306422,36.29718027,-175.2297938
0.1259617436,22.12878022,-99.45808918,35.82376354,-175.0995572
0.1294708018,21.88658256,-99.72010313,35.35056283,-174.9659167
0.1330776159,21.64418715,-99.98929097,34.87758978,-174.8287964
0.1367849091,21.40158302,-100.2658419,34.40485665,-174.6881195
0.1405954805,21.15875864,-100.5499496,33.93237628,-174.543809
0.1445122073,20.91570183,-100.8418121,33.4601622,-174.3957873
0.1485380468,20.67239975,-101.1416319,32.9882286,-174.2439767
0.1526760386,20.4288389,-101.449616,32.51659038,-174.0882995
0.1569293071,20.18500502,-101.765976,32.04526316,-173.9286779
0.1613010638,19.9408831,-102.0909281,31.57426336,-173.7650343
0.1657946093,19.69645735,-102.424693,31.10360816,-173.5972919
0.1704133367,19.4517111,-102.767496,30.63331559,-173.4253741
0.1751607331,19.20662683,-103.1195673,30.16340453,-173.2492054
0.1800403831,18.96118608,-103.4811412,29.69389476,-173.0687114
0.185055971,18.71536942,-103.852457,29.22480696,-172.8838192
0.1902112838,18.46915641,-104.2337583,28.75616278,-172.6944573
0.195510214,18.22252554,-104.6252935,28.28798485,-172.5005564
0.2009567624,17.97545418,-105.0273153,27.82029681,-172.3020496
0.2065550415,17.72791854,-105.4400807,27.35312334,-172.0988726
0.2123092782,17.47989359,-105.8638511,26.8864902,-171.8909642
0.2182238171,17.23135303,-106.2988923,26.42042425,-171.6782667
0.2243031239,16.98226924,-106.745474,25.95495345,-171.4607265
0.2305517889,16.73261318,-107.2038698,25.49010694,-171.2382945
0.23697453,16.48235437,-107.6743572,25.02591501,-171.0109263
0.2435761967,16.23146081,-108.1572173,24.56240913,-170.7785835
0.2503617734,15.9798989,-108.6527346,24.09962199,-170.5412334
0.2573363835,15.72763342,-109.1611967,23.63758746,-170.2988503
0.2645052933,15.4746274,-109.6828942,23.17634066,-170.051416
0.2718739154,15.22084213,-110.2181201,22.71591792,-169.79892
0.2794478136,14.96623701,-110.7671699,22.25635676,-169.5413611
0.2872327063,14.71076954,-111.3303408,21.79769592,-169.2787473
0.2952344716,14.45439522,-111.9079316,21.33997534,-169.0110973
0.3034591512,14.19706749,-112.5002422,20.8832361,-168.7384408
0.3119129548,13.93873768,-113.1075731,20.42752041,-168.4608196
0.3206022656,13.67935488,-113.7302247,19.97287156,-168.1782885
0.3295336444,13.41886596,-114.3684971,19.51933385,-167.8909162
0.3387138346,13.1572154,-115.0226891,19.06695258,-167.598786
0.3481497677,12.89434531,-115.693098,18.6157739,-167.3019973
0.3578485683,12.63019534,-116.3800184,18.16584477,-167.0006658
0.3678175593,12.36470259,-117.0837417,17.71721282,-166.6949251
0.3780642677,12.09780159,-117.8045554,17.26992628,-166.3849275
0.3885964302,11.82942423,-118.542742,16.8240338,-166.0708447
0.399421999,11.55949972,-119.2985783,16.37958432,-165.752869
0.4105491479,11.28795452,-120.0723342,15.9366269,-165.4312144
0.4219862784,11.01471234,-120.8642719,15.49521053,-165.106117
0.4337420259,10.7396941,-121.6746446,15.05538396,-164.777836
0.4458252665,10.46281789,-122.5036956,14.61719542,-164.4466548
0.4582451235,10.18399897,-123.3516571,14.18069246,-164.1128812
0.4710109745,9.90314976,-124.2187488,13.74592162,-163.7768484
0.4841324582,9.620179867,-125.1051766,13.31292821,-163.4389152
0.4976194819,9.33499608,-126.0111316,12.881756,-163.0994668
0.5114822288,9.047502411,-126.9367884,12.45244692,-162.7589145
0.5257311658,8.757600144,-127.882304,12.02504072,-162.4176963
0.5403770516,8.465187888,-128.847816,11.59957469,-162.0762765
0.5554309443,8.170161657,-129.8334416,11.17608323,-161.7351456
0.5709042103,7.872414957,-130.8392758,10.75459758,-161.3948201
0.5868085325,7.5718389,-131.86539,10.33514541,-161.0558412
0.6031559193,7.268322323,-132.9118306,9.917750462,-160.7187747
0.6199587137,6.96175194,-133.9786175,9.502432191,-160.3842094
0.6372296025,6.652012497,-135.0657427,9.089205396,-160.0527557
0.6549816259,6.338986964,-136.1731687,8.678079863,-159.7250446
0.6732281874,6.022556727,-137.3008275,8.269060017,-159.401725
0.691983064,5.702601817,-138.4486188,7.86214459,-159.0834625
0.7112604163,5.379001147,-139.6164091,7.457326308,-158.7709363
0.7310747995,5.051632773,-140.8040304,7.054591597,-158.4648368
0.7514411744,4.720374171,-142.0112792,6.653920328,-158.1658633
0.7723749183,4.385102534,-143.2379153,6.255285582,-157.8747199
0.7938918371,4.045695085,-144.4836614,5.858653458,-157.5921134
0.816008177,3.702029405,-145.7482016,5.463982927,-157.3187488
0.8387406367,3.353983775,-147.0311817,5.071225721,-157.0553266
0.8621063802,3.001437533,-148.332208,4.680326281,-156.8025381
0.8861230495,2.644271438,-149.6508476,4.291221744,-156.5610626
0.9108087783,2.282368047,-150.9866279,3.903841999,-156.3315626
0.9361822052,1.915612097,-152.3390368,3.518109787,-156.1146804
0.9622624883,1.543890888,-153.707523,3.133940861,-155.9110341
0.9890693192,1.167094676,-155.0914963,2.75124421,-155.7212135
1.016622938,0.7851170562,-156.4903286,2.369922326,-155.5457765
1.044944149,0.3978553513,-157.9033541,1.989871544,-155.3852456
1.074054337,0.005210988658,-159.329871,1.610982418,-155.2401043
1.103975479,-0.3929101279,-160.7691423,1.233140167,-155.1107936
1.134730169,-0.7965972585,-162.2203974,0.8562251507,-154.9977095
1.166341626,-1.20593448,-163.6828333,0.4801134028,-154.9012003
1.19883372,-1.621000356,-165.1556172,0.1046771957,-154.8215637
1.232230982,-2.041867621,-166.6378873,-0.2702143577,-154.7590451
1.26655863,-2.46860289,-168.1287561,-0.6446946755,-154.7138362
1.301842581,-2.90126639,-169.6273116,-1.018899055,-154.6860732
1.338109478,-3.339911705,-171.1326203,-1.392964008,-154.6758364
1.375386702,-3.784585566,-172.6437296,-1.767026582,-154.6831493
1.4137024,-4.235327649,-174.15967,-2.141223683,-154.7079791
1.453085501,-4.692170412,-175.6794585,-2.515691401,-154.7502363
1.493565742,-5.155138963,-177.2021009,-2.890564347,-154.8097764
1.535173687,-5.624250948,-178.7265945,-3.265975002,-154.8864003
1.577940751,-6.099516483,-180.2519315,-3.642053096,-154.979856
1.621899225,-6.58093811,-181.7771017,-4.018925005,-155.0898408
1.6670823,-7.068510781,-183.3010951,-4.396713194,-155.216003
1.713524091,-7.562221888,-184.8229053,-4.775535685,-155.357945
1.761259664,-8.06205131,-186.3415322,-5.155505574,-155.5152256
1.81032506,-8.567971498,-187.855985,-5.536730589,-155.6873633
1.860757326,-9.079947594,-189.3652847,-5.919312701,-155.8738393
1.91259454,-9.59793757,-190.8684673,-6.30334778,-156.0741013
1.965875843,-10.12189241,-192.364586,-6.688925304,-156.2875665
2.020641462,-10.65175631,-193.8527143,-7.076128123,-156.5136258
2.076932749,-11.18746691,-195.331948,-7.465032271,-156.751647
2.134792206,-11.72895553,-196.8014078,-7.855706832,-157.000979
2.194263519,-12.27614749,-198.2602413,-8.248213864,-157.2609549
2.255391592,-12.82896236,-199.7076253,-8.642608362,-157.5308965
2.318222578,-13.38731431,-201.1427673,-9.038938276,-157.8101171
2.382803918,-13.95111246,-202.5649077,-9.437244576,-158.0979255
2.449184373,-14.52026118,-203.973321,-9.837561354,-158.3936291
2.517414063,-15.09466051,-205.367317,-10.23991597,-158.6965374
2.587544504,-15.6742065,-206.7462424,-10.64432924,-159.0059649
2.659628649,-16.25879158,-208.1094815,-11.05081564,-159.3212337
2.733720922,-16.84830501,-209.4564569,-11.45938355,-159.6416769
2.809877268,-17.44263319,-210.7866302,-11.87003555,-159.9666402
2.888155187,-18.0416601,-212.0995023,-12.28276866,-160.2954846
2.968613781,-18.64526765,-213.3946138,-12.69757472,-160.6275885
3.051313802,-19.2533361,-214.6715446,-13.11444062,-160.962349
3.136317691,-19.86574439,-215.9299142,-13.53334872,-161.2991841
3.223689628,-20.48237054,-217.1693811,-13.95427715,-161.6375335
3.313495584,-21.10309197,-218.3896423,-14.37720015,-161.9768597
3.405803366,-21.72778585,-219.5904327,-14.8020884,-162.3166493
3.50068267,-22.35632945,-220.7715244,-15.22890941,-162.6564133
3.598205134,-22.9886004,-221.9327257,-15.65762781,-162.9956878
3.698444391,-23.624477,-223.0738802,-16.08820569,-163.3340343
3.801476125,-24.26383851,-224.1948654,-16.52060291,-163.6710396
3.907378131,-24.90656538,-225.2955919,-16.95477744,-164.0063161
4.016230369,-25.55253951,-226.3760018,-17.39068562,-164.3395013
4.128115026,-26.20164441,-227.4360677,-17.82828243,-164.6702578
4.24311658,-26.85376548,-228.4757907,-18.26752181,-164.9982729
4.361321862,-27.50879011,-229.4951999,-18.70835686,-165.3232577
4.482820122,-28.16660787,-230.4943499,-19.15074008,-165.6449468
4.607703095,-28.82711065,-231.4733202,-19.59462361,-165.9630978
4.736065075,-29.49019278,-232.4322133,-20.03995942,-166.27749
4.868002979,-30.15575112,-233.3711531,-20.48669946,-166.5879241
5.003616426,-30.82368515,-234.290284,-20.93479591,-166.8942211
5.143007809,-31.49389705,-235.1897689,-21.38420125,-167.1962216
5.286282376,-32.16629174,-236.0697879,-21.83486843,-167.4937846
5.433548303,-32.84077696,-236.9305372,-22.28675101,-167.7867871
5.584916784,-33.51726321,-237.7722274,-22.73980324,-168.0751224
5.740502107,-34.19566387,-238.5950826,-23.19398018,-168.3587002
5.900421745,-34.87589514,-239.3993387,-23.64923776,-168.6374448
6.064796446,-35.55787604,-240.1852423,-24.10553285,-168.9112945
6.233750317,-36.24152841,-240.9530498,-24.56282337,-169.180201
6.407410928,-36.92677687,-241.703026,-25.02106826,-169.4441281
6.585909397,-37.6135488,-242.4354433,-25.48022759,-169.7030512
6.7693805,-38.3017743,-243.1505804,-25.94026255,-169.9569562
6.957962764,-38.99138613,-243.8487216,-26.40113548,-170.2058389
7.151798576,-39.68231968,-244.5301556,-26.86280991,-170.4497042
7.351034292,-40.37451291,-245.1951752,-27.32525053,-170.6885655
7.555820341,-41.06790627,-245.8440759,-27.78842324,-170.9224438
7.766311346,-41.76244267,-246.4771555,-28.2522951,-171.1513671
7.982666237,-42.45806739,-247.0947133,-28.71683436,-171.3753698
8.205048369,-43.15472803,-247.6970496,-29.18201042,-171.5944922
8.433625651,-43.85237444,-248.2844649,-29.64779386,-171.8087798
8.668570669,-44.55095864,-248.8572596,-30.11415637,-172.0182829
8.910060814,-45.25043477,-249.4157332,-30.58107075,-172.223056
9.158278423,-45.950759,-249.9601841,-31.04851092,-172.4231572
9.413410909,-46.65188945,-250.4909089,-31.51645182,-172.6186483
9.675650909,-47.35378618,-251.0082023,-31.98486947,-172.8095937
9.945196424,-48.05641103,-251.5123566,-32.45374088,-172.9960606
10.22225097,-48.75972763,-252.0036615,-32.92304405,-173.1781182
10.50702374,-49.46370131,-252.4824035,-33.39275795,-173.3558376
10.79972975,-50.168299,-252.948866,-33.86286244,-173.5292917
11.10058999,-50.8734892,-253.403329,-34.3333383,-173.6985543
11.40983164,-51.57924192,-253.8460686,-34.80416717,-173.8637007
11.72768819,-52.28552861,-254.2773574,-35.27533152,-174.0248065
12.05439962,-52.99232206,-254.6974636,-35.74681461,-174.1819484
12.39021262,-53.69959641,-255.1066516,-36.21860051,-174.3352029
12.73538074,-54.40732706,-255.5051813,-36.69067399,-174.4846472
13.0901646,-55.1154906,-255.8933084,-37.16302057,-174.6303583
13.45483207,-55.82406477,-256.2712842,-37.63562644,-174.772413
13.82965849,-56.53302843,-256.6393555,-38.10847845,-174.9108879
14.21492688,-57.24236147,-256.9977643,-38.58156407,-175.0458594
14.61092812,-57.95204478,-257.3467485,-39.0548714,-175.1774032
15.01796122,-58.66206023,-257.6865409,-39.52838911,-175.3055944
15.4363335,-59.37239057,-258.0173702,-40.0021064,-175.4305074
15.86636084,-60.08301944,-258.3394601,-40.47601302,-175.552216
16.30836794,-60.7939313,-258.6530298,-40.95009923,-175.6707929
16.76268853,-61.5051114,-258.9582939,-41.42435577,-175.7863102
17.22966564,-62.21654574,-259.2554627,-41.89877383,-175.8988387
17.70965186,-62.92822102,-259.5447415,-42.37334505,-176.0084485
18.2030096,-63.64012465,-259.8263314,-42.84806148,-176.1152085
18.71011136,-64.35224465,-260.1004291,-43.32291558,-176.2191865
19.23134002,-65.06456968,-260.3672266,-43.79790018,-176.3204492
19.76708914,-65.77708897,-260.6269118,-44.27300849,-176.4190622
20.31776323,-66.48979232,-260.8796682,-44.74823404,-176.5150899
20.88377806,-67.20267004,-261.1256749,-45.22357072,-176.6085955
21.46556101,-67.91571296,-261.365107,-45.69901271,-176.6996412
22.06355134,-68.62891237,-261.5981355,-46.17455449,-176.7882877
22.67820057,-69.34226001,-261.8249272,-46.65019083,-176.8745948
23.30997277,-70.05574807,-262.0456449,-47.12591676,-176.9586209
23.95934496,-70.76936913,-262.2604475,-47.60172759,-177.0404233
24.62680744,-71.48311615,-262.4694902,-48.07761883,-177.120058
25.31286418,-72.19698249,-262.672924,-48.55358627,-177.19758
26.01803317,-72.91096183,-262.8708967,-49.02962589,-177.2730428
26.74284685,-73.62504818,-263.0635521,-49.50573387,-177.3464991
27.48785248,-74.33923588,-263.2510305,-49.98190662,-177.4180001
28.25361258,-75.05351956,-263.4334687,-50.45814071,-177.4875961
29.04070531,-75.76789413,-263.6110001,-50.93443291,-177.5553361
29.84972498,-76.48235476,-263.7837546,-51.41078013,-177.621268
30.68128242,-77.19689689,-263.9518592,-51.88717947,-177.6854387
31.53600549,-77.9115162,-264.1154371,-52.36362817,-177.7478938
32.41453955,-78.62620858,-264.2746088,-52.84012362,-177.808678
33.31754792,-79.34097015,-264.4294916,-53.31666334,-177.8678349
34.24571241,-80.05579724,-264.5801997,-53.79324498,-177.9254069
35.19973383,-80.77068637,-264.7268444,-54.26986631,-177.9814357
36.1803325,-81.48563422,-264.8695343,-54.74652524,-178.0359616
37.18824881,-82.20063768,-265.0083749,-55.22321976,-178.0890241
38.22424378,-82.9156938,-265.1434691,-55.69994799,-178.1406619
39.28909963,-83.63079976,-265.2749172,-56.17670814,-178.1909123
40.38362037,-84.34595292,-265.4028168,-56.6534985,-178.2398122
41.50863241,-85.06115075,-265.5272629,-57.13031747,-178.2873971
42.66498517,-85.77639089,-265.6483481,-57.60716354,-178.333702
43.85355176,-86.49167108,-265.7661626,-58.08403525,-178.3787606
45.07522959,-87.20698918,-265.8807941,-58.56093125,-178.4226062
46.33094108,-87.92234318,-265.9923281,-59.03785025,-178.465271
47.62163433,-88.63773115,-266.1008479,-59.51479101,-178.5067863
48.94828389,-89.35315129,-266.2064343,-59.99175238,-178.5471828
50.31189141,-90.06860189,-266.3091664,-60.46873326,-178.5864903
51.71348649,-90.78408132,-266.4091208,-60.94573261,-178.6247378
53.15412738,-91.49958803,-266.5063724,-61.42274945,-178.6619537
54.63490183,-92.21512059,-266.6009939,-61.89978285,-178.6981655
56.15692788,-92.9306776,-266.6930561,-62.37683192,-178.7334001
57.72135473,-93.64625776,-266.782628,-62.85389583,-178.7676835
59.32936358,-94.36185984,-266.8697767,-63.33097379,-178.8010414
60.98216855,-95.07748267,-266.9545675,-63.80806504,-178.8334985
62.68101756,-95.79312514,-267.0370639,-64.28516889,-178.8650789
64.42719333,-96.5087862,-267.117328,-64.76228465,-178.8958062
66.22201429,-97.22446486,-267.1954199,-65.23941169,-178.9257033
68.06683559,-97.94016018,-267.2713982,-65.71654941,-178.9547924
69.96305017,-98.65587127,-267.34532,-66.19369723,-178.9830953
71.91208973,-99.37159728,-267.4172408,-66.67085463,-179.0106331
73.91542588,-100.0873374,-267.4872146,-67.14802109,-179.0374265
75.97457123,-100.803091,-267.5552941,-67.62519613,-179.0634953
78.09108051,-101.5188571,-267.6215303,-68.10237928,-179.0888592
80.26655177,-102.2346353,-267.6859732,-68.57957011,-179.113537
82.50262759,-102.9504248,-267.7486711,-69.05676822,-179.1375474
84.8009963,-103.6662251,-267.8096712,-69.53397322,-179.1609082
87.16339325,-104.3820355,-267.8690194,-70.01118473,-179.1836371
89.59160216,-105.0978555,-267.9267605,-70.48840241,-179.2057509
92.08745642,-105.8136847,-267.9829377,-70.96562594,-179.2272663
94.65284051,-106.5295225,-268.0375935,-71.44285499,-179.2481995
97.28969139,-107.2453684,-268.090769,-71.92008928,-179.2685662
100,-107.9612221,-268.1425042,-72.39732851,-179.2883816
