sample_idx,gain,re,im
1,0,-1,0
2,1,-1.00862068966,0
3,2,-1.01724137931,0
4,3,-1.02586206897,0
5,4,-1.03448275862,0
6,5,-1.04310344828,0
7,6,-1.05172413793,0
8,7,-1.06034482759,0
9,8,-1.06896551724,0
10,9,-1.0775862069,0
11,10,-1.08620689655,0
12,11,-1.09482758621,0
13,12,-1.10344827586,0
14,13,-1.11206896552,0
15,14,-1.12068965517,0
16,15,-1.12931034483,0
17,16,-1.13793103448,0
18,17,-1.14655172414,0
19,18,-1.15517241379,0
20,19,-1.16379310345,0
21,20,-1.1724137931,0
22,21,-1.18103448276,0
23,22,-1.18965517241,0
24,23,-1.19827586207,0
25,24,-1.20689655172,0
26,25,-1.21551724138,0
27,26,-1.22413793103,0
28,27,-1.23275862069,0
29,28,-1.24137931034,0
30,29,-1.25,0
31,30,-1.25862068966,0
32,31,-1.26724137931,0
33,32,-1.27586206897,0
34,33,-1.28448275862,0
35,34,-1.29310344828,0
36,35,-1.30172413793,0
37,36,-1.31034482759,0
38,37,-1.31896551724,0
39,38,-1.3275862069,0
40,39,-1.33620689655,0
41,40,-1.34482758621,0
42,41,-1.35344827586,0
43,42,-1.36206896552,0
44,43,-1.37068965517,0
45,44,-1.37931034483,0
46,45,-1.38793103448,0
47,46,-1.39655172414,0
48,47,-1.40517241379,0
49,48,-1.41379310345,0
50,49,-1.4224137931,0
51,50,-1.43103448276,0
52,51,-1.43965517241,0
53,52,-1.44827586207,0
54,53,-1.45689655172,0
55,54,-1.46551724138,0
56,55,-1.47413793103,0
57,56,-1.48275862069,0
58,57,-1.49137931034,0
59,58,-1.5,0
60,59,-1.50862068966,0
61,60,-1.51724137931,0
62,61,-1.52586206897,0
63,62,-1.53448275862,0
64,63,-1.54310344828,0
65,64,-1.55172413793,0
66,65,-1.56034482759,0
67,66,-1.56896551724,0
68,67,-1.5775862069,0
69,68,-1.58620689655,0
70,69,-1.59482758621,0
71,70,-1.60344827586,0
72,71,-1.61206896552,0
73,72,-1.62068965517,0
74,73,-1.62931034483,0
75,74,-1.63793103448,0
76,75,-1.64655172414,0
77,76,-1.65517241379,0
78,77,-1.66379310345,0
79,78,-1.6724137931,0
80,79,-1.68103448276,0
81,80,-1.68965517241,0
82,81,-1.69827586207,0
83,82,-1.70689655172,0
84,83,-1.71551724138,0
85,84,-1.72413793103,0
86,85,-1.73275862069,0
87,86,-1.74137931034,0
88,87,-1.75,0
89,88,-1.75862068966,0
90,89,-1.76724137931,0
91,90,-1.77586206897,0
92,91,-1.78448275862,0
93,92,-1.79310344828,0
94,93,-1.80172413793,0
95,94,-1.81034482759,0
96,95,-1.81896551724,0
97,96,-1.8275862069,0
98,97,-1.83620689655,0
99,98,-1.84482758621,0
100,99,-1.85344827586,0
101,100,-1.86206896552,0
102,101,-1.87068965517,0
103,102,-1.87931034483,0
104,103,-1.88793103448,0
105,104,-1.89655172414,0
106,105,-1.90517241379,0
107,106,-1.91379310345,0
108,107,-1.9224137931,0
109,108,-1.93103448276,0
110,109,-1.93965517241,0
111,110,-1.94827586207,0
112,111,-1.95689655172,0
113,112,-1.96551724138,0
114,113,-1.97413793103,0
115,114,-1.98275862069,0
116,115,-1.99137931034,0
117,116,-2,0
