sample_idx,gain,re,im
1,0.000000000000,-1.000000000000,0.000000000000
1,0.000000000000,0.000000000000,0.000000000000
2,0.038610038610,-0.959771640480,0.000000000000
2,0.038610038610,-0.040228359520,0.000000000000
3,0.077220077220,-0.915668043972,0.000000000000
3,0.077220077220,-0.084331956028,0.000000000000
4,0.115830115830,-0.866292074948,0.000000000000
4,0.115830115830,-0.133707925052,0.000000000000
5,0.154440154440,-0.809127555485,0.000000000000
5,0.154440154440,-0.190872444515,0.000000000000
6,0.178330115830,-0.767712316059,0.000000000000
6,0.178330115830,-0.232287683941,0.000000000000
7,0.202220077220,-0.718586190735,0.000000000000
7,0.202220077220,-0.281413809265,0.000000000000
8,0.226110038610,-0.654563777742,0.000000000000
8,0.226110038610,-0.345436222258,0.000000000000
9,0.232082528958,-0.633856158030,0.000000000000
9,0.232082528958,-0.366143841970,0.000000000000
10,0.238055019305,-0.609293095367,0.000000000000
10,0.238055019305,-0.390706904633,0.000000000000
11,0.244027509653,-0.577281888871,0.000000000000
11,0.244027509653,-0.422718111129,0.000000000000
12,0.250000000000,-0.500000000000,0.000000000000
12,0.250000000000,-0.500000000000,0.000000000000
13,0.264720077220,-0.500000000000,-0.121326325338
13,0.264720077220,-0.500000000000,0.121326325338
14,0.279440154440,-0.500000000000,-0.171581334766
14,0.279440154440,-0.500000000000,0.171581334766
15,0.294160231660,-0.500000000000,-0.210143359781
15,0.294160231660,-0.500000000000,0.210143359781
16,0.308880308880,-0.500000000000,-0.242652650676
16,0.308880308880,-0.500000000000,0.242652650676
17,0.347490347490,-0.500000000000,-0.312234443152
17,0.347490347490,-0.500000000000,0.312234443152
18,0.386100386100,-0.500000000000,-0.368917858202
18,0.386100386100,-0.500000000000,0.368917858202
19,0.424710424710,-0.500000000000,-0.417983761300
19,0.424710424710,-0.500000000000,0.417983761300
20,0.463320463320,-0.500000000000,-0.461866282944
20,0.463320463320,-0.500000000000,0.461866282944
21,0.501930501931,-0.500000000000,-0.501926789413
21,0.501930501931,-0.500000000000,0.501926789413
22,0.540540540541,-0.500000000000,-0.539018126356
22,0.540540540541,-0.500000000000,0.539018126356
23,0.579150579151,-0.500000000000,-0.573716462332
23,0.579150579151,-0.500000000000,0.573716462332
24,0.617760617761,-0.500000000000,-0.606432698459
24,0.617760617761,-0.500000000000,0.606432698459
25,0.772200772201,-0.500000000000,-0.722634604901
25,0.772200772201,-0.500000000000,0.722634604901
26,0.926640926641,-0.500000000000,-0.822581866224
26,0.926640926641,-0.500000000000,0.822581866224
27,1.081081081081,-0.500000000000,-0.911636485163
27,1.081081081081,-0.500000000000,0.911636485163
28,1.235521235521,-0.500000000000,-0.992734221996
28,1.235521235521,-0.500000000000,0.992734221996
29,1.389961389961,-0.500000000000,-1.067689744243
29,1.389961389961,-0.500000000000,1.067689744243
30,1.544401544402,-0.500000000000,-1.137717690994
30,1.544401544402,-0.500000000000,1.137717690994
31,1.698841698842,-0.500000000000,-1.203678403413
31,1.698841698842,-0.500000000000,1.203678403413
32,1.853281853282,-0.500000000000,-1.266207665939
32,1.853281853282,-0.500000000000,1.266207665939
33,2.007722007722,-0.500000000000,-1.325791087510
33,2.007722007722,-0.500000000000,1.325791087510
34,2.162162162162,-0.500000000000,-1.382809517671
34,2.162162162162,-0.500000000000,1.382809517671
35,2.316602316602,-0.500000000000,-1.437568195461
35,2.316602316602,-0.500000000000,1.437568195461
36,2.471042471042,-0.500000000000,-1.490316231893
36,2.471042471042,-0.500000000000,1.490316231893
37,2.625482625483,-0.500000000000,-1.541260077171
37,2.625482625483,-0.500000000000,1.541260077171
38,2.779922779923,-0.500000000000,-1.590573097950
38,2.779922779923,-0.500000000000,1.590573097950
39,2.934362934363,-0.500000000000,-1.638402555651
39,2.934362934363,-0.500000000000,1.638402555651
40,3.088803088803,-0.500000000000,-1.684874799148
40,3.088803088803,-0.500000000000,1.684874799148
41,3.243243243243,-0.500000000000,-1.730099200405
41,3.243243243243,-0.500000000000,1.730099200405
42,3.397683397683,-0.500000000000,-1.774171186127
42,3.397683397683,-0.500000000000,1.774171186127
43,3.552123552124,-0.500000000000,-1.817174606944
43,3.552123552124,-0.500000000000,1.817174606944
44,3.706563706564,-0.500000000000,-1.859183612924
44,3.706563706564,-0.500000000000,1.859183612924
45,3.861003861004,-0.500000000000,-1.900264155586
45,3.861003861004,-0.500000000000,1.900264155586
46,4.015444015444,-0.500000000000,-1.940475203512
46,4.015444015444,-0.500000000000,1.940475203512
47,4.169884169884,-0.500000000000,-1.979869735585
47,4.169884169884,-0.500000000000,1.979869735585
48,4.324324324324,-0.500000000000,-2.018495559649
48,4.324324324324,-0.500000000000,2.018495559649
49,4.478764478764,-0.500000000000,-2.056395992693
49,4.478764478764,-0.500000000000,2.056395992693
50,4.633204633205,-0.500000000000,-2.093610430143
50,4.633204633205,-0.500000000000,2.093610430143
51,4.787644787645,-0.500000000000,-2.130174825606
51,4.787644787645,-0.500000000000,2.130174825606
52,4.942084942085,-0.500000000000,-2.166122097686
52,4.942084942085,-0.500000000000,2.166122097686
53,5.096525096525,-0.500000000000,-2.201482476997
53,5.096525096525,-0.500000000000,2.201482476997
54,5.250965250965,-0.500000000000,-2.236283803761
54,5.250965250965,-0.500000000000,2.236283803761
55,5.405405405405,-0.500000000000,-2.270551784348
55,5.405405405405,-0.500000000000,2.270551784348
56,5.559845559846,-0.500000000000,-2.304310213458
56,5.559845559846,-0.500000000000,2.304310213458
57,5.714285714286,-0.500000000000,-2.337581167422
57,5.714285714286,-0.500000000000,2.337581167422
58,5.868725868726,-0.500000000000,-2.370385173073
58,5.868725868726,-0.500000000000,2.370385173073
59,6.023166023166,-0.500000000000,-2.402741355861
59,6.023166023166,-0.500000000000,2.402741355861
60,6.177606177606,-0.500000000000,-2.434667570246
60,6.177606177606,-0.500000000000,2.434667570246
61,6.332046332046,-0.500000000000,-2.466180514895
61,6.332046332046,-0.500000000000,2.466180514895
62,6.486486486486,-0.500000000000,-2.497295834795
62,6.486486486486,-0.500000000000,2.497295834795
63,6.640926640927,-0.500000000000,-2.528028212051
63,6.640926640927,-0.500000000000,2.528028212051
64,6.795366795367,-0.500000000000,-2.558391446860
64,6.795366795367,-0.500000000000,2.558391446860
65,6.949806949807,-0.500000000000,-2.588398529942
65,6.949806949807,-0.500000000000,2.588398529942
66,7.104247104247,-0.500000000000,-2.618061707494
66,7.104247104247,-0.500000000000,2.618061707494
67,7.258687258687,-0.500000000000,-2.647392539592
67,7.258687258687,-0.500000000000,2.647392539592
68,7.413127413127,-0.500000000000,-2.676401952833
68,7.413127413127,-0.500000000000,2.676401952833
69,7.567567567568,-0.500000000000,-2.705100287895
69,7.567567567568,-0.500000000000,2.705100287895
70,7.722007722008,-0.500000000000,-2.733497342601
70,7.722007722008,-0.500000000000,2.733497342601
71,7.876447876448,-0.500000000000,-2.761602411001
71,7.876447876448,-0.500000000000,2.761602411001
72,8.030888030888,-0.500000000000,-2.789424318903
72,8.030888030888,-0.500000000000,2.789424318903
73,8.185328185328,-0.500000000000,-2.816971456250
73,8.185328185328,-0.500000000000,2.816971456250
74,8.339768339768,-0.500000000000,-2.844251806674
74,8.339768339768,-0.500000000000,2.844251806674
75,8.494208494208,-0.500000000000,-2.871272974520
75,8.494208494208,-0.500000000000,2.871272974520
76,8.648648648649,-0.500000000000,-2.898042209604
76,8.648648648649,-0.500000000000,2.898042209604
77,8.803088803089,-0.500000000000,-2.924566429933
77,8.803088803089,-0.500000000000,2.924566429933
78,8.957528957529,-0.500000000000,-2.950852242578
78,8.957528957529,-0.500000000000,2.950852242578
79,9.111969111969,-0.500000000000,-2.976905962903
79,9.111969111969,-0.500000000000,2.976905962903
80,9.266409266409,-0.500000000000,-3.002733632277
80,9.266409266409,-0.500000000000,3.002733632277
81,9.420849420849,-0.500000000000,-3.028341034436
81,9.420849420849,-0.500000000000,3.028341034436
82,9.575289575290,-0.500000000000,-3.053733710606
82,9.575289575290,-0.500000000000,3.053733710606
83,9.729729729730,-0.500000000000,-3.078916973504
83,9.729729729730,-0.500000000000,3.078916973504
84,9.884169884170,-0.500000000000,-3.103895920319
84,9.884169884170,-0.500000000000,3.103895920319
85,10.038610038610,-0.500000000000,-3.128675444755
85,10.038610038610,-0.500000000000,3.128675444755
86,10.193050193050,-0.500000000000,-3.153260248227
86,10.193050193050,-0.500000000000,3.153260248227
87,10.347490347490,-0.500000000000,-3.177654850277
87,10.347490347490,-0.500000000000,3.177654850277
88,10.501930501931,-0.500000000000,-3.201863598271
88,10.501930501931,-0.500000000000,3.201863598271
89,10.656370656371,-0.500000000000,-3.225890676444
89,10.656370656371,-0.500000000000,3.225890676444
90,10.810810810811,-0.500000000000,-3.249740114349
90,10.810810810811,-0.500000000000,3.249740114349
91,10.965250965251,-0.500000000000,-3.273415794740
91,10.965250965251,-0.500000000000,3.273415794740
92,11.119691119691,-0.500000000000,-3.296921460953
92,11.119691119691,-0.500000000000,3.296921460953
93,11.274131274131,-0.500000000000,-3.320260723818
93,11.274131274131,-0.500000000000,3.320260723818
94,11.428571428571,-0.500000000000,-3.343437068134
94,11.428571428571,-0.500000000000,3.343437068134
95,11.583011583012,-0.500000000000,-3.366453858738
95,11.583011583012,-0.500000000000,3.366453858738
96,11.737451737452,-0.500000000000,-3.389314346214
96,11.737451737452,-0.500000000000,3.389314346214
97,11.891891891892,-0.500000000000,-3.412021672248
97,11.891891891892,-0.500000000000,3.412021672248
98,12.046332046332,-0.500000000000,-3.434578874670
98,12.046332046332,-0.500000000000,3.434578874670
99,12.200772200772,-0.500000000000,-3.456988892197
99,12.200772200772,-0.500000000000,3.456988892197
100,12.355212355212,-0.500000000000,-3.479254568900
100,12.355212355212,-0.500000000000,3.479254568900
101,12.509652509653,-0.500000000000,-3.501378658422
101,12.509652509653,-0.500000000000,3.501378658422
102,12.664092664093,-0.500000000000,-3.523363827948
102,12.664092664093,-0.500000000000,3.523363827948
103,12.818532818533,-0.500000000000,-3.545212661962
103,12.818532818533,-0.500000000000,3.545212661962
104,12.972972972973,-0.500000000000,-3.566927665789
104,12.972972972973,-0.500000000000,3.566927665789
105,13.127413127413,-0.500000000000,-3.588511268954
105,13.127413127413,-0.500000000000,3.588511268954
106,13.281853281853,-0.500000000000,-3.609965828350
106,13.281853281853,-0.500000000000,3.609965828350
107,13.436293436293,-0.500000000000,-3.631293631241
107,13.436293436293,-0.500000000000,3.631293631241
108,13.590733590734,-0.500000000000,-3.652496898114
108,13.590733590734,-0.500000000000,3.652496898114
109,13.745173745174,-0.500000000000,-3.673577785371
109,13.745173745174,-0.500000000000,3.673577785371
110,13.899613899614,-0.500000000000,-3.694538387893
110,13.899613899614,-0.500000000000,3.694538387893
111,14.054054054054,-0.500000000000,-3.715380741466
111,14.054054054054,-0.500000000000,3.715380741466
112,14.208494208494,-0.500000000000,-3.736106825091
112,14.208494208494,-0.500000000000,3.736106825091
113,14.362934362934,-0.500000000000,-3.756718563179
113,14.362934362934,-0.500000000000,3.756718563179
114,14.517374517375,-0.500000000000,-3.777217827631
114,14.517374517375,-0.500000000000,3.777217827631
115,14.671814671815,-0.500000000000,-3.797606439827
115,14.671814671815,-0.500000000000,3.797606439827
116,14.826254826255,-0.500000000000,-3.817886172512
116,14.826254826255,-0.500000000000,3.817886172512
117,14.980694980695,-0.500000000000,-3.838058751595
117,14.980694980695,-0.500000000000,3.838058751595
118,15.135135135135,-0.500000000000,-3.858125857866
118,15.135135135135,-0.500000000000,3.858125857866
119,15.289575289575,-0.500000000000,-3.878089128627
119,15.289575289575,-0.500000000000,3.878089128627
120,15.444015444015,-0.500000000000,-3.897950159252
120,15.444015444015,-0.500000000000,3.897950159252
121,15.598455598456,-0.500000000000,-3.917710504677
121,15.598455598456,-0.500000000000,3.917710504677
122,15.752895752896,-0.500000000000,-3.937371680817
122,15.752895752896,-0.500000000000,3.937371680817
123,15.907335907336,-0.500000000000,-3.956935165925
123,15.907335907336,-0.500000000000,3.956935165925
124,16.061776061776,-0.500000000000,-3.976402401892
124,16.061776061776,-0.500000000000,3.976402401892
125,16.216216216216,-0.500000000000,-3.995774795483
125,16.216216216216,-0.500000000000,3.995774795483
126,16.370656370656,-0.500000000000,-4.015053719523
126,16.370656370656,-0.500000000000,4.015053719523
127,16.525096525097,-0.500000000000,-4.034240514037
127,16.525096525097,-0.500000000000,4.034240514037
128,16.679536679537,-0.500000000000,-4.053336487332
128,16.679536679537,-0.500000000000,4.053336487332
129,16.833976833977,-0.500000000000,-4.072342917041
129,16.833976833977,-0.500000000000,4.072342917041
130,16.988416988417,-0.500000000000,-4.091261051121
130,16.988416988417,-0.500000000000,4.091261051121
131,17.142857142857,-0.500000000000,-4.110092108805
131,17.142857142857,-0.500000000000,4.110092108805
132,17.297297297297,-0.500000000000,-4.128837281523
132,17.297297297297,-0.500000000000,4.128837281523
133,17.451737451737,-0.500000000000,-4.147497733783
133,17.451737451737,-0.500000000000,4.147497733783
134,17.606177606178,-0.500000000000,-4.166074604010
134,17.606177606178,-0.500000000000,4.166074604010
135,17.760617760618,-0.500000000000,-4.184569005360
135,17.760617760618,-0.500000000000,4.184569005360
136,17.915057915058,-0.500000000000,-4.202982026497
136,17.915057915058,-0.500000000000,4.202982026497
137,18.069498069498,-0.500000000000,-4.221314732343
137,18.069498069498,-0.500000000000,4.221314732343
