t,before,after
7.576028623,0.9,0.9315383474
7.674418605,0.9,0.9317781625
7.772808587,0.9,0.9320157579
7.871198569,0.9,0.932251154
7.969588551,0.9,0.9324843713
8.067978533,0.9,0.9327154298
8.166368515,0.9,0.9329443496
8.264758497,0.9,0.9331711505
8.363148479,0.9,0.933395852
8.461538462,0.9,0.9336184736
8.559928444,0.9,0.9338390346
8.658318426,0.9,0.934057554
8.756708408,0.9,0.9342740508
8.85509839,0.9,0.9344885436
8.953488372,0.9,0.934701051
9.051878354,0.9,0.9349115914
9.150268336,0.9,0.935120183
9.248658318,0.9,0.9353268438
9.347048301,0.9,0.9355315917
9.445438283,0.9,0.9357344444
9.543828265,0.9,0.9359354194
9.642218247,0.9,0.9361345342
9.740608229,0.9,0.9363318059
9.838998211,0.9,0.9365272516
9.937388193,0.9,0.9367208882
10.03577818,0.9,0.9369127325
10.13416816,0.9,0.937102801
10.23255814,0.9,0.9372911102
10.33094812,0.9,0.9374776764
10.4293381,0.9,0.9376625156
10.52772809,0.9,0.937845644
10.62611807,0.9,0.9380270772
10.72450805,0.9,0.9382068311
10.82289803,0.9,0.9383849211
10.92128801,0.9,0.9385613627
11.019678,0.9,0.938736171
11.11806798,0.9,0.9389093614
11.21645796,0.9,0.9390809486
11.31484794,0.9,0.9392509475
11.41323792,0.9,0.939419373
11.51162791,0.9,0.9395862394
11.61001789,0.9,0.9397515613
11.70840787,0.9,0.9399153529
11.80679785,0.9,0.9400776284
11.90518784,0.9,0.9402384018
12.00357782,0.9,0.9403976871
12.1019678,0.9,0.940555498
12.20035778,0.9,0.9407118482
12.29874776,0.9,0.9408667512
12.39713775,0.9,0.9410202203
12.49552773,0.9,0.9411722689
12.59391771,0.9,0.9413229101
12.69230769,0.9,0.9414721569
12.79069767,0.9,0.9416200222
12.88908766,0.9,0.9417665189
12.98747764,0.9,0.9419116596
13.08586762,0.9,0.9420554568
13.1842576,0.9,0.9421979229
13.28264758,0.9,0.9423390704
13.38103757,0.9,0.9424789114
13.47942755,0.9,0.942617458
13.57781753,0.9,0.9427547221
13.67620751,0.9,0.9428907157
13.7745975,0.9,0.9430254506
13.87298748,0.9,0.9431589382
13.97137746,0.9,0.9432911903
14.06976744,0.9,0.9434222182
14.16815742,0.9,0.9435520333
14.26654741,0.9,0.9436806468
14.36493739,0.9,0.9438080698
14.46332737,0.9,0.9439343134
14.56171735,0.9,0.9440593884
14.66010733,0.9,0.9441833057
14.75849732,0.9,0.944306076
14.8568873,0.9,0.9444277099
14.95527728,0.9,0.9445482179
15.05366726,0.9,0.9446676105
15.15205725,0.9,0.9447858979
15.25044723,0.9,0.9449030904
15.34883721,0.9,0.9450191982
15.44722719,0.9,0.9451342313
15.54561717,0.9,0.9452481995
15.64400716,0.9,0.9453611129
15.74239714,0.9,0.9454729811
15.84078712,0.9,0.9455838138
15.9391771,0.9,0.9456936206
16.03756708,0.9,0.9458024111
16.13595707,0.9,0.9459101945
16.23434705,0.9,0.9460169803
16.33273703,0.9,0.9461227776
16.43112701,0.9,0.9462275957
16.52951699,0.9,0.9463314435
16.62790698,0.9,0.9464343301
16.72629696,0.9,0.9465362643
16.82468694,0.9,0.946637255
16.92307692,0.9,0.9467373109
17.02146691,0.9,0.9468364407
17.11985689,0.9,0.9469346529
17.21824687,0.9,0.947031956
17.31663685,0.9,0.9471283585
17.41502683,0.9,0.9472238686
17.51341682,0.9,0.9473184947
17.6118068,0.9,0.9474122449
17.71019678,0.9,0.9475051273
17.80858676,0.9,0.94759715
17.90697674,0.9,0.9476883209
18.00536673,0.9,0.9477786479
18.10375671,0.9,0.9478681388
18.20214669,0.9,0.9479568013
18.30053667,0.9,0.9480446432
18.39892665,0.9,0.948131672
18.49731664,0.9,0.9482178952
18.59570662,0.9,0.9483033203
18.6940966,0.9,0.9483879547
18.79248658,0.9,0.9484718057
18.89087657,0.9,0.9485548806
18.98926655,0.9,0.9486371865
19.08765653,0.9,0.9487187305
19.18604651,0.9,0.9487995198
19.28443649,0.9,0.9488795612
19.38282648,0.9,0.9489588618
19.48121646,0.9,0.9490374284
19.57960644,0.9,0.9491152677
19.67799642,0.9,0.9491923865
19.7763864,0.9,0.9492687915
19.87477639,0.9,0.9493444892
19.97316637,0.9,0.9494194863
20.07155635,0.9,0.9494937892
20.16994633,0.9,0.9495674043
20.26833631,0.9,0.949640338
20.3667263,0.9,0.9497125967
20.46511628,0.9,0.9497841865
20.56350626,0.9,0.9498551136
20.66189624,0.9,0.9499253842
20.76028623,0.9,0.9499950044
20.85867621,0.9,0.9500639801
20.95706619,0.9,0.9501323174
21.05545617,0.9,0.9502000222
21.15384615,0.9,0.9502671002
21.25223614,0.9,0.9503335574
21.35062612,0.9,0.9503993994
21.4490161,0.9,0.950464632
21.54740608,0.9,0.9505292608
21.64579606,0.9,0.9505932913
21.74418605,0.9,0.9506567292
21.84257603,0.9,0.9507195798
21.94096601,0.9,0.9507818487
22.03935599,0.9,0.9508435413
22.13774597,0.9,0.9509046627
22.23613596,0.9,0.9509652185
22.33452594,0.9,0.9510252137
22.43291592,0.9,0.9510846536
22.5313059,0.9,0.9511435432
22.62969589,0.9,0.9512018878
22.72808587,0.9,0.9512596924
22.82647585,0.9,0.9513169619
22.92486583,0.9,0.9513737012
23.02325581,0.9,0.9514299154
23.1216458,0.9,0.9514856093
23.22003578,0.9,0.9515407876
23.31842576,0.9,0.9515954552
23.41681574,0.9,0.9516496168
23.51520572,0.9,0.9517032771
23.61359571,0.9,0.9517564406
23.71198569,0.9,0.9518091121
23.81037567,0.9,0.951861296
23.90876565,0.9,0.9519129969
24.00715564,0.9,0.9519642192
24.10554562,0.9,0.9520149674
24.2039356,0.9,0.9520652459
24.30232558,0.9,0.952115059
24.40071556,0.9,0.952164411
24.49910555,0.9,0.9522133062
24.59749553,0.9,0.9522617488
24.69588551,0.9,0.952309743
24.79427549,0.9,0.9523572929
24.89266547,0.9,0.9524044028
24.99105546,0.9,0.9524510765
25.08944544,0.9,0.9524973183
25.18783542,0.9,0.952543132
25.2862254,0.9,0.9525885216
25.38461538,0.9,0.9526334911
25.48300537,0.9,0.9526780444
25.58139535,0.9,0.9527221853
25.67978533,0.9,0.9527659176
25.77817531,0.9,0.952809245
25.8765653,0.9,0.9528521715
25.97495528,0.9,0.9528947006
26.07334526,0.9,0.952936836
26.17173524,0.9,0.9529785815
26.27012522,0.9,0.9530199405
26.36851521,0.9,0.9530609167
26.46690519,0.9,0.9531015136
26.56529517,0.9,0.9531417347
26.66368515,0.9,0.9531815835
26.76207513,0.9,0.9532210635
26.86046512,0.9,0.9532601781
26.9588551,0.9,0.9532989306
27.05724508,0.9,0.9533373244
27.15563506,0.9,0.9533753628
27.25402504,0.9,0.9534130491
27.35241503,0.9,0.9534503866
27.45080501,0.9,0.9534873784
27.54919499,0.9,0.9535240279
27.64758497,0.9,0.9535603381
27.74597496,0.9,0.9535963123
27.84436494,0.9,0.9536319534
27.94275492,0.9,0.9536672647
28.0411449,0.9,0.9537022491
28.13953488,0.9,0.9537369096
28.23792487,0.9,0.9537712494
28.33631485,0.9,0.9538052713
28.43470483,0.9,0.9538389782
28.53309481,0.9,0.9538723732
28.63148479,0.9,0.9539054591
28.72987478,0.9,0.9539382387
28.82826476,0.9,0.9539707149
28.92665474,0.9,0.9540028905
29.02504472,0.9,0.9540347682
29.1234347,0.9,0.9540663509
29.22182469,0.9,0.9540976413
29.32021467,0.9,0.954128642
29.41860465,0.9,0.9541593558
29.51699463,0.9,0.9541897853
29.61538462,0.9,0.9542199331
29.7137746,0.9,0.9542498018
29.81216458,0.9,0.9542793941
29.91055456,0.9,0.9543087125
30.00894454,0.9,0.9543377595
30.10733453,0.9,0.9543665376
30.20572451,0.9,0.9543950494
30.30411449,0.9,0.9544232972
30.40250447,0.9,0.9544512836
30.50089445,0.9,0.9544790109
30.59928444,0.9,0.9545064816
30.69767442,0.9,0.954533698
30.7960644,0.9,0.9545606625
30.89445438,0.9,0.9545873774
30.99284436,0.9,0.954613845
31.09123435,0.9,0.9546400676
31.18962433,0.9,0.9546660475
31.28801431,0.9,0.9546917869
31.38640429,0.9,0.9547172881
31.48479428,0.9,0.9547425532
31.58318426,0.9,0.9547675844
31.68157424,0.9,0.954792384
31.77996422,0.9,0.954816954
31.8783542,0.9,0.9548412966
31.97674419,0.9,0.9548654139
32.07513417,0.9,0.9548893079
32.17352415,0.9,0.9549129808
32.27191413,0.9,0.9549364345
32.37030411,0.9,0.9549596711
32.4686941,0.9,0.9549826927
32.56708408,0.9,0.9550055012
32.66547406,0.9,0.9550280985
32.76386404,0.9,0.9550504867
32.86225403,0.9,0.9550726677
32.96064401,0.9,0.9550946433
33.05903399,0.9,0.9551164155
33.15742397,0.9,0.9551379862
33.25581395,0.9,0.9551593573
33.35420394,0.9,0.9551805305
33.45259392,0.9,0.9552015077
33.5509839,0.9,0.9552222908
33.64937388,0.9,0.9552428815
33.74776386,0.9,0.9552632816
33.84615385,0.9,0.9552834928
33.94454383,0.9,0.955303517
34.04293381,0.9,0.9553233558
34.14132379,0.9,0.9553430111
34.23971377,0.9,0.9553624843
34.33810376,0.9,0.9553817773
34.43649374,0.9,0.9554008918
34.53488372,0.9,0.9554198293
34.6332737,0.9,0.9554385915
34.73166369,0.9,0.9554571801
34.83005367,0.9,0.9554755966
34.92844365,0.9,0.9554938426
35.02683363,0.9,0.9555119197
35.12522361,0.9,0.9555298296
35.2236136,0.9,0.9555475736
35.32200358,0.9,0.9555651534
35.42039356,0.9,0.9555825704
35.51878354,0.9,0.9555998263
35.61717352,0.9,0.9556169224
35.71556351,0.9,0.9556338603
35.81395349,0.9,0.9556506414
35.91234347,0.9,0.9556672672
36.01073345,0.9,0.9556837391
36.10912343,0.9,0.9557000585
36.20751342,0.9,0.9557162268
36.3059034,0.9,0.9557322455
36.40429338,0.9,0.9557481159
36.50268336,0.9,0.9557638395
36.60107335,0.9,0.9557794174
36.69946333,0.9,0.9557948512
36.79785331,0.9,0.9558101421
36.89624329,0.9,0.9558252915
36.99463327,0.9,0.9558403007
37.09302326,0.9,0.9558551709
37.19141324,0.9,0.9558699035
37.28980322,0.9,0.9558844998
37.3881932,0.9,0.9558989609
37.48658318,0.9,0.9559132881
37.58497317,0.9,0.9559274828
37.68336315,0.9,0.955941546
37.78175313,0.9,0.9559554791
37.88014311,0.9,0.9559692832
37.97853309,0.9,0.9559829596
38.07692308,0.9,0.9559965093
38.17531306,0.9,0.9560099337
38.27370304,0.9,0.9560232337
38.37209302,0.9,0.9560364107
38.47048301,0.9,0.9560494657
38.56887299,0.9,0.9560623998
38.66726297,0.9,0.9560752143
38.76565295,0.9,0.9560879101
38.86404293,0.9,0.9561004884
38.96243292,0.9,0.9561129503
39.0608229,0.9,0.9561252968
39.15921288,0.9,0.956137529
39.25760286,0.9,0.956149648
39.35599284,0.9,0.9561616549
39.45438283,0.9,0.9561735506
39.55277281,0.9,0.9561853362
39.65116279,0.9,0.9561970127
39.74955277,0.9,0.9562085811
39.84794275,0.9,0.9562200424
39.94633274,0.9,0.9562313977
40.04472272,0.9,0.9562426478
40.1431127,0.9,0.9562537938
40.24150268,0.9,0.9562648367
40.33989267,0.9,0.9562757773
40.43828265,0.9,0.9562866167
40.53667263,0.9,0.9562973557
40.63506261,0.9,0.9563079953
40.73345259,0.9,0.9563185365
40.83184258,0.9,0.95632898
40.93023256,0.9,0.9563393269
41.02862254,0.9,0.956349578
41.12701252,0.9,0.9563597343
41.2254025,0.9,0.9563697965
41.32379249,0.9,0.9563797656
41.42218247,0.9,0.9563896424
41.52057245,0.9,0.9563994278
41.61896243,0.9,0.9564091226
41.71735242,0.9,0.9564187277
41.8157424,0.9,0.9564282439
41.91413238,0.9,0.956437672
42.01252236,0.9,0.9564470128
42.11091234,0.9,0.9564562671
42.20930233,0.9,0.9564654358
42.30769231,0.9,0.9564745197
42.40608229,0.9,0.9564835194
42.50447227,0.9,0.9564924359
42.60286225,0.9,0.9565012698
42.70125224,0.9,0.9565100219
42.79964222,0.9,0.956518693
42.8980322,0.9,0.9565272839
42.99642218,0.9,0.9565357953
43.09481216,0.9,0.9565442278
43.19320215,0.9,0.9565525823
43.29159213,0.9,0.9565608595
43.38998211,0.9,0.9565690601
43.48837209,0.9,0.9565771847
43.58676208,0.9,0.9565852342
43.68515206,0.9,0.9565932091
43.78354204,0.9,0.9566011103
43.88193202,0.9,0.9566089383
43.980322,0.9,0.9566166938
44.07871199,0.9,0.9566243775
44.17710197,0.9,0.9566319902
44.27549195,0.9,0.9566395323
44.37388193,0.9,0.9566470047
44.47227191,0.9,0.9566544079
44.5706619,0.9,0.9566617425
44.66905188,0.9,0.9566690093
44.76744186,0.9,0.9566762088
44.86583184,0.9,0.9566833416
44.96422182,0.9,0.9566904085
45.06261181,0.9,0.9566974099
45.16100179,0.9,0.9567043465
45.25939177,0.9,0.9567112189
45.35778175,0.9,0.9567180277
45.45617174,0.9,0.9567247735
45.55456172,0.9,0.9567314569
45.6529517,0.9,0.9567380783
45.75134168,0.9,0.9567446385
45.84973166,0.9,0.956751138
45.94812165,0.9,0.9567575773
46.04651163,0.9,0.956763957
46.14490161,0.9,0.9567702776
46.24329159,0.9,0.9567765398
46.34168157,0.9,0.9567827439
46.44007156,0.9,0.9567888907
46.53846154,0.9,0.9567949805
46.63685152,0.9,0.956801014
46.7352415,0.9,0.9568069916
46.83363148,0.9,0.9568129139
46.93202147,0.9,0.9568187814
47.03041145,0.9,0.9568245946
47.12880143,0.9,0.956830354
47.22719141,0.9,0.95683606
47.3255814,0.9,0.9568417133
47.42397138,0.9,0.9568473142
47.52236136,0.9,0.9568528632
47.62075134,0.9,0.956858361
47.71914132,0.9,0.9568638078
47.81753131,0.9,0.9568692042
47.91592129,0.9,0.9568745506
48.01431127,0.9,0.9568798476
48.11270125,0.9,0.9568850955
48.21109123,0.9,0.9568902949
48.30948122,0.9,0.9568954461
48.4078712,0.9,0.9569005496
48.50626118,0.9,0.956905606
48.60465116,0.9,0.9569106155
48.70304114,0.9,0.9569155786
48.80143113,0.9,0.9569204958
48.89982111,0.9,0.9569253675
48.99821109,0.9,0.9569301941
49.09660107,0.9,0.956934976
49.19499106,0.9,0.9569397136
49.29338104,0.9,0.9569444074
49.39177102,0.9,0.9569490578
49.490161,0.9,0.9569536651
49.58855098,0.9,0.9569582297
49.68694097,0.9,0.9569627521
49.78533095,0.9,0.9569672327
49.88372093,0.9,0.9569716718
49.98211091,0.9,0.9569760697
50.08050089,0.9,0.956980427
50.17889088,0.9,0.956984744
50.27728086,0.9,0.9569890209
50.37567084,0.9,0.9569932583
50.47406082,0.9,0.9569974565
50.57245081,0.9,0.9570016158
50.67084079,0.9,0.9570057366
50.76923077,0.9,0.9570098193
50.86762075,0.9,0.9570138642
50.96601073,0.9,0.9570178716
51.06440072,0.9,0.957021842
51.1627907,0.9,0.9570257756
51.26118068,0.9,0.9570296728
51.35957066,0.9,0.9570335339
51.45796064,0.9,0.9570373592
51.55635063,0.9,0.9570411492
51.65474061,0.9,0.9570449041
51.75313059,0.9,0.9570486242
51.85152057,0.9,0.9570523099
51.94991055,0.9,0.9570559615
52.04830054,0.9,0.9570595793
52.14669052,0.9,0.9570631636
52.2450805,0.9,0.9570667147
52.34347048,0.9,0.9570702329
52.44186047,0.9,0.9570737186
52.54025045,0.9,0.957077172
52.63864043,0.9,0.9570805935
52.73703041,0.9,0.9570839832
52.83542039,0.9,0.9570873416
52.93381038,0.9,0.9570906689
53.03220036,0.9,0.9570939655
53.13059034,0.9,0.9570972315
53.22898032,0.9,0.9571004672
53.3273703,0.9,0.9571036731
53.42576029,0.9,0.9571068492
53.52415027,0.9,0.957109996
53.62254025,0.9,0.9571131136
53.72093023,0.9,0.9571162023
53.81932021,0.9,0.9571192625
53.9177102,0.9,0.9571222944
54.01610018,0.9,0.9571252981
54.11449016,0.9,0.9571282741
54.21288014,0.9,0.9571312226
54.31127013,0.9,0.9571341437
54.40966011,0.9,0.9571370378
54.50805009,0.9,0.9571399051
54.60644007,0.9,0.9571427459
54.70483005,0.9,0.9571455604
54.80322004,0.9,0.9571483488
54.90161002,0.9,0.9571511114
55,0.9,0.9571538485
