t,u_raw,u_sat,u_rate,ref,psi,x,y
2.08,217.50959,16,10.4,72,1.8077311,6.2393235,0.069663905
2.12,217.30239,16,10.6,72,1.8740707,6.3592593,0.07358825
2.16,217.09185,16,10.8,72,1.9414901,6.4791904,0.077653719
2.2,216.87799,16,11,72,2.0099834,6.5991166,0.081862555
2.24,216.66083,16,11.2,72,2.0795451,6.7190375,0.086216988
2.28,216.44038,16,11.4,72,2.1501694,6.838953,0.090719235
2.32,216.21667,16,11.6,72,2.2218507,6.9588628,0.095371502
2.36,215.9897,16,11.8,72,2.2945832,7.0787666,0.10017598
2.4,215.7595,16,12,72,2.3683614,7.1986641,0.10513485
2.44,215.52608,16,12.2,72,2.4431797,7.318555,0.11025029
2.48,215.28946,16,12.4,72,2.5190327,7.4384391,0.11552444
2.52,215.04966,16,12.6,72,2.5959146,7.5583159,0.12095945
2.56,214.8067,16,12.8,72,2.6738201,7.6781853,0.12655745
2.6,214.56058,16,13,72,2.7527438,7.7980468,0.13232057
2.64,214.31134,16,13.2,72,2.8326801,7.9179002,0.1382509
2.68,214.05898,16,13.4,72,2.9136236,8.0377451,0.14435055
2.72,213.80352,16,13.6,72,2.9955691,8.1575811,0.1506216
2.76,213.54498,16,13.8,72,3.0785111,8.2774079,0.15706611
2.8,213.28338,16,14,72,3.1624444,8.3972252,0.16368616
2.84,213.01872,16,14.2,72,3.2473636,8.5170325,0.17048378
2.88,212.75104,16,14.4,72,3.3332636,8.6368295,0.17746102
2.92,212.48033,16,14.6,72,3.420139,8.7566157,0.18461988
2.96,212.20663,16,14.8,72,3.5079846,8.8763909,0.1919624
3,211.92994,16,15,72,3.5967954,8.9961545,0.19949056
3.04,211.65029,16,15.2,72,3.6865661,9.1159062,0.20720636
3.08,211.36768,16,15.4,72,3.7772916,9.2356455,0.21511178
3.12,211.08213,16,15.6,72,3.8689668,9.355372,0.22320876
3.16,210.79366,16,15.8,72,3.9615867,9.4750853,0.23149928
3.2,210.50229,16,16,72,4.0551463,9.5947849,0.23998527
3.24,210.20803,16,16,72,4.1496404,9.7144703,0.24866866
3.28,209.91089,16,16,72,4.2450642,9.8341411,0.25755137
3.32,209.61089,16,16,72,4.3414127,9.9537968,0.26663531
3.36,209.30805,16,16,72,4.4386809,10.073437,0.27592236
3.4,209.00238,16,16,72,4.5368639,10.193061,0.28541442
3.44,208.6939,16,16,72,4.6359569,10.312668,0.29511336
3.48,208.38262,16,16,72,4.735955,10.432259,0.30502103
3.52,208.06855,16,16,72,4.8368534,10.551831,0.31513928
3.56,207.75171,16,16,72,4.9386472,10.671386,0.32546996
3.6,207.43212,16,16,72,5.0413318,10.790921,0.33601488
3.64,207.10979,16,16,72,5.1449023,10.910438,0.34677586
3.68,206.78474,16,16,72,5.249354,11.029935,0.35775471
3.72,206.45697,16,16,72,5.3546822,11.149411,0.36895321
3.76,206.12651,16,16,72,5.4608823,11.268866,0.38037315
3.8,205.79336,16,16,72,5.5679496,11.3883,0.39201629
3.84,205.45755,16,16,72,5.6758795,11.507712,0.40388439
3.88,205.11909,16,16,72,5.7846673,11.627101,0.41597919
3.92,204.77799,16,16,72,5.8943086,11.746466,0.42830244
3.96,204.43426,16,16,72,6.0047987,11.865808,0.44085585
4,204.08792,16,16,72,6.1161331,11.985125,0.45364114
4.04,203.73898,16,16,72,6.2283073,12.104417,0.46666
4.08,203.38746,16,16,72,6.3413168,12.223682,0.47991412
4.12,203.03337,16,16,72,6.4551573,12.342922,0.49340519
4.16,202.67673,16,16,72,6.5698242,12.462134,0.50713487
4.2,202.31754,16,16,72,6.6853131,12.581318,0.5211048
4.24,201.95583,16,16,72,6.8016197,12.700473,0.53531665
4.28,201.5916,16,16,72,6.9187396,12.819599,0.54977203
4.32,201.22487,16,16,72,7.0366685,12.938695,0.56447258
4.36,200.85565,16,16,72,7.155402,13.057761,0.57941989
4.4,200.48395,16,16,72,7.2749358,13.176795,0.59461557
4.44,200.1098,16,16,72,7.3952658,13.295797,0.61006121
4.48,199.73319,16,16,72,7.5163875,13.414766,0.62575838
4.52,199.35415,16,16,72,7.6382969,13.533701,0.64170865
4.56,198.97269,16,16,72,7.7609898,13.652602,0.65791357
4.6,198.58881,16,16,72,7.8844618,13.771467,0.67437468
4.64,198.20254,16,16,72,8.008709,13.890297,0.69109351
4.68,197.81389,16,16,72,8.133727,14.00909,0.70807159
4.72,197.42286,16,16,72,8.259512,14.127845,0.72531042
4.76,197.02948,16,16,72,8.3860596,14.246562,0.7428115
4.8,196.63375,16,16,72,8.513366,14.36524,0.76057632
4.84,196.23569,16,16,72,8.641427,14.483878,0.77860634
4.88,195.8353,16,16,72,8.7702386,14.602474,0.79690304
4.92,195.43261,16,16,72,8.8997967,14.72103,0.81546787
4.96,195.02762,16,16,72,9.0300976,14.839542,0.83430226
5,194.62034,16,16,72,9.161137,14.958012,0.85340765
5.04,194.2108,16,16,72,9.2929112,15.076437,0.87278546
5.08,193.79899,16,16,72,9.4254163,15.194817,0.89243709
5.12,193.38494,16,16,72,9.5586482,15.313151,0.91236394
5.16,192.96865,16,16,72,9.6926031,15.431438,0.93256739
5.2,192.55013,16,16,72,9.8272772,15.549677,0.95304883
5.24,192.12941,16,16,72,9.9626667,15.667867,0.9738096
5.28,191.70648,16,16,72,10.098768,15.786008,0.99485107
5.32,191.28137,16,16,72,10.235576,15.904099,1.0161746
5.36,190.85407,16,16,72,10.373089,16.022137,1.0377814
5.4,190.42462,16,16,72,10.511302,16.140124,1.059673
5.44,189.99301,16,16,72,10.650211,16.258056,1.0818505
5.48,189.55925,16,16,72,10.789813,16.375935,1.1043153
5.52,189.12337,16,16,72,10.930104,16.493758,1.1270686
5.56,188.68537,16,16,72,11.071081,16.611525,1.1501118
5.6,188.24525,16,16,72,11.212739,16.729234,1.1734461
5.64,187.80305,16,16,72,11.355075,16.846885,1.1970728
5.68,187.35875,16,16,72,11.498086,16.964477,1.220993
5.72,186.91238,16,16,72,11.641768,17.082008,1.245208
5.76,186.46395,16,16,72,11.786117,17.199478,1.2697191
5.8,186.01347,16,16,72,11.93113,17.316886,1.2945274
5.84,185.56094,16,16,72,12.076803,17.43423,1.3196341
5.88,185.10638,16,16,72,12.223132,17.55151,1.3450404
5.92,184.64981,16,16,72,12.370115,17.668724,1.3707475
5.96,184.19122,16,16,72,12.517747,17.785871,1.3967566
6,183.73064,16,16,72,12.666026,17.902951,1.4230687
6.04,183.26807,16,16,72,12.814947,18.019962,1.4496851
6.08,182.80352,16,16,72,12.964508,18.136903,1.4766068
6.12,182.337,16,16,72,13.114705,18.253773,1.5038349
6.16,181.86853,16,16,72,13.265534,18.370572,1.5313706
6.2,181.39811,16,16,72,13.416993,18.487296,1.559215
6.24,180.92576,16,16,72,13.569077,18.603947,1.5873691
6.28,180.45148,16,16,72,13.721784,18.720522,1.615834
6.32,179.97529,16,16,72,13.87511,18.83702,1.6446108
6.36,179.49719,16,16,72,14.029052,18.953441,1.6737004
6.4,179.0172,16,16,72,14.183606,19.069783,1.703104
6.44,178.53533,16,16,72,14.33877,19.186045,1.7328226
6.48,178.05158,16,16,72,14.49454,19.302225,1.7628571
6.52,177.56596,16,16,72,14.650912,19.418324,1.7932086
6.56,177.0785,16,16,72,14.807884,19.534338,1.8238781
6.6,176.58918,16,16,72,14.965453,19.650268,1.8548664
6.64,176.09804,16,16,72,15.123615,19.766112,1.8861747
6.68,175.60507,16,16,72,15.282367,19.881868,1.9178039
6.72,175.11028,16,16,72,15.441706,19.997537,1.9497548
6.76,174.61369,16,16,72,15.601628,20.113115,1.9820285
6.8,174.1153,16,16,72,15.762132,20.228603,2.0146258
6.84,173.61513,16,16,72,15.923212,20.343999,2.0475476
6.88,173.11318,16,16,72,16.084868,20.459301,2.080795
6.92,172.60946,16,16,72,16.247095,20.574509,2.1143686
6.96,172.10399,16,16,72,16.40989,20.68962,2.1482694
7,171.59676,16,16,72,16.57325,20.804635,2.1824983
7.04,171.0878,16,16,72,16.737173,20.919551,2.2170562
7.08,170.57711,16,16,72,16.901656,21.034368,2.2519438
7.12,170.0647,16,16,72,17.066694,21.149084,2.2871619
7.16,169.55057,16,16,72,17.232286,21.263697,2.3227115
7.2,169.03475,16,16,72,17.398429,21.378207,2.3585932
7.24,168.51723,16,16,72,17.565119,21.492612,2.394808
7.28,167.99803,16,16,72,17.732353,21.606911,2.4313565
7.32,167.47715,16,16,72,17.90013,21.721102,2.4682395
7.36,166.95461,16,16,72,18.068445,21.835184,2.5054579
7.4,166.4304,16,16,72,18.237296,21.949157,2.5430123
7.44,165.90455,16,16,72,18.40668,22.063017,2.5809034
7.48,165.37706,16,16,72,18.576594,22.176765,2.6191321
7.52,164.84794,16,16,72,18.747036,22.290399,2.6576989
7.56,164.3172,16,16,72,18.918002,22.403917,2.6966047
7.6,163.78485,16,16,72,19.08949,22.517318,2.73585
7.64,163.25089,16,16,72,19.261497,22.630601,2.7754357
7.68,162.71533,16,16,72,19.43402,22.743764,2.8153622
7.72,162.17818,16,16,72,19.607057,22.856805,2.8556303
7.76,161.63946,16,16,72,19.780604,22.969725,2.8962406
7.8,161.09916,16,16,72,19.95466,23.08252,2.9371938
7.84,160.55731,16,16,72,20.12922,23.195191,2.9784904
7.88,160.01389,16,16,72,20.304284,23.307734,3.0201311
7.92,159.46894,16,16,72,20.479847,23.42015,3.0621165
7.96,158.92244,16,16,72,20.655907,23.532436,3.104447
8,158.37441,16,16,72,20.832463,23.644591,3.1471234
8.04,157.82487,16,16,72,21.00951,23.756613,3.1901462
8.08,157.27381,16,16,72,21.187046,23.868502,3.2335158
8.12,156.72124,16,16,72,21.365069,23.980255,3.2772329
8.16,156.16718,16,16,72,21.543577,24.091872,3.321298
8.2,155.61163,16,16,72,21.722566,24.20335,3.3657115
8.24,155.0546,16,16,72,21.902034,24.314689,3.410474
8.28,154.49609,16,16,72,22.081978,24.425887,3.4555859
8.32,153.93612,16,16,72,22.262396,24.536942,3.5010478
8.36,153.37469,16,16,72,22.443286,24.647853,3.54686
8.4,152.81181,16,16,72,22.624644,24.758618,3.5930231
8.44,152.24749,16,16,72,22.806469,24.869236,3.6395375
8.48,151.68173,16,16,72,22.988758,24.979706,3.6864035
8.52,151.11455,16,16,72,23.171508,25.090026,3.7336217
8.56,150.54595,16,16,72,23.354717,25.200194,3.7811924
8.6,149.97594,16,16,72,23.538382,25.310209,3.829116
8.64,149.40452,16,16,72,23.722502,25.42007,3.8773929
8.68,148.83171,16,16,72,23.907073,25.529774,3.9260234
8.72,148.2575,16,16,72,24.092094,25.639321,3.975008
8.76,147.68192,16,16,72,24.277561,25.748709,4.0243468
8.8,147.10496,16,16,72,24.463473,25.857936,4.0740404
8.84,146.52663,16,16,72,24.649826,25.967001,4.124089
8.88,145.94695,16,16,72,24.83662,26.075902,4.1744928
8.92,145.36591,16,16,72,25.023851,26.184638,4.2252523
8.96,144.78352,16,16,72,25.211516,26.293206,4.2763676
9,144.1998,16,16,72,25.399615,26.401607,4.3278391
9.04,143.61475,16,16,72,25.588144,26.509838,4.379667
9.08,143.02837,16,16,72,25.777101,26.617897,4.4318516
9.12,142.44068,16,16,72,25.966484,26.725783,4.484393
9.16,141.85168,16,16,72,26.156291,26.833494,4.5372916
9.2,141.26137,16,16,72,26.346518,26.941029,4.5905474
9.24,140.66977,16,16,72,26.537165,27.048387,4.6441608
9.28,140.07688,16,16,72,26.728229,27.155565,4.6981319
9.32,139.4827,16,16,72,26.919707,27.262562,4.7524609
9.36,138.88726,16,16,72,27.111598,27.369376,4.8071479
9.4,138.29054,16,16,72,27.303898,27.476007,4.8621931
9.44,137.69256,16,16,72,27.496607,27.582451,4.9175966
9.48,137.09333,16,16,72,27.689722,27.688708,4.9733586
9.52,136.49285,16,16,72,27.88324,27.794777,5.0294792
9.56,135.89112,16,16,72,28.07716,27.900654,5.0859584
9.6,135.28816,16,16,72,28.271479,28.00634,5.1427964
9.64,134.68398,16,16,72,28.466196,28.111832,5.1999932
9.68,134.07857,16,16,72,28.661307,28.217128,5.2575489
9.72,133.47195,16,16,72,28.856812,28.322228,5.3154636
9.76,132.86411,16,16,72,29.052707,28.427129,5.3737373
9.8,132.25508,16,16,72,29.248991,28.531829,5.43237
9.84,131.64485,16,16,72,29.445662,28.636328,5.4913617
9.88,131.03343,16,16,72,29.642718,28.740623,5.5507125
9.92,130.42082,16,16,72,29.840156,28.844713,5.6104224
9.96,129.80704,16,16,72,30.037975,28.948596,5.6704912
10,129.19209,16,16,72,30.236172,29.052271,5.7309191
10.04,128.57598,16,16,72,30.434746,29.155736,5.7917059
10.08,127.9587,16,16,72,30.633695,29.258989,5.8528516
10.12,127.34028,16,16,72,30.833016,29.362029,5.9143561
10.16,126.72071,16,16,72,31.032708,29.464853,5.9762194
10.2,126.09999,16,16,72,31.232768,29.567462,6.0384413
10.24,125.47815,16,16,72,31.433195,29.669851,6.1010218
10.28,124.85518,16,16,72,31.633986,29.772021,6.1639607
10.32,124.23108,16,16,72,31.835141,29.87397,6.227258
10.36,123.60587,16,16,72,32.036656,29.975695,6.2909134
10.4,122.97955,16,16,72,32.238529,30.077195,6.3549268
10.44,122.35213,16,16,72,32.44076,30.178469,6.4192981
10.48,121.72361,16,16,72,32.643346,30.279514,6.484027
10.52,121.09399,16,16,72,32.846285,30.380329,6.5491135
10.56,120.46329,16,16,72,33.049575,30.480913,6.6145572
10.6,119.83151,16,16,72,33.253215,30.581264,6.680358
10.64,119.19866,16,16,72,33.457202,30.68138,6.7465157
10.68,118.56473,16,16,72,33.661535,30.781259,6.81303
10.72,117.92975,16,16,72,33.866211,30.8809,6.8799007
10.76,117.2937,16,16,72,34.07123,30.980301,6.9471275
10.8,116.6566,16,16,72,34.276589,31.07946,7.0147101
10.84,116.01846,16,16,72,34.482286,31.178376,7.0826482
10.88,115.37928,16,16,72,34.688319,31.277047,7.1509417
10.92,114.73906,16,16,72,34.894688,31.375472,7.21959
10.96,114.09781,16,16,72,35.101389,31.473648,7.2885931
11,113.45554,16,16,72,35.308422,31.571575,7.3579504
11.04,112.81225,16,16,72,35.515784,31.669249,7.4276616
11.08,112.16794,16,16,72,35.723474,31.766671,7.4977265
11.12,111.52263,16,16,72,35.931489,31.863837,7.5681446
11.16,110.87631,16,16,72,36.139829,31.960747,7.6389155
11.2,110.229,16,16,72,36.348491,32.057398,7.7100389
11.24,109.5807,16,16,72,36.557474,32.153789,7.7815144
11.28,108.93141,16,16,72,36.766776,32.249918,7.8533415
11.32,108.28113,16,16,72,36.976396,32.345784,7.9255198
11.36,107.62989,16,16,72,37.18633,32.441385,7.9980489
11.4,106.97767,16,16,72,37.396579,32.536719,8.0709283
11.44,106.32448,16,16,72,37.607141,32.631785,8.1441576
11.48,105.67034,16,16,72,37.818012,32.726581,8.2177362
11.52,105.01524,16,16,72,38.029193,32.821104,8.2916638
11.56,104.35919,16,16,72,38.240681,32.915354,8.3659397
11.6,103.70219,16,16,72,38.452475,33.009329,8.4405636
11.64,103.04426,16,16,72,38.664573,33.103027,8.5155348
11.68,102.38539,16,16,72,38.876973,33.196447,8.5908528
11.72,101.72558,16,16,72,39.089674,33.289586,8.6665171
11.76,101.06486,16,16,72,39.302674,33.382443,8.7425271
11.8,100.40321,16,16,72,39.515972,33.475017,8.8188823
11.84,99.740648,16,16,72,39.729565,33.567305,8.8955821
11.88,99.077176,16,16,72,39.943453,33.659307,8.9726259
11.92,98.412797,16,16,72,40.157634,33.751019,9.050013
11.96,97.747518,16,16,72,40.372107,33.842442,9.1277429
12,97.081343,16,16,72,40.586869,33.933572,9.2058149
12.04,96.414277,16,16,72,40.801919,34.024409,9.2842284
12.08,95.746324,16,16,72,41.017256,34.114951,9.3629828
12.12,95.077489,16,16,72,41.232878,34.205195,9.4420773
12.16,94.407778,16,16,72,41.448784,34.295141,9.5215113
12.2,93.737194,16,16,72,41.664972,34.384786,9.6012842
12.24,93.065742,16,16,72,41.88144,34.474129,9.6813952
12.28,92.393427,16,16,72,42.098188,34.563169,9.7618435
12.32,91.720254,16,16,72,42.315213,34.651903,9.8426286
12.36,91.046227,16,16,72,42.532514,34.740331,9.9237496
12.4,90.37135,16,16,72,42.75009,34.828449,10.005206
12.44,89.695629,16,16,72,42.967939,34.916257,10.086997
12.48,89.019067,16,16,72,43.18606,35.003754,10.169121
12.52,88.34167,16,16,72,43.404451,35.090936,10.251578
12.56,87.663441,16,16,72,43.623111,35.177803,10.334368
12.6,86.984385,16,16,72,43.842039,35.264354,10.417488
12.64,86.304507,16,16,72,44.061232,35.350585,10.500939
12.68,85.62381,16,16,72,44.28069,35.436497,10.58472
12.72,84.9423,16,16,72,44.500411,35.522086,10.66883
12.76,84.259981,16,16,72,44.720394,35.607352,10.753268
12.8,83.576856,16,16,72,44.940637,35.692293,10.838033
12.84,82.89293,16,16,72,45.161139,35.776907,10.923124
12.88,82.208208,16,16,72,45.381899,35.861192,11.00854
12.92,81.522693,16,16,72,45.602915,35.945147,11.094281
12.96,80.836391,16,16,72,45.824186,36.028771,11.180346
13,80.149304,16,16,72,46.04571,36.112061,11.266733
13.04,79.461438,16,16,72,46.267487,36.195016,11.353442
13.08,78.772797,16,16,72,46.489514,36.277634,11.440472
13.12,78.083383,16,16,72,46.711791,36.359915,11.527822
13.16,77.393203,16,16,72,46.934316,36.441855,11.61549
13.2,76.702259,16,16,72,47.157087,36.523454,11.703477
13.24,76.010557,16,16,72,47.380104,36.60471,11.79178
13.28,75.318099,16,16,72,47.603366,36.685621,11.880399
13.32,74.62489,16,16,72,47.82687,36.766185,11.969334
13.36,73.930934,16,16,72,48.050616,36.846402,12.058582
13.4,73.236235,16,16,72,48.274602,36.92627,12.148143
13.44,72.540797,16,16,72,48.498827,37.005786,12.238016
13.48,71.844624,16,16,72,48.72329,37.084949,12.3282
13.52,71.14772,16,16,72,48.947989,37.163759,12.418694
13.56,70.450088,16,16,72,49.172923,37.242212,12.509496
13.6,69.751733,16,16,72,49.398092,37.320308,12.600606
13.64,69.052658,16,16,72,49.623493,37.398045,12.692023
13.68,68.352867,16,16,72,49.849125,37.475421,12.783745
13.72,67.652365,16,16,72,50.074988,37.552435,12.875771
13.76,66.951154,16,16,72,50.30108,37.629086,12.9681
13.8,66.249239,16,16,72,50.5274,37.705371,13.060732
13.84,65.546623,16,16,72,50.753946,37.781289,13.153664
13.88,64.843311,16,16,72,50.980717,37.856839,13.246896
13.92,64.139305,16,16,72,51.207713,37.932019,13.340427
13.96,63.43461,16,16,72,51.434931,38.006827,13.434255
14,62.729229,16,16,72,51.662372,38.081262,13.528379
14.04,62.023166,16,16,72,51.890033,38.155323,13.622798
14.08,61.316424,16,16,72,52.117913,38.229008,13.717512
14.12,60.609008,16,16,72,52.346012,38.302315,13.812517
14.16,59.90092,16,16,72,52.574327,38.375243,13.907814
14.2,59.192164,16,16,72,52.802859,38.44779,14.003402
14.24,58.482745,16,16,72,53.031605,38.519955,14.099278
14.28,57.772665,16,16,72,53.260565,38.591736,14.195441
14.32,57.061928,16,16,72,53.489738,38.663132,14.291891
14.36,56.350537,16,16,72,53.719122,38.734141,14.388626
14.4,55.638496,16,16,72,53.948716,38.804762,14.485645
14.44,54.925809,16,16,72,54.178519,38.874994,14.582947
14.48,54.212478,16,16,72,54.40853,38.944834,14.680529
14.52,53.498508,16,16,72,54.638748,39.014281,14.778391
14.56,52.783901,16,16,72,54.869172,39.083335,14.876532
14.6,52.068661,16,16,72,55.0998,39.151993,14.97495
14.64,51.352792,16,16,72,55.330632,39.220254,15.073644
14.68,50.636297,16,16,72,55.561666,39.288116,15.172612
14.72,49.919179,16,16,72,55.792902,39.355578,15.271854
14.76,49.201441,16,16,72,56.024339,39.422639,15.371367
14.8,48.483087,16,16,72,56.255974,39.489297,15.47115
14.84,47.76412,16,16,72,56.487808,39.555551,15.571202
14.88,47.044544,16,16,72,56.719839,39.621399,15.671522
14.92,46.324361,16,16,72,56.952066,39.68684,15.772108
14.96,45.603575,16,16,72,57.184488,39.751872,15.872958
15,44.882189,16,16,72,57.417104,39.816494,15.974072
15.04,44.160206,16,16,72,57.649913,39.880705,16.075447
15.08,43.437629,16,16,72,57.882914,39.944503,16.177083
15.12,42.714462,16,16,72,58.116106,40.007887,16.278977
15.16,41.990708,16,16,72,58.349488,40.070856,16.381129
15.2,41.26637,16,16,72,58.583058,40.133407,16.483536
15.24,40.541451,16,16,72,58.816817,40.19554,16.586198
15.28,39.815953,16,16,72,59.050763,40.257254,16.689113
15.32,39.089881,16,16,72,59.284894,40.318546,16.792279
15.36,38.363237,16,16,72,59.51921,40.379416,16.895695
15.4,37.636025,16,16,72,59.75371,40.439862,16.999359
15.44,36.908247,16,16,72,59.988394,40.499883,17.10327
15.48,36.179906,16,16,72,60.223259,40.559478,17.207426
15.52,35.451005,16,16,72,60.458305,40.618645,17.311826
15.56,34.721548,16,16,72,60.693531,40.677382,17.416468
15.6,33.991537,16,16,72,60.928936,40.73569,17.52135
15.64,33.260975,16,16,72,61.164519,40.793565,17.626471
15.68,32.529865,16,16,72,61.40028,40.851008,17.731829
15.72,31.798211,16,16,72,61.636216,40.908016,17.837423
15.76,31.066014,16,16,72,61.872328,40.964588,17.943251
15.8,30.333279,16,16,72,62.108615,41.020724,18.049311
15.84,29.600007,16,16,72,62.345074,41.076421,18.155602
15.88,28.866201,16,16,72,62.581706,41.131679,18.262122
15.92,28.131866,16,16,72,62.81851,41.186497,18.36887
15.96,27.397002,16,16,72,63.055484,41.240872,18.475843
16,26.661614,16,16,72,63.292628,41.294804,18.583041
16.04,25.925703,16,16,72,63.529941,41.348292,18.690461
16.08,25.189274,16,16,72,63.767422,41.401334,18.798102
16.12,24.452327,16,16,72,64.00507,41.453929,18.905962
16.16,23.714867,16,16,72,64.242884,41.506075,19.014039
16.2,22.976896,16,16,72,64.480863,41.557773,19.122332
16.24,22.238417,16,16,72,64.719007,41.60902,19.230839
16.28,21.499431,16,16,72,64.957314,41.659815,19.339558
16.32,20.759944,16,16,72,65.195784,41.710157,19.448488
16.36,20.019955,16,16,72,65.434416,41.760045,19.557626
16.4,19.27947,16,16,72,65.673208,41.809478,19.666971
16.44,18.538489,16,16,72,65.912161,41.858455,19.776522
16.48,17.797016,16,16,72,66.151272,41.906974,19.886276
16.52,17.055054,16,16,72,66.390542,41.955034,19.996232
16.56,16.312604,16,16,72,66.62997,42.002634,20.106387
16.6,15.56967,15.56967,15.8,72,66.869515,42.049773,20.216741
16.64,14.826547,14.826547,15.6,72,67.109112,42.09645,20.32729
16.68,14.083569,14.083569,15.4,72,67.348692,42.142665,20.438034
16.72,13.340941,13.340941,15.2,72,67.58819,42.188416,20.54897
16.76,12.598868,12.598868,15,72,67.82754,42.233704,20.660096
16.8,11.857552,11.857552,14.8,72,68.066676,42.278527,20.771411
16.84,11.117195,11.117195,14.6,72,68.305532,42.322886,20.882911
16.88,10.377998,10.377998,14.4,72,68.544044,42.36678,20.994595
16.92,9.640158,9.640158,14.2,72,68.782148,42.41021,21.10646
16.96,8.9038732,8.9038732,14,72,69.01978,42.453175,21.218505
17,8.169339,8.169339,13.8,72,69.256876,42.495677,21.330726
17.04,7.4367494,7.4367494,13.6,72,69.493375,42.537715,21.443122
17.08,6.7062967,6.7062967,13.4,72,69.729212,42.57929,21.55569
17.12,5.9781714,5.9781714,13.2,72,69.964328,42.620402,21.668427
17.16,5.2525626,5.2525626,13,72,70.19866,42.661053,21.781332
17.2,4.5296574,4.5296574,12.8,72,70.432149,42.701244,21.894401
17.24,3.8096409,3.8096409,12.6,72,70.664733,42.740975,22.007633
17.28,3.0926967,3.0926967,12.4,72,70.896354,42.780249,22.121024
17.32,2.3790062,2.3790062,12.2,72,71.126953,42.819066,22.234573
17.36,1.668749,1.668749,12,72,71.356472,42.857427,22.348276
17.4,0.96210277,0.96210277,11.8,72,71.584853,42.895335,22.462131
17.44,0.25924297,0.25924297,11.6,72,71.812039,42.932791,22.576136
17.48,-0.43965685,-0.43965685,11.4,72,72.037974,42.969798,22.690287
17.52,-1.1344253,-1.1344253,11.2,72,72.262602,43.006356,22.804583
17.56,-1.8248931,-1.8248931,11,72,72.485869,43.042469,22.91902
17.6,-2.5108931,-2.5108931,10.8,72,72.70772,43.078139,23.033596
17.64,-3.1922604,-3.1922604,10.6,72,72.928101,43.113367,23.148308
17.68,-3.8688324,-3.8688324,10.4,72,73.146961,43.148157,23.263154
17.72,-4.5404485,-4.5404485,10.2,72,73.364247,43.182512,23.378132
17.76,-5.2069508,-5.2069508,10,72,73.579907,43.216433,23.493237
17.8,-5.8681834,-5.8681834,9.8,72,73.793891,43.249924,23.608469
17.84,-6.5239928,-6.5239928,9.6,72,74.00615,43.282988,23.723824
17.88,-7.1742281,-7.1742281,9.4,72,74.216634,43.315629,23.8393
17.92,-7.8187405,-7.8187405,9.2,72,74.425294,43.347848,23.954893
17.96,-8.457384,-8.457384,9,72,74.632084,43.37965,24.070603
18,-9.0900147,-9.0900147,8.8,72,74.836956,43.411038,24.186425
18.04,-9.7164915,-9.7164915,8.6,72,75.039866,43.442015,24.302358
18.08,-10.336676,-10.336676,8.4,72,75.240767,43.472586,24.418398
18.12,-10.950431,-10.950431,8.2,72,75.439615,43.502754,24.534544
18.16,-11.557624,-11.557624,8,72,75.636367,43.532523,24.650793
18.2,-12.158123,-12.158123,7.8,72,75.830981,43.561897,24.767143
18.24,-12.751801,-12.751801,7.6,72,76.023414,43.59088,24.88359
18.28,-13.338531,-13.338531,7.4,72,76.213625,43.619477,25.000133
18.32,-13.91819,-13.91819,7.2,72,76.401575,43.647691,25.116769
18.36,-14.490658,-14.490658,7,72,76.587225,43.675526,25.233496
18.4,-15.055818,-15.055818,6.8,72,76.770535,43.702989,25.350311
18.44,-15.613553,-15.613553,6.6,72,76.951468,43.730082,25.467213
18.48,-16.163752,-16,6.4,72,77.130003,43.75681,25.584198
18.52,-16.706417,-16,6.2,72,77.306152,43.783179,25.701265
18.56,-17.241743,-16,6,72,77.479928,43.809193,25.818411
18.6,-17.76977,-16,5.8,72,77.651344,43.834856,25.935635
18.64,-18.290537,-16,5.6,72,77.820412,43.860174,26.052934
18.68,-18.804082,-16,5.4,72,77.987144,43.885149,26.170306
18.72,-19.310444,-16,5.2,72,78.151554,43.909788,26.287749
18.76,-19.809661,-16,5,72,78.313653,43.934095,26.405262
18.8,-20.301772,-16,4.8,72,78.473454,43.958073,26.522842
18.84,-20.786814,-16,4.6,72,78.63097,43.981729,26.640487
18.88,-21.264825,-16,4.4,72,78.786211,44.005065,26.758196
18.92,-21.735842,-16,4.2,72,78.939191,44.028087,26.875967
18.96,-22.199903,-16,4,72,79.089922,44.050799,26.993798
19,-22.657045,-16,3.8,72,79.238415,44.073206,27.111688
19.04,-23.107305,-16,3.6,72,79.384682,44.095312,27.229634
19.08,-23.550719,-16,3.4,72,79.528736,44.117121,27.347636
19.12,-23.987324,-16,3.2,72,79.670588,44.138638,27.465691
19.16,-24.417156,-16,3,72,79.81025,44.159867,27.583798
19.2,-24.840252,-16,2.8,72,79.947733,44.180812,27.701956
19.24,-25.256647,-16,2.6,72,80.08305,44.201479,27.820163
19.28,-25.666378,-16,2.4,72,80.216211,44.22187,27.938418
19.32,-26.069478,-16,2.2,72,80.347228,44.241992,28.056719
19.36,-26.465985,-16,2,72,80.476113,44.261847,28.175065
19.4,-26.855933,-16,1.8,72,80.602877,44.28144,28.293454
19.44,-27.239357,-16,1.6,72,80.727531,44.300775,28.411886
19.48,-27.616292,-16,1.4,72,80.850087,44.319858,28.530359
19.52,-27.986772,-16,1.2,72,80.970556,44.338691,28.648872
19.56,-28.350833,-16,1,72,81.088949,44.357279,28.767424
19.6,-28.708507,-16,0.8,72,81.205276,44.375626,28.886013
19.64,-29.05983,-16,0.6,72,81.31955,44.393737,29.004638
