0,0,0,0,0,0,0
0.01,0.005,0.001,0.005,0.006750000000000001,0,0
0.02,0.009975000000000001,0.001995,0.009975000000000001,0.01346625,0.005,5.099877600881277e-05
0.03,0.014925125,0.002985025000000001,0.014925125,0.02014891875,0.009975000000000001,0.0001527339904107744
0.04,0.019850499375,0.003970099875000001,0.019850499375,0.02679817415625,0.014925125,0.0003049372746001648
0.05,0.024751246878125,0.004950249375625001,0.024751246878125,0.03341418328546875,0.019850499375,0.0005073342612509762
0.06,0.02962749064373438,0.005925498128746876,0.02962749064373438,0.03999711236904141,0.024751246878125,0.0007596446174823608
0.07000000000000001,0.0344793531905157,0.006895870638103142,0.0344793531905157,0.04654712680719621,0.02962749064373438,0.001061582078914824
0.08,0.03930695642456312,0.007861391284912625,0.03930695642456312,0.05306439117316022,0.0344793531905157,0.001412854484612098
0.09,0.04411042164244031,0.008822084328488062,0.04411042164244031,0.05954906921729442,0.03930695642456312,0.00181316381290351
0.1,0.04888986953422811,0.009777973906845622,0.04888986953422811,0.06600132387120795,0.04411042164244031,0.002262206218081524
0.11,0.05364542018655697,0.01072908403731139,0.05364542018655697,0.07242131725185191,0.04888986953422811,0.002759672067969024
0.12,0.05837719308562418,0.01167543861712484,0.05837719308562418,0.07880921066559265,0.05364542018655697,0.003305245982350763
0.13,0.06308530712019605,0.01261706142403921,0.06308530712019605,0.0851651646122647,0.05837719308562418,0.003898606872263301
0.14,0.06776988058459507,0.01355397611691902,0.06776988058459507,0.09148933878920337,0.06308530712019605,0.004539427980137609
0.15,0.0724310311816721,0.01448620623633442,0.0724310311816721,0.09778189209525735,0.06776988058459507,0.005227376920788415
0.16,0.07706887602576375,0.01541377520515275,0.07706887602576375,0.1040429826347811,0.0724310311816721,0.005962115723244225
0.17,0.08168353164563492,0.01633670632912699,0.08168353164563492,0.1102727677216072,0.07706887602576375,0.006743300873411867
0.18,0.08627511398740675,0.01725502279748135,0.08627511398740675,0.1164714038829991,0.08168353164563492,0.007570583357569229
0.19,0.09084373841746972,0.01816874768349394,0.09084373841746972,0.1226390468635841,0.08627511398740675,0.008443608706679815
0.2,0.09538951972538237,0.01907790394507648,0.09538951972538237,0.1287758516292662,0.09084373841746972,0.009362017041522558
0.21,0.09991257212675546,0.01998251442535109,0.09991257212675546,0.1348819723711199,0.09538951972538237,0.01032544311863027
0.22,0.1044130092661217,0.02088260185322434,0.1044130092661217,0.1409575625092643,0.09991257212675546,0.01133351637702992
0.23,0.1088909442197911,0.02177818884395822,0.1088909442197911,0.147002774696718,0.1044130092661217,0.01238586098577796
0.24,0.1133464894986921,0.02266929789973842,0.1133464894986921,0.1530177608232344,0.1088909442197911,0.01348209589228356
