0.1,-0.170333392987804,-11.30993247402021,-0.2556407667129384,-11.31103431374252,-2.611980139038171,-11.3110853608385
0.1102943311791613,-0.2063443673201703,-12.43958535242817,-0.2914793300153484,-12.44104942142452,-2.647820059594382,-12.44105514644804
0.1216483949025851,-0.2497523639648665,-13.67420370419835,-0.3346813815600808,-13.67614699736848,-2.691023721036298,-13.67610854852131
0.1341712835479912,-0.3019791830843458,-15.02102683210798,-0.3866629316205756,-15.02360647827643,-2.743001903397554,-15.02365440608734
0.1479833198237529,-0.3646770219587073,-16.48699626139379,-0.4490703773801691,-16.49040577031104,-2.805411240873518,-16.49040704922023
0.1632172128563275,-0.4397474523221534,-18.07846514810918,-0.5237983763255842,-18.08296343205557,-2.880136483324419,-18.08302022047143
0.1800193332891545,-0.5293538770122731,-19.80083758367171,-0.6130036358105307,-19.80675237423156,-2.969336815177365,-19.80689418837806
0.1985511196444582,-0.6359235261313639,-21.65813777981548,-0.7191073046780045,-21.66587423397986,-3.075450015536371,-21.66584446945505
0.2189906294605915,-0.7621343233750533,-23.65251780682861,-0.8447804385807145,-23.66260052150164,-3.201125235845799,-23.66254223785462
0.2415342501085947,-0.910881607173975,-25.78372489142701,-0.9929134093353255,-25.79680183546087,-3.349252788295731,-25.79682286698831
0.2663985857258772,-1.085220067996568,-28.04856480212105,-1.166557930330455,-28.0654246212089,-3.522889044459668,-28.06554601483201
0.2938225383971009,-1.288277732089249,-30.44041478381694,-1.368842551446389,-30.46199480943777,-3.725193734130948,-30.46187971923155
0.3240696035787168,-1.523141663538248,-32.94885437822122,-1.602854628001559,-32.97629515835544,-3.959187473587704,-32.97637741383457
0.357430401822105,-1.79271928215304,-35.55949022899647,-1.871510347260147,-35.59409183420857,-4.227851665864753,-35.59408817711815
0.3942254711206795,-2.099584355441239,-38.25404597226424,-2.17739323003486,-38.29730460310545,-4.533749867859949,-38.29717306947853
0.434808346710451,-2.445821812261369,-41.01076631090488,-2.522601693806354,-41.06436740347407,-4.878957901913018,-41.06425182361113
0.4795689579154608,-2.832889103052301,-43.80514508956067,-2.908609690644781,-43.87094998583242,-5.264922666247945,-43.87114186828911
0.5289373746757309,-3.261512435311034,-46.61093626009539,-3.336167258560754,-46.69093011527337,-5.692513674560264,-46.69089610400068
0.5833879397552119,-3.731632971405122,-49.401355419757,-3.80523189149676,-49.49768427998652,-6.16158045741067,-49.49764106959915
0.6434438263328993,-4.24241123956884,-52.15034209802022,-4.314984097057045,-52.2652629092367,-6.671321516856739,-52.26528068560995
0.7096820647674754,-4.792289071012478,-54.83374054762465,-4.863883317610742,-54.96961059615519,-7.220211144847677,-54.96967120698287
0.7827390868337493,-5.379099616529586,-57.43027340757825,-5.449779357428902,-57.58953703744059,-7.806179453616596,-57.58928942097437
0.8633168407011582,-6.000209626581797,-59.92222299073278,-6.070039126428934,-60.10746921777394,-8.426323997579274,-60.10768114656765
0.9521895354084078,-6.652675523253626,-62.29578698733934,-6.721737531594174,-62.50967387848499,-9.078072218371926,-62.50969520806976
1.050211079636667,-7.333395914053643,-64.54112517501861,-7.401764672525025,-64.78649490009279,-9.758021446794894,-64.78675699076953
1.15832328625471,-8.039247097448381,-66.65215064438155,-8.107008277828658,-66.93198393901291,-10.46341009058866,-66.9318135986431
1.277564921467115,-8.767193293707825,-68.62613838653793,-8.834415689868161,-68.94367386576243,-11.19082008770179,-68.94351163031064
