0,0,0,0,0,0,0
0.01,0.00098687660112452,0.001,0.004370266439430035,0.006750000000000001,0,0
0.02,0.001968818819243418,0.001995,0.008718681546662919,0.01346625,5.099700752974721e-05,5.099877600881277e-05
0.03,0.002945851326271721,0.002985025000000001,0.01304535457835964,0.02014891875,0.00015271808776248,0.0001527339904107744
0.04,0.003917998670764882,0.003970099875000001,0.01735039424489788,0.02679817415625,0.0003048737459012848,0.0003049372746001648
0.05,0.004885285278535577,0.004950249375625001,0.02163390871310342,0.03341418328546875,0.0005071580601884681,0.0005073342612509762
0.06,0.005847735453267419,0.005925498128746876,0.02589600560896794,0.03999711236904141,0.0007592488391547469,0.0007596446174823608
0.07000000000000001,0.006805373377125602,0.006895870638103142,0.03013679202035314,0.04654712680719621,0.001060807802748408,0.001061582078914824
0.08,0.007758223111364494,0.007861391284912625,0.03435637449968141,0.05306439117316022,0.001411480786908852,0.001412854484612098
0.09,0.008706308596932192,0.008822084328488062,0.03855485906661304,0.05954906921729442,0.00181089797107532,0.00181316381290351
0.1,0.009649653655072052,0.009777973906845622,0.04273235121071001,0.06600132387120795,0.002258674128050421,0.002262206218081524
0.11,0.01058828198792121,0.01072908403731139,0.0468889558940865,0.07242131725185191,0.002754408895569815,0.002759672067969024
0.12,0.01152221717910613,0.01167543861712484,0.0510247775540461,0.07880921066559265,0.003297687068864286,0.003305245982350763
0.13,0.01245148269433512,0.01261706142403921,0.0551399201057059,0.0851651646122647,0.003888078913438899,0.003898606872263301
0.14,0.01337610188198796,0.01355397611691902,0.05923448694460741,0.09148933878920337,0.004525140497236169,0.004539427980137609
0.15,0.01429609797370254,0.01448620623633442,0.06330858094931441,0.09778189209525735,0.00520841404129656,0.005227376920788415
0.16,0.01521149408495855,0.01541377520515275,0.06736230448399787,0.1040429826347811,0.005937428287980278,0.005962115723244225
0.17,0.01612231321565828,0.01633670632912699,0.07139575940100791,0.1102727677216072,0.006711698885769579,0.006743300873411867
0.18,0.0170285782507045,0.01725502279748135,0.0754090470434329,0.1164714038829991,0.007530728789630676,0.007570583357569229
0.19,0.0179303119605755,0.01816874768349394,0.07940226824764578,0.1226390468635841,0.008394008675879156,0.008443608706679815
0.2,0.01882753700189714,0.01907790394507648,0.08337552334583759,0.1287758516292662,0.009301017370462432,0.009362017041522558
0.21,0.01972027591801218,0.01998251442535109,0.08732891216853844,0.1348819723711199,0.01025122228954751,0.01032544311863027
0.22,0.02060855113954664,0.02088260185322434,0.09126253404712578,0.1409575625092643,0.01124407989128203,0.01133351637702992
0.23,0.02149238498497343,0.02177818884395822,0.09517648781632018,0.147002774696718,0.01227903613758135,0.01238586098577796
0.24,0.02237179966117308,0.02266929789973842,0.09907087181666861,0.1530177608232344,0.01335552696478414,0.01348209589228356
0.25,0.02324681726399173,0.02355595141023973,0.1029457838970153,0.1590026720191182,0.01447297876201356,0.01462183487141278
0.26,0.0241174597787963,0.02443817165318854,0.1068013214169603,0.1649576586590226,0.01563080885608085,0.01580468657536641
0.27,0.02498374908102683,0.02531598079492259,0.1106375812493055,0.1708828703657275,0.01682842600177199,0.01703025458432414
0.28,0.02584570693674622,0.02618940089094798,0.114454659782489,0.1767784560138988,0.01806523087636711,0.01829813745784765
0.29,0.02670335500318701,0.02705845388649324,0.1182526529230066,0.1826445637338293,0.0193406165772553,0.01960792878703506
0.3,0.02755671482929559,0.02792316161706078,0.1220316560978216,0.1884813409151602,0.02065396912152479,0.02095921724741907
0.31,0.02840580785627364,0.02878354580897547,0.1257917642567625,0.1942889342105844,0.02200466794642965,0.0223515866526011
0.32,0.02925065541811679,0.02963962807993059,0.1295330718749088,0.2000674895395315,0.0233920864096591,0.0237846160086135
