minute,air_C,product_C,compressor_duty,door_heat,load_heat,ambient_C,mode
152,5.03463,5.12325,0.40366,0.00000,0.00000,18.07045,2
153,5.03433,5.12289,0.40397,0.00000,0.00000,17.78640,2
154,5.03334,5.12254,0.40382,0.00000,0.00000,17.62520,2
155,5.03199,5.12218,0.40350,0.00000,0.00000,18.26677,2
156,5.03220,5.12182,0.40408,0.00000,0.00000,18.21385,2
157,5.03223,5.12146,0.40444,0.00000,0.00000,18.45173,2
158,5.03280,5.12111,0.40511,0.00000,0.00000,18.02816,2
159,5.03229,5.12075,0.40514,0.00000,0.00000,17.78709,2
160,5.03121,5.12040,0.40493,0.00000,0.00000,17.50957,2
161,5.02949,5.12004,0.40440,0.00000,0.00000,17.97674,2
162,5.02895,5.11968,0.40456,0.00000,0.00000,18.30665,2
163,5.02919,5.11932,0.40505,0.00000,0.00000,18.39353,2
164,5.02958,5.11896,0.40557,0.00000,0.00000,17.65611,2
165,5.02817,5.11860,0.40508,0.00000,0.00000,17.61021,2
166,5.02671,5.11824,0.40468,0.00000,0.00000,18.30580,2
167,5.02694,5.11787,0.40522,0.00000,0.00000,17.92018,2
168,5.02621,5.11751,0.40509,0.00000,0.00000,17.54770,2
169,5.02461,5.11714,0.40454,0.00000,0.00000,18.32894,2
170,5.02493,5.11677,0.40512,0.00000,0.00000,17.91423,2
171,5.02421,5.11640,0.40496,0.00000,0.00000,17.99494,2
172,5.02370,5.11604,0.40500,0.00000,0.00000,18.23221,2
173,5.02375,5.11567,0.40533,0.00000,0.00000,17.91127,2
174,5.02301,5.11530,0.40517,0.00000,0.00000,18.06809,2
175,5.02265,5.11493,0.40529,0.00000,0.00000,17.79726,2
176,5.02165,5.11456,0.40500,0.00000,0.00000,18.25765,2
177,5.02177,5.11419,0.40539,0.00000,0.00000,18.66267,2
178,5.02283,5.11382,0.40621,0.00000,0.00000,17.38234,2
179,5.02075,5.11345,0.40521,0.00000,0.00000,18.01311,2
180,5.02027,5.11308,0.40534,0.00000,0.00000,17.46218,2
181,5.01848,5.11271,0.40460,0.00000,0.00000,18.39029,2
182,5.01897,5.11234,0.40522,0.00000,0.00000,18.02550,2
183,5.01854,5.11196,0.40514,0.00000,0.00000,18.77178,2
184,5.01989,5.11159,0.40614,0.00000,0.00000,17.86950,2
185,5.01898,5.11122,0.40575,0.00000,0.00000,18.30435,2
186,5.01916,5.11085,0.40612,0.00000,0.00000,17.82060,2
187,5.01815,5.11049,0.40575,0.00000,0.00000,18.30549,2
188,5.01833,5.11012,0.40614,0.00000,0.00000,18.16867,2
189,5.01814,5.10975,0.40622,0.00000,0.00000,17.55075,2
190,5.01648,5.10938,0.40550,0.00000,0.00000,17.96588,2
191,5.01588,5.10901,0.40548,0.00000,0.00000,18.28622,2
192,5.01605,5.10864,0.40580,0.00000,0.00000,18.99897,2
193,5.01789,5.10827,0.40699,0.00000,0.00000,18.71623,2
194,5.01893,5.10791,0.40762,0.00000,0.00000,17.96789,2
195,5.01811,5.10755,0.40729,0.00000,0.00000,17.92885,2
196,5.01724,5.10719,0.40707,0.00000,0.00000,18.01475,2
197,5.01660,5.10683,0.40697,0.00000,0.00000,18.31834,2
198,5.01669,5.10647,0.40726,0.00000,0.00000,18.71894,2
199,5.01771,5.10611,0.40800,0.00000,0.00000,17.56694,2
200,5.01591,5.10576,0.40711,0.00000,0.00000,18.75402,2
201,5.01703,5.10540,0.40805,0.00000,0.00000,17.43333,2
202,5.01491,5.10505,0.40696,0.00000,0.00000,17.89868,2
203,5.01401,5.10469,0.40679,0.00000,0.00000,17.88740,2
204,5.01310,5.10432,0.40651,0.00000,0.00000,18.30141,2
205,5.01321,5.10396,0.40679,0.00000,0.00000,17.87584,2
206,5.01228,5.10360,0.40640,0.00000,0.00000,18.89509,2
207,5.01382,5.10323,0.40747,0.00000,0.00000,18.94520,2
208,5.01536,5.10287,0.40837,0.00000,0.00000,18.62954,2
209,5.01606,5.10252,0.40880,0.00000,0.00000,18.54974,2
210,5.01651,5.10218,0.40918,0.00000,0.00000,18.17196,2
211,5.01603,5.10183,0.40906,0.00000,0.00000,18.00545,2
212,5.01517,5.10149,0.40879,0.00000,0.00000,18.33654,2
213,5.01512,5.10115,0.40900,0.00000,0.00000,18.11574,2
214,5.01453,5.10080,0.40883,0.00000,0.00000,18.71526,2
215,5.01538,5.10046,0.40952,0.00000,0.00000,18.70091,2
216,5.01613,5.10012,0.41004,0.00000,0.00000,18.00236,2
217,5.01516,5.09978,0.40961,0.00000,0.00000,17.38809,2
218,5.01277,5.09944,0.40852,0.00000,0.00000,18.24845,2
219,5.01254,5.09910,0.40872,0.00000,0.00000,18.35870,2
220,5.01256,5.09875,0.40889,0.00000,0.00000,18.31394,2
221,5.01246,5.09840,0.40897,0.00000,0.00000,19.03363,2
222,5.01406,5.09806,0.41001,0.00000,0.00000,18.65034,2
223,5.01464,5.09772,0.41036,0.00000,0.00000,18.10569,2
224,5.01388,5.09739,0.41005,0.00000,0.00000,18.79072,2
225,5.01479,5.09706,0.41077,0.00000,0.00000,18.90416,2
226,5.01589,5.09673,0.41148,0.00000,0.00000,18.70011,2
227,5.01643,5.09641,0.41187,0.00000,0.00000,18.89711,2
228,5.01740,5.09609,0.41255,0.00000,0.00000,18.85348,2
229,5.01819,5.09577,0.41311,0.00000,0.00000,19.04206,2
230,5.01938,5.09546,0.41391,0.00000,0.00000,18.85521,2
231,5.02004,5.09516,0.41439,0.00000,0.00000,18.16596,2
232,5.01900,5.09486,0.41398,0.00000,0.00000,19.22118,2
233,5.02052,5.09455,0.41513,0.00000,0.00000,18.67999,2
234,5.02064,5.09426,0.41530,0.00000,0.00000,17.73924,2
235,5.01850,5.09396,0.41431,0.00000,0.00000,18.57172,2
236,5.01844,5.09366,0.41466,0.00000,0.00000,18.79066,2
237,5.01888,5.09336,0.41511,0.00000,0.00000,18.62214,2
238,5.01887,5.09306,0.41528,0.00000,0.00000,18.77406,2
239,5.01920,5.09276,0.41567,0.00000,0.00000,18.33517,2
240,5.01845,5.09247,0.41544,0.00000,0.00000,19.03708,2
241,5.01940,5.09217,0.41623,0.00000,0.00000,18.53776,2
242,5.01908,5.09188,0.41619,0.00000,0.00000,18.25257,2
243,5.01808,5.09159,0.41587,0.00000,0.00000,18.14061,2
244,5.01686,5.09130,0.41546,0.00000,0.00000,19.29187,2
245,5.01842,5.09100,0.41662,0.00000,0.00000,18.93137,2
246,5.01900,5.09071,0.41702,0.00000,0.00000,19.03510,2
247,5.01979,5.09042,0.41763,0.00000,0.00000,18.53569,2
248,5.01933,5.09014,0.41752,0.00000,0.00000,19.15933,2
249,5.02037,5.08986,0.41835,0.00000,0.00000,19.61151,2
250,5.02239,5.08958,0.41963,0.00000,0.00000,18.89724,2
251,5.02259,5.08931,0.41982,0.00000,0.00000,18.89649,2
252,5.02276,5.08904,0.42015,0.00000,0.00000,18.29841,2
253,5.02148,5.08878,0.41967,0.00000,0.00000,18.20686,2
254,5.02003,5.08851,0.41920,0.00000,0.00000,18.59874,2
255,5.01957,5.08824,0.41927,0.00000,0.00000,18.57972,2
256,5.01906,5.08796,0.41924,0.00000,0.00000,19.15927,2
257,5.01994,5.08769,0.41998,0.00000,0.00000,19.03165,2
258,5.02044,5.08741,0.42041,0.00000,0.00000,18.87027,2
259,5.02051,5.08715,0.42064,0.00000,0.00000,19.40683,2
260,5.02183,5.08688,0.42160,0.00000,0.00000,19.13290,2
261,5.02241,5.08662,0.42206,0.00000,0.00000,18.66384,2
262,5.02182,5.08636,0.42193,0.00000,0.00000,18.58638,2
263,5.02107,5.08610,0.42179,0.00000,0.00000,18.90231,2
264,5.02108,5.08584,0.42209,0.00000,0.00000,19.29581,2
265,5.02201,5.08559,0.42284,0.00000,0.00000,17.95190,2
266,5.01965,5.08533,0.42169,0.00000,0.00000,19.66035,2
267,5.02149,5.08507,0.42312,0.00000,0.00000,19.16151,2
268,5.02200,5.08481,0.42350,0.00000,0.00000,19.31635,2
269,5.02284,5.08456,0.42417,0.00000,0.00000,19.19990,2
270,5.02333,5.08432,0.42463,0.00000,0.00000,18.76990,2
271,5.02275,5.08407,0.42452,0.00000,0.00000,18.82773,2
272,5.02233,5.08383,0.42458,0.00000,0.00000,18.69059,2
273,5.02157,5.08358,0.42444,0.00000,0.00000,18.69836,2
274,5.02085,5.08333,0.42433,0.00000,0.00000,18.90233,2
275,5.02064,5.08308,0.42450,0.00000,0.00000,18.83932,2
276,5.02026,5.08283,0.42453,0.00000,0.00000,19.09169,2
277,5.02048,5.08258,0.42491,0.00000,0.00000,19.13929,2
278,5.02078,5.08233,0.42528,0.00000,0.00000,19.24524,2
279,5.02129,5.08209,0.42578,0.00000,0.00000,18.88596,2
280,5.02090,5.08184,0.42575,0.00000,0.00000,19.21995,2
281,5.02131,5.08160,0.42624,0.00000,0.00000,19.46272,2
282,5.02225,5.08136,0.42697,0.00000,0.00000,19.23684,2
283,5.02258,5.08112,0.42732,0.00000,0.00000,19.79915,2
284,5.02421,5.08089,0.42846,0.00000,0.00000,19.54351,2
285,5.02512,5.08066,0.42910,0.00000,0.00000,19.19623,2
286,5.02514,5.08044,0.42932,0.00000,0.00000,19.47117,2
287,5.02579,5.08022,0.42996,0.00000,0.00000,19.49722,2
288,5.02644,5.08000,0.43055,0.00000,0.00000,18.39370,2
289,5.02441,5.07979,0.42965,0.00000,0.00000,19.47171,2
290,5.02503,5.07957,0.43043,0.00000,0.00000,19.27092,2
291,5.02511,5.07935,0.43070,0.00000,0.00000,19.54164,2
292,5.02581,5.07913,0.43136,0.00000,0.00000,19.46929,2
293,5.02627,5.07892,0.43185,0.00000,0.00000,19.04866,2
294,5.02568,5.07871,0.43177,0.00000,0.00000,19.56255,2
295,5.02632,5.07849,0.43246,0.00000,0.00000,19.37546,2
296,5.02646,5.07829,0.43278,0.00000,0.00000,19.54359,2
297,5.02696,5.07808,0.43334,0.00000,0.00000,19.20281,2
298,5.02661,5.07787,0.43339,0.00000,0.00000,19.36269,2
299,5.02662,5.07767,0.43373,0.00000,0.00000,19.39410,2
300,5.02669,5.07746,0.43405,0.00000,0.00000,19.16225,2
301,5.02617,5.07726,0.43405,0.00000,0.00000,19.47976,2
302,5.02642,5.07706,0.43452,0.00000,0.00000,19.55217,2
303,5.02679,5.07685,0.43500,0.00000,0.00000,19.80182,2
304,5.02771,5.07665,0.43578,0.00000,0.00000,19.45058,2
305,5.02772,5.07646,0.43602,0.00000,0.00000,20.04059,2
306,5.02912,5.07626,0.43710,0.00000,0.00000,19.70480,2
307,5.02960,5.07608,0.43758,0.00000,0.00000,19.85143,2
308,5.03039,5.07589,0.43831,0.00000,0.00000,19.50411,2
309,5.03028,5.07571,0.43852,0.00000,0.00000,19.63804,2
310,5.03048,5.07553,0.43897,0.00000,0.00000,19.81823,2
311,5.03106,5.07535,0.43962,0.00000,0.00000,19.29105,2
312,5.03032,5.07517,0.43950,0.00000,0.00000,20.30102,2
313,5.03201,5.07499,0.44084,0.00000,0.00000,19.59340,2
314,5.03188,5.07482,0.44098,0.00000,0.00000,19.62899,2
315,5.03182,5.07465,0.44131,0.00000,0.00000,19.56515,2
316,5.03158,5.07447,0.44153,0.00000,0.00000,20.17234,2
317,5.03278,5.07430,0.44257,0.00000,0.00000,19.82741,2
318,5.03305,5.07414,0.44298,0.00000,0.00000,20.13599,2
319,5.03402,5.07397,0.44387,0.00000,0.00000,19.40445,2
320,5.03316,5.07381,0.44368,0.00000,0.00000,19.53714,2
321,5.03264,5.07365,0.44383,0.00000,0.00000,20.24328,2
322,5.03379,5.07349,0.44487,0.00000,0.00000,20.01085,2
323,5.03429,5.07333,0.44543,0.00000,0.00000,19.99103,2
324,5.03469,5.07317,0.44599,0.00000,0.00000,19.98062,2
325,5.03502,5.07302,0.44653,0.00000,0.00000,20.19943,2
326,5.03582,5.07286,0.44733,0.00000,0.00000,20.51137,2
327,5.03728,5.07272,0.44848,0.00000,0.00000,19.87114,2
328,5.03710,5.07257,0.44868,0.00000,0.00000,20.15651,2
329,5.03759,5.07243,0.44937,0.00000,0.00000,20.38523,2
330,5.03856,5.07229,0.45029,0.00000,0.00000,20.79241,2
331,5.04042,5.07216,0.45167,0.00000,0.00000,19.31117,2
332,5.03861,5.07203,0.45096,0.00000,0.00000,20.66357,2
333,5.04010,5.07190,0.45236,0.00000,0.00000,19.94479,2
334,5.03974,5.07177,0.45248,0.00000,0.00000,20.01393,2
335,5.03954,5.07164,0.45284,0.00000,0.00000,20.23641,2
336,5.03985,5.07151,0.45346,0.00000,0.00000,20.00917,2
337,5.03956,5.07139,0.45371,0.00000,0.00000,20.23163,2
338,5.03978,5.07126,0.45429,0.00000,0.00000,20.06796,2
339,5.03956,5.07113,0.45459,0.00000,0.00000,20.49408,2
340,5.04033,5.07101,0.45547,0.00000,0.00000,20.33651,2
341,5.04064,5.07089,0.45603,0.00000,0.00000,20.18284,2
342,5.04054,5.07076,0.45640,0.00000,0.00000,20.09453,2
343,5.04020,5.07064,0.45666,0.00000,0.00000,20.58623,2
344,5.04102,5.07052,0.45759,0.00000,0.00000,20.60332,2
345,5.04178,5.07040,0.45840,0.00000,0.00000,20.08351,2
346,5.04123,5.07029,0.45849,0.00000,0.00000,19.70010,2
347,5.03977,5.07017,0.45817,0.00000,0.00000,20.45040,2
348,5.04014,5.07005,0.45893,0.00000,0.00000,20.28678,2
349,5.04005,5.06993,0.45930,0.00000,0.00000,20.54584,2
350,5.04055,5.06981,0.46002,0.00000,0.00000,20.65617,2
351,5.04125,5.06970,0.46082,0.00000,0.00000,20.78537,2
352,5.04218,5.06958,0.46174,0.00000,0.00000,20.78690,2
353,5.04303,5.06947,0.46260,0.00000,0.00000,20.25358,2
354,5.04252,5.06937,0.46272,0.00000,0.00000,20.90798,2
355,5.04357,5.06926,0.46382,0.00000,0.00000,19.74213,2
356,5.04174,5.06916,0.46319,0.00000,0.00000,20.11339,2
357,5.04087,5.06905,0.46331,0.00000,0.00000,20.43071,2
358,5.04075,5.06893,0.46376,0.00000,0.00000,20.67486,2
359,5.04118,5.06882,0.46446,0.00000,0.00000,20.23977,2
360,5.04051,5.06871,0.46450,0.00000,0.00000,20.61725,2
361,5.04075,5.06860,0.46513,0.00000,0.00000,21.08219,2
362,5.04203,5.06849,0.46628,0.00000,0.00000,20.63187,2
363,5.04213,5.06838,0.46670,0.00000,0.00000,19.68876,2
364,5.03996,5.06828,0.46594,0.00000,0.00000,20.36502,2
365,5.03948,5.06816,0.46628,0.00000,0.00000,20.47809,2
366,5.03925,5.06805,0.46662,0.00000,0.00000,20.72495,2
367,5.03958,5.06793,0.46726,0.00000,0.00000,20.11847,2
368,5.03841,5.06782,0.46701,0.00000,0.00000,20.53546,2
369,5.03826,5.06770,0.46745,0.00000,0.00000,20.43983,2
370,5.03786,5.06758,0.46765,0.00000,0.00000,20.95507,2
371,5.03867,5.06746,0.46856,0.00000,0.00000,21.19438,2
372,5.03996,5.06735,0.46964,0.00000,0.00000,20.83095,2
373,5.04028,5.06724,0.47016,0.00000,0.00000,20.24050,2
374,5.03916,5.06713,0.46994,0.00000,0.00000,20.54009,2
375,5.03877,5.06702,0.47025,0.00000,0.00000,20.30594,2
376,5.03781,5.06691,0.47017,0.00000,0.00000,21.02642,2
377,5.03858,5.06679,0.47109,0.00000,0.00000,21.42906,2
378,5.04022,5.06668,0.47238,0.00000,0.00000,21.07846,2
379,5.04091,5.06657,0.47307,0.00000,0.00000,20.73296,2
380,5.04070,5.06647,0.47335,0.00000,0.00000,20.79181,2
381,5.04062,5.06637,0.47377,0.00000,0.00000,21.14826,2
382,5.04135,5.06626,0.47463,0.00000,0.00000,20.96043,2
383,5.04155,5.06616,0.47514,0.00000,0.00000,20.57327,2
384,5.04079,5.06606,0.47515,0.00000,0.00000,21.21955,2
385,5.04157,5.06596,0.47610,0.00000,0.00000,20.59449,2
386,5.04078,5.06587,0.47605,0.00000,0.00000,20.91947,2
387,5.04077,5.06577,0.47656,0.00000,0.00000,20.41883,2
388,5.03953,5.06567,0.47632,0.00000,0.00000,20.59919,2
389,5.03876,5.06556,0.47642,0.00000,0.00000,20.92962,2
390,5.03877,5.06545,0.47691,0.00000,0.00000,21.14866,2
391,5.03927,5.06535,0.47761,0.00000,0.00000,21.27613,2
392,5.04000,5.06524,0.47842,0.00000,0.00000,21.05423,2
393,5.04013,5.06514,0.47887,0.00000,0.00000,21.00527,2
394,5.04011,5.06504,0.47929,0.00000,0.00000,20.68635,2
395,5.03929,5.06494,0.47927,0.00000,0.00000,20.52179,2
396,5.03809,5.06484,0.47910,0.00000,0.00000,21.63727,2
397,5.03957,5.06473,0.48045,0.00000,0.00000,20.20636,2
398,5.03752,5.06463,0.47961,0.00000,0.00000,21.21544,2
399,5.03796,5.06452,0.48044,0.00000,0.00000,21.26853,2
400,5.03846,5.06442,0.48110,0.00000,0.00000,20.80421,2
401,5.03779,5.06431,0.48111,0.00000,0.00000,21.45102,2
402,5.03867,5.06421,0.48207,0.00000,0.00000,21.02207,2
403,5.03844,5.06411,0.48230,0.00000,0.00000,21.18784,2
404,5.03859,5.06400,0.48282,0.00000,0.00000,21.00279,2
405,5.03825,5.06390,0.48304,0.00000,0.00000,20.63583,2
406,5.03702,5.06380,0.48280,0.00000,0.00000,21.21436,2
407,5.03720,5.06369,0.48341,0.00000,0.00000,21.05459,2
408,5.03696,5.06359,0.48367,0.00000,0.00000,20.51525,2
