minute,air_C,product_C,compressor_duty,door_heat,load_heat,ambient_C,mode
310,5.03390,5.08267,0.44189,0.00000,0.00000,19.77880,2
311,5.03419,5.08248,0.44237,0.00000,0.00000,19.91915,2
312,5.03476,5.08229,0.44298,0.00000,0.00000,19.37810,2
313,5.03399,5.08210,0.44289,0.00000,0.00000,19.59362,2
314,5.03375,5.08190,0.44318,0.00000,0.00000,20.28478,2
315,5.03513,5.08171,0.44422,0.00000,0.00000,19.84366,2
316,5.03536,5.08152,0.44458,0.00000,0.00000,19.57565,2
317,5.03491,5.08134,0.44469,0.00000,0.00000,19.63572,2
318,5.03461,5.08115,0.44492,0.00000,0.00000,19.80301,2
319,5.03468,5.08097,0.44533,0.00000,0.00000,19.97900,2
320,5.03514,5.08078,0.44590,0.00000,0.00000,19.80394,2
321,5.03513,5.08060,0.44621,0.00000,0.00000,19.76144,2
322,5.03499,5.08042,0.44649,0.00000,0.00000,19.11240,2
323,5.03328,5.08024,0.44600,0.00000,0.00000,19.97511,2
324,5.03369,5.08005,0.44667,0.00000,0.00000,19.71172,2
325,5.03340,5.07986,0.44683,0.00000,0.00000,19.52482,2
326,5.03267,5.07968,0.44682,0.00000,0.00000,20.39201,2
327,5.03400,5.07949,0.44787,0.00000,0.00000,20.43759,2
328,5.03534,5.07931,0.44878,0.00000,0.00000,20.22102,2
329,5.03607,5.07913,0.44939,0.00000,0.00000,19.98451,2
330,5.03618,5.07896,0.44975,0.00000,0.00000,19.41235,2
331,5.03490,5.07879,0.44946,0.00000,0.00000,19.75461,2
332,5.03446,5.07861,0.44969,0.00000,0.00000,19.77610,2
333,5.03407,5.07844,0.44987,0.00000,0.00000,20.05058,2
334,5.03431,5.07826,0.45037,0.00000,0.00000,20.37040,2
335,5.03528,5.07808,0.45117,0.00000,0.00000,19.49834,2
336,5.03408,5.07791,0.45085,0.00000,0.00000,20.23364,2
337,5.03468,5.07774,0.45159,0.00000,0.00000,19.64602,2
338,5.03381,5.07756,0.45145,0.00000,0.00000,20.31426,2
339,5.03455,5.07739,0.45223,0.00000,0.00000,19.79013,2
340,5.03397,5.07722,0.45223,0.00000,0.00000,20.26045,2
341,5.03452,5.07704,0.45288,0.00000,0.00000,20.67141,2
342,5.03598,5.07687,0.45392,0.00000,0.00000,19.89750,2
343,5.03549,5.07671,0.45392,0.00000,0.00000,20.87161,2
344,5.03733,5.07655,0.45523,0.00000,0.00000,19.80762,2
345,5.03651,5.07639,0.45505,0.00000,0.00000,19.76920,2
346,5.03562,5.07623,0.45503,0.00000,0.00000,20.22667,2
347,5.03583,5.07607,0.45556,0.00000,0.00000,19.93212,2
348,5.03528,5.07591,0.45563,0.00000,0.00000,20.55523,2
349,5.03623,5.07574,0.45650,0.00000,0.00000,20.29079,2
350,5.03646,5.07559,0.45690,0.00000,0.00000,20.64321,2
351,5.03749,5.07543,0.45777,0.00000,0.00000,20.40692,2
352,5.03787,5.07528,0.45825,0.00000,0.00000,20.23620,2
353,5.03781,5.07513,0.45856,0.00000,0.00000,20.33074,2
354,5.03794,5.07498,0.45901,0.00000,0.00000,20.92718,2
355,5.03945,5.07483,0.46014,0.00000,0.00000,20.40437,2
356,5.03961,5.07469,0.46049,0.00000,0.00000,20.21773,2
357,5.03929,5.07455,0.46071,0.00000,0.00000,20.74081,2
358,5.04020,5.07441,0.46159,0.00000,0.00000,20.12524,2
359,5.03956,5.07427,0.46160,0.00000,0.00000,20.02790,2
360,5.03870,5.07413,0.46161,0.00000,0.00000,20.52313,2
361,5.03902,5.07399,0.46223,0.00000,0.00000,20.47857,2
362,5.03918,5.07385,0.46268,0.00000,0.00000,19.98340,2
363,5.03813,5.07371,0.46253,0.00000,0.00000,20.23040,2
