minute,air_C,product_C,compressor_duty,door_heat,load_heat,ambient_C,mode
147,5.21472,5.15653,0.50431,0.00000,0.00000,17.78733,2
148,5.20367,5.15677,0.44756,0.00000,0.00000,18.00797,2
149,5.19785,5.15696,0.15874,0.00000,0.00000,17.46079,3
150,5.21390,5.15712,0.50535,0.00000,0.00000,17.74527,2
151,5.20269,5.15735,0.44860,0.00000,0.00000,17.88879,2
152,5.19652,5.15753,0.15971,0.00000,0.00000,17.69969,3
153,5.21308,5.15768,0.50649,0.00000,0.00000,17.30704,2
154,5.20076,5.15790,0.44913,0.00000,0.00000,17.69392,2
155,5.19411,5.15808,0.16027,0.00000,0.00000,17.72196,3
156,5.21072,5.15822,0.50691,0.00000,0.00000,17.92515,2
157,5.19987,5.15843,0.16127,0.00000,0.00000,18.47150,3
158,5.21812,5.15860,0.50955,0.00000,0.00000,18.50160,2
159,5.20833,5.15883,0.45338,0.00000,0.00000,17.38515,2
160,5.20052,5.15903,0.45234,0.00000,0.00000,17.96728,2
161,5.19428,5.15920,0.16330,0.00000,0.00000,18.35564,3
162,5.21217,5.15934,0.51056,0.00000,0.00000,17.60514,2
163,5.20026,5.15955,0.45329,0.00000,0.00000,17.92745,2
164,5.19385,5.15971,0.16454,0.00000,0.00000,17.92532,3
165,5.21063,5.15985,0.51121,0.00000,0.00000,18.16735,2
166,5.20003,5.16005,0.45468,0.00000,0.00000,17.52584,2
167,5.19257,5.16021,0.16539,0.00000,0.00000,17.81158,3
168,5.20903,5.16034,0.51188,0.00000,0.00000,17.79791,2
169,5.19753,5.16054,0.16609,0.00000,0.00000,17.60086,3
170,5.21337,5.16068,0.51302,0.00000,0.00000,17.91987,2
171,5.20201,5.16090,0.45621,0.00000,0.00000,17.82945,2
172,5.19513,5.16106,0.16709,0.00000,0.00000,17.75493,3
173,5.21130,5.16120,0.51360,0.00000,0.00000,17.72928,2
174,5.19947,5.16140,0.16755,0.00000,0.00000,17.99854,3
175,5.21613,5.16155,0.51508,0.00000,0.00000,18.04575,2
176,5.20487,5.16177,0.45828,0.00000,0.00000,18.10427,2
177,5.19845,5.16194,0.16915,0.00000,0.00000,18.57630,3
178,5.21638,5.16209,0.51679,0.00000,0.00000,18.40645,2
179,5.20585,5.16230,0.46025,0.00000,0.00000,17.96107,2
180,5.19893,5.16248,0.17078,0.00000,0.00000,17.94667,3
181,5.21522,5.16262,0.51769,0.00000,0.00000,17.83678,2
182,5.20328,5.16283,0.46057,0.00000,0.00000,18.46386,2
183,5.19757,5.16299,0.17189,0.00000,0.00000,17.38396,3
184,5.21246,5.16313,0.51789,0.00000,0.00000,18.08199,2
185,5.20113,5.16333,0.46116,0.00000,0.00000,17.80716,2
186,5.19385,5.16348,0.17192,0.00000,0.00000,18.15296,3
187,5.21062,5.16360,0.51866,0.00000,0.00000,18.70600,2
188,5.20074,5.16379,0.46249,0.00000,0.00000,18.68082,2
189,5.19544,5.16394,0.17400,0.00000,0.00000,17.74253,3
190,5.21105,5.16406,0.52014,0.00000,0.00000,17.63974,2
191,5.19852,5.16425,0.17385,0.00000,0.00000,18.86049,3
192,5.21677,5.16439,0.52215,0.00000,0.00000,18.16176,2
193,5.20525,5.16460,0.46510,0.00000,0.00000,18.49972,2
194,5.19925,5.16476,0.17613,0.00000,0.00000,18.11655,3
195,5.21554,5.16490,0.52300,0.00000,0.00000,18.47151,2
196,5.20471,5.16510,0.46643,0.00000,0.00000,18.29976,2
197,5.19815,5.16526,0.17721,0.00000,0.00000,18.95644,3
198,5.21637,5.16539,0.52499,0.00000,0.00000,18.02480,2
199,5.20431,5.16560,0.46767,0.00000,0.00000,17.96018,2
200,5.19685,5.16575,0.17819,0.00000,0.00000,17.66401,3
201,5.21194,5.16588,0.52437,0.00000,0.00000,17.74779,2
202,5.19934,5.16606,0.17803,0.00000,0.00000,18.29503,3
203,5.21591,5.16619,0.52557,0.00000,0.00000,17.88739,2
204,5.20350,5.16639,0.46819,0.00000,0.00000,18.01880,2
205,5.19615,5.16654,0.17886,0.00000,0.00000,18.50210,3
206,5.21320,5.16666,0.52594,0.00000,0.00000,17.94350,2
207,5.20093,5.16684,0.46857,0.00000,0.00000,17.98072,2
208,5.19350,5.16698,0.17937,0.00000,0.00000,18.86490,3
209,5.21142,5.16709,0.52666,0.00000,0.00000,18.35236,2
210,5.20009,5.16726,0.46968,0.00000,0.00000,18.17776,2
211,5.19306,5.16740,0.18062,0.00000,0.00000,17.95550,3
212,5.20872,5.16750,0.52672,0.00000,0.00000,18.03293,2
213,5.19666,5.16766,0.18079,0.00000,0.00000,17.53911,3
214,5.21127,5.16778,0.52708,0.00000,0.00000,18.72704,2
215,5.20081,5.16795,0.47079,0.00000,0.00000,18.26047,2
216,5.19389,5.16808,0.18166,0.00000,0.00000,18.79270,3
217,5.21145,5.16819,0.52877,0.00000,0.00000,18.48010,2
218,5.20027,5.16836,0.47189,0.00000,0.00000,18.16126,2
219,5.19303,5.16849,0.18273,0.00000,0.00000,18.36016,3
220,5.20950,5.16859,0.52924,0.00000,0.00000,18.53269,2
221,5.19844,5.16875,0.18361,0.00000,0.00000,18.81488,3
222,5.21585,5.16887,0.53137,0.00000,0.00000,18.85569,2
223,5.20530,5.16906,0.47486,0.00000,0.00000,18.40602,2
224,5.19835,5.16920,0.18541,0.00000,0.00000,18.73352,3
225,5.21543,5.16932,0.53266,0.00000,0.00000,18.49885,2
226,5.20394,5.16950,0.47571,0.00000,0.00000,18.65075,2
227,5.19752,5.16964,0.18666,0.00000,0.00000,18.59637,3
228,5.21419,5.16975,0.53359,0.00000,0.00000,18.74328,2
229,5.20323,5.16993,0.47692,0.00000,0.00000,18.87136,2
230,5.19726,5.17006,0.18806,0.00000,0.00000,18.07158,3
231,5.21257,5.17017,0.53426,0.00000,0.00000,18.48857,2
232,5.20098,5.17034,0.47737,0.00000,0.00000,19.43182,2
233,5.19634,5.17046,0.18928,0.00000,0.00000,18.93183,3
234,5.21362,5.17057,0.53627,0.00000,0.00000,18.73231,2
235,5.20244,5.17074,0.47944,0.00000,0.00000,19.00824,2
236,5.19661,5.17087,0.19071,0.00000,0.00000,18.85281,3
237,5.21359,5.17097,0.53768,0.00000,0.00000,18.83773,2
238,5.20255,5.17114,0.48093,0.00000,0.00000,18.58398,2
239,5.19559,5.17127,0.19172,0.00000,0.00000,19.54503,3
240,5.21416,5.17136,0.53948,0.00000,0.00000,18.44689,2
241,5.20204,5.17153,0.48207,0.00000,0.00000,18.36834,2
242,5.19449,5.17166,0.19273,0.00000,0.00000,18.52338,3
243,5.21056,5.17175,0.53919,0.00000,0.00000,18.62407,2
244,5.19894,5.17190,0.19329,0.00000,0.00000,18.87740,3
245,5.21575,5.17201,0.54083,0.00000,0.00000,18.54754,2
246,5.20375,5.17219,0.48365,0.00000,0.00000,18.80457,2
247,5.19710,5.17231,0.19455,0.00000,0.00000,18.41736,3
248,5.21274,5.17241,0.54095,0.00000,0.00000,18.58397,2
249,5.20086,5.17257,0.48389,0.00000,0.00000,18.57649,2
250,5.19369,5.17269,0.19477,0.00000,0.00000,18.94024,3
251,5.21061,5.17277,0.54156,0.00000,0.00000,18.96975,2
252,5.19964,5.17292,0.19585,0.00000,0.00000,18.56748,3
253,5.21550,5.17303,0.54293,0.00000,0.00000,19.40217,2
254,5.20539,5.17320,0.48676,0.00000,0.00000,19.39372,2
255,5.19988,5.17333,0.19788,0.00000,0.00000,19.65065,3
256,5.21816,5.17343,0.54575,0.00000,0.00000,18.64502,2
257,5.20599,5.17361,0.48838,0.00000,0.00000,18.83667,2
258,5.19902,5.17374,0.19901,0.00000,0.00000,19.28282,3
259,5.21636,5.17384,0.54645,0.00000,0.00000,19.01284,2
260,5.20503,5.17401,0.48956,0.00000,0.00000,18.77249,2
261,5.19783,5.17414,0.20010,0.00000,0.00000,19.21537,3
262,5.21494,5.17423,0.54734,0.00000,0.00000,19.04257,2
263,5.20363,5.17439,0.49047,0.00000,0.00000,19.50614,2
264,5.19813,5.17451,0.20181,0.00000,0.00000,19.06749,3
265,5.21475,5.17461,0.54870,0.00000,0.00000,18.98269,2
266,5.20320,5.17477,0.49174,0.00000,0.00000,19.14049,2
267,5.19673,5.17488,0.20272,0.00000,0.00000,18.58931,3
268,5.21217,5.17497,0.54898,0.00000,0.00000,19.08679,2
269,5.20088,5.17512,0.49222,0.00000,0.00000,19.68717,2
270,5.19571,5.17522,0.20389,0.00000,0.00000,19.06974,3
271,5.21221,5.17530,0.55049,0.00000,0.00000,19.23922,2
272,5.20117,5.17545,0.49377,0.00000,0.00000,19.12457,2
273,5.19454,5.17555,0.20478,0.00000,0.00000,18.98117,3
274,5.21078,5.17563,0.55126,0.00000,0.00000,19.76594,2
275,5.20095,5.17577,0.49516,0.00000,0.00000,19.72186,2
276,5.19563,5.17587,0.20665,0.00000,0.00000,18.91056,3
277,5.21154,5.17595,0.55295,0.00000,0.00000,18.97712,2
278,5.19970,5.17609,0.20689,0.00000,0.00000,19.12121,3
279,5.21603,5.17618,0.55428,0.00000,0.00000,19.33311,2
280,5.20487,5.17634,0.49755,0.00000,0.00000,18.97069,2
281,5.19753,5.17646,0.20802,0.00000,0.00000,18.90817,3
282,5.21330,5.17654,0.55459,0.00000,0.00000,19.48481,2
283,5.20252,5.17669,0.49806,0.00000,0.00000,19.24864,2
284,5.19584,5.17679,0.20894,0.00000,0.00000,19.32553,3
285,5.21255,5.17687,0.55578,0.00000,0.00000,19.42432,2
286,5.20154,5.17701,0.49906,0.00000,0.00000,18.82012,2
287,5.19378,5.17711,0.20957,0.00000,0.00000,19.27416,3
288,5.21035,5.17718,0.55625,0.00000,0.00000,19.23110,2
289,5.19888,5.17731,0.21038,0.00000,0.00000,19.98122,3
290,5.21701,5.17740,0.55856,0.00000,0.00000,19.90673,2
291,5.20687,5.17755,0.50221,0.00000,0.00000,19.42045,2
292,5.20021,5.17767,0.50177,0.00000,0.00000,19.85636,2
293,5.19472,5.17776,0.21298,0.00000,0.00000,19.79462,3
294,5.21226,5.17783,0.56003,0.00000,0.00000,19.44996,2
295,5.20098,5.17797,0.50311,0.00000,0.00000,19.67306,2
296,5.19494,5.17806,0.21441,0.00000,0.00000,19.40250,3
297,5.21143,5.17813,0.56100,0.00000,0.00000,19.54092,2
298,5.20031,5.17826,0.50424,0.00000,0.00000,19.22262,2
299,5.19312,5.17835,0.21508,0.00000,0.00000,19.78128,3
300,5.21048,5.17841,0.56205,0.00000,0.00000,19.27666,2
301,5.19866,5.17854,0.21596,0.00000,0.00000,19.10994,3
302,5.21429,5.17862,0.56291,0.00000,0.00000,19.50535,2
303,5.20289,5.17876,0.50610,0.00000,0.00000,19.47969,2
304,5.19614,5.17886,0.21697,0.00000,0.00000,20.10436,3
305,5.21409,5.17892,0.56446,0.00000,0.00000,20.16926,2
306,5.20416,5.17907,0.50819,0.00000,0.00000,19.48335,2
307,5.19722,5.17917,0.21879,0.00000,0.00000,19.04959,3
308,5.21251,5.17924,0.56504,0.00000,0.00000,20.03400,2
309,5.20223,5.17937,0.50881,0.00000,0.00000,19.63535,2
310,5.19564,5.17946,0.21971,0.00000,0.00000,19.77880,3
311,5.21261,5.17953,0.56664,0.00000,0.00000,19.91915,2
312,5.20194,5.17966,0.51008,0.00000,0.00000,19.37810,2
313,5.19464,5.17975,0.22073,0.00000,0.00000,19.59362,3
314,5.21110,5.17981,0.56738,0.00000,0.00000,20.28478,2
315,5.20126,5.17993,0.51126,0.00000,0.00000,19.84366,2
316,5.19499,5.18002,0.22232,0.00000,0.00000,19.57565,3
317,5.21128,5.18008,0.56884,0.00000,0.00000,19.63572,2
318,5.19978,5.18020,0.22292,0.00000,0.00000,19.80301,3
319,5.21651,5.18028,0.57048,0.00000,0.00000,19.97900,2
320,5.20562,5.18043,0.51386,0.00000,0.00000,19.80394,2
321,5.19900,5.18053,0.22456,0.00000,0.00000,19.76144,3
322,5.21550,5.18060,0.57156,0.00000,0.00000,19.11240,2
323,5.20249,5.18074,0.51388,0.00000,0.00000,19.97511,2
324,5.19631,5.18083,0.22516,0.00000,0.00000,19.71172,3
325,5.21269,5.18089,0.57182,0.00000,0.00000,19.52482,2
326,5.20068,5.18102,0.51463,0.00000,0.00000,20.39201,2
327,5.19546,5.18110,0.22636,0.00000,0.00000,20.43759,3
328,5.21349,5.18115,0.57370,0.00000,0.00000,20.22102,2
329,5.20298,5.18128,0.51713,0.00000,0.00000,19.98451,2
330,5.19656,5.18137,0.22807,0.00000,0.00000,19.41235,3
331,5.21200,5.18143,0.57431,0.00000,0.00000,19.75461,2
332,5.20035,5.18155,0.51737,0.00000,0.00000,19.77610,2
333,5.19346,5.18163,0.22838,0.00000,0.00000,20.05058,3
334,5.21043,5.18167,0.57516,0.00000,0.00000,20.37040,2
335,5.20020,5.18179,0.51879,0.00000,0.00000,19.49834,2
336,5.19254,5.18186,0.22937,0.00000,0.00000,20.23364,3
337,5.20989,5.18191,0.57632,0.00000,0.00000,19.64602,2
338,5.19785,5.18202,0.23018,0.00000,0.00000,20.31426,3
339,5.21526,5.18208,0.57796,0.00000,0.00000,19.79013,2
340,5.20336,5.18221,0.52078,0.00000,0.00000,20.26045,2
341,5.19732,5.18230,0.23196,0.00000,0.00000,20.67141,3
342,5.21544,5.18236,0.57957,0.00000,0.00000,19.89750,2
343,5.20367,5.18249,0.52239,0.00000,0.00000,20.87161,2
344,5.19896,5.18258,0.23409,0.00000,0.00000,19.80762,3
345,5.21483,5.18264,0.58062,0.00000,0.00000,19.76920,2
346,5.20269,5.18277,0.52342,0.00000,0.00000,20.22667,2
347,5.19637,5.18285,0.23455,0.00000,0.00000,19.93212,3
348,5.21254,5.18290,0.58113,0.00000,0.00000,20.55523,2
349,5.20226,5.18302,0.52482,0.00000,0.00000,20.29079,2
350,5.19599,5.18310,0.23586,0.00000,0.00000,20.64321,3
351,5.21376,5.18315,0.58320,0.00000,0.00000,20.40692,2
352,5.20295,5.18327,0.52651,0.00000,0.00000,20.23620,2
353,5.19641,5.18335,0.23742,0.00000,0.00000,20.33074,3
354,5.21330,5.18340,0.58438,0.00000,0.00000,20.92718,2
355,5.20364,5.18352,0.52833,0.00000,0.00000,20.40437,2
356,5.19735,5.18360,0.23921,0.00000,0.00000,20.21773,3
357,5.21383,5.18366,0.58602,0.00000,0.00000,20.74081,2
358,5.20359,5.18378,0.52972,0.00000,0.00000,20.12524,2
359,5.19652,5.18386,0.24032,0.00000,0.00000,20.02790,3
360,5.21247,5.18391,0.58686,0.00000,0.00000,20.52313,2
361,5.20166,5.18402,0.53031,0.00000,0.00000,20.47857,2
362,5.19542,5.18409,0.24143,0.00000,0.00000,19.98340,3
363,5.21119,5.18414,0.58773,0.00000,0.00000,20.23040,2
364,5.19964,5.18425,0.24183,0.00000,0.00000,20.72157,3
365,5.21708,5.18431,0.58974,0.00000,0.00000,19.98812,2
366,5.20472,5.18444,0.53234,0.00000,0.00000,20.83057,2
367,5.19912,5.18452,0.24364,0.00000,0.00000,20.36306,3
368,5.21557,5.18458,0.59054,0.00000,0.00000,20.61365,2
369,5.20465,5.18470,0.53392,0.00000,0.00000,20.70822,2
370,5.19863,5.18478,0.24494,0.00000,0.00000,20.70234,3
371,5.21580,5.18484,0.59219,0.00000,0.00000,20.35545,2
372,5.20414,5.18496,0.53514,0.00000,0.00000,20.42355,2
373,5.19735,5.18504,0.24594,0.00000,0.00000,21.00063,3
374,5.21517,5.18509,0.59346,0.00000,0.00000,21.20798,2
375,5.20545,5.18521,0.53732,0.00000,0.00000,20.57500,2
376,5.19884,5.18529,0.24794,0.00000,0.00000,20.87185,3
377,5.21617,5.18534,0.59534,0.00000,0.00000,20.80406,2
378,5.20532,5.18547,0.53869,0.00000,0.00000,21.09408,2
379,5.19984,5.18555,0.24988,0.00000,0.00000,20.81583,3
380,5.21688,5.18560,0.59713,0.00000,0.00000,20.91775,2
381,5.20615,5.18573,0.54057,0.00000,0.00000,20.43139,2
382,5.19893,5.18581,0.25097,0.00000,0.00000,20.78138,3
383,5.21581,5.18586,0.59819,0.00000,0.00000,20.63098,2
384,5.20433,5.18598,0.54126,0.00000,0.00000,21.96138,2
385,5.20073,5.18606,0.54242,0.00000,0.00000,21.10342,2
386,5.19504,5.18612,0.25327,0.00000,0.00000,20.96018,3
387,5.21222,5.18615,0.60019,0.00000,0.00000,20.75537,2
388,5.20093,5.18626,0.54329,0.00000,0.00000,20.94507,2
389,5.19479,5.18631,0.25455,0.00000,0.00000,21.06348,3
390,5.21212,5.18635,0.60156,0.00000,0.00000,20.52033,2
391,5.20016,5.18645,0.54431,0.00000,0.00000,20.98475,2
392,5.19405,5.18651,0.25569,0.00000,0.00000,21.40056,3
393,5.21210,5.18654,0.60299,0.00000,0.00000,21.51170,2
394,5.20239,5.18664,0.54682,0.00000,0.00000,21.09231,2
395,5.19631,5.18670,0.25787,0.00000,0.00000,21.21014,3
396,5.21370,5.18674,0.60504,0.00000,0.00000,21.35311,2
397,5.20343,5.18685,0.54865,0.00000,0.00000,21.20814,2
398,5.19747,5.18691,0.25972,0.00000,0.00000,21.46295,3
399,5.21530,5.18696,0.60720,0.00000,0.00000,21.13706,2
400,5.20433,5.18707,0.55044,0.00000,0.00000,21.26426,2
401,5.19834,5.18714,0.26150,0.00000,0.00000,21.28165,3
402,5.21560,5.18718,0.60876,0.00000,0.00000,20.64243,2
403,5.20332,5.18730,0.55140,0.00000,0.00000,20.70924,2
404,5.19595,5.18736,0.26205,0.00000,0.00000,21.23501,3
405,5.21308,5.18740,0.60916,0.00000,0.00000,21.27484,2
406,5.20231,5.18750,0.55254,0.00000,0.00000,21.28910,2
407,5.19625,5.18756,0.55239,0.00000,0.00000,21.48566,2
408,5.19075,5.18759,0.55209,0.00000,0.00000,21.26556,2
