minute,air_C,product_C,compressor_duty,door_heat,load_heat,ambient_C,mode
151,5.09831,5.12829,0.44490,0.00000,0.00000,18.07888,2
152,5.09395,5.12817,0.44409,0.00000,0.00000,17.26046,2
153,5.08776,5.12803,0.44201,0.00000,0.00000,18.04050,2
154,5.08368,5.12787,0.44118,0.00000,0.00000,17.77124,2
155,5.07907,5.12769,0.43985,0.00000,0.00000,17.47078,2
156,5.07392,5.12750,0.43820,0.00000,0.00000,17.48238,2
157,5.06899,5.12729,0.43667,0.00000,0.00000,18.02951,2
158,5.06555,5.12705,0.43589,0.00000,0.00000,18.33958,2
159,5.06295,5.12681,0.43543,0.00000,0.00000,18.38651,2
160,5.06053,5.12655,0.43498,0.00000,0.00000,18.25515,2
161,5.05786,5.12629,0.43435,0.00000,0.00000,17.96082,2
162,5.05458,5.12601,0.43336,0.00000,0.00000,17.68753,2
163,5.05077,5.12573,0.43209,0.00000,0.00000,17.88100,2
164,5.04756,5.12543,0.43116,0.00000,0.00000,17.21106,2
165,5.04288,5.12512,0.42931,0.00000,0.00000,17.66335,2
166,5.03948,5.12479,0.42825,0.00000,0.00000,17.83707,2
167,5.03661,5.12445,0.42736,0.00000,0.00000,18.41989,2
168,5.03524,5.12409,0.42722,0.00000,0.00000,17.94926,2
169,5.03278,5.12374,0.42634,0.00000,0.00000,17.66293,2
170,5.02973,5.12338,0.42519,0.00000,0.00000,17.78547,2
171,5.02711,5.12300,0.42429,0.00000,0.00000,18.36119,2
172,5.02595,5.12262,0.42415,0.00000,0.00000,18.67636,2
173,5.02557,5.12223,0.42432,0.00000,0.00000,18.13633,2
174,5.02390,5.12184,0.42369,0.00000,0.00000,18.02269,2
175,5.02201,5.12145,0.42303,0.00000,0.00000,17.72770,2
176,5.01950,5.12105,0.42202,0.00000,0.00000,18.51072,2
177,5.01897,5.12065,0.42213,0.00000,0.00000,17.52187,2
178,5.01607,5.12024,0.42076,0.00000,0.00000,18.59093,2
179,5.01586,5.11983,0.42106,0.00000,0.00000,18.91788,2
180,5.01641,5.11941,0.42155,0.00000,0.00000,18.22234,2
181,5.01525,5.11900,0.42104,0.00000,0.00000,17.97230,2
182,5.01354,5.11858,0.42034,0.00000,0.00000,18.32824,2
183,5.01276,5.11816,0.42019,0.00000,0.00000,17.82706,2
184,5.01080,5.11774,0.41930,0.00000,0.00000,18.28677,2
185,5.01003,5.11731,0.41914,0.00000,0.00000,18.09793,2
186,5.00882,5.11688,0.41864,0.00000,0.00000,18.05251,2
187,5.00756,5.11645,0.41813,0.00000,0.00000,17.96960,2
188,5.00616,5.11602,0.41752,0.00000,0.00000,17.62066,2
189,5.00399,5.11558,0.41649,0.00000,0.00000,17.43749,2
190,5.00148,5.11513,0.41530,0.00000,0.00000,17.83741,2
191,5.00006,5.11468,0.41472,0.00000,0.00000,18.31042,2
192,4.99982,5.11422,0.41470,0.00000,0.00000,18.45671,2
193,4.99992,5.11376,0.41478,0.00000,0.00000,17.58065,2
194,4.99793,5.11330,0.41365,0.00000,0.00000,18.37114,2
195,4.99793,5.11284,0.41379,0.00000,0.00000,18.04356,2
196,4.99714,5.11238,0.41332,0.00000,0.00000,18.20480,2
197,4.99678,5.11192,0.41315,0.00000,0.00000,18.22448,2
198,4.99647,5.11146,0.41297,0.00000,0.00000,18.62763,2
199,4.99714,5.11100,0.41333,0.00000,0.00000,18.15243,2
200,4.99663,5.11055,0.41296,0.00000,0.00000,18.51854,2
201,4.99703,5.11009,0.41319,0.00000,0.00000,17.99846,2
202,4.99616,5.10964,0.41264,0.00000,0.00000,17.94613,2
203,4.99521,5.10918,0.41214,0.00000,0.00000,18.25507,2
204,4.99505,5.10873,0.41207,0.00000,0.00000,18.65203,2
205,4.99584,5.10827,0.41247,0.00000,0.00000,18.35677,2
206,4.99587,5.10782,0.41238,0.00000,0.00000,18.50433,2
207,4.99626,5.10738,0.41255,0.00000,0.00000,18.18469,2
208,4.99587,5.10693,0.41226,0.00000,0.00000,18.02779,2
209,4.99512,5.10649,0.41182,0.00000,0.00000,18.52802,2
210,4.99561,5.10604,0.41210,0.00000,0.00000,17.86431,2
211,4.99448,5.10560,0.41138,0.00000,0.00000,17.90173,2
212,4.99351,5.10516,0.41087,0.00000,0.00000,18.71727,2
213,4.99453,5.10471,0.41145,0.00000,0.00000,18.44350,2
214,4.99483,5.10427,0.41147,0.00000,0.00000,17.95251,2
215,4.99395,5.10383,0.41090,0.00000,0.00000,18.06475,2
216,4.99340,5.10339,0.41059,0.00000,0.00000,17.77242,2
217,4.99217,5.10295,0.40988,0.00000,0.00000,18.41496,2
218,4.99254,5.10251,0.41010,0.00000,0.00000,17.81100,2
219,4.99145,5.10207,0.40938,0.00000,0.00000,18.08934,2
220,4.99109,5.10163,0.40917,0.00000,0.00000,18.22923,2
221,4.99108,5.10118,0.40909,0.00000,0.00000,18.76945,2
222,4.99235,5.10074,0.40971,0.00000,0.00000,18.06680,2
223,4.99188,5.10031,0.40926,0.00000,0.00000,18.26594,2
224,4.99193,5.09988,0.40923,0.00000,0.00000,18.65770,2
225,4.99290,5.09944,0.40968,0.00000,0.00000,18.23062,2
226,4.99280,5.09902,0.40947,0.00000,0.00000,18.49005,2
227,4.99333,5.09859,0.40970,0.00000,0.00000,18.44826,2
228,4.99374,5.09817,0.40981,0.00000,0.00000,18.32749,2
229,4.99383,5.09775,0.40976,0.00000,0.00000,18.88870,2
230,4.99527,5.09734,0.41049,0.00000,0.00000,18.06872,2
231,4.99466,5.09693,0.40999,0.00000,0.00000,18.33112,2
232,4.99473,5.09652,0.41001,0.00000,0.00000,18.65934,2
233,4.99557,5.09611,0.41042,0.00000,0.00000,18.42837,2
234,4.99581,5.09571,0.41044,0.00000,0.00000,18.61170,2
235,4.99648,5.09531,0.41075,0.00000,0.00000,18.67335,2
236,4.99726,5.09492,0.41109,0.00000,0.00000,18.15938,2
237,4.99677,5.09453,0.41073,0.00000,0.00000,18.19591,2
238,4.99640,5.09414,0.41052,0.00000,0.00000,18.67395,2
239,4.99719,5.09374,0.41095,0.00000,0.00000,19.00959,2
240,4.99873,5.09336,0.41172,0.00000,0.00000,18.34741,2
241,4.99860,5.09298,0.41151,0.00000,0.00000,18.48850,2
242,4.99882,5.09260,0.41163,0.00000,0.00000,18.29381,2
243,4.99857,5.09223,0.41146,0.00000,0.00000,19.11910,2
244,5.00029,5.09185,0.41243,0.00000,0.00000,18.73347,2
245,5.00099,5.09149,0.41268,0.00000,0.00000,18.66962,2
246,5.00150,5.09112,0.41293,0.00000,0.00000,18.75334,2
247,5.00218,5.09077,0.41328,0.00000,0.00000,18.86804,2
248,5.00310,5.09041,0.41377,0.00000,0.00000,18.82570,2
249,5.00386,5.09006,0.41415,0.00000,0.00000,18.62496,2
250,5.00409,5.08972,0.41427,0.00000,0.00000,19.07035,2
251,5.00537,5.08937,0.41501,0.00000,0.00000,19.24989,2
252,5.00700,5.08904,0.41588,0.00000,0.00000,18.77687,2
253,5.00741,5.08871,0.41605,0.00000,0.00000,18.38631,2
254,5.00686,5.08839,0.41579,0.00000,0.00000,19.10464,2
255,5.00805,5.08806,0.41658,0.00000,0.00000,19.17305,2
256,5.00932,5.08774,0.41728,0.00000,0.00000,18.18161,2
257,5.00815,5.08743,0.41663,0.00000,0.00000,18.98925,2
258,5.00897,5.08711,0.41727,0.00000,0.00000,19.38812,2
259,5.01068,5.08680,0.41826,0.00000,0.00000,19.02122,2
260,5.01140,5.08649,0.41865,0.00000,0.00000,18.73943,2
261,5.01141,5.08619,0.41872,0.00000,0.00000,18.52927,2
262,5.01091,5.08589,0.41857,0.00000,0.00000,18.98992,2
263,5.01152,5.08559,0.41907,0.00000,0.00000,18.74523,2
264,5.01150,5.08530,0.41913,0.00000,0.00000,19.11290,2
265,5.01235,5.08500,0.41974,0.00000,0.00000,18.75604,2
266,5.01228,5.08471,0.41977,0.00000,0.00000,18.99544,2
267,5.01278,5.08442,0.42019,0.00000,0.00000,19.00687,2
268,5.01326,5.08413,0.42056,0.00000,0.00000,18.92851,2
269,5.01352,5.08385,0.42081,0.00000,0.00000,18.81690,2
270,5.01349,5.08357,0.42092,0.00000,0.00000,19.14238,2
271,5.01422,5.08329,0.42148,0.00000,0.00000,19.08040,2
272,5.01474,5.08301,0.42187,0.00000,0.00000,19.11951,2
273,5.01531,5.08274,0.42231,0.00000,0.00000,19.32138,2
274,5.01632,5.08247,0.42300,0.00000,0.00000,18.67808,2
275,5.01573,5.08220,0.42277,0.00000,0.00000,18.88627,2
276,5.01566,5.08194,0.42295,0.00000,0.00000,18.56803,2
277,5.01481,5.08167,0.42265,0.00000,0.00000,19.07366,2
278,5.01520,5.08141,0.42310,0.00000,0.00000,19.41512,2
279,5.01636,5.08114,0.42388,0.00000,0.00000,19.17688,2
280,5.01687,5.08088,0.42425,0.00000,0.00000,19.26823,2
281,5.01755,5.08063,0.42478,0.00000,0.00000,19.12483,2
282,5.01784,5.08037,0.42508,0.00000,0.00000,19.09850,2
283,5.01804,5.08012,0.42537,0.00000,0.00000,19.43672,2
284,5.01902,5.07988,0.42610,0.00000,0.00000,19.41377,2
285,5.01986,5.07963,0.42670,0.00000,0.00000,19.36680,2
286,5.02054,5.07939,0.42723,0.00000,0.00000,19.43038,2
287,5.02131,5.07916,0.42783,0.00000,0.00000,19.37281,2
288,5.02188,5.07893,0.42833,0.00000,0.00000,18.82465,2
289,5.02110,5.07870,0.42808,0.00000,0.00000,19.33118,2
290,5.02155,5.07847,0.42863,0.00000,0.00000,19.14139,2
291,5.02150,5.07824,0.42880,0.00000,0.00000,19.09191,2
292,5.02131,5.07801,0.42894,0.00000,0.00000,19.71399,2
293,5.02259,5.07779,0.42991,0.00000,0.00000,19.62820,2
294,5.02358,5.07757,0.43060,0.00000,0.00000,19.82616,2
295,5.02496,5.07735,0.43156,0.00000,0.00000,19.66414,2
296,5.02586,5.07714,0.43223,0.00000,0.00000,19.45855,2
297,5.02620,5.07693,0.43263,0.00000,0.00000,19.71293,2
298,5.02711,5.07673,0.43340,0.00000,0.00000,19.38052,2
299,5.02715,5.07653,0.43365,0.00000,0.00000,19.09574,2
300,5.02649,5.07634,0.43358,0.00000,0.00000,20.10297,2
301,5.02825,5.07614,0.43490,0.00000,0.00000,19.31817,2
302,5.02800,5.07594,0.43493,0.00000,0.00000,19.28986,2
303,5.02768,5.07575,0.43508,0.00000,0.00000,19.23388,2
304,5.02722,5.07556,0.43996,0.00000,0.00000,19.76023,2
305,5.02763,5.07537,0.44532,0.00000,0.00000,19.41577,2
306,5.02678,5.07518,0.44992,0.00000,0.00000,19.54136,2
307,5.02587,5.07498,0.45457,0.00000,0.00000,19.20645,2
308,5.02380,5.07479,0.45857,0.00000,0.00000,19.86099,2
309,5.02300,5.07458,0.45855,0.00000,0.00000,19.87938,2
310,5.02225,5.07438,0.45844,0.00000,0.00000,19.78317,2
311,5.02128,5.07417,0.45821,0.00000,0.00000,19.20407,2
312,5.01897,5.07396,0.45722,0.00000,0.00000,20.34696,2
313,5.01949,5.07374,0.45791,0.00000,0.00000,19.84929,2
314,5.01875,5.07352,0.45767,0.00000,0.00000,20.00032,2
315,5.01840,5.07330,0.45774,0.00000,0.00000,20.09812,2
316,5.01829,5.07308,0.45790,0.00000,0.00000,19.96942,2
317,5.01785,5.07286,0.45787,0.00000,0.00000,20.19232,2
318,5.01795,5.07264,0.45815,0.00000,0.00000,19.85204,2
319,5.01721,5.07242,0.45793,0.00000,0.00000,19.62850,2
320,5.01596,5.07220,0.45748,0.00000,0.00000,19.88239,2
321,5.01537,5.07198,0.45742,0.00000,0.00000,19.96802,2
322,5.01499,5.07175,0.45743,0.00000,0.00000,19.89950,2
323,5.01446,5.07152,0.45732,0.00000,0.00000,19.74879,2
324,5.01357,5.07129,0.45703,0.00000,0.00000,19.68269,2
325,5.01256,5.07106,0.45669,0.00000,0.00000,19.33008,2
326,5.01075,5.07083,0.45589,0.00000,0.00000,19.53212,2
327,5.00951,5.07059,0.45546,0.00000,0.00000,19.80735,2
328,5.00897,5.07035,0.45536,0.00000,0.00000,19.89368,2
329,5.00865,5.07010,0.45532,0.00000,0.00000,20.15972,2
330,5.00896,5.06985,0.45562,0.00000,0.00000,20.35069,2
331,5.00970,5.06961,0.45611,0.00000,0.00000,20.37173,2
332,5.01044,5.06937,0.45657,0.00000,0.00000,20.47267,2
333,5.01137,5.06914,0.45714,0.00000,0.00000,20.25686,2
334,5.01173,5.06890,0.45739,0.00000,0.00000,19.80562,2
335,5.01098,5.06868,0.45708,0.00000,0.00000,19.76564,2
336,5.01017,5.06844,0.45680,0.00000,0.00000,20.60904,2
337,5.01140,5.06821,0.45767,0.00000,0.00000,20.32048,2
338,5.01186,5.06798,0.45795,0.00000,0.00000,20.07557,2
339,5.01170,5.06776,0.45796,0.00000,0.00000,20.21875,2
340,5.01188,5.06754,0.45820,0.00000,0.00000,19.88322,2
341,5.01123,5.06731,0.45795,0.00000,0.00000,20.34137,2
342,5.01171,5.06709,0.45839,0.00000,0.00000,19.94825,2
343,5.01120,5.06687,0.45820,0.00000,0.00000,20.60578,2
344,5.01228,5.06664,0.45897,0.00000,0.00000,19.90203,2
345,5.01160,5.06643,0.45864,0.00000,0.00000,20.26358,2
346,5.01182,5.06621,0.45894,0.00000,0.00000,20.25638,2
