minute,air_C,product_C,compressor_duty,door_heat,load_heat,ambient_C,mode
31,5.42352,5.08438,0.31975,0.00000,0.00000,17.13742,2
32,5.42214,5.08574,0.32363,0.00000,0.00000,17.55230,2
33,5.42148,5.08709,0.32801,0.00000,0.00000,16.85340,2
34,5.41882,5.08842,0.33121,0.00000,0.00000,17.34937,2
35,5.41714,5.08974,0.33509,0.00000,0.00000,17.55321,2
36,5.41567,5.09105,0.33899,0.00000,0.00000,17.20193,2
37,5.41308,5.09235,0.34223,0.00000,0.00000,17.48404,2
38,5.41096,5.09364,0.34579,0.00000,0.00000,17.92379,2
39,5.40964,5.09491,0.34974,0.00000,0.00000,17.17500,2
40,5.40625,5.09616,0.35246,0.00000,0.00000,17.51895,2
41,5.40353,5.09740,0.35567,0.00000,0.00000,17.83680,2
42,5.40135,5.09863,0.35911,0.00000,0.00000,17.98089,2
43,5.39928,5.09984,0.36254,0.00000,0.00000,17.17815,2
44,5.39507,5.10104,0.36474,0.00000,0.00000,17.37312,2
45,5.39121,5.10221,0.36726,0.00000,0.00000,17.53887,2
46,5.38761,5.10337,0.36986,0.00000,0.00000,17.44132,2
47,5.38363,5.10451,0.37218,0.00000,0.00000,17.05998,2
48,5.37863,5.10562,0.37391,0.00000,0.00000,17.31241,2
49,5.37416,5.10672,0.37598,0.00000,0.00000,17.95636,2
50,5.37113,5.10778,0.37876,0.00000,0.00000,17.24347,2
51,5.36624,5.10884,0.38034,0.00000,0.00000,17.35649,2
52,5.36156,5.10987,0.38214,0.00000,0.00000,17.34897,2
53,5.35679,5.11087,0.38382,0.00000,0.00000,17.58513,2
54,5.35253,5.11186,0.38574,0.00000,0.00000,16.71207,2
55,5.34610,5.11282,0.38636,0.00000,0.00000,17.49400,2
56,5.34158,5.11375,0.38815,0.00000,0.00000,16.97812,2
57,5.33576,5.11467,0.38901,0.00000,0.00000,17.96371,2
58,5.33230,5.11555,0.39123,0.00000,0.00000,18.10502,2
59,5.32906,5.11642,0.39335,0.00000,0.00000,17.11372,2
60,5.32334,5.11727,0.39402,0.00000,0.00000,17.78656,2
61,5.31925,5.11809,0.39575,0.00000,0.00000,17.58344,2
62,5.31460,5.11890,0.39698,0.00000,0.00000,17.10604,2
63,5.30879,5.11968,0.39756,0.00000,0.00000,17.79767,2
64,5.30467,5.12044,0.39911,0.00000,0.00000,17.24972,2
65,5.29918,5.12117,0.39972,0.00000,0.00000,16.99752,2
66,5.29312,5.12188,0.40006,0.00000,0.00000,17.50465,2
67,5.28833,5.12257,0.40108,0.00000,0.00000,17.61373,2
68,5.28378,5.12323,0.40210,0.00000,0.00000,17.25156,2
69,5.27837,5.12387,0.40255,0.00000,0.00000,17.46954,2
70,5.27351,5.12449,0.40332,0.00000,0.00000,17.04759,2
71,5.26766,5.12509,0.40344,0.00000,0.00000,17.61345,2
72,5.26323,5.12566,0.40437,0.00000,0.00000,17.97107,2
73,5.25964,5.12621,0.40561,0.00000,0.00000,18.02327,2
74,5.25613,5.12674,0.40679,0.00000,0.00000,17.54048,2
75,5.25143,5.12726,0.40726,0.00000,0.00000,17.99264,2
76,5.24783,5.12776,0.40839,0.00000,0.00000,17.44553,2
77,5.24290,5.12824,0.40864,0.00000,0.00000,17.38507,2
78,5.23787,5.12870,0.40889,0.00000,0.00000,17.53236,2
79,5.23325,5.12913,0.40932,0.00000,0.00000,17.01873,2
80,5.22743,5.12955,0.40900,0.00000,0.00000,17.22869,2
81,5.22222,5.12994,0.40905,0.00000,0.00000,18.31466,2
82,5.21967,5.13031,0.41048,0.00000,0.00000,17.20582,2
83,5.21440,5.13067,0.41015,0.00000,0.00000,17.37697,2
84,5.20963,5.13100,0.41026,0.00000,0.00000,17.16708,2
85,5.20443,5.13132,0.41003,0.00000,0.00000,17.69096,2
86,5.20056,5.13161,0.41053,0.00000,0.00000,16.88767,2
87,5.19480,5.13189,0.40982,0.00000,0.00000,17.07430,2
88,5.18961,5.13214,0.40952,0.00000,0.00000,17.48261,2
89,5.18549,5.13237,0.40971,0.00000,0.00000,17.88575,2
90,5.18238,5.13258,0.41034,0.00000,0.00000,18.11702,2
91,5.17981,5.13278,0.41115,0.00000,0.00000,17.43142,2
92,5.17557,5.13297,0.41097,0.00000,0.00000,17.72548,2
93,5.17211,5.13314,0.41130,0.00000,0.00000,18.13041,2
94,5.16964,5.13329,0.41208,0.00000,0.00000,17.38449,2
95,5.16536,5.13344,0.41175,0.00000,0.00000,17.66382,2
96,5.16183,5.13357,0.41194,0.00000,0.00000,16.98002,2
97,5.15671,5.13368,0.41113,0.00000,0.00000,17.51119,2
98,5.15298,5.13377,0.41118,0.00000,0.00000,17.13721,2
99,5.14841,5.13385,0.41060,0.00000,0.00000,17.25407,2
100,5.14423,5.13391,0.41025,0.00000,0.00000,17.61492,2
101,5.14099,5.13395,0.41036,0.00000,0.00000,17.79253,2
102,5.13821,5.13398,0.41061,0.00000,0.00000,17.24944,2
103,5.13415,5.13399,0.41008,0.00000,0.00000,16.98916,2
104,5.12957,5.13399,0.40932,0.00000,0.00000,17.62879,2
105,5.12663,5.13398,0.40946,0.00000,0.00000,16.91604,2
106,5.12202,5.13395,0.40851,0.00000,0.00000,17.06803,2
107,5.11791,5.13390,0.40792,0.00000,0.00000,17.46921,2
108,5.11486,5.13383,0.40784,0.00000,0.00000,17.26151,2
109,5.11136,5.13376,0.40739,0.00000,0.00000,17.93085,2
110,5.10954,5.13367,0.40787,0.00000,0.00000,17.40596,2
111,5.10645,5.13357,0.40749,0.00000,0.00000,17.38381,2
112,5.10338,5.13346,0.40719,0.00000,0.00000,17.36012,2
113,5.10031,5.13334,0.40685,0.00000,0.00000,17.55406,2
114,5.09777,5.13321,0.40678,0.00000,0.00000,17.38473,2
115,5.09487,5.13307,0.40643,0.00000,0.00000,17.06771,2
116,5.09128,5.13292,0.40570,0.00000,0.00000,17.31976,2
117,5.08839,5.13275,0.40537,0.00000,0.00000,17.47111,2
118,5.08592,5.13257,0.40520,0.00000,0.00000,17.49668,2
119,5.08357,5.13239,0.40502,0.00000,0.00000,17.81523,2
120,5.08201,5.13219,0.40525,0.00000,0.00000,17.56333,2
121,5.07985,5.13199,0.40507,0.00000,0.00000,17.58961,2
122,5.07780,5.13178,0.40497,0.00000,0.00000,17.79697,2
123,5.07627,5.13157,0.40514,0.00000,0.00000,17.77402,2
124,5.07469,5.13134,0.40521,0.00000,0.00000,17.48856,2
125,5.07245,5.13112,0.40491,0.00000,0.00000,17.64951,2
126,5.07064,5.13088,0.40487,0.00000,0.00000,17.42893,2
127,5.06833,5.13064,0.40450,0.00000,0.00000,17.98811,2
128,5.06741,5.13039,0.40492,0.00000,0.00000,17.92166,2
129,5.06630,5.13014,0.40511,0.00000,0.00000,17.93821,2
130,5.06524,5.12989,0.40533,0.00000,0.00000,17.39456,2
131,5.06287,5.12963,0.40481,0.00000,0.00000,17.69069,2
132,5.06127,5.12936,0.40480,0.00000,0.00000,18.03245,2
133,5.06051,5.12909,0.40518,0.00000,0.00000,17.36992,2
134,5.05815,5.12881,0.40458,0.00000,0.00000,17.69349,2
135,5.05664,5.12853,0.40456,0.00000,0.00000,17.86567,2
136,5.05555,5.12824,0.40470,0.00000,0.00000,17.89317,2
137,5.05453,5.12795,0.40482,0.00000,0.00000,17.38506,2
138,5.05230,5.12766,0.40426,0.00000,0.00000,17.65554,2
139,5.05079,5.12736,0.40416,0.00000,0.00000,17.98491,2
140,5.05009,5.12705,0.40445,0.00000,0.00000,17.83342,2
141,5.04900,5.12674,0.40445,0.00000,0.00000,18.16757,2
142,5.04873,5.12643,0.40492,0.00000,0.00000,17.35311,2
143,5.04647,5.12612,0.40422,0.00000,0.00000,17.71612,2
144,5.04517,5.12580,0.40418,0.00000,0.00000,17.83173,2
145,5.04415,5.12548,0.40421,0.00000,0.00000,17.30652,2
146,5.04190,5.12516,0.40351,0.00000,0.00000,17.87817,2
147,5.04108,5.12482,0.40370,0.00000,0.00000,17.78733,2
148,5.04005,5.12449,0.40363,0.00000,0.00000,18.00797,2
149,5.03955,5.12415,0.40388,0.00000,0.00000,17.46079,2
150,5.03773,5.12381,0.40334,0.00000,0.00000,17.74527,2
151,5.03666,5.12347,0.40330,0.00000,0.00000,17.88879,2
152,5.03594,5.12312,0.40338,0.00000,0.00000,17.69969,2
153,5.03477,5.12277,0.40318,0.00000,0.00000,17.30704,2
154,5.03269,5.12242,0.40249,0.00000,0.00000,17.69392,2
155,5.03161,5.12206,0.40241,0.00000,0.00000,17.72196,2
156,5.03062,5.12170,0.40229,0.00000,0.00000,17.92515,2
157,5.03012,5.12133,0.40243,0.00000,0.00000,18.47150,2
158,5.03092,5.12097,0.40325,0.00000,0.00000,18.50160,2
159,5.03172,5.12061,0.40397,0.00000,0.00000,17.38515,2
160,5.02978,5.12025,0.40317,0.00000,0.00000,17.96728,2
161,5.02931,5.11989,0.40339,0.00000,0.00000,18.35564,2
162,5.02975,5.11953,0.40400,0.00000,0.00000,17.60514,2
163,5.02835,5.11917,0.40351,0.00000,0.00000,17.92745,2
164,5.02777,5.11881,0.40360,0.00000,0.00000,17.92532,2
165,5.02718,5.11844,0.40363,0.00000,0.00000,18.16735,2
166,5.02717,5.11808,0.40396,0.00000,0.00000,17.52584,2
167,5.02560,5.11771,0.40339,0.00000,0.00000,17.81158,2
168,5.02477,5.11735,0.40333,0.00000,0.00000,17.79791,2
169,5.02392,5.11697,0.40319,0.00000,0.00000,17.60086,2
170,5.02262,5.11660,0.40280,0.00000,0.00000,17.91987,2
171,5.02213,5.11623,0.40287,0.00000,0.00000,17.82945,2
172,5.02142,5.11585,0.40276,0.00000,0.00000,17.75493,2
173,5.02054,5.11547,0.40256,0.00000,0.00000,17.72928,2
174,5.01963,5.11509,0.40234,0.00000,0.00000,17.99854,2
175,5.01938,5.11471,0.40249,0.00000,0.00000,18.04575,2
176,5.01923,5.11433,0.40264,0.00000,0.00000,18.10427,2
177,5.01921,5.11395,0.40285,0.00000,0.00000,18.57630,2
178,5.02029,5.11357,0.40367,0.00000,0.00000,18.40645,2
179,5.02088,5.11320,0.40414,0.00000,0.00000,17.96107,2
180,5.02036,5.11283,0.40403,0.00000,0.00000,17.94667,2
181,5.01982,5.11246,0.40399,0.00000,0.00000,17.83678,2
182,5.01903,5.11209,0.40381,0.00000,0.00000,18.46386,2
183,5.01974,5.11172,0.40449,0.00000,0.00000,17.38396,2
184,5.01782,5.11135,0.40357,0.00000,0.00000,18.08199,2
185,5.01766,5.11097,0.40383,0.00000,0.00000,17.80716,2
186,5.01682,5.11060,0.40356,0.00000,0.00000,18.15296,2
187,5.01683,5.11022,0.40382,0.00000,0.00000,18.70600,2
188,5.01813,5.10985,0.40474,0.00000,0.00000,18.68082,2
189,5.01928,5.10948,0.40547,0.00000,0.00000,17.74253,2
190,5.01812,5.10912,0.40494,0.00000,0.00000,17.63974,2
191,5.01676,5.10876,0.40448,0.00000,0.00000,18.86049,2
192,5.01836,5.10839,0.40567,0.00000,0.00000,18.16176,2
193,5.01818,5.10803,0.40564,0.00000,0.00000,18.49972,2
194,5.01881,5.10767,0.40620,0.00000,0.00000,18.11655,2
195,5.01846,5.10732,0.40617,0.00000,0.00000,18.47151,2
196,5.01897,5.10696,0.40668,0.00000,0.00000,18.29976,2
197,5.01901,5.10661,0.40687,0.00000,0.00000,18.95644,2
198,5.02060,5.10626,0.40797,0.00000,0.00000,18.02480,2
199,5.01985,5.10592,0.40765,0.00000,0.00000,17.96018,2
200,5.01899,5.10557,0.40744,0.00000,0.00000,17.66401,2
201,5.01744,5.10523,0.40685,0.00000,0.00000,17.74779,2
202,5.01616,5.10487,0.40645,0.00000,0.00000,18.29503,2
203,5.01622,5.10452,0.40677,0.00000,0.00000,17.88739,2
204,5.01528,5.10417,0.40642,0.00000,0.00000,18.01880,2
205,5.01470,5.10381,0.40633,0.00000,0.00000,18.50210,2
206,5.01527,5.10345,0.40686,0.00000,0.00000,17.94350,2
207,5.01446,5.10310,0.40653,0.00000,0.00000,17.98072,2
208,5.01378,5.10275,0.40637,0.00000,0.00000,18.86490,2
209,5.01521,5.10239,0.40738,0.00000,0.00000,18.35236,2
210,5.01533,5.10204,0.40750,0.00000,0.00000,18.17776,2
211,5.01501,5.10170,0.40748,0.00000,0.00000,17.95550,2
212,5.01416,5.10135,0.40719,0.00000,0.00000,18.03293,2
213,5.01353,5.10100,0.40706,0.00000,0.00000,17.53911,2
214,5.01174,5.10065,0.40626,0.00000,0.00000,18.72704,2
215,5.01286,5.10029,0.40716,0.00000,0.00000,18.26047,2
216,5.01278,5.09994,0.40717,0.00000,0.00000,18.79270,2
217,5.01396,5.09960,0.40798,0.00000,0.00000,18.48010,2
218,5.01432,5.09925,0.40824,0.00000,0.00000,18.16126,2
219,5.01388,5.09891,0.40812,0.00000,0.00000,18.36016,2
220,5.01394,5.09857,0.40834,0.00000,0.00000,18.53269,2
221,5.01438,5.09824,0.40873,0.00000,0.00000,18.81488,2
222,5.01545,5.09790,0.40946,0.00000,0.00000,18.85569,2
223,5.01654,5.09757,0.41015,0.00000,0.00000,18.40602,2
224,5.01649,5.09725,0.41022,0.00000,0.00000,18.73352,2
225,5.01721,5.09692,0.41081,0.00000,0.00000,18.49885,2
226,5.01731,5.09660,0.41099,0.00000,0.00000,18.65075,2
227,5.01775,5.09629,0.41143,0.00000,0.00000,18.59637,2
228,5.01802,5.09597,0.41174,0.00000,0.00000,18.74328,2
229,5.01861,5.09566,0.41224,0.00000,0.00000,18.87136,2
230,5.01945,5.09535,0.41287,0.00000,0.00000,18.07158,2
231,5.01832,5.09505,0.41239,0.00000,0.00000,18.48857,2
232,5.01824,5.09474,0.41263,0.00000,0.00000,19.43182,2
233,5.02038,5.09444,0.41404,0.00000,0.00000,18.93183,2
234,5.02118,5.09414,0.41454,0.00000,0.00000,18.73231,2
235,5.02146,5.09385,0.41486,0.00000,0.00000,19.00824,2
236,5.02236,5.09356,0.41558,0.00000,0.00000,18.85281,2
237,5.02281,5.09327,0.41601,0.00000,0.00000,18.83773,2
238,5.02319,5.09299,0.41644,0.00000,0.00000,18.58398,2
239,5.02292,5.09271,0.41651,0.00000,0.00000,19.54503,2
240,5.02494,5.09243,0.41791,0.00000,0.00000,18.44689,2
241,5.02420,5.09216,0.41761,0.00000,0.00000,18.36834,2
242,5.02330,5.09189,0.41743,0.00000,0.00000,18.52338,2
243,5.02279,5.09162,0.41748,0.00000,0.00000,18.62407,2
244,5.02253,5.09134,0.41762,0.00000,0.00000,18.87740,2
245,5.02285,5.09107,0.41807,0.00000,0.00000,18.54754,2
246,5.02235,5.09079,0.41801,0.00000,0.00000,18.80457,2
247,5.02247,5.09052,0.41837,0.00000,0.00000,18.41736,2
248,5.02163,5.09025,0.41814,0.00000,0.00000,18.58397,2
249,5.02122,5.08997,0.41821,0.00000,0.00000,18.57649,2
250,5.02078,5.08970,0.41823,0.00000,0.00000,18.94024,2
251,5.02121,5.08942,0.41874,0.00000,0.00000,18.96975,2
252,5.02167,5.08915,0.41919,0.00000,0.00000,18.56748,2
253,5.02112,5.08888,0.41908,0.00000,0.00000,19.40217,2
254,5.02257,5.08861,0.42017,0.00000,0.00000,19.39372,2
255,5.02389,5.08834,0.42104,0.00000,0.00000,19.65065,2
256,5.02573,5.08809,0.42223,0.00000,0.00000,18.64502,2
257,5.02506,5.08784,0.42199,0.00000,0.00000,18.83667,2
258,5.02487,5.08759,0.42221,0.00000,0.00000,19.28282,2
259,5.02572,5.08734,0.42298,0.00000,0.00000,19.01284,2
260,5.02585,5.08709,0.42327,0.00000,0.00000,18.77249,2
261,5.02539,5.08684,0.42328,0.00000,0.00000,19.21537,2
262,5.02598,5.08660,0.42393,0.00000,0.00000,19.04257,2
263,5.02609,5.08636,0.42423,0.00000,0.00000,19.50614,2
264,5.02729,5.08611,0.42518,0.00000,0.00000,19.06749,2
265,5.02734,5.08588,0.42541,0.00000,0.00000,18.98269,2
266,5.02717,5.08565,0.42562,0.00000,0.00000,19.14049,2
267,5.02736,5.08541,0.42603,0.00000,0.00000,18.58931,2
268,5.02620,5.08518,0.42567,0.00000,0.00000,19.08679,2
269,5.02626,5.08494,0.42609,0.00000,0.00000,19.68717,2
270,5.02772,5.08471,0.42719,0.00000,0.00000,19.06974,2
271,5.02760,5.08448,0.42731,0.00000,0.00000,19.23922,2
272,5.02787,5.08425,0.42777,0.00000,0.00000,19.12457,2
273,5.02783,5.08403,0.42803,0.00000,0.00000,18.98117,2
274,5.02742,5.08380,0.42811,0.00000,0.00000,19.76594,2
275,5.02887,5.08358,0.42926,0.00000,0.00000,19.72186,2
276,5.03011,5.08336,0.43016,0.00000,0.00000,18.91056,2
277,5.02932,5.08315,0.42995,0.00000,0.00000,18.97712,2
278,5.02872,5.08293,0.43000,0.00000,0.00000,19.12121,2
279,5.02846,5.08271,0.43022,0.00000,0.00000,19.33311,2
280,5.02870,5.08250,0.43068,0.00000,0.00000,18.97069,2
281,5.02802,5.08228,0.43060,0.00000,0.00000,18.90817,2
282,5.02721,5.08206,0.43051,0.00000,0.00000,19.48481,2
283,5.02779,5.08184,0.43120,0.00000,0.00000,19.24864,2
284,5.02774,5.08163,0.43143,0.00000,0.00000,19.32553,2
285,5.02785,5.08141,0.43180,0.00000,0.00000,19.42432,2
286,5.02817,5.08120,0.43227,0.00000,0.00000,18.82012,2
287,5.02700,5.08099,0.43191,0.00000,0.00000,19.27416,2
288,5.02696,5.08077,0.43227,0.00000,0.00000,19.23110,2
289,5.02678,5.08056,0.43247,0.00000,0.00000,19.98122,2
290,5.02837,5.08034,0.43367,0.00000,0.00000,19.90673,2
291,5.02967,5.08013,0.43458,0.00000,0.00000,19.42045,2
292,5.02972,5.07993,0.43483,0.00000,0.00000,19.85636,2
293,5.03078,5.07973,0.43575,0.00000,0.00000,19.79462,2
294,5.03160,5.07953,0.43646,0.00000,0.00000,19.44996,2
295,5.03153,5.07934,0.43671,0.00000,0.00000,19.67306,2
296,5.03198,5.07915,0.43731,0.00000,0.00000,19.40250,2
297,5.03172,5.07896,0.43748,0.00000,0.00000,19.54092,2
298,5.03178,5.07877,0.43788,0.00000,0.00000,19.22262,2
299,5.03105,5.07859,0.43782,0.00000,0.00000,19.78128,2
300,5.03166,5.07840,0.43856,0.00000,0.00000,19.27666,2
301,5.03100,5.07821,0.43849,0.00000,0.00000,19.10994,2
302,5.02995,5.07802,0.43830,0.00000,0.00000,19.50535,2
303,5.02988,5.07783,0.43867,0.00000,0.00000,19.47969,2
304,5.02971,5.07764,0.43891,0.00000,0.00000,20.10436,2
305,5.03101,5.07744,0.43998,0.00000,0.00000,20.16926,2
306,5.03236,5.07726,0.44097,0.00000,0.00000,19.48335,2
307,5.03198,5.07708,0.44101,0.00000,0.00000,19.04959,2
308,5.03056,5.07690,0.44060,0.00000,0.00000,20.03400,2
309,5.03154,5.07671,0.44159,0.00000,0.00000,19.63535,2
310,5.03148,5.07653,0.44183,0.00000,0.00000,19.77880,2
311,5.03173,5.07635,0.44232,0.00000,0.00000,19.91915,2
312,5.03228,5.07617,0.44295,0.00000,0.00000,19.37810,2
313,5.03148,5.07600,0.44282,0.00000,0.00000,19.59362,2
314,5.03121,5.07582,0.44308,0.00000,0.00000,20.28478,2
315,5.03256,5.07564,0.44420,0.00000,0.00000,19.84366,2
316,5.03276,5.07547,0.44456,0.00000,0.00000,19.57565,2
317,5.03228,5.07530,0.44464,0.00000,0.00000,19.63572,2
318,5.03195,5.07513,0.44485,0.00000,0.00000,19.80301,2
319,5.03200,5.07495,0.44525,0.00000,0.00000,19.97900,2
320,5.03244,5.07478,0.44584,0.00000,0.00000,19.80394,2
321,5.03240,5.07461,0.44614,0.00000,0.00000,19.76144,2
322,5.03224,5.07444,0.44641,0.00000,0.00000,19.11240,2
323,5.03051,5.07427,0.44581,0.00000,0.00000,19.97511,2
324,5.03090,5.07410,0.44651,0.00000,0.00000,19.71172,2
325,5.03060,5.07393,0.44665,0.00000,0.00000,19.52482,2
326,5.02985,5.07375,0.44659,0.00000,0.00000,20.39201,2
327,5.03118,5.07358,0.44772,0.00000,0.00000,20.43759,2
328,5.03250,5.07341,0.44870,0.00000,0.00000,20.22102,2
329,5.03322,5.07324,0.44935,0.00000,0.00000,19.98451,2
330,5.03330,5.07308,0.44970,0.00000,0.00000,19.41235,2
331,5.03199,5.07292,0.44933,0.00000,0.00000,19.75461,2
332,5.03155,5.07276,0.44954,0.00000,0.00000,19.77610,2
333,5.03114,5.07260,0.44969,0.00000,0.00000,20.05058,2
334,5.03137,5.07243,0.45020,0.00000,0.00000,20.37040,2
335,5.03232,5.07227,0.45106,0.00000,0.00000,19.49834,2
336,5.03112,5.07211,0.45066,0.00000,0.00000,20.23364,2
337,5.03171,5.07194,0.45143,0.00000,0.00000,19.64602,2
338,5.03082,5.07178,0.45124,0.00000,0.00000,20.31426,2
339,5.03156,5.07162,0.45206,0.00000,0.00000,19.79013,2
340,5.03097,5.07146,0.45202,0.00000,0.00000,20.26045,2
341,5.03151,5.07130,0.45271,0.00000,0.00000,20.67141,2
342,5.03296,5.07114,0.45382,0.00000,0.00000,19.89750,2
343,5.03246,5.07098,0.45379,0.00000,0.00000,20.87161,2
344,5.03429,5.07083,0.45521,0.00000,0.00000,19.80762,2
345,5.03345,5.07068,0.45497,0.00000,0.00000,19.76920,2
346,5.03254,5.07053,0.45490,0.00000,0.00000,20.22667,2
347,5.03274,5.07038,0.45544,0.00000,0.00000,19.93212,2
348,5.03219,5.07023,0.45547,0.00000,0.00000,20.55523,2
349,5.03312,5.07008,0.45640,0.00000,0.00000,20.29079,2
350,5.03334,5.06993,0.45681,0.00000,0.00000,20.64321,2
351,5.03436,5.06979,0.45773,0.00000,0.00000,20.40692,2
352,5.03473,5.06964,0.45823,0.00000,0.00000,20.23620,2
353,5.03464,5.06950,0.45854,0.00000,0.00000,20.33074,2
354,5.03476,5.06936,0.45899,0.00000,0.00000,20.92718,2
355,5.03625,5.06923,0.46020,0.00000,0.00000,20.40437,2
356,5.03639,5.06909,0.46055,0.00000,0.00000,20.21773,2
357,5.03604,5.06896,0.46075,0.00000,0.00000,20.74081,2
358,5.03693,5.06883,0.46167,0.00000,0.00000,20.12524,2
359,5.03627,5.06870,0.46164,0.00000,0.00000,20.02790,2
360,5.03539,5.06857,0.46159,0.00000,0.00000,20.52313,2
361,5.03570,5.06844,0.46223,0.00000,0.00000,20.47857,2
362,5.03584,5.06831,0.46268,0.00000,0.00000,19.98340,2
363,5.03477,5.06818,0.46246,0.00000,0.00000,20.23040,2
364,5.03432,5.06805,0.46267,0.00000,0.00000,20.72157,2
365,5.03502,5.06791,0.46348,0.00000,0.00000,19.98812,2
366,5.03390,5.06778,0.46318,0.00000,0.00000,20.83057,2
367,5.03483,5.06765,0.46416,0.00000,0.00000,20.36306,2
368,5.03455,5.06751,0.46432,0.00000,0.00000,20.61365,2
369,5.03485,5.06738,0.46489,0.00000,0.00000,20.70822,2
370,5.03533,5.06725,0.46552,0.00000,0.00000,20.70234,2
371,5.03574,5.06712,0.46610,0.00000,0.00000,20.35545,2
372,5.03527,5.06700,0.46619,0.00000,0.00000,20.42355,2
373,5.03496,5.06687,0.46644,0.00000,0.00000,21.00063,2
374,5.03600,5.06674,0.46744,0.00000,0.00000,21.20798,2
375,5.03745,5.06662,0.46856,0.00000,0.00000,20.57500,2
376,5.03727,5.06650,0.46876,0.00000,0.00000,20.87185,2
377,5.03779,5.06639,0.46947,0.00000,0.00000,20.80406,2
378,5.03808,5.06627,0.47001,0.00000,0.00000,21.09408,2
379,5.03902,5.06616,0.47093,0.00000,0.00000,20.81583,2
380,5.03920,5.06605,0.47139,0.00000,0.00000,20.91775,2
381,5.03959,5.06594,0.47202,0.00000,0.00000,20.43139,2
382,5.03876,5.06584,0.47196,0.00000,0.00000,20.78138,2
383,5.03878,5.06573,0.47246,0.00000,0.00000,20.63098,2
384,5.03840,5.06562,0.47268,0.00000,0.00000,21.96138,2
385,5.04118,5.06551,0.47468,0.00000,0.00000,21.10342,2
386,5.04171,5.06542,0.47521,0.00000,0.00000,20.96018,2
387,5.04185,5.06532,0.47571,0.00000,0.00000,20.75537,2
388,5.04146,5.06523,0.47594,0.00000,0.00000,20.94507,2
389,5.04151,5.06513,0.47645,0.00000,0.00000,21.06348,2
390,5.04180,5.06504,0.47707,0.00000,0.00000,20.52033,2
391,5.04074,5.06495,0.47691,0.00000,0.00000,20.98475,2
392,5.04081,5.06485,0.47749,0.00000,0.00000,21.40056,2
393,5.04183,5.06475,0.47850,0.00000,0.00000,21.51170,2
394,5.04301,5.06466,0.47954,0.00000,0.00000,21.09231,2
395,5.04309,5.06457,0.47996,0.00000,0.00000,21.21014,2
396,5.04342,5.06449,0.48062,0.00000,0.00000,21.35311,2
397,5.04404,5.06440,0.48141,0.00000,0.00000,21.20814,2
398,5.04423,5.06432,0.48195,0.00000,0.00000,21.46295,2
399,5.04498,5.06424,0.48765,0.00000,0.00000,21.13706,2
400,5.04450,5.06417,0.49261,0.00000,0.00000,21.26426,2
401,5.04392,5.06409,0.49761,0.00000,0.00000,21.28165,2
402,5.04299,5.06401,0.50242,0.00000,0.00000,20.64243,2
403,5.04017,5.06392,0.50619,0.00000,0.00000,20.70924,2
404,5.03724,5.06383,0.51002,0.00000,0.00000,21.23501,2
405,5.03529,5.06372,0.51437,0.00000,0.00000,21.27484,2
406,5.03312,5.06361,0.51850,0.00000,0.00000,21.28910,2
407,5.03067,5.06348,0.52247,0.00000,0.00000,21.48566,2
408,5.02841,5.06335,0.52653,0.00000,0.00000,21.26556,2
