minute,air_C,product_C,compressor_duty,door_heat,load_heat,ambient_C,mode
225,4.97691,5.10849,0.41143,0.00000,0.00000,18.23062,2
226,4.97698,5.10796,0.41115,0.00000,0.00000,18.49005,2
227,4.97769,5.10744,0.41127,0.00000,0.00000,18.44826,2
228,4.97827,5.10692,0.41128,0.00000,0.00000,18.32749,2
229,4.97855,5.10641,0.41115,0.00000,0.00000,18.88870,2
230,4.98017,5.10589,0.41172,0.00000,0.00000,18.06872,2
231,4.97976,5.10539,0.41119,0.00000,0.00000,18.33112,2
232,4.98002,5.10489,0.41115,0.00000,0.00000,18.65934,2
233,4.98105,5.10439,0.41145,0.00000,0.00000,18.42837,2
234,4.98149,5.10390,0.41140,0.00000,0.00000,18.61170,2
235,4.98237,5.10341,0.41161,0.00000,0.00000,18.67335,2
236,4.98335,5.10292,0.41186,0.00000,0.00000,18.15938,2
237,4.98307,5.10244,0.41148,0.00000,0.00000,18.19591,2
238,4.98291,5.10197,0.41125,0.00000,0.00000,18.67395,2
239,4.98390,5.10149,0.41159,0.00000,0.00000,19.00959,2
240,4.98565,5.10102,0.41222,0.00000,0.00000,18.34741,2
241,4.98574,5.10056,0.41198,0.00000,0.00000,18.48850,2
242,4.98618,5.10010,0.41205,0.00000,0.00000,18.29381,2
243,4.98614,5.09964,0.41186,0.00000,0.00000,19.11910,2
244,4.98807,5.09919,0.41269,0.00000,0.00000,18.73347,2
245,4.98899,5.09875,0.41287,0.00000,0.00000,18.66962,2
246,4.98973,5.09831,0.41306,0.00000,0.00000,18.75334,2
247,4.99063,5.09787,0.41335,0.00000,0.00000,18.86804,2
248,4.99177,5.09744,0.41375,0.00000,0.00000,18.82570,2
249,4.99276,5.09702,0.41407,0.00000,0.00000,18.62496,2
250,4.99322,5.09660,0.41415,0.00000,0.00000,19.07035,2
251,4.99473,5.09619,0.41480,0.00000,0.00000,19.24989,2
252,4.99659,5.09578,0.41556,0.00000,0.00000,18.77687,2
253,4.99723,5.09539,0.41570,0.00000,0.00000,18.38631,2
254,4.99692,5.09499,0.41546,0.00000,0.00000,19.10464,2
255,4.99834,5.09460,0.41617,0.00000,0.00000,19.17305,2
256,4.99985,5.09422,0.41679,0.00000,0.00000,18.18161,2
257,4.99891,5.09384,0.41620,0.00000,0.00000,18.98925,2
258,4.99996,5.09346,0.41679,0.00000,0.00000,19.38812,2
259,5.00189,5.09309,0.41767,0.00000,0.00000,19.02122,2
260,5.00285,5.09272,0.41801,0.00000,0.00000,18.73943,2
261,5.00309,5.09236,0.41809,0.00000,0.00000,18.52927,2
262,5.00282,5.09200,0.41796,0.00000,0.00000,18.98992,2
263,5.00365,5.09165,0.41843,0.00000,0.00000,18.74523,2
264,5.00385,5.09130,0.41850,0.00000,0.00000,19.11290,2
265,5.00492,5.09095,0.41905,0.00000,0.00000,18.75604,2
266,5.00507,5.09060,0.41909,0.00000,0.00000,18.99544,2
267,5.00578,5.09026,0.41949,0.00000,0.00000,19.00687,2
268,5.00648,5.08992,0.41984,0.00000,0.00000,18.92851,2
269,5.00694,5.08959,0.42008,0.00000,0.00000,18.81690,2
270,5.00712,5.08926,0.42020,0.00000,0.00000,19.14238,2
271,5.00805,5.08893,0.42072,0.00000,0.00000,19.08040,2
272,5.00878,5.08861,0.42109,0.00000,0.00000,19.11951,2
273,5.00955,5.08829,0.42151,0.00000,0.00000,19.32138,2
274,5.01076,5.08797,0.42215,0.00000,0.00000,18.67808,2
275,5.01037,5.08766,0.42196,0.00000,0.00000,18.88627,2
276,5.01049,5.08735,0.42216,0.00000,0.00000,18.56803,2
277,5.00984,5.08705,0.42192,0.00000,0.00000,19.07366,2
278,5.01041,5.08674,0.42236,0.00000,0.00000,19.41512,2
279,5.01175,5.08643,0.42309,0.00000,0.00000,19.17688,2
280,5.01244,5.08613,0.42344,0.00000,0.00000,19.26823,2
281,5.01330,5.08584,0.42395,0.00000,0.00000,19.12483,2
282,5.01378,5.08555,0.42425,0.00000,0.00000,19.09850,2
283,5.01415,5.08526,0.42453,0.00000,0.00000,19.43672,2
284,5.01530,5.08498,0.42522,0.00000,0.00000,19.41377,2
285,5.01632,5.08470,0.42579,0.00000,0.00000,19.36680,2
286,5.01717,5.08442,0.42630,0.00000,0.00000,19.43038,2
287,5.01811,5.08416,0.42687,0.00000,0.00000,19.37281,2
288,5.01886,5.08389,0.42735,0.00000,0.00000,18.82465,2
289,5.01825,5.08363,0.42718,0.00000,0.00000,19.33118,2
290,5.01887,5.08337,0.42772,0.00000,0.00000,19.14139,2
291,5.01897,5.08311,0.42791,0.00000,0.00000,19.09191,2
292,5.01895,5.08286,0.42808,0.00000,0.00000,19.71399,2
293,5.02038,5.08260,0.42899,0.00000,0.00000,19.62820,2
294,5.02152,5.08235,0.42964,0.00000,0.00000,19.82616,2
295,5.02306,5.08211,0.43054,0.00000,0.00000,19.66414,2
296,5.02412,5.08187,0.43117,0.00000,0.00000,19.45855,2
297,5.02462,5.08164,0.43158,0.00000,0.00000,19.71293,2
298,5.02568,5.08141,0.43232,0.00000,0.00000,19.38052,2
299,5.02588,5.08119,0.43259,0.00000,0.00000,19.09574,2
300,5.02538,5.08097,0.43258,0.00000,0.00000,20.10297,2
301,5.02727,5.08075,0.43382,0.00000,0.00000,19.31817,2
302,5.02717,5.08053,0.43389,0.00000,0.00000,19.28986,2
303,5.02700,5.08032,0.43409,0.00000,0.00000,19.23388,2
304,5.02668,5.08010,0.43421,0.00000,0.00000,19.76023,2
305,5.02760,5.07989,0.43497,0.00000,0.00000,19.41577,2
306,5.02763,5.07968,0.43518,0.00000,0.00000,19.54136,2
307,5.02794,5.07947,0.43561,0.00000,0.00000,19.20645,2
308,5.02741,5.07927,0.43560,0.00000,0.00000,19.86099,2
309,5.02844,5.07906,0.43643,0.00000,0.00000,19.87938,2
310,5.02944,5.07886,0.43713,0.00000,0.00000,19.78317,2
311,5.03013,5.07866,0.43769,0.00000,0.00000,19.20407,2
312,5.02939,5.07847,0.43757,0.00000,0.00000,20.34696,2
313,5.03139,5.07827,0.43892,0.00000,0.00000,19.84929,2
314,5.03207,5.07808,0.43941,0.00000,0.00000,20.00032,2
315,5.03305,5.07790,0.44017,0.00000,0.00000,20.09812,2
316,5.03420,5.07772,0.44100,0.00000,0.00000,19.96942,2
317,5.03495,5.07754,0.44162,0.00000,0.00000,20.19232,2
318,5.03617,5.07737,0.44252,0.00000,0.00000,19.85204,2
319,5.03649,5.07721,0.44295,0.00000,0.00000,19.62850,2
320,5.03624,5.07705,0.44316,0.00000,0.00000,19.88239,2
321,5.03658,5.07688,0.44371,0.00000,0.00000,19.96802,2
322,5.03707,5.07672,0.44430,0.00000,0.00000,19.89950,2
323,5.03735,5.07656,0.44477,0.00000,0.00000,19.74879,2
324,5.03722,5.07641,0.44506,0.00000,0.00000,19.68269,2
325,5.03691,5.07625,0.44528,0.00000,0.00000,19.33008,2
326,5.03575,5.07609,0.44510,0.00000,0.00000,19.53212,2
327,5.03509,5.07593,0.44522,0.00000,0.00000,19.80735,2
328,5.03509,5.07577,0.44562,0.00000,0.00000,19.89368,2
329,5.03526,5.07561,0.44606,0.00000,0.00000,20.15972,2
330,5.03603,5.07544,0.44678,0.00000,0.00000,20.35069,2
331,5.03718,5.07529,0.44765,0.00000,0.00000,20.37173,2
332,5.03829,5.07513,0.44849,0.00000,0.00000,20.47267,2
