minute,air_C,product_C,compressor_duty,door_heat,load_heat,ambient_C,mode
196,5.20279,5.16528,0.46682,0.00000,0.00000,18.01475,2
197,5.19554,5.16543,0.17756,0.00000,0.00000,18.31834,3
198,5.21226,5.16555,0.52441,0.00000,0.00000,18.71894,2
199,5.20195,5.16574,0.46805,0.00000,0.00000,17.56694,2
200,5.19356,5.16588,0.17821,0.00000,0.00000,18.75402,3
201,5.21129,5.16599,0.52549,0.00000,0.00000,17.43333,2
202,5.19786,5.16617,0.17864,0.00000,0.00000,17.89868,3
203,5.21346,5.16630,0.52563,0.00000,0.00000,17.88740,2
204,5.20107,5.16649,0.46833,0.00000,0.00000,18.30141,2
205,5.19442,5.16663,0.17945,0.00000,0.00000,17.87584,3
206,5.20996,5.16674,0.52557,0.00000,0.00000,18.89509,2
207,5.20003,5.16691,0.46946,0.00000,0.00000,18.94520,2
208,5.19484,5.16704,0.18107,0.00000,0.00000,18.62954,3
209,5.21204,5.16715,0.52794,0.00000,0.00000,18.54974,2
210,5.20107,5.16733,0.47120,0.00000,0.00000,18.17196,2
211,5.19389,5.16747,0.18199,0.00000,0.00000,18.00545,3
212,5.20955,5.16757,0.52817,0.00000,0.00000,18.33654,2
213,5.19809,5.16774,0.18244,0.00000,0.00000,18.11574,3
214,5.21392,5.16786,0.52940,0.00000,0.00000,18.71526,2
215,5.20322,5.16805,0.47292,0.00000,0.00000,18.70091,2
216,5.19714,5.16819,0.18400,0.00000,0.00000,18.00236,3
217,5.21259,5.16830,0.53027,0.00000,0.00000,17.38809,2
218,5.19868,5.16848,0.18331,0.00000,0.00000,18.24845,3
219,5.21475,5.16860,0.53065,0.00000,0.00000,18.35870,2
220,5.20310,5.16879,0.47368,0.00000,0.00000,18.31394,2
221,5.19605,5.16892,0.18443,0.00000,0.00000,19.03363,3
222,5.21394,5.16903,0.53191,0.00000,0.00000,18.65034,2
223,5.20289,5.16921,0.47509,0.00000,0.00000,18.10569,2
224,5.19524,5.16935,0.18556,0.00000,0.00000,18.79072,3
225,5.21249,5.16945,0.53268,0.00000,0.00000,18.90416,2
226,5.20200,5.16962,0.47618,0.00000,0.00000,18.70011,2
227,5.19569,5.16975,0.18723,0.00000,0.00000,18.89711,3
228,5.21306,5.16986,0.53435,0.00000,0.00000,18.85348,2
229,5.20232,5.17003,0.47772,0.00000,0.00000,19.04206,2
230,5.19670,5.17016,0.18906,0.00000,0.00000,18.85521,3
231,5.21381,5.17026,0.53608,0.00000,0.00000,18.16596,2
232,5.20128,5.17044,0.47859,0.00000,0.00000,19.22118,2
233,5.19604,5.17056,0.19030,0.00000,0.00000,18.67999,3
234,5.21265,5.17066,0.53698,0.00000,0.00000,17.73924,2
235,5.19906,5.17083,0.19006,0.00000,0.00000,18.57172,3
236,5.21539,5.17094,0.53753,0.00000,0.00000,18.79066,2
237,5.20422,5.17112,0.48079,0.00000,0.00000,18.62214,2
238,5.19735,5.17125,0.19150,0.00000,0.00000,18.77406,3
239,5.21407,5.17136,0.53849,0.00000,0.00000,18.33517,2
240,5.20177,5.17153,0.48114,0.00000,0.00000,19.03708,2
241,5.19589,5.17165,0.19253,0.00000,0.00000,18.53776,3
242,5.21199,5.17175,0.53900,0.00000,0.00000,18.25257,2
243,5.19948,5.17191,0.19262,0.00000,0.00000,18.14061,3
244,5.21458,5.17202,0.53942,0.00000,0.00000,19.29187,2
245,5.20448,5.17219,0.48331,0.00000,0.00000,18.93137,2
246,5.19815,5.17232,0.19414,0.00000,0.00000,19.03510,3
247,5.21528,5.17242,0.54136,0.00000,0.00000,18.53569,2
248,5.20323,5.17259,0.48411,0.00000,0.00000,19.15933,2
249,5.19739,5.17271,0.19540,0.00000,0.00000,19.61151,3
250,5.21581,5.17281,0.54315,0.00000,0.00000,18.89724,2
251,5.20447,5.17299,0.48616,0.00000,0.00000,18.89649,2
252,5.19783,5.17311,0.19697,0.00000,0.00000,18.29841,3
253,5.21300,5.17321,0.54320,0.00000,0.00000,18.20686,2
254,5.20005,5.17337,0.48564,0.00000,0.00000,18.59874,2
255,5.19281,5.17348,0.19663,0.00000,0.00000,18.57972,3
256,5.20874,5.17355,0.54286,0.00000,0.00000,19.15927,2
257,5.19814,5.17369,0.19752,0.00000,0.00000,19.03165,3
258,5.21501,5.17379,0.54495,0.00000,0.00000,18.87027,2
259,5.20348,5.17396,0.48798,0.00000,0.00000,19.40683,2
260,5.19794,5.17408,0.19933,0.00000,0.00000,19.13290,3
261,5.21491,5.17417,0.54638,0.00000,0.00000,18.66384,2
262,5.20278,5.17433,0.48911,0.00000,0.00000,18.58638,2
263,5.19521,5.17445,0.19971,0.00000,0.00000,18.90231,3
264,5.21164,5.17453,0.54642,0.00000,0.00000,19.29581,2
265,5.20106,5.17468,0.48993,0.00000,0.00000,17.95190,2
266,5.19194,5.17478,0.19987,0.00000,0.00000,19.66035,3
267,5.21021,5.17485,0.54734,0.00000,0.00000,19.16151,2
268,5.19926,5.17499,0.20156,0.00000,0.00000,19.31635,3
269,5.21648,5.17509,0.54929,0.00000,0.00000,19.19990,2
270,5.20538,5.17526,0.49252,0.00000,0.00000,18.76990,2
271,5.19795,5.17538,0.20291,0.00000,0.00000,18.82773,3
272,5.21392,5.17547,0.54962,0.00000,0.00000,18.69059,2
273,5.20162,5.17562,0.49233,0.00000,0.00000,18.69836,2
274,5.19409,5.17573,0.20304,0.00000,0.00000,18.90233,3
275,5.21028,5.17580,0.54953,0.00000,0.00000,18.83932,2
276,5.19839,5.17594,0.20352,0.00000,0.00000,19.09169,3
277,5.21495,5.17603,0.55091,0.00000,0.00000,19.13929,2
278,5.20361,5.17618,0.49406,0.00000,0.00000,19.24524,2
279,5.19722,5.17629,0.20504,0.00000,0.00000,18.88596,3
280,5.21318,5.17638,0.55159,0.00000,0.00000,19.21995,2
281,5.20200,5.17652,0.49485,0.00000,0.00000,19.46272,2
282,5.19609,5.17662,0.20613,0.00000,0.00000,19.23684,3
283,5.21282,5.17670,0.55293,0.00000,0.00000,19.79915,2
284,5.20292,5.17685,0.49677,0.00000,0.00000,19.54351,2
285,5.19704,5.17695,0.20789,0.00000,0.00000,19.19623,3
286,5.21352,5.17703,0.55464,0.00000,0.00000,19.47117,2
287,5.20270,5.17718,0.49805,0.00000,0.00000,19.49722,2
288,5.19661,5.17728,0.20917,0.00000,0.00000,18.39370,3
289,5.21109,5.17736,0.55490,0.00000,0.00000,19.47171,2
290,5.20029,5.17749,0.49845,0.00000,0.00000,19.27092,2
291,5.19366,5.17758,0.20952,0.00000,0.00000,19.54164,3
292,5.21089,5.17765,0.55641,0.00000,0.00000,19.46929,2
293,5.19996,5.17778,0.21068,0.00000,0.00000,19.04866,3
294,5.21584,5.17787,0.55779,0.00000,0.00000,19.56255,2
295,5.20496,5.17802,0.50124,0.00000,0.00000,19.37546,2
296,5.19831,5.17813,0.21197,0.00000,0.00000,19.54359,3
297,5.21529,5.17821,0.55915,0.00000,0.00000,19.20281,2
298,5.20346,5.17836,0.50203,0.00000,0.00000,19.36269,2
299,5.19673,5.17846,0.21291,0.00000,0.00000,19.39410,3
300,5.21331,5.17853,0.55975,0.00000,0.00000,19.16225,2
301,5.20136,5.17867,0.50259,0.00000,0.00000,19.47976,2
302,5.19490,5.17876,0.21373,0.00000,0.00000,19.55217,3
303,5.21181,5.17883,0.56057,0.00000,0.00000,19.80182,2
304,5.20135,5.17896,0.50410,0.00000,0.00000,19.45058,2
305,5.19470,5.17905,0.21505,0.00000,0.00000,20.04059,3
306,5.21268,5.17911,0.56241,0.00000,0.00000,19.70480,2
307,5.20182,5.17924,0.50568,0.00000,0.00000,19.85143,2
308,5.19600,5.17933,0.21697,0.00000,0.00000,19.50411,3
309,5.21253,5.17940,0.56366,0.00000,0.00000,19.63804,2
310,5.20142,5.17953,0.50691,0.00000,0.00000,19.81823,2
311,5.19544,5.17962,0.21818,0.00000,0.00000,19.29105,3
312,5.21137,5.17968,0.56454,0.00000,0.00000,20.30102,2
313,5.20179,5.17981,0.50859,0.00000,0.00000,19.59340,2
314,5.19513,5.17990,0.21943,0.00000,0.00000,19.62899,3
315,5.21178,5.17996,0.56617,0.00000,0.00000,19.56515,2
316,5.20031,5.18009,0.50922,0.00000,0.00000,20.17234,2
317,5.19500,5.18017,0.22089,0.00000,0.00000,19.82741,3
318,5.21201,5.18023,0.56768,0.00000,0.00000,20.13599,2
319,5.20178,5.18035,0.51133,0.00000,0.00000,19.40445,2
320,5.19446,5.18044,0.22195,0.00000,0.00000,19.53714,3
321,5.21070,5.18050,0.56848,0.00000,0.00000,20.24328,2
322,5.20069,5.18062,0.51228,0.00000,0.00000,20.01085,2
323,5.19475,5.18070,0.22354,0.00000,0.00000,19.99103,3
324,5.21194,5.18075,0.57046,0.00000,0.00000,19.98062,2
325,5.20113,5.18088,0.51380,0.00000,0.00000,20.19943,2
326,5.19552,5.18096,0.22522,0.00000,0.00000,20.51137,3
327,5.21381,5.18102,0.57273,0.00000,0.00000,19.87114,2
328,5.20253,5.18115,0.51577,0.00000,0.00000,20.15651,2
329,5.19664,5.18123,0.22702,0.00000,0.00000,20.38523,3
330,5.21448,5.18130,0.57442,0.00000,0.00000,20.79241,2
331,5.20525,5.18143,0.51853,0.00000,0.00000,19.31117,2
332,5.19710,5.18152,0.22847,0.00000,0.00000,20.66357,3
333,5.21547,5.18159,0.57636,0.00000,0.00000,19.94479,2
334,5.20407,5.18172,0.51934,0.00000,0.00000,20.01393,2
335,5.19754,5.18181,0.23023,0.00000,0.00000,20.23641,3
336,5.21476,5.18187,0.57745,0.00000,0.00000,20.00917,2
337,5.20343,5.18201,0.52055,0.00000,0.00000,20.23163,2
338,5.19733,5.18209,0.23166,0.00000,0.00000,20.06796,3
339,5.21404,5.18215,0.57857,0.00000,0.00000,20.49408,2
340,5.20379,5.18228,0.52225,0.00000,0.00000,20.33651,2
341,5.19780,5.18237,0.23329,0.00000,0.00000,20.18284,3
342,5.21465,5.18243,0.58031,0.00000,0.00000,20.09453,2
343,5.20330,5.18256,0.52343,0.00000,0.00000,20.58623,2
344,5.19783,5.18264,0.23481,0.00000,0.00000,20.60332,3
345,5.21556,5.18270,0.58223,0.00000,0.00000,20.08351,2
346,5.20403,5.18283,0.52519,0.00000,0.00000,19.70010,2
347,5.19629,5.18292,0.23559,0.00000,0.00000,20.45040,3
348,5.21362,5.18297,0.58285,0.00000,0.00000,20.28678,2
349,5.20255,5.18309,0.52607,0.00000,0.00000,20.54584,2
350,5.19678,5.18317,0.23735,0.00000,0.00000,20.65617,3
351,5.21445,5.18323,0.58467,0.00000,0.00000,20.78537,2
352,5.20442,5.18335,0.52838,0.00000,0.00000,20.78690,2
353,5.19902,5.18343,0.23961,0.00000,0.00000,20.25358,3
354,5.21552,5.18350,0.58651,0.00000,0.00000,20.90798,2
355,5.20562,5.18362,0.53039,0.00000,0.00000,19.74213,2
356,5.19756,5.18371,0.24041,0.00000,0.00000,20.11339,3
357,5.21369,5.18377,0.58721,0.00000,0.00000,20.43071,2
358,5.20262,5.18389,0.53052,0.00000,0.00000,20.67486,2
359,5.19681,5.18396,0.24178,0.00000,0.00000,20.23977,3
360,5.21315,5.18401,0.58844,0.00000,0.00000,20.61725,2
361,5.20243,5.18413,0.53191,0.00000,0.00000,21.08219,2
362,5.19749,5.18420,0.24352,0.00000,0.00000,20.63187,3
363,5.21461,5.18426,0.59056,0.00000,0.00000,19.68876,2
364,5.20150,5.18438,0.53278,0.00000,0.00000,20.36502,2
365,5.19479,5.18445,0.24391,0.00000,0.00000,20.47809,3
366,5.21156,5.18449,0.59068,0.00000,0.00000,20.72495,2
367,5.20095,5.18460,0.53415,0.00000,0.00000,20.11847,2
368,5.19355,5.18466,0.24482,0.00000,0.00000,20.53546,3
369,5.21040,5.18470,0.59158,0.00000,0.00000,20.43983,2
370,5.19905,5.18480,0.24574,0.00000,0.00000,20.95507,3
371,5.21675,5.18486,0.59372,0.00000,0.00000,21.19438,2
372,5.20695,5.18498,0.53757,0.00000,0.00000,20.83095,2
373,5.20091,5.18507,0.53740,0.00000,0.00000,20.24050,2
374,5.19355,5.18514,0.24773,0.00000,0.00000,20.54009,3
375,5.21018,5.18517,0.59438,0.00000,0.00000,20.30594,2
376,5.19830,5.18527,0.24835,0.00000,0.00000,21.02642,3
377,5.21598,5.18532,0.59629,0.00000,0.00000,21.42906,2
378,5.20654,5.18544,0.54032,0.00000,0.00000,21.07846,2
379,5.20088,5.18553,0.54031,0.00000,0.00000,20.73296,2
380,5.19447,5.18559,0.25101,0.00000,0.00000,20.79181,3
381,5.21143,5.18563,0.59782,0.00000,0.00000,21.14826,2
382,5.20127,5.18573,0.54150,0.00000,0.00000,20.96043,2
383,5.19530,5.18579,0.25272,0.00000,0.00000,20.57327,3
384,5.21159,5.18583,0.59924,0.00000,0.00000,21.21955,2
385,5.20149,5.18593,0.54300,0.00000,0.00000,20.59449,2
386,5.19453,5.18599,0.25378,0.00000,0.00000,20.91947,3
387,5.21158,5.18603,0.60069,0.00000,0.00000,20.41883,2
388,5.19945,5.18613,0.25442,0.00000,0.00000,20.59919,3
389,5.21562,5.18618,0.60173,0.00000,0.00000,20.92962,2
390,5.20457,5.18630,0.54507,0.00000,0.00000,21.14866,2
391,5.19873,5.18638,0.25618,0.00000,0.00000,21.27613,3
392,5.21638,5.18642,0.60366,0.00000,0.00000,21.05423,2
393,5.20547,5.18654,0.54696,0.00000,0.00000,21.00527,2
394,5.19913,5.18662,0.25778,0.00000,0.00000,20.68635,3
395,5.21525,5.18667,0.60458,0.00000,0.00000,20.52179,2
396,5.20301,5.18678,0.54732,0.00000,0.00000,21.63727,2
397,5.19818,5.18685,0.25906,0.00000,0.00000,20.20636,3
398,5.21307,5.18689,0.60503,0.00000,0.00000,21.21544,2
399,5.20248,5.18700,0.54868,0.00000,0.00000,21.26853,2
400,5.19667,5.18706,0.25991,0.00000,0.00000,20.80421,3
401,5.21293,5.18710,0.60652,0.00000,0.00000,21.45102,2
402,5.20279,5.18720,0.55028,0.00000,0.00000,21.02207,2
403,5.19627,5.18727,0.26116,0.00000,0.00000,21.18784,3
404,5.21335,5.18730,0.60820,0.00000,0.00000,21.00279,2
405,5.20201,5.18741,0.55129,0.00000,0.00000,20.63583,2
406,5.19449,5.18746,0.26190,0.00000,0.00000,21.21436,3
407,5.21160,5.18749,0.60889,0.00000,0.00000,21.05459,2
408,5.20035,5.18759,0.55201,0.00000,0.00000,20.51525,2
409,5.19252,5.18764,0.26259,0.00000,0.00000,21.11570,3
410,5.20937,5.18766,0.60930,0.00000,0.00000,21.69531,2
411,5.19964,5.18775,0.26421,0.00000,0.00000,21.76724,3
412,5.21782,5.18779,0.61235,0.00000,0.00000,22.20152,2
413,5.20894,5.18791,0.55664,0.00000,0.00000,21.18306,2
414,5.20222,5.18800,0.55607,0.00000,0.00000,21.19553,2
415,5.19566,5.18805,0.26670,0.00000,0.00000,21.56362,3
416,5.21321,5.18809,0.61393,0.00000,0.00000,21.61234,2
417,5.20287,5.18819,0.55748,0.00000,0.00000,21.20528,2
418,5.19621,5.18824,0.26832,0.00000,0.00000,21.29456,3
419,5.21299,5.18828,0.61521,0.00000,0.00000,21.23392,2
420,5.20165,5.18837,0.55833,0.00000,0.00000,20.68285,2
421,5.19370,5.18843,0.26878,0.00000,0.00000,22.14145,3
422,5.21249,5.18845,0.61657,0.00000,0.00000,21.44341,2
423,5.20155,5.18855,0.55972,0.00000,0.00000,21.34427,2
424,5.19506,5.18860,0.27077,0.00000,0.00000,22.23415,3
425,5.21390,5.18862,0.61858,0.00000,0.00000,21.98669,2
426,5.20408,5.18872,0.56230,0.00000,0.00000,21.97317,2
427,5.19885,5.18879,0.27360,0.00000,0.00000,22.04170,3
428,5.21696,5.18883,0.62128,0.00000,0.00000,22.32481,2
429,5.20768,5.18894,0.56536,0.00000,0.00000,20.97816,2
430,5.19980,5.18901,0.27525,0.00000,0.00000,21.18768,3
431,5.21573,5.18906,0.62213,0.00000,0.00000,22.05650,2
432,5.20576,5.18916,0.56603,0.00000,0.00000,21.56657,2
433,5.19925,5.18923,0.27669,0.00000,0.00000,21.43084,3
434,5.21566,5.18927,0.62365,0.00000,0.00000,21.84020,2
435,5.20506,5.18938,0.56720,0.00000,0.00000,22.26696,2
436,5.20014,5.18944,0.56763,0.00000,0.00000,22.42369,2
437,5.19562,5.18948,0.27912,0.00000,0.00000,21.80907,3
438,5.21278,5.18951,0.62598,0.00000,0.00000,21.75881,2
439,5.20184,5.18960,0.56927,0.00000,0.00000,22.21312,2
440,5.19667,5.18965,0.28084,0.00000,0.00000,21.81351,3
441,5.21369,5.18968,0.62778,0.00000,0.00000,22.34590,2
442,5.20400,5.18977,0.57171,0.00000,0.00000,21.60017,2
443,5.19715,5.18983,0.28233,0.00000,0.00000,21.95377,3
444,5.21438,5.18986,0.62955,0.00000,0.00000,21.62306,2
445,5.20281,5.18996,0.57253,0.00000,0.00000,21.62338,2
446,5.19597,5.19001,0.28338,0.00000,0.00000,21.65433,3
447,5.21242,5.19003,0.63011,0.00000,0.00000,21.85080,2
448,5.20138,5.19012,0.57340,0.00000,0.00000,21.92668,2
449,5.19521,5.19017,0.28459,0.00000,0.00000,21.82590,3
450,5.21199,5.19019,0.63136,0.00000,0.00000,21.73166,2
451,5.20057,5.19027,0.57443,0.00000,0.00000,22.15542,2
452,5.19487,5.19031,0.28591,0.00000,0.00000,22.47803,3
453,5.21310,5.19033,0.63334,0.00000,0.00000,22.35080,2
454,5.20299,5.19042,0.57696,0.00000,0.00000,21.64866,2
455,5.19585,5.19047,0.57623,0.00000,0.00000,21.79875,2
456,5.18923,5.19050,0.57545,0.00000,0.00000,22.03458,2
457,5.18331,5.19049,0.57491,0.00000,0.00000,22.80226,2
458,5.17935,5.19046,0.57524,0.00000,0.00000,21.93682,2
459,5.17335,5.19042,0.57435,0.00000,0.00000,22.26547,2
460,5.16828,5.19035,0.57403,0.00000,0.00000,22.04245,2
461,5.16278,5.19026,0.57336,0.00000,0.00000,22.46990,2
462,5.15841,5.19015,0.57325,0.00000,0.00000,21.92693,2
463,5.15282,5.19002,0.57239,0.00000,0.00000,21.90568,2
464,5.14733,5.18988,0.57161,0.00000,0.00000,22.70493,2
465,5.14386,5.18970,0.57179,0.00000,0.00000,21.16084,2
466,5.13675,5.18952,0.56996,0.00000,0.00000,21.60809,2
467,5.13095,5.18931,0.56899,0.00000,0.00000,22.24884,2
468,5.12682,5.18908,0.56870,0.00000,0.00000,22.41113,2
469,5.12315,5.18883,0.56846,0.00000,0.00000,22.29130,2
470,5.11927,5.18857,0.56805,0.00000,0.00000,22.49397,2
471,5.11595,5.18829,0.56789,0.00000,0.00000,22.47124,2
472,5.11262,5.18800,0.56765,0.00000,0.00000,22.49289,2
473,5.10941,5.18770,0.56744,0.00000,0.00000,21.94026,2
474,5.10494,5.18738,0.56655,0.00000,0.00000,22.83648,2
475,5.10273,5.18705,0.56686,0.00000,0.00000,22.65957,2
476,5.10010,5.18672,0.56675,0.00000,0.00000,22.47183,2
477,5.09706,5.18637,0.56644,0.00000,0.00000,22.34699,2
478,5.09379,5.18601,0.56602,0.00000,0.00000,22.81377,2
479,5.09170,5.18564,0.56617,0.00000,0.00000,22.89189,2
480,5.08981,5.18527,0.56631,0.00000,0.00000,22.88616,2
481,5.08792,5.18489,0.56641,0.00000,0.00000,21.97999,2
482,5.08388,5.18450,0.56542,0.00000,0.00000,22.46779,2
483,5.08113,5.18410,0.56521,0.00000,0.00000,22.99157,2
484,5.07967,5.18368,0.56551,0.00000,0.00000,22.66892,2
485,5.07744,5.18327,0.56531,0.00000,0.00000,22.66734,2
486,5.07525,5.18285,0.56517,0.00000,0.00000,22.89096,2
487,5.07362,5.18241,0.56528,0.00000,0.00000,22.85673,2
488,5.07192,5.18198,0.56530,0.00000,0.00000,22.55268,2
489,5.06952,5.18154,0.56495,0.00000,0.00000,22.52569,2
490,5.06710,5.18109,0.56463,0.00000,0.00000,22.88363,2
491,5.06559,5.18064,0.56474,0.00000,0.00000,22.12414,2
492,5.06228,5.18018,0.56386,0.00000,0.00000,22.82965,2
493,5.06075,5.17970,0.56399,0.00000,0.00000,22.95959,2
494,5.05954,5.17923,0.56411,0.00000,0.00000,22.75834,2
495,5.05785,5.17875,0.56396,0.00000,0.00000,23.11022,2
496,5.05703,5.17827,0.56426,0.00000,0.00000,22.33274,2
497,5.05434,5.17778,0.56355,0.00000,0.00000,23.12169,2
498,5.05362,5.17729,0.56395,0.00000,0.00000,22.91273,2
499,5.05237,5.17679,0.56392,0.00000,0.00000,23.33571,2
500,5.05214,5.17629,0.56443,0.00000,0.00000,22.53623,2
501,5.04996,5.17580,0.56388,0.00000,0.00000,23.08325,2
502,5.04916,5.17529,0.56415,0.00000,0.00000,22.72163,2
503,5.04747,5.17479,0.56386,0.00000,0.00000,23.03740,2
504,5.04658,5.17428,0.56403,0.00000,0.00000,22.95316,2
505,5.04548,5.17377,0.56401,0.00000,0.00000,22.54787,2
506,5.04343,5.17326,0.56353,0.00000,0.00000,22.61049,2
507,5.04158,5.17274,0.56321,0.00000,0.00000,23.31322,2
508,5.04146,5.17221,0.56371,0.00000,0.00000,22.81045,2
509,5.04009,5.17169,0.56345,1.00000,0.00000,22.60715,2
510,5.07827,5.17116,0.58305,1.00000,0.00000,23.59762,2
511,5.11673,5.17079,0.60001,1.00000,0.00000,22.80628,2
512,5.15143,5.17058,0.61545,1.00000,0.00000,22.75934,2
513,5.18433,5.17050,0.63063,1.00000,0.00000,22.62215,2
514,5.21525,5.17055,0.64530,1.00000,0.00000,23.32877,2
515,5.24626,5.17073,0.66049,1.00000,0.00000,22.44909,2
516,5.27356,5.17104,0.67412,1.00000,0.00000,23.25900,2
517,5.30134,5.17145,0.68856,1.00000,0.00000,23.21079,2
518,5.32749,5.17196,0.70243,1.00000,0.00000,22.72068,2
519,5.35101,5.17259,0.71537,1.00000,0.25000,23.19490,2
520,5.38183,5.17485,0.73241,0.00000,0.25500,22.97341,2
521,5.37052,5.17726,0.72811,0.00000,0.26000,23.10189,2
522,5.36019,5.17964,0.72755,0.00000,0.26500,23.09715,2
523,5.35020,5.18201,0.72699,0.00000,0.27000,23.18876,2
524,5.34079,5.18436,0.72658,0.00000,0.27500,22.97667,2
525,5.33120,5.18669,0.72595,0.00000,0.28000,23.29469,2
526,5.32273,5.18900,0.72579,0.00000,0.28500,23.16290,2
527,5.31424,5.19130,0.72545,0.00000,0.29000,23.77329,2
528,5.30751,5.19359,0.72591,0.00000,0.29500,24.08750,2
529,5.30177,5.19588,0.72665,0.00000,0.30000,23.57170,2
530,5.29498,5.19816,0.72674,0.00000,0.30500,23.09397,2
531,5.28732,5.20044,0.72640,0.00000,0.31000,23.57896,2
532,5.28112,5.20271,0.72678,0.00000,0.31500,23.55468,2
533,5.27508,5.20498,0.72707,0.00000,0.32000,23.94291,2
534,5.27020,5.20724,0.72786,1.00000,0.32500,23.59845,2
535,5.30467,5.20951,0.74819,1.00000,0.33000,23.48707,2
536,5.33698,5.21193,0.76463,1.00000,0.33500,22.58576,2
537,5.36556,5.21451,0.77971,1.00000,0.34000,23.25938,2
538,5.39435,5.21722,0.79548,1.00000,0.34500,23.86008,2
539,5.42310,5.22007,0.81149,1.00000,0.35000,23.41434,2
540,5.44931,5.22305,0.82653,1.00000,0.35500,23.51525,2
541,5.47439,5.22616,0.84147,1.00000,0.36000,22.97249,2
542,5.49684,5.22938,0.85543,1.00000,0.36500,23.12859,2
543,5.51843,5.23272,0.86939,1.00000,0.37000,23.48342,2
544,5.53965,5.23615,0.88346,1.00000,0.37500,22.76614,2
545,5.55794,5.23969,0.89630,0.00000,0.38000,23.41009,2
546,5.53668,5.24332,0.88979,0.00000,0.38500,23.11604,2
547,5.51571,5.24688,0.88637,0.00000,0.39000,23.28104,2
548,5.49588,5.25037,0.88329,0.00000,0.39500,23.92191,2
549,5.47827,5.25381,0.88103,0.00000,0.40000,23.78163,2
550,5.46093,5.25718,0.87855,0.00000,0.40500,23.06391,2
551,5.44249,5.26051,0.87533,0.00000,0.41000,23.78952,2
552,5.42647,5.26378,0.87322,0.00000,0.41500,23.76778,2
553,5.41096,5.26700,0.87101,0.00000,0.42000,23.95279,2
554,5.39646,5.27018,0.86535,0.00000,0.42500,23.69985,2
555,5.38219,5.27332,0.85938,0.00000,0.43000,24.01972,2
556,5.36953,5.27642,0.85419,0.00000,0.43500,23.74396,2
557,5.35698,5.27949,0.84893,0.00000,0.44000,23.33415,2
558,5.34423,5.28253,0.84356,0.00000,0.44500,23.98347,2
559,5.33380,5.28554,0.83936,0.00000,0.45000,23.80319,2
560,5.32361,5.28852,0.83510,0.00000,0.45500,23.91210,2
561,5.31432,5.29148,0.83127,1.00000,0.46000,23.68823,2
562,5.34512,5.29443,0.84741,1.00000,0.46500,24.06224,2
563,5.37529,5.29751,0.86004,1.00000,0.47000,23.02664,2
564,5.40177,5.30074,0.87086,1.00000,0.47500,23.33143,2
565,5.42794,5.30409,0.88183,1.00000,0.48000,23.62768,2
566,5.45378,5.30756,0.89266,1.00000,0.48500,24.54851,2
567,5.48079,5.31115,0.90409,1.00000,0.49000,24.09745,2
568,5.50565,5.31487,0.91436,1.00000,0.49500,24.20896,2
569,5.52981,5.31870,0.92445,1.00000,0.50000,23.85008,2
570,5.55218,5.32264,0.93370,1.00000,0.50500,23.83567,2
571,5.57367,5.32669,0.94266,1.00000,0.51000,24.66061,2
572,5.59632,5.33084,0.95226,0.00000,0.51500,24.19389,2
573,5.57698,5.33510,0.94078,0.00000,0.52000,23.55015,2
574,5.55748,5.33929,0.93258,0.00000,0.52500,23.89206,2
575,5.53991,5.34342,0.92535,0.00000,0.53000,24.05434,2
576,5.52372,5.34749,0.91867,0.00000,0.53500,24.65162,2
577,5.50991,5.35151,0.91306,0.00000,0.54000,24.42777,2
578,5.49638,5.35549,0.90740,0.00000,0.54500,23.76526,2
579,5.48211,5.35943,0.90134,0.00000,0.55000,24.07386,2
580,5.46943,5.36333,0.89615,0.00000,0.55500,24.23752,2
581,5.45792,5.36720,0.89141,0.00000,0.56000,24.14996,2
582,5.44693,5.37103,0.88683,0.00000,0.56500,23.62362,2
583,5.43539,5.37484,0.88194,0.00000,0.57000,24.21590,2
584,5.42599,5.37862,0.87816,0.00000,0.57500,24.04193,2
585,5.41679,5.38237,0.87432,0.00000,0.58000,23.89651,2
586,5.40787,5.38611,0.87059,0.00000,0.58500,24.01133,2
587,5.39983,5.38982,0.86729,0.00000,0.59000,24.23896,2
588,5.39290,5.39352,0.86446,0.00000,0.59500,23.68209,2
589,5.38514,5.39720,0.86114,0.00000,0.60000,24.33367,2
590,5.37950,5.40088,0.85894,1.00000,0.60500,24.23973,2
591,5.41407,5.40454,0.87668,1.00000,0.61000,24.10429,2
592,5.44663,5.40836,0.89019,1.00000,0.61500,24.26739,2
593,5.47826,5.41233,0.90340,1.00000,0.62000,24.78400,2
594,5.50984,5.41644,0.91666,1.00000,0.62500,23.91182,2
595,5.53806,5.42068,0.92824,1.00000,0.63000,24.37990,2
596,5.56628,5.42506,0.94010,1.00000,0.63500,23.97313,2
597,5.59242,5.42956,0.95091,1.00000,0.64000,24.57352,2
598,5.61897,5.43418,0.96209,1.00000,0.64500,24.03809,2
599,5.64320,5.43892,0.97208,1.00000,0.65000,24.62972,2
600,5.66792,5.44377,0.98250,1.00000,0.65500,24.17450,2
601,5.69059,5.44872,0.99186,0.00000,0.66000,23.78002,2
602,5.67148,5.45378,0.98049,0.00000,0.66500,24.86661,2
603,5.65633,5.45878,0.97445,0.00000,0.67000,24.42774,2
604,5.64102,5.46372,1.00000,0.00000,0.67500,24.37217,1
605,5.62394,5.46862,1.00000,0.00000,0.68000,24.47608,1
