t,ref_deg,out_deg,x_ref_nm,y_ref_nm,x_out_nm,y_out_nm
55.500000000000,333.000000000000,326.342055369640,-0.018059580959,0.004335721786,-0.018241100280,0.000926981266
56.000000000000,336.000000000000,330.687347456581,-0.016179839311,0.003439131012,-0.016465764511,-0.000160319398
56.500000000000,339.000000000000,335.074508422710,-0.014255749849,0.002642147062,-0.014612829321,-0.001109292673
57.000000000000,342.000000000000,339.449852675729,-0.012292586366,0.001946954412,-0.012692806491,-0.001913945155
57.500000000000,345.000000000000,343.760864629014,-0.010295729760,0.001355458537,-0.010717318766,-0.002570897256
58.000000000000,348.000000000000,347.958194329528,-0.008270653273,0.000869280687,-0.008698466123,-0.003079514234
58.500000000000,351.000000000000,351.997505177796,-0.006222907501,0.000489753442,-0.006648197741,-0.003441849190
59.000000000000,354.000000000000,355.841104951792,-0.004158105172,0.000217917058,-0.004577751105,-0.003662410552
59.500000000000,357.000000000000,359.459300565027,-0.002081905765,0.000054516621,-0.002497207110,-0.003747785066
60.000000000000,360.000000000000,362.831428365680,-0.000000000000,0.000000000000,-0.000415191836,-0.003706159243
60.500000000000,363.000000000000,365.946524853997,0.002081905765,0.000054516621,0.001661264635,-0.003546786483
61.000000000000,366.000000000000,368.803616935899,0.004158105172,0.000217917058,0.003726720616,-0.003279444365
61.500000000000,369.000000000000,371.411625681014,0.006222907501,0.000489753442,0.005777189127,-0.002913918886
62.000000000000,372.000000000000,373.788892436093,0.008270653273,0.000869280687,0.007809909495,-0.002459542401
62.500000000000,375.000000000000,375.962350489684,0.010295729760,0.001355458537,0.009823058575,-0.001924801954
63.000000000000,378.000000000000,377.966378748798,0.012292586366,0.001946954412,0.011815433883,-0.001317026429
63.500000000000,381.000000000000,379.841385579440,0.014255749849,0.002642147062,0.013786135479,-0.000642155280
64.000000000000,384.000000000000,381.632180653723,0.016179839311,0.003439131012,0.015734266133,0.000095411548
64.500000000000,387.000000000000,383.386199992280,0.018059580959,0.004335721786,0.017658661792,0.000892883990
65.000000000000,390.000000000000,385.151654141887,0.019889822551,0.005329461890,0.019557657891,0.001749074079
65.500000000000,393.000000000000,386.975671437386,0.021665547521,0.006417627551,0.021428892490,0.002664311347
66.000000000000,396.000000000000,388.902507523702,0.023381888732,0.007597236184,0.023269145188,0.003640283037
66.500000000000,399.000000000000,390.971888824951,0.025034141811,0.008865054563,0.025074211092,0.004679801949
67.000000000000,402.000000000000,393.217551613085,0.026617778047,0.010217607685,0.026838811539,0.005786507142
67.500000000000,405.000000000000,395.666030013482,0.028128456804,0.011651188297,0.028556546847,0.006964506268
68.000000000000,408.000000000000,398.335736038189,0.029562037416,0.013161867054,0.030219899986,0.008217972955
68.500000000000,411.000000000000,401.236362977490,0.030914590538,0.014745503290,0.031820302457,0.009550717992
69.000000000000,414.000000000000,404.368630677648,0.032182408917,0.016397756369,0.033348273660,0.010965758527
69.500000000000,417.000000000000,407.724377891374,0.033362017550,0.018114097580,0.034793641780,0.012464914195
70.000000000000,420.000000000000,411.286993525948,0.034450183211,0.019889822551,0.036145847572,0.014048461936
70.500000000000,423.000000000000,415.032165743875,0.035443923315,0.021720064142,0.037394322862,0.015714881075
71.000000000000,426.000000000000,418.928915979029,0.036340514089,0.023599805790,0.038528924527,0.017460716053
71.500000000000,429.000000000000,422.940874459508,0.037137498039,0.025523895253,0.039540394154,0.019280575657
72.000000000000,432.000000000000,427.027745159280,0.037832690689,0.027487058735,0.040420805667,0.021167275153
72.500000000000,435.000000000000,431.146901541780,0.038424186564,0.029483915341,0.041163960032,0.023112112810
73.000000000000,438.000000000000,435.255050233152,0.038910364414,0.031508991828,0.041765688747,0.025105257157
73.500000000000,441.000000000000,439.309898001272,0.039289891659,0.033556737600,0.042224036218,0.027136208441
74.000000000000,444.000000000000,443.271758153737,0.039561728043,0.035621539929,0.042539304065,0.029194289563
74.500000000000,447.000000000000,447.105035641906,0.039725128480,0.037697739336,0.042713955559,0.031269119584
