t,exact,approx
0.000000000000,0.000000000000,0.000000000000
0.500000000000,0.000166929243,0.000595933550
1.000000000000,0.001065261459,0.002345018548
1.500000000000,0.002950398613,0.005190246966
2.000000000000,0.005872713973,0.009076030922
2.500000000000,0.009813402878,0.013948200744
3.000000000000,0.014730936481,0.019754001436
3.500000000000,0.020576944201,0.026442087655
4.000000000000,0.027301641037,0.033962517247
4.500000000000,0.034855678713,0.042266743442
5.000000000000,0.043190773069,0.051307605764
5.500000000000,0.052259912145,0.061039319744
6.000000000000,0.062017420133,0.071417465484
6.500000000000,0.072418971296,0.082398975164
7.000000000000,0.083421586122,0.093942119540
7.500000000000,0.094983620755,0.106006493504
8.000000000000,0.107064753531,0.118553000765
8.500000000000,0.119625969984,0.131543837715
9.000000000000,0.132629546799,0.144942476537
9.500000000000,0.146039034929,0.158713647600
10.000000000000,0.159819241996,0.172823321220
10.500000000000,0.173936214025,0.187238688810
11.000000000000,0.188357216585,0.201928143493
11.500000000000,0.203050715392,0.216861260216
12.000000000000,0.217986356404,0.232008775413
12.500000000000,0.233134945480,0.247342566264
13.000000000000,0.248468427635,0.262835629596
13.500000000000,0.263959865930,0.278462060461
14.000000000000,0.279583420054,0.294197030440
14.500000000000,0.295314324625,0.310016765707
15.000000000000,0.311128867254,0.325898524891
15.500000000000,0.327004366416,0.341820576771
16.000000000000,0.342919149144,0.357762177843
16.500000000000,0.358852528606,0.373703549782
17.000000000000,0.374784781577,0.389625856846
17.500000000000,0.390697125847,0.405511183229
18.000000000000,0.406571697593,0.421342510421
18.500000000000,0.422391528745,0.437103694572
19.000000000000,0.438140524367,0.452779443907
19.500000000000,0.453803440088,0.468355296212
20.000000000000,0.469365859599,0.483817596406
20.500000000000,0.484814172248,0.499153474231
21.000000000000,0.500135550742,0.514350822075
21.500000000000,0.515317928997,0.529398272951
22.000000000000,0.530349980127,0.544285178654
22.500000000000,0.545221094627,0.559001588097
23.000000000000,0.559921358731,0.573538225870
23.500000000000,0.574441532987,0.587886471009
24.000000000000,0.588773031056,0.602038336009
24.500000000000,0.602907898741,0.615986446090
25.000000000000,0.616838793279,0.629724018720
25.500000000000,0.630558962889,0.643244843418
26.000000000000,0.644062226597,0.656543261843
26.500000000000,0.657342954348,0.669614148175
27.000000000000,0.670396047418,0.682452889806
27.500000000000,0.683216919121,0.695055368344
28.000000000000,0.695801475844,0.707417940930
28.500000000000,0.708146098389,0.719537421893
29.000000000000,0.720247623651,0.731411064733
29.500000000000,0.732103326628,0.743036544446
30.000000000000,0.743710902770,0.754411940188
30.500000000000,0.755068450671,0.765535718294
31.000000000000,0.766174455110,0.776406715640
31.500000000000,0.777027770445,0.787024123370
32.000000000000,0.787627604355,0.797387470968
32.500000000000,0.797973501947,0.807496610699
33.000000000000,0.808065330218,0.817351702403
33.500000000000,0.817903262872,0.826953198651
34.000000000000,0.827487765507,0.836301830268
34.500000000000,0.836819581154,0.845398592206
35.000000000000,0.845899716184,0.854244729786
35.500000000000,0.854729426568,0.862841725301
36.000000000000,0.863310204504,0.871191284968
36.500000000000,0.871643765395,0.879295326244
37.000000000000,0.879732035188,0.887155965496
37.500000000000,0.887577138069,0.894775506022
38.000000000000,0.895181384499,0.902156426421
38.500000000000,0.902547259618,0.909301369311
39.000000000000,0.909677411976,0.916213130391
39.500000000000,0.916574642620,0.922894647840
40.000000000000,0.923241894518,0.929348992060
40.500000000000,0.929682242315,0.935579355741
41.000000000000,0.935898882427,0.941589044263
41.500000000000,0.941895123460,0.947381466421
42.000000000000,0.947674376952,0.952960125464
42.500000000000,0.953240148438,0.958328610455
43.000000000000,0.958596028823,0.963490587939
43.500000000000,0.963745686075,0.968449793920
44.000000000000,0.968692857212,0.973210026128
44.500000000000,0.973441340598,0.977775136595
45.000000000000,0.977994988526,0.982149024510
45.500000000000,0.982357700099,0.986335629364
46.000000000000,0.986533414384,0.990338924371
46.500000000000,0.990526103856,0.994162910166
47.000000000000,0.994339768109,0.997811608767
47.500000000000,0.997978427832,1.001289057803
48.000000000000,1.001446119055,1.004599304994
48.500000000000,1.004746887645,1.007746402889
49.000000000000,1.007884784052,1.010734403839
49.500000000000,1.010863858305,1.013567355221
50.000000000000,1.013688155243,1.016249294890
50.500000000000,1.016361709979,1.018784246852
51.000000000000,1.018888543593,1.021176217174
51.500000000000,1.021272659050,1.023429190100
52.000000000000,1.023518037325,1.025547124380
52.500000000000,1.025628633751,1.027533949802
53.000000000000,1.027608374556,1.029393563933
53.500000000000,1.029461153616,1.031129829037
54.000000000000,1.031190829389,1.032746569198
54.500000000000,1.032801222041,1.034247567615
55.000000000000,1.034296110752,1.035636564077
55.500000000000,1.035679231206,1.036917252611
56.000000000000,1.036954273243,1.038093279295
56.500000000000,1.038124878680,1.039168240229
57.000000000000,1.039194639297,1.040145679670
57.500000000000,1.040167094972,1.041029088307
58.000000000000,1.041045731969,1.041821901689
58.500000000000,1.041833981371,1.042527498788
59.000000000000,1.042535217654,1.043149200704
59.500000000000,1.043152757393,1.043690269491
60.000000000000,1.043689858097,1.044153907115
60.500000000000,1.044149717179,1.044543254535
61.000000000000,1.044535471033,1.044861390889
61.500000000000,1.044850194234,1.045111332808
62.000000000000,1.045096898851,1.045296033818
62.500000000000,1.045278533861,1.045418383864
63.000000000000,1.045397984670,1.045481208916
63.500000000000,1.045458072732,1.045487270677
64.000000000000,1.045461555256,1.045439266385
64.500000000000,1.045411125012,1.045339828687
65.000000000000,1.045309410214,1.045191525612
65.500000000000,1.045158974489,1.044996860608
66.000000000000,1.044962316927,1.044758272663
66.500000000000,1.044721872194,1.044478136489
67.000000000000,1.044440010732,1.044158762781
67.500000000000,1.044119039008,1.043802398532
68.000000000000,1.043761199841,1.043411227410
68.500000000000,1.043368672779,1.042987370199
69.000000000000,1.042943574540,1.042532885284
69.500000000000,1.042487959500,1.042049769189
70.000000000000,1.042003820238,1.041539957167
70.500000000000,1.041493088119,1.041005323831
71.000000000000,1.040957633933,1.040447683823
71.500000000000,1.040399268566,1.039868792533
72.000000000000,1.039819743712,1.039270346838
72.500000000000,1.039220752627,1.038653985890
73.000000000000,1.038603930907,1.038021291926
73.500000000000,1.037970857301,1.037373791110
74.000000000000,1.037323054556,1.036712954399
74.500000000000,1.036661990285,1.036040198435
75.000000000000,1.035989077854,1.035356886458
75.500000000000,1.035305677302,1.034664329236
76.000000000000,1.034613096268,1.033963786022
76.500000000000,1.033912590945,1.033256465511
77.000000000000,1.033205367046,1.032543526827
77.500000000000,1.032492580782,1.031826080508
78.000000000000,1.031775339853,1.031105189515
78.500000000000,1.031054704452,1.030381870237
79.000000000000,1.030331688273,1.029657093507
79.500000000000,1.029607259531,1.028931785631
80.000000000000,1.028882341978,1.028206829408
80.500000000000,1.028157815937,1.027483065162
81.000000000000,1.027434519324,1.026761291772
81.500000000000,1.026713248681,1.026042267703
82.000000000000,1.025994760205,1.025326712033
82.500000000000,1.025279770775,1.024615305478
83.000000000000,1.024568958980,1.023908691420
83.500000000000,1.023862966138,1.023207476921
84.000000000000,1.023162397317,1.022512233737
84.500000000000,1.022467822343,1.021823499323
85.000000000000,1.021779776810,1.021141777834
85.500000000000,1.021098763071,1.020467541114
86.000000000000,1.020425251235,1.019801229677
86.500000000000,1.019759680144,1.019143253681
87.000000000000,1.019102458343,1.018493993886
87.500000000000,1.018453965041,1.017853802610
88.000000000000,1.017814551063,1.017223004661
88.500000000000,1.017184539785,1.016601898268
89.000000000000,1.016564228057,1.015990755993
89.500000000000,1.015953887122,1.015389825632
90.000000000000,1.015353763512,1.014799331104
90.500000000000,1.014764079932,1.014219473320
91.000000000000,1.014185036135,1.013650431044
91.500000000000,1.013616809777,1.013092361736
92.000000000000,1.013059557264,1.012545402382
92.500000000000,1.012513414574,1.012009670308
93.000000000000,1.011978498071,1.011485263974
93.500000000000,1.011454905305,1.010972263761
94.000000000000,1.010942715790,1.010470732735
94.500000000000,1.010441991772,1.009980717398
95.000000000000,1.009952778972,1.009502248422
95.500000000000,1.009475107328,1.009035341368
96.000000000000,1.009008991705,1.008579997384
96.500000000000,1.008554432598,1.008136203895
97.000000000000,1.008111416816,1.007703935270
97.500000000000,1.007679918149,1.007283153472
98.000000000000,1.007259898021,1.006873808698
98.500000000000,1.006851306120,1.006475839993
99.000000000000,1.006454081024,1.006089175862
99.500000000000,1.006068150797,1.005713734846
100.000000000000,1.005693433578,1.005349426103
100.500000000000,1.005329838147,1.004996149954
101.000000000000,1.004977264484,1.004653798429
101.500000000000,1.004635604303,1.004322255785
102.000000000000,1.004304741575,1.004001399015
102.500000000000,1.003984553034,1.003691098338
103.000000000000,1.003674908665,1.003391217678
103.500000000000,1.003375672184,1.003101615121
104.000000000000,1.003086701495,1.002822143366
104.500000000000,1.002807849134,1.002552650151
105.000000000000,1.002538962703,1.002292978670
105.500000000000,1.002279885278,1.002042967978
106.000000000000,1.002030455819,1.001802453377
106.500000000000,1.001790509551,1.001571266786
107.000000000000,1.001559878337,1.001349237107
107.500000000000,1.001338391038,1.001136190566
108.000000000000,1.001125873860,1.000931951050
108.500000000000,1.000922150682,1.000736340422
109.000000000000,1.000727043380,1.000549178833
109.500000000000,1.000540372127,1.000370285013
110.000000000000,1.000361955693,1.000199476552
110.500000000000,1.000191611721,1.000036570173
111.000000000000,1.000029157001,0.999881381991
111.500000000000,0.999874407722,0.999733727753
112.000000000000,0.999727179722,0.999593423080
112.500000000000,0.999587288721,0.999460283689
113.000000000000,0.999454550545,0.999334125604
113.500000000000,0.999328781337,0.999214765360
114.000000000000,0.999209797763,0.999102020200
114.500000000000,0.999097417198,0.998995708249
115.000000000000,0.998991457914,0.998895648694
115.500000000000,0.998891739249,0.998801661944
116.000000000000,0.998798081770,0.998713569786
116.500000000000,0.998710307428,0.998631195527
117.000000000000,0.998628239699,0.998554364133
117.500000000000,0.998551703726,0.998482902357
118.000000000000,0.998480526441,0.998416638856
118.500000000000,0.998414536687,0.998355404307
119.000000000000,0.998353565327,0.998299031506
119.500000000000,0.998297445350,0.998247355471
120.000000000000,0.998246011969,0.998200213524
120.500000000000,0.998199102704,0.998157445380
121.000000000000,0.998156557468,0.998118893217
121.500000000000,0.998118218643,0.998084401749
122.000000000000,0.998083931147,0.998053818288
122.500000000000,0.998053542497,0.998026992801
123.000000000000,0.998026902865,0.998003777959
123.500000000000,0.998003865129,0.997984029184
124.000000000000,0.997984284918,0.997967604687
124.500000000000,0.997968020654,0.997954365507
125.000000000000,0.997954933580,0.997944175536
125.500000000000,0.997944887797,0.997936901546
126.000000000000,0.997937750282,0.997932413209
126.500000000000,0.997933390916,0.997930583113
127.000000000000,0.997931682490,0.997931286774
127.500000000000,0.997932500725,0.997934402643
128.000000000000,0.997935724273,0.997939812110
128.500000000000,0.997941234727,0.997947399505
129.000000000000,0.997948916616,0.997957052094
129.500000000000,0.997958657402,0.997968660071
130.000000000000,0.997970347477,0.997982116552
130.500000000000,0.997983880149,0.997997317558
131.000000000000,0.997999151632,0.998014162003
131.500000000000,0.998016061028,0.998032551673
132.000000000000,0.998034510309,0.998052391207
132.500000000000,0.998054404299,0.998073588074
133.000000000000,0.998075650646,0.998096052545
133.500000000000,0.998098159802,0.998119697669
134.000000000000,0.998121844991,0.998144439241
134.500000000000,0.998146622179,0.998170195771
135.000000000000,0.998172410049,0.998196888452
135.500000000000,0.998199129959,0.998224441127
136.000000000000,0.998226705915,0.998252780247
136.500000000000,0.998255064529,0.998281834840
137.000000000000,0.998284134987,0.998311536468
137.500000000000,0.998313849005,0.998341819189
138.000000000000,0.998344140792,0.998372619517
138.500000000000,0.998374947010,0.998403876378
139.000000000000,0.998406206727,0.998435531067
139.500000000000,0.998437861381,0.998467527206
140.000000000000,0.998469854733,0.998499810700
140.500000000000,0.998502132820,0.998532329692
141.000000000000,0.998534643918,0.998565034516
141.500000000000,0.998567338488,0.998597877653
142.000000000000,0.998600169135,0.998630813685
142.500000000000,0.998633090563,0.998663799247
143.000000000000,0.998666059526,0.998696792983
143.500000000000,0.998699034780,0.998729755496
144.000000000000,0.998731977042,0.998762649303
144.500000000000,0.998764848937,0.998795438790
145.000000000000,0.998797614955,0.998828090162
145.500000000000,0.998830241403,0.998860571396
146.000000000000,0.998862696358,0.998892852198
146.500000000000,0.998894949620,0.998924903953
147.000000000000,0.998926972668,0.998956699681
147.500000000000,0.998958738611,0.998988213989
148.000000000000,0.998990222142,0.999019423027
148.500000000000,0.999021399495,0.999050304443
149.000000000000,0.999052248400,0.999080837336
149.500000000000,0.999082748032,0.999111002213
150.000000000000,0.999112878974,0.999140780947
150.500000000000,0.999142623170,0.999170156727
151.000000000000,0.999171963880,0.999199114023
151.500000000000,0.999200885641,0.999227638538
152.000000000000,0.999229374219,0.999255717168
152.500000000000,0.999257416573,0.999283337961
153.000000000000,0.999285000808,0.999310490075
153.500000000000,0.999312116141,0.999337163740
154.000000000000,0.999338752854,0.999363350214
154.500000000000,0.999364902258,0.999389041752
155.000000000000,0.999390556657,0.999414231558
155.500000000000,0.999415709304,0.999438913758
156.000000000000,0.999440354367,0.999463083355
156.500000000000,0.999464486893,0.999486736196
157.000000000000,0.999488102770,0.999509868939
157.500000000000,0.999511198694,0.999532479013
158.000000000000,0.999533772132,0.999554564589
158.500000000000,0.999555821289,0.999576124547
159.000000000000,0.999577345077,0.999597158439
159.500000000000,0.999598343079,0.999617666462
160.000000000000,0.999618815521,0.999637649423
160.500000000000,0.999638763239,0.999657108715
161.000000000000,0.999658187649,0.999676046280
161.500000000000,0.999677090719,0.999694464587
162.000000000000,0.999695474940,0.999712366600
162.500000000000,0.999713343296,0.999729755753
163.000000000000,0.999730699241,0.999746635921
163.500000000000,0.999747546667,0.999763011399
164.000000000000,0.999763889886,0.999778886870
164.500000000000,0.999779733598,0.999794267389
165.000000000000,0.999795082869,0.999809158353
165.500000000000,0.999809943110,0.999823565482
166.000000000000,0.999824320052,0.999837494794
166.500000000000,0.999838219723,0.999850952586
167.000000000000,0.999851648429,0.999863945413
167.500000000000,0.999864612734,0.999876480067
168.000000000000,0.999877119434,0.999888563557
168.500000000000,0.999889175547,0.999900203092
169.000000000000,0.999900788287,0.999911406065
169.500000000000,0.999911965048,0.999922180028
170.000000000000,0.999922713388,0.999932532684
170.500000000000,0.999933041011,0.999942471867
171.000000000000,0.999942955752,0.999952005525
171.500000000000,0.999952465561,0.999961141707
172.000000000000,0.999961578487,0.999969888550
172.500000000000,0.999970302665,0.999978254262
173.000000000000,0.999978646301,0.999986247110
173.500000000000,0.999986617664,0.999993875411
174.000000000000,0.999994225064,1.000001147514
174.500000000000,1.000001476848,1.000008071791
175.000000000000,1.000008381385,1.000014656629
175.500000000000,1.000014947058,1.000020910414
176.000000000000,1.000021182247,1.000026841526
176.500000000000,1.000027095328,1.000032458325
177.000000000000,1.000032694655,1.000037769147
177.500000000000,1.000037988558,1.000042782290
178.000000000000,1.000042985329,1.000047506010
178.500000000000,1.000047693216,1.000051948511
179.000000000000,1.000052120418,1.000056117940
179.500000000000,1.000056275074,1.000060022378
180.000000000000,1.000060165256,1.000063669833
180.500000000000,1.000063798966,1.000067068237
181.000000000000,1.000067184127,1.000070225438
181.500000000000,1.000070328578,1.000073149195
182.000000000000,1.000073240071,1.000075847173
182.500000000000,1.000075926263,1.000078326940
183.000000000000,1.000078394711,1.000080595960
183.500000000000,1.000080652872,1.000082661592
184.000000000000,1.000082708094,1.000084531083
184.500000000000,1.000084567616,1.000086211568
185.000000000000,1.000086238565,1.000087710066
185.500000000000,1.000087727948,1.000089033475
186.000000000000,1.000089042656,1.000090188573
186.500000000000,1.000090189456,1.000091182012
187.000000000000,1.000091174992,1.000092020320
187.500000000000,1.000092005782,1.000092709898
188.000000000000,1.000092688217,1.000093257016
188.500000000000,1.000093228557,1.000093667814
189.000000000000,1.000093632935,1.000093948301
189.500000000000,1.000093907349,1.000094104356
190.000000000000,1.000094057668,1.000094141720
190.500000000000,1.000094089625,1.000094066005
191.000000000000,1.000094008822,1.000093882688
191.500000000000,1.000093820727,1.000093597113
192.000000000000,1.000093530675,1.000093214488
192.500000000000,1.000093143865,1.000092739890
193.000000000000,1.000092665364,1.000092178262
193.500000000000,1.000092100108,1.000091534414
194.000000000000,1.000091452897,1.000090813026
194.500000000000,1.000090728402,1.000090018643
195.000000000000,1.000089931161,1.000089155682
195.500000000000,1.000089065582,1.000088228433
196.000000000000,1.000088135944,1.000087241052
196.500000000000,1.000087146400,1.000086197574
197.000000000000,1.000086100972,1.000085101903
197.500000000000,1.000085003559,1.000083957822
198.000000000000,1.000083857935,1.000082768991
198.500000000000,1.000082667752,1.000081538946
199.000000000000,1.000081436540,1.000080271105
199.500000000000,1.000080167708,1.000078968768
200.000000000000,1.000078864550,1.000077635119
