branch,re,im
3,-0.048698789524,0.049731197633
3,-0.048690393251,0.049738601097
3,-0.048681992285,0.049746001295
3,-0.048673586630,0.049753398219
3,-0.048665176286,0.049760791865
3,-0.048656761255,0.049768182226
3,-0.048648341538,0.049775569296
3,-0.048639917136,0.049782953069
3,-0.048631488051,0.049790333539
3,-0.048623054285,0.049797710701
3,-0.048614615839,0.049805084548
3,-0.048606172714,0.049812455075
3,-0.048597724911,0.049819822274
3,-0.048589272434,0.049827186142
3,-0.048580815281,0.049834546670
3,-0.048572353457,0.049841903855
3,-0.048563886960,0.049849257688
3,-0.048555415795,0.049856608166
3,-0.048546939961,0.049863955280
3,-0.048538459460,0.049871299027
3,-0.048529974295,0.049878639399
3,-0.048521484466,0.049885976390
3,-0.048512989975,0.049893309996
3,-0.048504490824,0.049900640209
3,-0.048495987015,0.049907967023
3,-0.048487478548,0.049915290434
3,-0.048478965426,0.049922610434
3,-0.048470447649,0.049929927018
3,-0.048461925221,0.049937240179
3,-0.048453398142,0.049944549913
3,-0.048444866415,0.049951856212
3,-0.048436330040,0.049959159071
3,-0.048427789019,0.049966458484
3,-0.048419243355,0.049973754444
3,-0.048410693049,0.049981046947
3,-0.048402138102,0.049988335985
3,-0.048393578517,0.049995621553
3,-0.048385014295,0.050002903645
3,-0.048376445437,0.050010182255
3,-0.048367871946,0.050017457377
3,-0.048359293824,0.050024729005
3,-0.048350711071,0.050031997133
3,-0.048342123691,0.050039261755
3,-0.048333531684,0.050046522865
3,-0.048324935053,0.050053780456
3,-0.048316333799,0.050061034524
3,-0.048307727924,0.050068285061
3,-0.048299117430,0.050075532063
3,-0.048290502319,0.050082775522
3,-0.048281882593,0.050090015434
3,-0.048273258254,0.050097251791
3,-0.048264629303,0.050104484589
3,-0.048255995742,0.050111713820
3,-0.048247357574,0.050118939480
3,-0.048238714800,0.050126161561
3,-0.048230067422,0.050133380059
3,-0.048221415442,0.050140594966
3,-0.048212758862,0.050147806278
3,-0.048204097684,0.050155013988
3,-0.048195431911,0.050162218089
3,-0.048186761543,0.050169418577
3,-0.048178086583,0.050176615445
3,-0.048169407033,0.050183808687
3,-0.048160722895,0.050190998297
3,-0.048152034171,0.050198184269
3,-0.048143340863,0.050205366597
3,-0.048134642973,0.050212545275
3,-0.048125940504,0.050219720297
3,-0.048117233456,0.050226891657
3,-0.048108521833,0.050234059350
3,-0.048099805636,0.050241223368
3,-0.048091084868,0.050248383707
3,-0.048082359530,0.050255540359
3,-0.048073629625,0.050262693320
3,-0.048064895155,0.050269842583
3,-0.048056156122,0.050276988142
3,-0.048047412528,0.050284129992
3,-0.048038664375,0.050291268125
3,-0.048029911666,0.050298402536
3,-0.048021154402,0.050305533220
3,-0.048012392587,0.050312660170
3,-0.048003626221,0.050319783380
3,-0.047994855308,0.050326902844
3,-0.047959726224,0.050355343124
3,-0.047924524557,0.050383722991
3,-0.047889250456,0.050412042064
3,-0.047853904070,0.050440299958
