-3,-4,-0.1135465911607319,0.9935326726564043
-3,-3.666666666666667,-0.1126798434254133,0.9936313465695535
-3,-3.333333333333333,-0.1116569451816851,0.993746812116997
-3,-3,-0.1104315260748465,0.9938837346736189
-3,-2.666666666666667,-0.1089368408988669,0.9940486732021602
-3,-2.333333333333333,-0.1070731997199514,0.9942511402566916
-3,-2,-0.1046847845180428,0.9945054529214061
-3,-1.666666666666667,-0.1015136880133945,0.994834142531266
-3,-1.333333333333333,-0.09709996428542596,0.995274633925616
-3,-1,-0.09053574604251853,0.9958932064677039
-3,-0.6666666666666669,-0.07974522228288999,0.9968152785361249
-3,-0.3333333333333335,-0.05872202195147037,0.998274373174996
-3,0,0,1
-3,0.3333333333333335,0.7071067811865495,0.7071067811865456
-3,0.6666666666666669,0.2747211278973779,-0.9615239476408231
-3,1,0.196116135138184,-0.9805806756909202
-3,1.333333333333333,0.1713411747512477,-0.9852117548196745
-3,1.666666666666667,0.1592324388246205,-0.9872411207126472
-3,2,0.1520571842539411,-0.9883716976506172
-3,2.333333333333333,0.1473113030887813,-0.9890901778818174
-3,2.666666666666667,0.1439398457141108,-0.9895864392845115
-3,3,0.1414213562373095,-0.9899494936611665
-3,3.333333333333333,0.1394685218458926,-0.9902265051058378
-3,3.666666666666667,0.1379100299457416,-0.9904447605194168
-3,4,0.136637397137031,-0.9906211292434748
-2.75,-4,-0.136637397137031,0.9906211292434748
-2.75,-3.666666666666667,-0.1354910858663001,0.9907785653973197
-2.75,-3.333333333333333,-0.1341404175287585,0.9909623344937033
-2.75,-3,-0.132525407272783,0.9911796085610232
-2.75,-2.666666666666667,-0.1305600530596163,0.9914404029214617
-2.75,-2.333333333333333,-0.1281165187448385,0.9917591227837047
-2.75,-2,-0.1249961854773485,0.9921572222264535
-2.75,-1.666666666666667,-0.1208728160815142,0.9926680020694354
-2.75,-1.333333333333333,-0.1151705201197911,0.9933457360331984
-2.75,-1,-0.1067687389194774,0.9942838811876337
-2.75,-0.6666666666666669,-0.09316033864514239,0.9956511192699592
-2.75,-0.3333333333333335,-0.06735722687585832,0.9977289230986512
-2.75,0,0,1
-2.75,0.3333333333333335,0.509802390301734,0.8602915336341737
-2.75,0.6666666666666669,0.3795563562563058,-0.9251686183747458
-2.75,1,0.2537126883649393,-0.9672796243913314
-2.75,1.333333333333333,0.2169304578186561,-0.9761870601839527
-2.75,1.666666666666667,0.1994714774270593,-0.9799036328604289
-2.75,2,0.1892861622639981,-0.9819219667444899
-2.75,2.333333333333333,0.1826147099112286,-0.983184554254204
-2.75,2.666666666666667,0.1779068619921848,-0.9840473303942721
-2.75,3,0.1744071367891643,-0.9846736264554898
-2.75,3.333333333333333,0.1717034732464125,-0.9851486777512918
-2.75,3.666666666666667,0.16955204051065,-0.9855212354681531
-2.75,4,0.1677993480483621,-0.985821169784127
-2.5,-4,-0.1677993480483621,0.985821169784127
-2.5,-3.666666666666667,-0.1662366998116685,0.9860858784283065
-2.5,-3.333333333333333,-0.1643989873053573,0.9863939238321439
-2.5,-3,-0.1622066002983228,0.9867568184814636
-2.5,-2.666666666666667,-0.1595459401862968,0.9871905049027117
-2.5,-2.333333333333333,-0.156249124184012,0.9877176778775042
-2.5,-2,-0.1520571842539411,0.9883716976506172
-2.5,-1.666666666666667,-0.1465486610894624,0.9892034623538708
-2.5,-1.333333333333333,-0.1389886283721887,0.9902939771518444
-2.5,-1,-0.1279713376301968,0.9917778666340251
-2.5,-0.6666666666666669,-0.1104315260748465,0.9938837346736188
-2.5,-0.3333333333333335,-0.07819124531863153,0.9969383778125516
-2.5,0,0,1
-2.5,0.3333333333333335,0.4061384660534483,0.9138115486202568
-2.5,0.6666666666666669,0.5547001962252288,-0.8320502943378438
-2.5,1,0.3417430630867043,-0.939793423488437
-2.5,1.333333333333333,0.284088329691374,-0.9587981127083872
-2.5,1.666666666666667,0.2576626505603324,-0.9662349396012463
-2.5,2,0.242535625036333,-0.9701425001453319
-2.5,2.333333333333333,0.2327441373762986,-0.9725380026081051
-2.5,2.666666666666667,0.225890482018287,-0.9741527037038629
-2.5,3,0.2208256525977952,-0.9753132989735953
